,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-06-19,745887,Lineout,field_out,True,680700,657746,Richie Palacios,Joe Ryan,0,9f464c33-0a84-4064-aa23-9a827b50ca19,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-19,745887,Strikeout,strikeout,True,676356,657746,Jonny DeLuca,Joe Ryan,0,a9bf92ca-5fee-42a7-8e0f-811ad714a599,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-19,745887,Double,double,False,666163,657746,Ben Rortvedt,Joe Ryan,0,db22fd29-6e3d-451a-a192-3b245ccf7449,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-19,745887,Lineout,field_out,True,670764,657746,Taylor Walls,Joe Ryan,0,a80fa98c-84d9-4470-ae26-3517948f0959,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-06-19,745887,Pop Out,field_out,True,467793,671737,Carlos Santana,Taj Bradley,0,445311dd-d7b9-474d-888c-c3a64df7c9dc,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
15,2024-06-19,745887,Groundout,field_out,True,621439,671737,Byron Buxton,Taj Bradley,0,b750a5ec-fdc2-419c-a001-4a31c44b279b,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
16,2024-06-19,745887,Groundout,field_out,True,543877,671737,Christian Vázquez,Taj Bradley,0,b274710b-3954-42f5-8dc9-b6434b93803f,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
17,2024-06-19,745887,Groundout,field_out,True,650490,657746,Yandy Díaz,Joe Ryan,0,a584daa2-4ffd-4363-8e8b-41ba360b5a79,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-19,745887,Strikeout,strikeout,True,664040,657746,Brandon Lowe,Joe Ryan,0,1e77ea54-ede6-4393-9abe-960b9f3285f1,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-19,745887,Home Run,home_run,False,670623,657746,Isaac Paredes,Joe Ryan,0,f4030484-d53d-4f01-8207-e093d07730c2,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-19,745887,Strikeout,strikeout,True,666139,657746,Josh Lowe,Joe Ryan,0,a12ee507-5258-4e77-8904-26dd0afc796d,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-19,745887,Single,single,False,668885,671737,Austin Martin,Taj Bradley,0,fe24e79b-2e87-40a0-a0f4-a403a1838c89,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
22,2024-06-19,745887,Single,single,False,650489,671737,Willi Castro,Taj Bradley,1,19f7fcc4-c4df-49a8-837f-8a8ed3175298,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
23,2024-06-19,745887,Grounded Into DP,grounded_into_double_play,True,663616,671737,Trevor Larnach,Taj Bradley,1,f05526dc-e056-4862-ae72-cdfae28286b4,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
24,2024-06-19,745887,Single,single,False,668904,671737,Royce Lewis,Taj Bradley,0,b5d15e2d-4d20-4d7d-ae7d-ca28f3316185,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
25,2024-06-19,745887,Flyout,field_out,True,596146,671737,Max Kepler,Taj Bradley,0,70aefe15-896d-4a40-80f8-7179385a7bfc,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
26,2024-06-19,745887,Double,double,False,668227,657746,Randy Arozarena,Joe Ryan,0,aac6037e-7740-4829-badf-2b000bfbc525,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-19,745887,Flyout,field_out,True,680700,657746,Richie Palacios,Joe Ryan,0,e7c33a25-8bb2-4a1b-8095-d6251d244161,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-19,745887,Walk,walk,False,676356,657746,Jonny DeLuca,Joe Ryan,0,585e28c9-ce5c-427d-b534-ab8abd52fec8,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-19,745887,Grounded Into DP,grounded_into_double_play,True,666163,657746,Ben Rortvedt,Joe Ryan,1,480e4c4b-52fa-497a-9971-da580770ac1c,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-19,745887,Flyout,field_out,True,621043,671737,Carlos Correa,Taj Bradley,0,984be519-1860-4cc5-b6ed-71b5ea5c8548,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
31,2024-06-19,745887,Single,single,False,467793,671737,Carlos Santana,Taj Bradley,0,e1db8b32-02cd-48d9-a310-99fbb01d4e48,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
32,2024-06-19,745887,Strikeout,strikeout,True,621439,671737,Byron Buxton,Taj Bradley,0,fcd6aea8-8109-421a-8cdc-a69eab47fdc1,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
33,2024-06-19,745887,Walk,walk,False,543877,671737,Christian Vázquez,Taj Bradley,1,a3477afc-a31b-4ade-91e5-48bd540b97f0,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
34,2024-06-19,745887,Flyout,field_out,True,668885,671737,Austin Martin,Taj Bradley,0,e9abe27a-1bca-41cb-a4d4-27f403a517ec,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,2.9,3.88,68.1,97.0,115.0,103.0,0.743,11.2,3.16,6.85,1.32,0.89,0.243,0.355,0.101,0.391,0.424,125.0,96.0,101.0,,,,,,,124.0,100.0,116.0,,0.424,0.28,,-0.12,2.2,,,96.3,90.5,,,0.275,0.486,0.223,0.149,0.207,0.348,,,,,,,99.0,86.0,90.0,90.0,99.0,96.0,0.206,0.09,1.83,-0.92,90.8,78.8,0.163,0.302,0.315,0.182,0.455,0.333,,,,,,,,,
35,2024-06-19,745887,Flyout,field_out,True,670764,657746,Taylor Walls,Joe Ryan,0,522913fe-5d07-4474-957a-2d23bf7d3ba5,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-06-19,745887,Groundout,field_out,True,650490,657746,Yandy Díaz,Joe Ryan,0,af63b170-1ad4-47d4-9264-4180d6601935,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,103.0,104.0,95.0,0.051,0.485,0.229,0.235,1.28,0.01,-1.2,0.03,94.1,88.6,93.2,83.6,0.198,0.381,0.275,0.211,0.413,0.26,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,
