,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,vSC (sc),SC%,wSC/C,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-02,746833,Strikeout,strikeout,True,670623,683003,Isaac Paredes,Jared Jones,0,cf692380-8a23-4d94-b00a-905aadbec722,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,,,,128.0,104.0,111.0,,,,,0.488,,0.36,0.085,0.066,0.14,,,1.6,-1.1,-3.57,97.3,,89.8,,88.7,81.1,0.226,0.426,0.264,,,,,,,0.263,0.684,0.375,,,,0.324,0.595,0.219,0.187,0.329,0.385,,,,,,,,,,,,,,,,,,
11,2024-09-02,746833,Groundout,field_out,True,663538,683003,Nico Hoerner,Jared Jones,0,b5b14700-6895-40d3-8a23-986d562a2042,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,,,,128.0,104.0,111.0,,,,,0.488,,0.36,0.085,0.066,0.14,,,1.6,-1.1,-3.57,97.3,,89.8,,88.7,81.1,0.226,0.426,0.264,,,,,,,0.263,0.684,0.375,,,,0.324,0.595,0.219,0.187,0.329,0.385,,,,,,,,,,,,,,,,,,
12,2024-09-02,746833,Single,single,False,669707,592791,Jared Triolo,Jameson Taillon,0,a0ee8edd-106b-49e2-9141-34d4ebd56778,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
13,2024-09-02,746833,Strikeout,strikeout,True,680779,592791,Henry Davis,Jameson Taillon,0,414f7d92-4057-4623-a7f4-ab8228d26487,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
14,2024-09-02,746833,Lineout,field_out,True,675961,592791,Alika Williams,Jameson Taillon,0,d6b9e149-ffc0-4191-b50c-129182d0f14d,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
15,2024-09-02,746833,Field Error,field_error,False,693304,592791,Nick Gonzales,Jameson Taillon,1,056a4008-931d-4cd0-a1a9-bf1f933bd9d8,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
16,2024-09-02,746833,Groundout,field_out,True,668804,592791,Bryan Reynolds,Jameson Taillon,0,489950d6-11c1-4419-9cd0-0fe8afcf40b1,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
17,2024-09-02,746833,Home Run,home_run,False,621020,683003,Dansby Swanson,Jared Jones,0,5662a2ee-2521-4041-a535-8ba64da24106,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,,,,128.0,104.0,111.0,,,,,0.488,,0.36,0.085,0.066,0.14,,,1.6,-1.1,-3.57,97.3,,89.8,,88.7,81.1,0.226,0.426,0.264,,,,,,,0.263,0.684,0.375,,,,0.324,0.595,0.219,0.187,0.329,0.385,,,,,,,,,,,,,,,,,,
18,2024-09-02,746833,Groundout,field_out,True,691718,683003,Pete Crow-Armstrong,Jared Jones,0,f967e532-6c09-43a1-8afb-18ad2af4fea4,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,,,,128.0,104.0,111.0,,,,,0.488,,0.36,0.085,0.066,0.14,,,1.6,-1.1,-3.57,97.3,,89.8,,88.7,81.1,0.226,0.426,0.264,,,,,,,0.263,0.684,0.375,,,,0.324,0.595,0.219,0.187,0.329,0.385,,,,,,,,,,,,,,,,,,
19,2024-09-02,746833,Strikeout,strikeout,True,665804,683003,Miguel Amaya,Jared Jones,0,c049b8cf-c4a8-4538-893d-4cc4f69b59a5,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,,,,128.0,104.0,111.0,,,,,0.488,,0.36,0.085,0.066,0.14,,,1.6,-1.1,-3.57,97.3,,89.8,,88.7,81.1,0.226,0.426,0.264,,,,,,,0.263,0.684,0.375,,,,0.324,0.595,0.219,0.187,0.329,0.385,,,,,,,,,,,,,,,,,,
20,2024-09-02,746833,Single,single,False,664023,683003,Ian Happ,Jared Jones,0,31a1389a-f1d8-4828-a863-f8f39fad236c,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,,,,128.0,104.0,111.0,,,,,0.488,,0.36,0.085,0.066,0.14,,,1.6,-1.1,-3.57,97.3,,89.8,,88.7,81.1,0.226,0.426,0.264,,,,,,,0.263,0.684,0.375,,,,0.324,0.595,0.219,0.187,0.329,0.385,,,,,,,,,,,,,,,,,,
21,2024-09-02,746833,Groundout,field_out,True,683737,683003,Michael Busch,Jared Jones,0,790ee844-75c2-4333-aebc-2d148e347dee,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,,,,128.0,104.0,111.0,,,,,0.488,,0.36,0.085,0.066,0.14,,,1.6,-1.1,-3.57,97.3,,89.8,,88.7,81.1,0.226,0.426,0.264,,,,,,,0.263,0.684,0.375,,,,0.324,0.595,0.219,0.187,0.329,0.385,,,,,,,,,,,,,,,,,,
22,2024-09-02,746833,Flyout,field_out,True,665833,592791,Oneil Cruz,Jameson Taillon,0,bce379e3-c467-4768-b85e-08f969311180,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
23,2024-09-02,746833,Groundout,field_out,True,457705,592791,Andrew McCutchen,Jameson Taillon,0,ae89b808-9433-4e39-97a9-929843813cea,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
24,2024-09-02,746833,Strikeout,strikeout,True,642133,592791,Rowdy Tellez,Jameson Taillon,0,06861c23-7a24-4d90-8e94-f1b39e2915af,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
25,2024-09-02,746833,Walk,walk,False,673548,683003,Seiya Suzuki,Jared Jones,0,3e408d70-d896-460b-9c26-29a45bd7083e,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,,,,128.0,104.0,111.0,,,,,0.488,,0.36,0.085,0.066,0.14,,,1.6,-1.1,-3.57,97.3,,89.8,,88.7,81.1,0.226,0.426,0.264,,,,,,,0.263,0.684,0.375,,,,0.324,0.595,0.219,0.187,0.329,0.385,,,,,,,,,,,,,,,,,,
26,2024-09-02,746833,Strikeout,strikeout,True,641355,683003,Cody Bellinger,Jared Jones,0,b61e5bc0-e489-4aa0-8b02-1c0a56e8f08f,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,,,,128.0,104.0,111.0,,,,,0.488,,0.36,0.085,0.066,0.14,,,1.6,-1.1,-3.57,97.3,,89.8,,88.7,81.1,0.226,0.426,0.264,,,,,,,0.263,0.684,0.375,,,,0.324,0.595,0.219,0.187,0.329,0.385,,,,,,,,,,,,,,,,,,
27,2024-09-02,746833,Grounded Into DP,grounded_into_double_play,True,670623,683003,Isaac Paredes,Jared Jones,1,5786dfac-a9cd-45d0-ab21-0f79beef6da8,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,,,,128.0,104.0,111.0,,,,,0.488,,0.36,0.085,0.066,0.14,,,1.6,-1.1,-3.57,97.3,,89.8,,88.7,81.1,0.226,0.426,0.264,,,,,,,0.263,0.684,0.375,,,,0.324,0.595,0.219,0.187,0.329,0.385,,,,,,,,,,,,,,,,,,
28,2024-09-02,746833,Groundout,field_out,True,650559,592791,Bryan De La Cruz,Jameson Taillon,0,bc7049c4-7714-4907-bfd4-f46328553f17,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
29,2024-09-02,746833,Lineout,field_out,True,669707,592791,Jared Triolo,Jameson Taillon,0,7216902b-4071-483a-9fd7-4aa40450e28f,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
30,2024-09-02,746833,Single,single,False,680779,592791,Henry Davis,Jameson Taillon,0,b2d79656-c87b-4f7e-8bdf-879023b5afd4,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
31,2024-09-02,746833,Lineout,field_out,True,675961,592791,Alika Williams,Jameson Taillon,0,e1ac28bb-7e64-4720-9c0f-337e95c27450,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.57,3.83,146.1,108.0,86.0,103.0,0.82,6.95,1.72,8.79,1.23,0.99,0.228,0.443,0.145,0.321,0.462,78.0,100.0,96.0,106.0,111.0,113.0,67.0,106.0,95.0,74.0,104.0,93.0,105.0,117.0,121.0,93.0,104.0,99.0,0.109,0.295,0.24,0.159,0.153,0.044,-0.41,1.94,1.63,0.65,-1.19,-3.96,92.3,86.6,86.1,92.6,80.5,79.7,0.295,0.507,0.148,0.269,0.328,0.181,0.185,0.306,0.332,0.24,0.438,0.233,0.214,0.304,0.093,0.321,0.679,0.16,,,,,,,,,,,,,,,,,,,,,
