,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff
0,2024-04-30,745997,Groundout,field_out,True,650490,642547,Yandy Díaz,Freddy Peralta,0,5d86a560-ccaf-46d8-8cfb-49410286a647,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
1,2024-04-30,745997,Strikeout,strikeout,True,680700,642547,Richie Palacios,Freddy Peralta,0,9dd2115d-f23c-4ab7-ad13-d0ccc92bc430,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
2,2024-04-30,745997,Pop Out,field_out,True,668227,642547,Randy Arozarena,Freddy Peralta,0,78a70411-8e53-4dfc-9063-e2c3dcc24712,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
3,2024-04-30,745997,Single,single,False,661388,641302,William Contreras,Tyler Alexander,0,66145427-cfda-44ee-9144-450f0994d0eb,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,91.0,109.0,104.0,109.0,105.0,105.0,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,56.0,107.0,101.0,92.0,105.0,102.0,0.101,0.336,-0.32,1.15,84.4,88.9,0.257,0.529,0.206,0.238,0.238,0.029
4,2024-04-30,745997,Walk,walk,False,656555,641302,Rhys Hoskins,Tyler Alexander,1,aee50d74-0972-4df8-aed3-d88ae8272f8b,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,91.0,109.0,104.0,109.0,105.0,105.0,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,56.0,107.0,101.0,92.0,105.0,102.0,0.101,0.336,-0.32,1.15,84.4,88.9,0.257,0.529,0.206,0.238,0.238,0.029
5,2024-04-30,745997,Forceout,force_out,True,596142,641302,Gary Sánchez,Tyler Alexander,1,6793e363-1697-4b96-973e-1e2157727f54,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,91.0,109.0,104.0,109.0,105.0,105.0,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,56.0,107.0,101.0,92.0,105.0,102.0,0.101,0.336,-0.32,1.15,84.4,88.9,0.257,0.529,0.206,0.238,0.238,0.029
6,2024-04-30,745997,Sac Fly,sac_fly,True,642715,641302,Willy Adames,Tyler Alexander,1,fbcc7010-4d1f-4802-9848-b46c21d904e2,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,91.0,109.0,104.0,109.0,105.0,105.0,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,56.0,107.0,101.0,92.0,105.0,102.0,0.101,0.336,-0.32,1.15,84.4,88.9,0.257,0.529,0.206,0.238,0.238,0.029
7,2024-04-30,745997,Lineout,field_out,True,663368,641302,Blake Perkins,Tyler Alexander,0,9e3717e5-9c67-49c7-b2f6-dd37b9baf14f,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,91.0,109.0,104.0,109.0,105.0,105.0,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,56.0,107.0,101.0,92.0,105.0,102.0,0.101,0.336,-0.32,1.15,84.4,88.9,0.257,0.529,0.206,0.238,0.238,0.029
8,2024-04-30,745997,Flyout,field_out,True,670623,642547,Isaac Paredes,Freddy Peralta,0,0f1743e9-65a9-4be7-a49c-d2fb1e0cff9d,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
9,2024-04-30,745997,Groundout,field_out,True,642708,642547,Amed Rosario,Freddy Peralta,0,8ebe4756-0b1b-4906-a2c9-ad074f7405de,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
10,2024-04-30,745997,Strikeout,strikeout,True,623912,642547,Harold Ramírez,Freddy Peralta,0,3434916c-37d8-495b-9de1-743899eed98a,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,76.0,94.0,88.0,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,0.536,0.248,0.046,0.17,0.0,0.53,-1.65,1.06,94.5,88.0,81.1,77.3,0.238,0.411,0.277,0.194,0.337,0.393,0.22,0.254,0.386,0.308,0.538,0.233,,,,,,,,,,,,,,,,,,
11,2024-04-30,745997,Strikeout,strikeout,True,687401,641302,Joey Ortiz,Tyler Alexander,0,fc26cad2-ffe9-447b-b0bc-f1c45405b2fb,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,91.0,109.0,104.0,109.0,105.0,105.0,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,56.0,107.0,101.0,92.0,105.0,102.0,0.101,0.336,-0.32,1.15,84.4,88.9,0.257,0.529,0.206,0.238,0.238,0.029
12,2024-04-30,745997,Single,single,False,694192,641302,Jackson Chourio,Tyler Alexander,0,a822a2a0-aba7-4bb0-90bb-a773e84ace42,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,91.0,109.0,104.0,109.0,105.0,105.0,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,56.0,107.0,101.0,92.0,105.0,102.0,0.101,0.336,-0.32,1.15,84.4,88.9,0.257,0.529,0.206,0.238,0.238,0.029
13,2024-04-30,745997,Single,single,False,668930,641302,Brice Turang,Tyler Alexander,1,b0f1fb73-6ad5-4f8b-8041-715f696603a8,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,91.0,109.0,104.0,109.0,105.0,105.0,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,56.0,107.0,101.0,92.0,105.0,102.0,0.101,0.336,-0.32,1.15,84.4,88.9,0.257,0.529,0.206,0.238,0.238,0.029
14,2024-04-30,745997,Single,single,False,686894,641302,Joey Wiemer,Tyler Alexander,1,0cf4d57c-48ed-4e07-88c4-a92c9fb4feba,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,91.0,109.0,104.0,109.0,105.0,105.0,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,56.0,107.0,101.0,92.0,105.0,102.0,0.101,0.336,-0.32,1.15,84.4,88.9,0.257,0.529,0.206,0.238,0.238,0.029
15,2024-04-30,745997,Sac Fly,sac_fly,True,661388,641302,William Contreras,Tyler Alexander,1,921e1401-1774-439b-a211-648905a01718,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,91.0,109.0,104.0,109.0,105.0,105.0,0.228,0.178,,0.158,-1.79,-0.41,,-2.47,89.0,80.9,76.5,,0.283,0.604,0.241,0.31,0.5,0.128,0.308,0.513,0.186,,,,56.0,107.0,101.0,92.0,105.0,102.0,0.101,0.336,-0.32,1.15,84.4,88.9,0.257,0.529,0.206,0.238,0.238,0.029
