,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-09-15,746741,Strikeout,strikeout,True,671732,680732,Lawrence Butler,Sean Burke,0,4259e8a4-e793-40ec-9307-6f7ee1f80399,680732.0,seanburke,"Burke, S",Right,Sean Burke,CHW,2.25,6.06,8.0,102.0,103.0,107.0,0.739,9.0,3.38,9.0,1.13,0.9,0.32,0.44,0.24,0.32,0.42,75.0,64.0,79.0,107.0,117.0,114.0,107.0,98.0,107.0,96.0,95.0,104.0,0.362,0.348,0.275,0.014,-1.96,-1.09,0.84,-3.11,95.1,86.0,86.7,80.2,0.308,0.692,0.179,0.231,0.385,0.407,0.143,0.143,0.357,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-15,746741,Strikeout,strikeout,True,667670,680732,Brent Rooker,Sean Burke,0,87ae93c1-963a-4486-ba7f-babc2fc3f9d4,680732.0,seanburke,"Burke, S",Right,Sean Burke,CHW,2.25,6.06,8.0,102.0,103.0,107.0,0.739,9.0,3.38,9.0,1.13,0.9,0.32,0.44,0.24,0.32,0.42,75.0,64.0,79.0,107.0,117.0,114.0,107.0,98.0,107.0,96.0,95.0,104.0,0.362,0.348,0.275,0.014,-1.96,-1.09,0.84,-3.11,95.1,86.0,86.7,80.2,0.308,0.692,0.179,0.231,0.385,0.407,0.143,0.143,0.357,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-15,746741,Double,double,False,668709,680732,JJ Bleday,Sean Burke,0,a71b92fa-6e41-44e0-a229-5e2c3cc20e7b,680732.0,seanburke,"Burke, S",Right,Sean Burke,CHW,2.25,6.06,8.0,102.0,103.0,107.0,0.739,9.0,3.38,9.0,1.13,0.9,0.32,0.44,0.24,0.32,0.42,75.0,64.0,79.0,107.0,117.0,114.0,107.0,98.0,107.0,96.0,95.0,104.0,0.362,0.348,0.275,0.014,-1.96,-1.09,0.84,-3.11,95.1,86.0,86.7,80.2,0.308,0.692,0.179,0.231,0.385,0.407,0.143,0.143,0.357,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-15,746741,Groundout,field_out,True,664913,680732,Seth Brown,Sean Burke,0,347463e3-41b3-49b1-9c8a-99a26d41632b,680732.0,seanburke,"Burke, S",Right,Sean Burke,CHW,2.25,6.06,8.0,102.0,103.0,107.0,0.739,9.0,3.38,9.0,1.13,0.9,0.32,0.44,0.24,0.32,0.42,75.0,64.0,79.0,107.0,117.0,114.0,107.0,98.0,107.0,96.0,95.0,104.0,0.362,0.348,0.275,0.014,-1.96,-1.09,0.84,-3.11,95.1,86.0,86.7,80.2,0.308,0.692,0.179,0.231,0.385,0.407,0.143,0.143,0.357,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-15,746741,Strikeout,strikeout,True,667452,676664,Corey Julks,JP Sears,0,39b58f4d-9447-4340-a293-88d081e7500d,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,0.365,0.34,,0.193,-0.54,-0.3,,0.27,91.9,84.0,78.9,,0.221,0.455,0.261,0.264,0.604,0.235,,,,87.0,102.0,88.0,0.102,1.36,90.0,0.24,0.387,0.218,0.284,0.381,0.191,0.284,0.403,0.11,,,,,,,,,
5,2024-09-15,746741,Walk,walk,False,673357,676664,Luis Robert Jr.,JP Sears,0,65c0a543-efa7-4a30-ba43-0d8bdde54f66,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,0.365,0.34,,0.193,-0.54,-0.3,,0.27,91.9,84.0,78.9,,0.221,0.455,0.261,0.264,0.604,0.235,,,,87.0,102.0,88.0,0.102,1.36,90.0,0.24,0.387,0.218,0.284,0.381,0.191,0.284,0.403,0.11,,,,,,,,,
6,2024-09-15,746741,Groundout,field_out,True,643217,676664,Andrew Benintendi,JP Sears,1,cc3d2d64-ed5e-4446-af9f-2c969dbd43a7,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,0.365,0.34,,0.193,-0.54,-0.3,,0.27,91.9,84.0,78.9,,0.221,0.455,0.261,0.264,0.604,0.235,,,,87.0,102.0,88.0,0.102,1.36,90.0,0.24,0.387,0.218,0.284,0.381,0.191,0.284,0.403,0.11,,,,,,,,,
7,2024-09-15,746741,Single,single,False,683734,676664,Andrew Vaughn,JP Sears,1,cba1f3b7-ade3-4e64-a9da-44d5208cf498,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,0.365,0.34,,0.193,-0.54,-0.3,,0.27,91.9,84.0,78.9,,0.221,0.455,0.261,0.264,0.604,0.235,,,,87.0,102.0,88.0,0.102,1.36,90.0,0.24,0.387,0.218,0.284,0.381,0.191,0.284,0.403,0.11,,,,,,,,,
8,2024-09-15,746741,Home Run,home_run,False,657757,676664,Gavin Sheets,JP Sears,1,a545cd7f-458c-4ec1-b375-f69d5223c20a,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,0.365,0.34,,0.193,-0.54,-0.3,,0.27,91.9,84.0,78.9,,0.221,0.455,0.261,0.264,0.604,0.235,,,,87.0,102.0,88.0,0.102,1.36,90.0,0.24,0.387,0.218,0.284,0.381,0.191,0.284,0.403,0.11,,,,,,,,,
9,2024-09-15,746741,Lineout,field_out,True,682868,676664,Bryan Ramos,JP Sears,0,db9458a0-e4e9-40ab-b439-d56685496262,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.24,4.27,169.2,99.0,90.0,94.0,0.8,6.74,2.33,8.43,1.27,0.82,0.245,0.414,0.163,0.33,0.441,84.0,93.0,82.0,,,,72.0,102.0,92.0,117.0,99.0,104.0,0.365,0.34,,0.193,-0.54,-0.3,,0.27,91.9,84.0,78.9,,0.221,0.455,0.261,0.264,0.604,0.235,,,,87.0,102.0,88.0,0.102,1.36,90.0,0.24,0.387,0.218,0.284,0.381,0.191,0.284,0.403,0.11,,,,,,,,,
