,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-05-18,745013,Groundout,field_out,True,694384,570632,Nolan Schanuel,José Ureña,0,e1e322f5-3aff-43ef-8822-c39c8b7ba3a5,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-18,745013,Groundout,field_out,True,650859,570632,Luis Rengifo,José Ureña,0,9b831bf6-a08a-4d46-bc64-8ba92c8f5b6a,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-18,745013,Strikeout,strikeout,True,621493,570632,Taylor Ward,José Ureña,0,05574e7d-5c84-43f4-a6eb-67427b89ffdf,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-18,745013,Walk,walk,False,543760,663776,Marcus Semien,Patrick Sandoval,0,2338d51c-66e2-4032-a4a4-f1730ffd746a,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.283,-2.17,-1.82,0.25,0.72,93.7,82.9,93.7,86.8,0.413,0.565,0.142,0.235,0.471,0.281,0.208,0.292,0.385,0.381,0.524,0.16,96.0,94.0,100.0,0.09,2.02,76.3,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-18,745013,Lineout,field_out,True,608369,663776,Corey Seager,Patrick Sandoval,0,8c2a96d8-edba-4dd3-b9e3-fc73edaef18c,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.283,-2.17,-1.82,0.25,0.72,93.7,82.9,93.7,86.8,0.413,0.565,0.142,0.235,0.471,0.281,0.208,0.292,0.385,0.381,0.524,0.16,96.0,94.0,100.0,0.09,2.02,76.3,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-18,745013,Grounded Into DP,grounded_into_double_play,True,663993,663776,Nathaniel Lowe,Patrick Sandoval,1,159ccf8c-3218-4bc4-802d-2f65cb85f2d8,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,0.174,0.16,0.293,0.283,-2.17,-1.82,0.25,0.72,93.7,82.9,93.7,86.8,0.413,0.565,0.142,0.235,0.471,0.281,0.208,0.292,0.385,0.381,0.524,0.16,96.0,94.0,100.0,0.09,2.02,76.3,0.118,0.118,0.256,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-18,745013,Groundout,field_out,True,641432,570632,Willie Calhoun,José Ureña,0,d13defa7-dd01-4640-85fe-15a3f6a7cda5,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-18,745013,Groundout,field_out,True,681351,570632,Logan O'Hoppe,José Ureña,0,0ac26e25-9f55-47a4-a960-e6e055b41aaa,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-18,745013,Field Error,field_error,False,666160,570632,Mickey Moniak,José Ureña,0,6e45fbdc-7d1b-42cd-b550-d675cd9ee571,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-18,745013,Strikeout,strikeout,True,666176,570632,Jo Adell,José Ureña,1,72660e62-5345-4372-8d14-5f208b9ba83b,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.067,0.365,0.174,-2.63,1.6,-0.1,-0.43,96.2,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
