,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-09-05,745612,Double,double,False,668942,683155,Josh Rojas,Joey Estes,0,f3c6e00a-6f51-49f5-89ac-4cedeef2337f,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
11,2024-09-05,745612,Strikeout,strikeout,True,660844,683155,Leo Rivas,Joey Estes,0,9c990c57-11bf-430c-b02e-660478f5b407,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
12,2024-09-05,745612,Flyout,field_out,True,645302,683155,Victor Robles,Joey Estes,0,009497af-1980-44f0-8a07-325efd1fc65e,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
13,2024-09-05,745612,Single,single,False,664913,693433,Seth Brown,Bryan Woo,0,c6f887f5-2696-4a05-843f-da555d106cc7,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
14,2024-09-05,745612,Strikeout,strikeout,True,680869,693433,Zack Gelof,Bryan Woo,0,64b96f5c-4bb4-421c-bf0c-8cb1afede291,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
15,2024-09-05,745612,Strikeout,strikeout,True,668832,693433,Kyle McCann,Bryan Woo,0,f98dacf3-82b7-4b60-b557-fcf73c6f5c57,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
16,2024-09-05,745612,Single,single,False,680474,693433,Max Schuemann,Bryan Woo,1,88e6054a-f1fd-48b3-8bfe-a197b9e7f0bb,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
17,2024-09-05,745612,Strikeout,strikeout,True,656484,693433,Tristan Gray,Bryan Woo,0,ca59cd8d-ac2c-4af1-a1b8-c53d9e098187,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
18,2024-09-05,745612,Home Run,home_run,False,677594,683155,Julio Rodríguez,Joey Estes,0,32dc9620-55f4-455e-99dd-69b3c46b59ab,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
19,2024-09-05,745612,Strikeout,strikeout,True,663728,683155,Cal Raleigh,Joey Estes,0,deb29aa1-ed20-4bce-be3e-ae801b8706d2,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
20,2024-09-05,745612,Strikeout,strikeout,True,670042,683155,Luke Raley,Joey Estes,0,d38e3d6b-68a0-4893-9dd5-4f79de48474e,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
21,2024-09-05,745612,Flyout,field_out,True,457759,683155,Justin Turner,Joey Estes,0,37061f2e-2b6e-4120-93f8-5175130f3c2a,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
22,2024-09-05,745612,Single,single,False,805779,693433,Jacob Wilson,Bryan Woo,0,4c478e5f-3393-4198-8a81-1fcbd58a770d,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
23,2024-09-05,745612,Single,single,False,671732,693433,Lawrence Butler,Bryan Woo,1,6fe05605-59f4-4d59-b8ec-5679dee11197,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
24,2024-09-05,745612,Strikeout,strikeout,True,667670,693433,Brent Rooker,Bryan Woo,0,efc4a99c-4884-44aa-8acd-5bc439309cff,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
25,2024-09-05,745612,Single,single,False,668709,693433,JJ Bleday,Bryan Woo,1,1e57abc9-c8e3-45f6-8faf-7c14440a81a6,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
26,2024-09-05,745612,Sac Fly,sac_fly,True,664913,693433,Seth Brown,Bryan Woo,1,65827cca-6597-442e-9dc1-5dde392dcf00,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
27,2024-09-05,745612,Strikeout,strikeout,True,680869,693433,Zack Gelof,Bryan Woo,0,01bc2a2c-41b9-4663-b72b-64c40f363d1a,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
28,2024-09-05,745612,Single,single,False,593871,683155,Jorge Polanco,Joey Estes,0,71904797-e6ca-4ace-9a7e-4e7cae49d67d,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
29,2024-09-05,745612,Lineout,field_out,True,571745,683155,Mitch Haniger,Joey Estes,0,e527c375-99b9-4109-a303-74a50f928c44,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
30,2024-09-05,745612,Lineout,field_out,True,668942,683155,Josh Rojas,Joey Estes,0,f85e920f-8dab-4728-94f7-d16b62251240,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
31,2024-09-05,745612,Lineout,field_out,True,660844,683155,Leo Rivas,Joey Estes,0,b37259d9-0ec1-4dfb-832a-f8d4abae9155,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.46,4.16,111.0,106.0,92.0,105.0,0.83,6.97,1.86,8.27,1.46,0.41,0.259,0.414,0.166,0.3,0.481,80.0,91.0,93.0,79.0,106.0,100.0,54.0,97.0,86.0,113.0,114.0,117.0,112.0,89.0,91.0,0.02,0.526,0.008,0.335,0.111,0.24,-13.82,-2.23,0.78,-2.49,92.4,86.4,84.6,90.3,79.3,0.251,0.463,0.175,0.189,0.321,0.23,0.217,0.406,0.258,0.343,0.714,0.193,0.2,0.5,0.063,,,,,,,,,,,,
32,2024-09-05,745612,Groundout,field_out,True,668832,693433,Kyle McCann,Bryan Woo,0,78b68155-55c7-4bf2-aca2-570782e6b837,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
33,2024-09-05,745612,Flyout,field_out,True,680474,693433,Max Schuemann,Bryan Woo,0,a154550a-489c-405f-9b5c-c75c9a66140c,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
34,2024-09-05,745612,Single,single,False,656484,693433,Tristan Gray,Bryan Woo,0,094fa162-3f6c-4c20-b2de-16348b6ef151,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
35,2024-09-05,745612,Lineout,field_out,True,805779,693433,Jacob Wilson,Bryan Woo,0,4b2f133b-3769-4b80-8b62-7518526d4eb5,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.36,2.53,99.0,108.0,104.0,108.0,0.808,7.0,0.82,6.82,0.91,1.01,0.284,0.363,0.151,0.243,0.511,86.0,101.0,97.0,97.0,110.0,107.0,117.0,111.0,111.0,114.0,103.0,110.0,,,,0.234,0.488,,0.179,0.098,1.46,,1.96,1.82,1.17,94.8,,89.6,94.6,84.2,0.222,0.348,0.243,0.065,0.065,0.396,0.25,0.429,0.188,0.167,0.292,0.167,0.225,0.324,0.104,,,,,,,,,,,,
