,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-13,746369,Strikeout,strikeout,True,665161,543135,Jeremy Peña,Nathan Eovaldi,0,2985e0c7-5f96-4094-b343-99165a48ab06,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
11,2024-07-13,746369,Lineout,field_out,True,676694,543135,Jake Meyers,Nathan Eovaldi,0,e10ad181-f5b4-4b12-9065-ca758d4e3b85,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
12,2024-07-13,746369,Strikeout,strikeout,True,663993,681293,Nathaniel Lowe,Spencer Arrighetti,0,0038ba0e-d656-43a0-89bc-e95e24937f8e,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-13,746369,Lineout,field_out,True,641680,681293,Jonah Heim,Spencer Arrighetti,0,885d96c1-c9ee-4009-b156-ecade6cef337,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-13,746369,Groundout,field_out,True,608671,681293,Travis Jankowski,Spencer Arrighetti,0,c873ec25-0f65-42f6-993b-be93d9c9a88b,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-13,746369,Flyout,field_out,True,694388,543135,Joey Loperfido,Nathan Eovaldi,0,99257afa-dc75-46ff-94a8-9ca7cd4e68ea,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
16,2024-07-13,746369,Groundout,field_out,True,676801,543135,Chas McCormick,Nathan Eovaldi,0,0cb9fa45-4bbd-4b7e-a0e8-26692820556d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
17,2024-07-13,746369,Single,single,False,514888,543135,Jose Altuve,Nathan Eovaldi,0,cd0c86d1-2acc-4681-b9c1-cce0033b6a65,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
18,2024-07-13,746369,Groundout,field_out,True,608324,543135,Alex Bregman,Nathan Eovaldi,0,3597cb44-9223-4d29-8fe0-0437b2dc533a,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
19,2024-07-13,746369,Strikeout,strikeout,True,665750,681293,Leody Taveras,Spencer Arrighetti,0,4316a424-bfc9-48c2-9860-2e48c255c9c9,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-13,746369,Groundout,field_out,True,543760,681293,Marcus Semien,Spencer Arrighetti,0,b15b8b19-3c3a-42d6-8ab9-6c7ef8f7fb46,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-13,746369,Groundout,field_out,True,608369,681293,Corey Seager,Spencer Arrighetti,0,cbe4910c-a496-436a-a260-80e7cf0fc391,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-13,746369,Groundout,field_out,True,670541,543135,Yordan Alvarez,Nathan Eovaldi,0,cb97cd09-53ef-44b1-adfb-fcc3363f3bf6,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
23,2024-07-13,746369,Groundout,field_out,True,673237,543135,Yainer Diaz,Nathan Eovaldi,0,bd973641-6db4-4864-955f-08f2e5e00366,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
24,2024-07-13,746369,Groundout,field_out,True,572138,543135,Jon Singleton,Nathan Eovaldi,0,34f1dae9-8060-43ff-8b68-b225f7e5c2ff,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
25,2024-07-13,746369,Walk,walk,False,669701,681293,Josh Smith,Spencer Arrighetti,0,e8a679d3-f6c0-4b2c-a28a-9c44db541562,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-13,746369,Strikeout,strikeout,True,694671,681293,Wyatt Langford,Spencer Arrighetti,0,1dc9c9e4-ee50-4b2f-96c5-463fc1245b10,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-13,746369,Lineout,field_out,True,666969,681293,Adolis García,Spencer Arrighetti,0,036339ee-4d42-4e05-b083-b5be98286af0,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-13,746369,Groundout,field_out,True,663993,681293,Nathaniel Lowe,Spencer Arrighetti,1,3216a0f4-c217-4ad5-9981-39be7110d622,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,111.0,93.0,100.0,62.0,100.0,100.0,0.414,0.197,0.113,0.202,0.074,-1.89,1.2,0.49,0.32,-4.75,94.0,87.8,85.0,81.2,78.4,0.325,0.553,0.183,0.25,0.382,0.24,0.162,0.294,0.408,0.143,0.229,0.392,0.55,0.75,0.302,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-13,746369,Groundout,field_out,True,665161,543135,Jeremy Peña,Nathan Eovaldi,0,dc91f5fe-f36b-4464-b945-c308221cf5da,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
30,2024-07-13,746369,Lineout,field_out,True,676694,543135,Jake Meyers,Nathan Eovaldi,0,ca7a1ce7-2c83-41f9-b8d9-f35c4485ae27,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
31,2024-07-13,746369,Strikeout,strikeout,True,694388,543135,Joey Loperfido,Nathan Eovaldi,0,b2a31f6f-cab7-41bf-bb67-23d35669a558,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,0.362,0.148,0.037,0.151,,1.48,0.94,-4.54,-1.43,,95.5,91.7,,86.3,76.9,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,
