,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff
10,2024-05-25,746470,Groundout,field_out,True,543807,681857,George Springer,Reese Olson,0,4a95cf33-1408-420d-91e7-d06316e904d7,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
11,2024-05-25,746470,Groundout,field_out,True,672386,681857,Alejandro Kirk,Reese Olson,0,7be1bf29-c7c5-423c-86bb-aab01f12a160,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
12,2024-05-25,746470,Flyout,field_out,True,643396,681857,Isiah Kiner-Falefa,Reese Olson,0,3d0b7cc8-b260-4017-b5f1-291c1f94215e,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
13,2024-05-25,746470,Groundout,field_out,True,595879,621244,Javier Báez,José Berríos,0,6f1c7dde-4466-47fe-a3f6-81e800ad4428,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,0.329,0.175,,0.301,0.163,-1.98,0.53,,0.16,1.45,94.0,84.5,93.5,,83.0,0.333,0.648,0.183,0.288,0.378,0.124,,,,0.153,0.376,0.241,,,,80.0,100.0,94.0,0.031,-2.81,91.7,0.202,0.403,0.286,0.375,0.438,0.03
14,2024-05-25,746470,Strikeout,strikeout,True,656716,621244,Zach McKinstry,José Berríos,0,315df164-313d-4e0a-bf38-397548fd34dc,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,0.329,0.175,,0.301,0.163,-1.98,0.53,,0.16,1.45,94.0,84.5,93.5,,83.0,0.333,0.648,0.183,0.288,0.378,0.124,,,,0.153,0.376,0.241,,,,80.0,100.0,94.0,0.031,-2.81,91.7,0.202,0.403,0.286,0.375,0.438,0.03
15,2024-05-25,746470,Pop Out,field_out,True,668670,621244,Jake Rogers,José Berríos,0,fa1c3469-3840-443a-887c-a8af53cd0744,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,0.329,0.175,,0.301,0.163,-1.98,0.53,,0.16,1.45,94.0,84.5,93.5,,83.0,0.333,0.648,0.183,0.288,0.378,0.124,,,,0.153,0.376,0.241,,,,80.0,100.0,94.0,0.031,-2.81,91.7,0.202,0.403,0.286,0.375,0.438,0.03
16,2024-05-25,746470,Flyout,field_out,True,676391,681857,Ernie Clement,Reese Olson,0,01a29704-8c85-42bd-814f-f5d2fd7a7f11,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
17,2024-05-25,746470,Triple,triple,False,595281,681857,Kevin Kiermaier,Reese Olson,0,5f97374d-8e71-48c3-ba83-4a1b477f5174,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
18,2024-05-25,746470,Strikeout,strikeout,True,676914,681857,Davis Schneider,Reese Olson,0,1ac58c0c-3671-48af-9221-b59c5c96ef7f,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
19,2024-05-25,746470,Groundout,field_out,True,457759,681857,Justin Turner,Reese Olson,0,e81add85-9443-4d5d-98ec-838fa2fa969f,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
20,2024-05-25,746470,Groundout,field_out,True,672761,621244,Wenceel Pérez,José Berríos,0,4348cff3-d195-4cbe-ab95-608c33c114a1,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,0.329,0.175,,0.301,0.163,-1.98,0.53,,0.16,1.45,94.0,84.5,93.5,,83.0,0.333,0.648,0.183,0.288,0.378,0.124,,,,0.153,0.376,0.241,,,,80.0,100.0,94.0,0.031,-2.81,91.7,0.202,0.403,0.286,0.375,0.438,0.03
21,2024-05-25,746470,Strikeout,strikeout,True,682985,621244,Riley Greene,José Berríos,0,f591fcfb-bce7-44c4-b63f-66442b3617aa,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,0.329,0.175,,0.301,0.163,-1.98,0.53,,0.16,1.45,94.0,84.5,93.5,,83.0,0.333,0.648,0.183,0.288,0.378,0.124,,,,0.153,0.376,0.241,,,,80.0,100.0,94.0,0.031,-2.81,91.7,0.202,0.403,0.286,0.375,0.438,0.03
22,2024-05-25,746470,Groundout,field_out,True,592192,621244,Mark Canha,José Berríos,0,fb46f27f-da0e-4289-9da6-3e9753b48714,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,0.329,0.175,,0.301,0.163,-1.98,0.53,,0.16,1.45,94.0,84.5,93.5,,83.0,0.333,0.648,0.183,0.288,0.378,0.124,,,,0.153,0.376,0.241,,,,80.0,100.0,94.0,0.031,-2.81,91.7,0.202,0.403,0.286,0.375,0.438,0.03
23,2024-05-25,746470,Groundout,field_out,True,665489,681857,Vladimir Guerrero Jr.,Reese Olson,0,2f465603-7af0-4e6d-8663-58d238274e68,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
24,2024-05-25,746470,Flyout,field_out,True,666182,681857,Bo Bichette,Reese Olson,0,48f6c51e-6155-465e-bce1-52e64339b99b,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
25,2024-05-25,746470,Groundout,field_out,True,543807,681857,George Springer,Reese Olson,0,3b865c34-dfa3-40d4-a541-827e2aedfcfd,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
26,2024-05-25,746470,Single,single,False,681481,621244,Kerry Carpenter,José Berríos,0,83ee1db3-097a-4958-b1b1-ae8a98afb6fb,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,0.329,0.175,,0.301,0.163,-1.98,0.53,,0.16,1.45,94.0,84.5,93.5,,83.0,0.333,0.648,0.183,0.288,0.378,0.124,,,,0.153,0.376,0.241,,,,80.0,100.0,94.0,0.031,-2.81,91.7,0.202,0.403,0.286,0.375,0.438,0.03
27,2024-05-25,746470,Strikeout,strikeout,True,570482,621244,Gio Urshela,José Berríos,1,d074a64e-72f9-4751-a7f8-6c2f9829a53f,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,0.329,0.175,,0.301,0.163,-1.98,0.53,,0.16,1.45,94.0,84.5,93.5,,83.0,0.333,0.648,0.183,0.288,0.378,0.124,,,,0.153,0.376,0.241,,,,80.0,100.0,94.0,0.031,-2.81,91.7,0.202,0.403,0.286,0.375,0.438,0.03
28,2024-05-25,746470,Flyout,field_out,True,690993,621244,Colt Keith,José Berríos,0,fa058d44-e827-4133-bda8-de07148666d7,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,0.329,0.175,,0.301,0.163,-1.98,0.53,,0.16,1.45,94.0,84.5,93.5,,83.0,0.333,0.648,0.183,0.288,0.378,0.124,,,,0.153,0.376,0.241,,,,80.0,100.0,94.0,0.031,-2.81,91.7,0.202,0.403,0.286,0.375,0.438,0.03
29,2024-05-25,746470,Single,single,False,672386,681857,Alejandro Kirk,Reese Olson,0,523e32a2-45ea-43b5-97df-a09984652080,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
30,2024-05-25,746470,Single,single,False,643396,681857,Isiah Kiner-Falefa,Reese Olson,1,573d48c2-5ebd-431c-af6b-b556f5ae4a64,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
31,2024-05-25,746470,Lineout,field_out,True,676391,681857,Ernie Clement,Reese Olson,0,0a8d742a-54a7-42ab-9a31-4a37071b1dde,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
32,2024-05-25,746470,Strikeout,strikeout,True,595281,681857,Kevin Kiermaier,Reese Olson,0,28d3aa35-9f11-4464-8fde-f701cb46110e,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
33,2024-05-25,746470,Walk,walk,False,676914,681857,Davis Schneider,Reese Olson,1,21076069-cc64-4971-b0e6-79cf0c29d7f5,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
34,2024-05-25,746470,Strikeout,strikeout,True,457759,681857,Justin Turner,Reese Olson,0,a08538cb-ba74-449c-a762-698bed727420,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,0.2,0.239,0.278,0.059,0.225,-0.34,1.57,1.72,-2.03,0.11,94.1,86.4,94.2,84.8,79.1,0.287,0.415,0.101,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.263,0.526,0.282,,,,,,,,,,,,
