,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-04-17,745105,Strikeout,strikeout,True,543685,641793,Anthony Rendon,Zack Littell,0,4a1038fe-ea68-4954-b9aa-164e578ea14e,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-17,745105,Home Run,home_run,False,545361,641793,Mike Trout,Zack Littell,0,10747538-4c3b-47e0-89ce-d31bbe15872f,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-17,745105,Single,single,False,621493,641793,Taylor Ward,Zack Littell,0,da08d088-956b-45f7-9a8b-b2f9d18ebbeb,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-17,745105,Strikeout,strikeout,True,681351,641793,Logan O'Hoppe,Zack Littell,1,2762fd25-c9ad-4cde-a347-ca398a8e10be,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-17,745105,Groundout,field_out,True,543305,641793,Aaron Hicks,Zack Littell,0,062eea37-a61e-45a3-9a59-334e0178a7da,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-17,745105,Flyout,field_out,True,650490,672282,Yandy Díaz,Reid Detmers,0,98700f27-cf29-443e-982d-eca18904e22c,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,0.458,,0.235,-0.61,,,-0.84,94.0,,,86.0,0.247,0.383,0.343,,,,,,,0.253,0.483,0.276,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,
6,2024-04-17,745105,Flyout,field_out,True,623912,672282,Harold Ramírez,Reid Detmers,0,7a071520-37c1-4dfc-aa32-70cb20f9ad4c,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,0.458,,0.235,-0.61,,,-0.84,94.0,,,86.0,0.247,0.383,0.343,,,,,,,0.253,0.483,0.276,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,
7,2024-04-17,745105,Groundout,field_out,True,668227,672282,Randy Arozarena,Reid Detmers,0,6d2578f6-7656-4bd1-a45f-061a2d2066f9,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,90.0,95.0,92.0,,,,116.0,102.0,106.0,,,,,0.458,,0.235,-0.61,,,-0.84,94.0,,,86.0,0.247,0.383,0.343,,,,,,,0.253,0.483,0.276,93.0,97.0,97.0,90.0,102.0,104.0,0.149,0.158,-2.14,1.15,84.6,75.4,0.289,0.356,0.33,0.344,0.719,0.192,,,,,,,,,
8,2024-04-17,745105,Groundout,field_out,True,666160,641793,Mickey Moniak,Zack Littell,0,36cc825e-9fb3-4fd6-8541-d8fa53de5c9b,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-04-17,745105,Lineout,field_out,True,650859,641793,Luis Rengifo,Zack Littell,0,910727f9-3987-48e9-9ab8-3c070c792528,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,99.0,106.0,112.0,0.154,0.207,0.226,0.413,-0.92,-1.86,-1.56,1.08,92.6,83.0,91.9,85.7,0.375,0.5,0.085,0.283,0.485,0.346,0.309,0.485,0.147,0.313,0.484,0.209,,,,,,,,,,,,,,,,,,,,,,,,,,,
