,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff
10,2024-06-24,747021,Double,double,False,677008,676440,Heston Kjerstad,Tanner Bibee,1,91f2a590-ca3f-4c66-b32d-06d279f9d454,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
11,2024-06-24,747021,Strikeout,strikeout,True,676059,676440,Jordan Westburg,Tanner Bibee,0,1cea51ca-cfd8-43f5-ac16-6dff65db4c06,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
12,2024-06-24,747021,Groundout,field_out,True,682177,700249,Daniel Schneemann,Cade Povich,0,c768eb99-bb2a-493f-85e3-4b92c927c885,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
13,2024-06-24,747021,Double,double,False,672356,700249,Gabriel Arias,Cade Povich,0,f7f4c3cc-8d9f-444f-81d1-60ff79132af8,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
14,2024-06-24,747021,Double,double,False,666310,700249,Bo Naylor,Cade Povich,1,704d9e0d-35ea-4c8d-b12d-47cc1f660b83,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
15,2024-06-24,747021,Flyout,field_out,True,680757,700249,Steven Kwan,Cade Povich,0,ddbb9dd3-8835-4e90-b6d2-2b02d9c59340,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
16,2024-06-24,747021,Groundout,field_out,True,665926,700249,Andrés Giménez,Cade Povich,0,809bc5db-a136-4b86-82a0-f19ccb96ed69,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
17,2024-06-24,747021,Pop Out,field_out,True,656775,676440,Cedric Mullins,Tanner Bibee,0,b2a74eb7-0c7c-4318-92c7-89a7450d6e00,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
18,2024-06-24,747021,Groundout,field_out,True,602104,676440,Ramón Urías,Tanner Bibee,0,be37a12d-0090-406b-ac66-dd05bbd36dac,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
19,2024-06-24,747021,Strikeout,strikeout,True,543510,676440,James McCann,Tanner Bibee,0,4b0f1f5a-f3f4-44b3-9643-03857bb498b7,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
20,2024-06-24,747021,Flyout,field_out,True,608070,700249,José Ramírez,Cade Povich,0,76b42976-10a3-4b7f-a3bf-e4adbc74eb18,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
21,2024-06-24,747021,Strikeout,strikeout,True,647304,700249,Josh Naylor,Cade Povich,0,7ef9ae6b-bc1d-46a4-b970-b0572da06058,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
22,2024-06-24,747021,Strikeout,strikeout,True,681807,700249,David Fry,Cade Povich,0,f774899d-38e4-4854-ac64-16e7e7d45452,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
23,2024-06-24,747021,Groundout,field_out,True,683002,676440,Gunnar Henderson,Tanner Bibee,0,61f720c5-172b-4083-8213-9925401c4a64,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
24,2024-06-24,747021,Double,double,False,668939,676440,Adley Rutschman,Tanner Bibee,0,7d9041de-fbca-41fa-a611-bff1c98f089f,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
25,2024-06-24,747021,Field Error,field_error,False,656811,676440,Ryan O'Hearn,Tanner Bibee,1,eb55397f-b4fe-4953-b4a9-6540dc0a6b98,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
26,2024-06-24,747021,Sac Fly,sac_fly,True,623993,676440,Anthony Santander,Tanner Bibee,1,5906b75e-40c1-4481-87ef-002d361b6a10,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
27,2024-06-24,747021,Single,single,False,677008,676440,Heston Kjerstad,Tanner Bibee,1,93635118-7b3c-4396-a158-3bb8e0baa8f3,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
28,2024-06-24,747021,Groundout,field_out,True,676059,676440,Jordan Westburg,Tanner Bibee,0,e5aaf71e-5951-4b49-8564-71f94dbd4d8a,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
29,2024-06-24,747021,Flyout,field_out,True,686823,700249,Will Brennan,Cade Povich,0,dbf39a45-d1b5-4107-9a72-f36d20871e89,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
30,2024-06-24,747021,Triple,triple,False,682177,700249,Daniel Schneemann,Cade Povich,0,11c8819a-c29a-42e6-86b5-ac4a8a3632ac,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
31,2024-06-24,747021,Double Play,double_play,True,672356,700249,Gabriel Arias,Cade Povich,1,12a9f226-7a15-4475-a9d3-fa4175c947ae,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,6.27,4.13,33.0,96.0,85.0,94.0,0.807,6.55,4.91,9.0,1.91,0.84,0.238,0.505,0.19,0.238,0.445,62.0,99.0,94.0,93.0,102.0,103.0,75.0,93.0,88.0,79.0,81.0,77.0,107.0,99.0,100.0,97.0,94.0,93.0,0.056,0.406,0.151,0.104,0.192,0.091,0.84,-2.61,0.67,-4.51,-2.39,-2.58,92.2,88.2,86.0,91.5,82.9,75.9,0.186,0.256,0.13,0.346,0.615,0.286,0.304,0.652,0.222,0.3,0.75,0.269,0.273,0.545,0.182,0.0,0.0,0.182
32,2024-06-24,747021,Strikeout,strikeout,True,656775,676440,Cedric Mullins,Tanner Bibee,0,c100b4fe-4de2-4f40-a36b-efa045a2c498,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
33,2024-06-24,747021,Flyout,field_out,True,602104,676440,Ramón Urías,Tanner Bibee,0,b80b2940-7e43-4e3e-b962-d1f574aa5814,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
34,2024-06-24,747021,Walk,walk,False,543510,676440,James McCann,Tanner Bibee,0,6179ac67-ff45-4db6-a5e0-f8e341e234e1,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,119.0,111.0,113.0,94.0,103.0,99.0,,,,116.0,104.0,112.0,,,,0.001,0.44,,0.27,0.118,0.171,-1.35,,-3.42,1.69,-0.54,1.17,94.6,,82.4,92.5,86.2,81.5,0.305,0.524,0.214,0.186,0.4,0.241,0.128,0.223,0.355,,,,0.212,0.353,0.276,,,
