,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFC,vFS,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-04-16,745108,Flyout,field_out,True,543685,650644,Anthony Rendon,Aaron Civale,0,17f296d2-dfa8-494c-851a-f5571410e6fe,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.091,0.315,0.021,0.18,0.169,-3.64,-0.11,-3.76,0.25,0.36,-0.89,91.9,88.1,85.9,92.7,80.3,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.239,0.398,0.288,0.226,0.419,0.3,0.391,0.739,0.125,0.417,0.5,0.313,,,,,,,,,,,,,,,
1,2024-04-16,745108,Single,single,False,545361,650644,Mike Trout,Aaron Civale,0,cc328ef5-8cd3-4475-90a2-80487e2f7310,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.091,0.315,0.021,0.18,0.169,-3.64,-0.11,-3.76,0.25,0.36,-0.89,91.9,88.1,85.9,92.7,80.3,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.239,0.398,0.288,0.226,0.419,0.3,0.391,0.739,0.125,0.417,0.5,0.313,,,,,,,,,,,,,,,
2,2024-04-16,745108,Lineout,field_out,True,621493,650644,Taylor Ward,Aaron Civale,0,28df2939-77d2-4a6d-8f53-ab5b12a578fd,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.091,0.315,0.021,0.18,0.169,-3.64,-0.11,-3.76,0.25,0.36,-0.89,91.9,88.1,85.9,92.7,80.3,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.239,0.398,0.288,0.226,0.419,0.3,0.391,0.739,0.125,0.417,0.5,0.313,,,,,,,,,,,,,,,
3,2024-04-16,745108,Strikeout,strikeout,True,593934,650644,Miguel Sanó,Aaron Civale,1,aa2b1caa-6c2d-42c5-a527-96e649430f0f,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.091,0.315,0.021,0.18,0.169,-3.64,-0.11,-3.76,0.25,0.36,-0.89,91.9,88.1,85.9,92.7,80.3,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.239,0.398,0.288,0.226,0.419,0.3,0.391,0.739,0.125,0.417,0.5,0.313,,,,,,,,,,,,,,,
4,2024-04-16,745108,Groundout,field_out,True,650490,667755,Yandy Díaz,José Soriano,0,805635be-de5b-4ef9-9b0c-e686dd215631,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,,,,121.0,101.0,112.0,0.426,0.165,,0.09,0.054,,-1.88,,0.64,1.84,0.95,,98.9,,93.0,97.8,91.6,,,,,0.237,0.288,0.148,0.091,0.182,0.484,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,99.0,97.0,108.0,0.265,-0.32,86.3,,,,,,,,,
5,2024-04-16,745108,Groundout,field_out,True,668227,667755,Randy Arozarena,José Soriano,0,de56ac41-f305-45a9-b014-9232855e9fe6,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,,,,121.0,101.0,112.0,0.426,0.165,,0.09,0.054,,-1.88,,0.64,1.84,0.95,,98.9,,93.0,97.8,91.6,,,,,0.237,0.288,0.148,0.091,0.182,0.484,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,99.0,97.0,108.0,0.265,-0.32,86.3,,,,,,,,,
6,2024-04-16,745108,Strikeout,strikeout,True,680700,667755,Richie Palacios,José Soriano,0,68b90117-30ce-4cfd-b20d-826dd225fd37,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,,,,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,,,,121.0,101.0,112.0,0.426,0.165,,0.09,0.054,,-1.88,,0.64,1.84,0.95,,98.9,,93.0,97.8,91.6,,,,,0.237,0.288,0.148,0.091,0.182,0.484,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,99.0,97.0,108.0,0.265,-0.32,86.3,,,,,,,,,
7,2024-04-16,745108,Flyout,field_out,True,666160,650644,Mickey Moniak,Aaron Civale,0,caa0033f-5254-40a9-9d9c-4298c1ffbd8c,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.091,0.315,0.021,0.18,0.169,-3.64,-0.11,-3.76,0.25,0.36,-0.89,91.9,88.1,85.9,92.7,80.3,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.239,0.398,0.288,0.226,0.419,0.3,0.391,0.739,0.125,0.417,0.5,0.313,,,,,,,,,,,,,,,
8,2024-04-16,745108,Strikeout,strikeout,True,681351,650644,Logan O'Hoppe,Aaron Civale,0,24992f9f-8e66-464c-98d9-0e84251b9ab4,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.091,0.315,0.021,0.18,0.169,-3.64,-0.11,-3.76,0.25,0.36,-0.89,91.9,88.1,85.9,92.7,80.3,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.239,0.398,0.288,0.226,0.419,0.3,0.391,0.739,0.125,0.417,0.5,0.313,,,,,,,,,,,,,,,
9,2024-04-16,745108,Pop Out,field_out,True,650859,650644,Luis Rengifo,Aaron Civale,0,7d8ba453-65b9-4d23-b635-ba671cb92830,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,103.0,102.0,108.0,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,72.0,93.0,99.0,0.224,0.091,0.315,0.021,0.18,0.169,-3.64,-0.11,-3.76,0.25,0.36,-0.89,91.9,88.1,85.9,92.7,80.3,77.2,0.294,0.454,0.231,0.23,0.46,0.169,0.239,0.398,0.288,0.226,0.419,0.3,0.391,0.739,0.125,0.417,0.5,0.313,,,,,,,,,,,,,,,
