,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-03,745888,Pop Out,field_out,True,656716,701581,Zach McKinstry,David Festa,0,11bfd4fe-171c-4ce8-b688-f4abf8a9682e,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-03,745888,Walk,walk,False,669304,672456,Jose Miranda,Keider Montero,0,36cdcf4a-e4c0-4309-a8ce-6f64096b0a65,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-03,745888,Flyout,field_out,True,596146,672456,Max Kepler,Keider Montero,0,041f5df6-1b88-4619-bf9c-0a7ee044a4c2,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-03,745888,Flyout,field_out,True,621439,672456,Byron Buxton,Keider Montero,0,7fa1fb34-4cd1-4a1e-beb7-43a23485c2b4,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-03,745888,Strikeout,strikeout,True,686797,672456,Brooks Lee,Keider Montero,0,2b8027c7-4976-4400-a303-8c63079f2bed,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-03,745888,Single,single,False,570482,701581,Gio Urshela,David Festa,0,566d9789-5ee9-4013-86e5-3343ec7550d3,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-03,745888,Strikeout,strikeout,True,668731,701581,Akil Baddoo,David Festa,0,fee1f864-55c3-4139-b8e3-82898199dc1f,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-03,745888,Forceout,force_out,True,663837,701581,Matt Vierling,David Festa,1,88a7371b-4bf0-490e-a7b1-d269db5a20bc,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-03,745888,Single,single,False,690993,701581,Colt Keith,David Festa,1,0ff7e1d4-fdb3-483e-b250-d1ad0b01217d,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-03,745888,Single,single,False,682985,701581,Riley Greene,David Festa,1,e5244163-d824-4b3c-baf1-4edc130f2f08,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-03,745888,Home Run,home_run,False,608348,701581,Carson Kelly,David Festa,1,c3937102-df9b-4cba-908c-877a11d0bc4e,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-03,745888,Home Run,home_run,False,672761,701581,Wenceel Pérez,David Festa,0,03aeaeae-1459-4a3e-b02e-1adf76d3d9f2,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-03,745888,Single,single,False,669234,701581,Justyn-Henry Malloy,David Festa,0,9ae68558-49cd-45a6-a1df-15a91c6bc203,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-03,745888,Lineout,field_out,True,656716,701581,Zach McKinstry,David Festa,1,c84fcdf7-d9f5-468b-af16-213e9e151633,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-03,745888,Home Run,home_run,False,543877,672456,Christian Vázquez,Keider Montero,0,b695e1e2-0559-4aaa-a38d-692ea9436eb9,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-03,745888,Single,single,False,650489,672456,Willi Castro,Keider Montero,0,542d7925-76a7-4512-a0bb-6c37133d1620,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-03,745888,Strikeout,strikeout,True,663616,672456,Trevor Larnach,Keider Montero,0,739b1c0d-2f1f-4f7d-aad5-2abf29da87f3,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-03,745888,Forceout,force_out,True,621043,672456,Carlos Correa,Keider Montero,1,d90a8901-41a6-415f-86ae-e5e667d8d841,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-03,745888,Groundout,field_out,True,467793,672456,Carlos Santana,Keider Montero,0,af2e9326-6fa5-4a4e-8b13-ca7e2bbd58e1,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-03,745888,Groundout,field_out,True,570482,701581,Gio Urshela,David Festa,0,9bc5e9c5-a0fb-492e-9b7a-1a983970070c,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-03,745888,Pop Out,field_out,True,668731,701581,Akil Baddoo,David Festa,0,1fd77a00-c3f3-4d3d-8f6a-36ab7b18e9d7,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-03,745888,Strikeout,strikeout,True,663837,701581,Matt Vierling,David Festa,0,8232e6fb-1b81-4017-a838-22306c960dfe,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-03,745888,Lineout,field_out,True,669304,672456,Jose Miranda,Keider Montero,0,caa5edfe-9323-4e1c-b259-3d426ec8df26,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-03,745888,Hit By Pitch,hit_by_pitch,False,596146,672456,Max Kepler,Keider Montero,0,f8306f88-85a1-47f9-a4b7-f8948c64a4b7,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-03,745888,Flyout,field_out,True,621439,672456,Byron Buxton,Keider Montero,0,2e309ed3-eee9-46f3-8795-14b9ab8ce489,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-03,745888,Single,single,False,686797,672456,Brooks Lee,Keider Montero,1,d4a1e63f-b887-4c86-8b34-e8ffbdededab,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-07-03,745888,Flyout,field_out,True,543877,672456,Christian Vázquez,Keider Montero,0,85217b62-8a0c-48de-8cf0-8739b10dba4a,672456.0,keidermontero,Montero,Right,Keider Montero,DET,5.47,4.83,26.1,98.0,96.0,99.0,0.741,7.86,3.42,8.89,1.71,1.11,0.247,0.455,0.13,0.325,0.46,80.0,86.0,85.0,93.0,103.0,99.0,106.0,94.0,100.0,0.444,0.333,0.103,-0.18,2.93,-8.6,95.3,85.9,83.1,0.103,0.103,0.359,0.265,0.51,0.191,0.667,1.5,0.533,93.0,100.0,109.0,0.12,-5.91,79.1,0.375,0.688,0.185,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-03,745888,Triple,triple,False,690993,701581,Colt Keith,David Festa,0,859cebd5-2405-445f-ae22-0acd52fc8b66,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-07-03,745888,Home Run,home_run,False,682985,701581,Riley Greene,David Festa,1,0281117d-41d6-4e30-82cf-567fa7b076f4,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,10.8,6.14,10.0,104.0,101.0,108.0,0.798,7.2,0.9,14.4,3.6,0.76,0.211,0.5,0.184,0.263,0.453,66.0,110.0,113.0,105.0,101.0,103.0,120.0,104.0,110.0,0.428,0.333,0.239,-1.27,-4.0,-7.45,95.5,88.5,86.8,0.316,0.632,0.2,0.385,0.615,0.158,0.357,0.929,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
