,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff
13,2024-09-20,745123,Groundout,field_out,True,666310,502043,Bo Naylor,Kyle Gibson,0,f41dff78-0515-40aa-b2d1-b7e7fe0f1d2a,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
14,2024-09-20,745123,Walk,walk,False,682177,502043,Daniel Schneemann,Kyle Gibson,0,aa5345c7-04e6-4135-975b-7af16601e68f,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
15,2024-09-20,745123,Single,single,False,682657,502043,Angel Martínez,Kyle Gibson,1,f891591b-d77c-4a72-be08-cba436f4178c,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
16,2024-09-20,745123,Lineout,field_out,True,700932,502043,Kyle Manzardo,Kyle Gibson,0,9a166157-84ae-45c7-8519-f971f62b1b9b,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
17,2024-09-20,745123,Single,single,False,608070,502043,José Ramírez,Kyle Gibson,1,619857b2-1588-4745-9e93-67358ab6fb8e,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
18,2024-09-20,745123,Walk,walk,False,647304,502043,Josh Naylor,Kyle Gibson,0,80947e0f-8bcb-407d-9fa4-6d19b5d60787,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
19,2024-09-20,745123,Flyout,field_out,True,657041,502043,Lane Thomas,Kyle Gibson,0,f0ce29a5-a721-493c-9fa6-82e597b4d79d,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
20,2024-09-20,745123,Groundout,field_out,True,691023,594902,Jordan Walker,Ben Lively,0,9d29ff61-bb03-4fb6-9a2a-336699fc131d,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.8,4.0,147.0,102.0,67.0,93.0,0.831,6.98,2.76,8.2,1.41,1.02,0.229,0.41,0.128,0.307,0.433,76.0,108.0,96.0,44.0,107.0,94.0,57.0,95.0,83.0,57.0,108.0,95.0,104.0,103.0,101.0,,,,0.288,0.315,,0.221,0.085,0.092,-0.3,,0.7,-0.05,0.31,-0.35,89.9,,83.9,90.4,79.3,76.9,0.223,0.394,0.133,0.235,0.422,0.235,,,,0.279,0.525,0.157,0.262,0.369,0.19,0.197,0.344,0.192,0.238,0.476,0.426
21,2024-09-20,745123,Double,double,False,695336,594902,Thomas Saggese,Ben Lively,0,ab14d560-375c-4bbb-813c-ca00538fdc04,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.8,4.0,147.0,102.0,67.0,93.0,0.831,6.98,2.76,8.2,1.41,1.02,0.229,0.41,0.128,0.307,0.433,76.0,108.0,96.0,44.0,107.0,94.0,57.0,95.0,83.0,57.0,108.0,95.0,104.0,103.0,101.0,,,,0.288,0.315,,0.221,0.085,0.092,-0.3,,0.7,-0.05,0.31,-0.35,89.9,,83.9,90.4,79.3,76.9,0.223,0.394,0.133,0.235,0.422,0.235,,,,0.279,0.525,0.157,0.262,0.369,0.19,0.197,0.344,0.192,0.238,0.476,0.426
22,2024-09-20,745123,Groundout,field_out,True,686780,594902,Pedro Pagés,Ben Lively,1,e32cc21d-70d7-4923-99dd-7f3c413903b4,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.8,4.0,147.0,102.0,67.0,93.0,0.831,6.98,2.76,8.2,1.41,1.02,0.229,0.41,0.128,0.307,0.433,76.0,108.0,96.0,44.0,107.0,94.0,57.0,95.0,83.0,57.0,108.0,95.0,104.0,103.0,101.0,,,,0.288,0.315,,0.221,0.085,0.092,-0.3,,0.7,-0.05,0.31,-0.35,89.9,,83.9,90.4,79.3,76.9,0.223,0.394,0.133,0.235,0.422,0.235,,,,0.279,0.525,0.157,0.262,0.369,0.19,0.197,0.344,0.192,0.238,0.476,0.426
23,2024-09-20,745123,Groundout,field_out,True,691026,594902,Masyn Winn,Ben Lively,0,7d08b56a-4796-4f99-a759-11484802eab6,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.8,4.0,147.0,102.0,67.0,93.0,0.831,6.98,2.76,8.2,1.41,1.02,0.229,0.41,0.128,0.307,0.433,76.0,108.0,96.0,44.0,107.0,94.0,57.0,95.0,83.0,57.0,108.0,95.0,104.0,103.0,101.0,,,,0.288,0.315,,0.221,0.085,0.092,-0.3,,0.7,-0.05,0.31,-0.35,89.9,,83.9,90.4,79.3,76.9,0.223,0.394,0.133,0.235,0.422,0.235,,,,0.279,0.525,0.157,0.262,0.369,0.19,0.197,0.344,0.192,0.238,0.476,0.426
24,2024-09-20,745123,Groundout,field_out,True,665926,502043,Andrés Giménez,Kyle Gibson,0,1d597a8c-b8d7-4d44-9822-63092080e70d,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
25,2024-09-20,745123,Lineout,field_out,True,686823,502043,Will Brennan,Kyle Gibson,0,17b9a0cb-281e-4ba9-9633-e5f979755fbf,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
26,2024-09-20,745123,Single,single,False,666310,502043,Bo Naylor,Kyle Gibson,1,330cd374-0565-450c-b833-3b4962b5e375,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
27,2024-09-20,745123,Single,single,False,682177,502043,Daniel Schneemann,Kyle Gibson,1,aef429bc-81e8-46d1-ab4a-6ad635a5e6c5,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
28,2024-09-20,745123,Flyout,field_out,True,682657,502043,Angel Martínez,Kyle Gibson,0,7daa1cfc-0bd7-40d5-8a92-4c91b51fb1a7,502043.0,kylegibson,Gibson,Right,Kyle Gibson,STL,4.13,4.82,165.2,98.0,93.0,95.0,0.756,7.93,3.53,8.47,1.2,1.3,0.218,0.427,0.172,0.343,0.36,98.0,92.0,89.0,103.0,103.0,105.0,81.0,89.0,85.0,84.0,101.0,96.0,103.0,103.0,105.0,96.0,94.0,90.0,0.27,0.13,0.209,0.209,0.086,0.097,-1.31,0.5,0.29,0.88,-1.77,0.81,91.4,88.6,84.9,90.7,80.7,78.3,0.263,0.419,0.093,0.202,0.315,0.412,0.297,0.45,0.189,0.271,0.571,0.067,0.2,0.267,0.375,0.297,0.649,0.466,,,
29,2024-09-20,745123,Double,double,False,676475,594902,Alec Burleson,Ben Lively,0,bc374c51-5ca5-44d6-b30d-462d511a0f66,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.8,4.0,147.0,102.0,67.0,93.0,0.831,6.98,2.76,8.2,1.41,1.02,0.229,0.41,0.128,0.307,0.433,76.0,108.0,96.0,44.0,107.0,94.0,57.0,95.0,83.0,57.0,108.0,95.0,104.0,103.0,101.0,,,,0.288,0.315,,0.221,0.085,0.092,-0.3,,0.7,-0.05,0.31,-0.35,89.9,,83.9,90.4,79.3,76.9,0.223,0.394,0.133,0.235,0.422,0.235,,,,0.279,0.525,0.157,0.262,0.369,0.19,0.197,0.344,0.192,0.238,0.476,0.426
30,2024-09-20,745123,Groundout,field_out,True,502671,594902,Paul Goldschmidt,Ben Lively,1,a259f547-7d10-448d-a967-a25140d835a1,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.8,4.0,147.0,102.0,67.0,93.0,0.831,6.98,2.76,8.2,1.41,1.02,0.229,0.41,0.128,0.307,0.433,76.0,108.0,96.0,44.0,107.0,94.0,57.0,95.0,83.0,57.0,108.0,95.0,104.0,103.0,101.0,,,,0.288,0.315,,0.221,0.085,0.092,-0.3,,0.7,-0.05,0.31,-0.35,89.9,,83.9,90.4,79.3,76.9,0.223,0.394,0.133,0.235,0.422,0.235,,,,0.279,0.525,0.157,0.262,0.369,0.19,0.197,0.344,0.192,0.238,0.476,0.426
31,2024-09-20,745123,Pop Out,field_out,True,571448,594902,Nolan Arenado,Ben Lively,0,8bcb5d77-9679-4386-a541-f0b3b4db639c,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.8,4.0,147.0,102.0,67.0,93.0,0.831,6.98,2.76,8.2,1.41,1.02,0.229,0.41,0.128,0.307,0.433,76.0,108.0,96.0,44.0,107.0,94.0,57.0,95.0,83.0,57.0,108.0,95.0,104.0,103.0,101.0,,,,0.288,0.315,,0.221,0.085,0.092,-0.3,,0.7,-0.05,0.31,-0.35,89.9,,83.9,90.4,79.3,76.9,0.223,0.394,0.133,0.235,0.422,0.235,,,,0.279,0.525,0.157,0.262,0.369,0.19,0.197,0.344,0.192,0.238,0.476,0.426
32,2024-09-20,745123,Walk,walk,False,680977,594902,Brendan Donovan,Ben Lively,0,d8f50caf-fa49-475c-8a8e-c9c4ebf34057,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.8,4.0,147.0,102.0,67.0,93.0,0.831,6.98,2.76,8.2,1.41,1.02,0.229,0.41,0.128,0.307,0.433,76.0,108.0,96.0,44.0,107.0,94.0,57.0,95.0,83.0,57.0,108.0,95.0,104.0,103.0,101.0,,,,0.288,0.315,,0.221,0.085,0.092,-0.3,,0.7,-0.05,0.31,-0.35,89.9,,83.9,90.4,79.3,76.9,0.223,0.394,0.133,0.235,0.422,0.235,,,,0.279,0.525,0.157,0.262,0.369,0.19,0.197,0.344,0.192,0.238,0.476,0.426
