,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-05-15,747123,Home Run,home_run,False,643565,450203,Mike Tauchman,Charlie Morton,0,f234648a-f8b1-43ca-a59b-490c0ba29cb1,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-15,747123,Double,double,False,673548,450203,Seiya Suzuki,Charlie Morton,0,9ec9a585-bff3-4261-840c-d9ceb95fa599,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-15,747123,Single,single,False,641355,450203,Cody Bellinger,Charlie Morton,1,c57fd5d8-55c0-4f10-9018-2b4f7dc7121f,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-15,747123,Forceout,force_out,True,666624,450203,Christopher Morel,Charlie Morton,1,29dbefec-5b80-45d8-a313-0ea882127260,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-15,747123,Forceout,force_out,True,683737,450203,Michael Busch,Charlie Morton,1,faeb4c78-33df-49f6-a780-3abcf7a99b48,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-15,747123,Walk,walk,False,670156,450203,Miles Mastrobuoni,Charlie Morton,1,938ea69f-ddaf-45db-91fc-06b74210c12c,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-05-15,747123,Single,single,False,663611,450203,Nick Madrigal,Charlie Morton,1,412df1ac-a3e9-4a3d-ad14-a330965fc950,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-05-15,747123,Hit By Pitch,hit_by_pitch,False,691718,450203,Pete Crow-Armstrong,Charlie Morton,1,e94eaa7c-d785-48e3-97d4-ad19d7679a2c,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-05-15,747123,Strikeout,strikeout,True,543228,450203,Yan Gomes,Charlie Morton,0,8e8ea36c-8cbf-4fcd-a724-b3f297fea158,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-05-15,747123,Groundout,field_out,True,671739,665871,Michael Harris II,Javier Assad,0,3184a848-249c-4750-a599-5098b044e1db,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,98.0,97.0,94.0,0.37,0.185,0.202,0.11,0.037,-0.69,-1.88,1.32,0.3,-1.03,91.9,87.9,84.3,91.7,76.7,0.163,0.245,0.31,0.326,0.478,0.238,0.25,0.25,0.091,0.213,0.309,0.097,0.333,0.737,0.174,121.0,99.0,106.0,0.096,-3.1,80.2,0.261,0.609,0.318,,,,,,,,,,,,,,,
10,2024-05-15,747123,Groundout,field_out,True,645277,665871,Ozzie Albies,Javier Assad,0,0bb2b3c0-9f27-4f67-90a4-10163d65dd09,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,98.0,97.0,94.0,0.37,0.185,0.202,0.11,0.037,-0.69,-1.88,1.32,0.3,-1.03,91.9,87.9,84.3,91.7,76.7,0.163,0.245,0.31,0.326,0.478,0.238,0.25,0.25,0.091,0.213,0.309,0.097,0.333,0.737,0.174,121.0,99.0,106.0,0.096,-3.1,80.2,0.261,0.609,0.318,,,,,,,,,,,,,,,
11,2024-05-15,747123,Strikeout,strikeout,True,542303,665871,Marcell Ozuna,Javier Assad,0,b79ccf65-e21f-4e0f-9c5e-ae6351e27899,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,98.0,97.0,94.0,0.37,0.185,0.202,0.11,0.037,-0.69,-1.88,1.32,0.3,-1.03,91.9,87.9,84.3,91.7,76.7,0.163,0.245,0.31,0.326,0.478,0.238,0.25,0.25,0.091,0.213,0.309,0.097,0.333,0.737,0.174,121.0,99.0,106.0,0.096,-3.1,80.2,0.261,0.609,0.318,,,,,,,,,,,,,,,
12,2024-05-15,747123,Flyout,field_out,True,643565,450203,Mike Tauchman,Charlie Morton,0,b6e9d6bd-129c-46ef-b3c2-d784986ec7e4,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-15,747123,Flyout,field_out,True,673548,450203,Seiya Suzuki,Charlie Morton,0,84078bec-66ff-44eb-87f8-0fd8c20b06d6,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-05-15,747123,Walk,walk,False,641355,450203,Cody Bellinger,Charlie Morton,0,33c0b5a3-9565-4a1a-8e61-bf7e68d89770,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-15,747123,Flyout,field_out,True,666624,450203,Christopher Morel,Charlie Morton,0,73aeb735-9378-4eb8-ba97-3708ee7d656c,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-15,747123,Strikeout,strikeout,True,621566,665871,Matt Olson,Javier Assad,0,d010f6af-53cd-45fa-8d42-826f0cef86c1,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,98.0,97.0,94.0,0.37,0.185,0.202,0.11,0.037,-0.69,-1.88,1.32,0.3,-1.03,91.9,87.9,84.3,91.7,76.7,0.163,0.245,0.31,0.326,0.478,0.238,0.25,0.25,0.091,0.213,0.309,0.097,0.333,0.737,0.174,121.0,99.0,106.0,0.096,-3.1,80.2,0.261,0.609,0.318,,,,,,,,,,,,,,,
17,2024-05-15,747123,Double,double,False,518595,665871,Travis d'Arnaud,Javier Assad,0,4c557995-515c-4362-8626-8ba9d6cb2836,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,98.0,97.0,94.0,0.37,0.185,0.202,0.11,0.037,-0.69,-1.88,1.32,0.3,-1.03,91.9,87.9,84.3,91.7,76.7,0.163,0.245,0.31,0.326,0.478,0.238,0.25,0.25,0.091,0.213,0.309,0.097,0.333,0.737,0.174,121.0,99.0,106.0,0.096,-3.1,80.2,0.261,0.609,0.318,,,,,,,,,,,,,,,
18,2024-05-15,747123,Groundout,field_out,True,594807,665871,Adam Duvall,Javier Assad,0,b477cc06-faf5-42ee-bd92-5a70312bf42a,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,78.0,99.0,91.0,98.0,97.0,94.0,0.37,0.185,0.202,0.11,0.037,-0.69,-1.88,1.32,0.3,-1.03,91.9,87.9,84.3,91.7,76.7,0.163,0.245,0.31,0.326,0.478,0.238,0.25,0.25,0.091,0.213,0.309,0.097,0.333,0.737,0.174,121.0,99.0,106.0,0.096,-3.1,80.2,0.261,0.609,0.318,,,,,,,,,,,,,,,
