,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,KC%,wFC/C,wFS/C,wSI/C,wKC/C,vFC,vFS,vSI,vKC,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
0,2024-04-06,746006,Strikeout,strikeout,True,641487,669084,J.P. Crawford,DL Hall,0,122465b4-12a7-405f-b8ef-cecfe81b12fc,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,88.0,106.0,104.0,55.0,101.0,91.0,99.0,90.0,93.0,0.497,0.119,0.186,0.198,-3.41,-3.94,-1.15,-2.03,92.3,84.3,83.3,79.0,0.452,0.619,0.105,0.25,0.5,0.182,0.2,0.5,0.435,0.429,0.571,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-06,746006,Single,single,False,677594,669084,Julio Rodríguez,DL Hall,0,ca226b26-6fa9-47d3-9898-6425bc418f23,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,88.0,106.0,104.0,55.0,101.0,91.0,99.0,90.0,93.0,0.497,0.119,0.186,0.198,-3.41,-3.94,-1.15,-2.03,92.3,84.3,83.3,79.0,0.452,0.619,0.105,0.25,0.5,0.182,0.2,0.5,0.435,0.429,0.571,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-06,746006,Flyout,field_out,True,593871,669084,Jorge Polanco,DL Hall,0,6202cb69-8d28-44ba-8d7f-ecf7704bdb75,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,88.0,106.0,104.0,55.0,101.0,91.0,99.0,90.0,93.0,0.497,0.119,0.186,0.198,-3.41,-3.94,-1.15,-2.03,92.3,84.3,83.3,79.0,0.452,0.619,0.105,0.25,0.5,0.182,0.2,0.5,0.435,0.429,0.571,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-06,746006,Groundout,field_out,True,571745,669084,Mitch Haniger,DL Hall,0,d27735d8-978d-4d29-a797-ec1335a17f9d,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,88.0,106.0,104.0,55.0,101.0,91.0,99.0,90.0,93.0,0.497,0.119,0.186,0.198,-3.41,-3.94,-1.15,-2.03,92.3,84.3,83.3,79.0,0.452,0.619,0.105,0.25,0.5,0.182,0.2,0.5,0.435,0.429,0.571,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-06,746006,Flyout,field_out,True,686217,682243,Sal Frelick,Bryce Miller,0,e9ab0a42-9e7e-4de6-9fa2-824ee5970851,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,,,,122.0,103.0,106.0,120.0,95.0,99.0,0.439,0.169,,,1.42,-1.33,,,95.1,,83.8,,0.197,0.349,0.276,0.0,0.0,0.25,,,,0.333,0.593,0.118,99.0,100.0,98.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,0.014,-3.96,0.84,1.27,4.17,92.3,83.8,94.6,85.5,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
5,2024-04-06,746006,Strikeout,strikeout,True,661388,682243,William Contreras,Bryce Miller,0,e2de3223-48fb-4ef6-bc5f-cdd01de6c881,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,,,,122.0,103.0,106.0,120.0,95.0,99.0,0.439,0.169,,,1.42,-1.33,,,95.1,,83.8,,0.197,0.349,0.276,0.0,0.0,0.25,,,,0.333,0.593,0.118,99.0,100.0,98.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,0.014,-3.96,0.84,1.27,4.17,92.3,83.8,94.6,85.5,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
6,2024-04-06,746006,Groundout,field_out,True,592885,682243,Christian Yelich,Bryce Miller,0,8ab7d055-3bde-473b-bdd6-badc728cb76c,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,,,,122.0,103.0,106.0,120.0,95.0,99.0,0.439,0.169,,,1.42,-1.33,,,95.1,,83.8,,0.197,0.349,0.276,0.0,0.0,0.25,,,,0.333,0.593,0.118,99.0,100.0,98.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,0.014,-3.96,0.84,1.27,4.17,92.3,83.8,94.6,85.5,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
7,2024-04-06,746006,Lineout,field_out,True,641598,669084,Mitch Garver,DL Hall,0,1279995a-7590-48a8-b58c-c89b4a39e31a,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,88.0,106.0,104.0,55.0,101.0,91.0,99.0,90.0,93.0,0.497,0.119,0.186,0.198,-3.41,-3.94,-1.15,-2.03,92.3,84.3,83.3,79.0,0.452,0.619,0.105,0.25,0.5,0.182,0.2,0.5,0.435,0.429,0.571,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-04-06,746006,Flyout,field_out,True,663728,669084,Cal Raleigh,DL Hall,0,975f8148-1e6b-4f2f-ae1c-6881990fa82e,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,88.0,106.0,104.0,55.0,101.0,91.0,99.0,90.0,93.0,0.497,0.119,0.186,0.198,-3.41,-3.94,-1.15,-2.03,92.3,84.3,83.3,79.0,0.452,0.619,0.105,0.25,0.5,0.182,0.2,0.5,0.435,0.429,0.571,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-04-06,746006,Single,single,False,664238,669084,Dylan Moore,DL Hall,0,7cee83f4-44ed-47cc-9efa-03163d39f4ec,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,88.0,106.0,104.0,55.0,101.0,91.0,99.0,90.0,93.0,0.497,0.119,0.186,0.198,-3.41,-3.94,-1.15,-2.03,92.3,84.3,83.3,79.0,0.452,0.619,0.105,0.25,0.5,0.182,0.2,0.5,0.435,0.429,0.571,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-04-06,746006,Groundout,field_out,True,649966,669084,Luis Urías,DL Hall,0,1a83ecaa-c86f-4291-921a-f60ab3809da3,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,7.71,7.05,16.1,99.0,72.0,92.0,0.806,7.16,5.51,14.88,2.2,1.15,0.186,0.39,0.136,0.305,0.427,81.0,92.0,83.0,88.0,106.0,104.0,55.0,101.0,91.0,99.0,90.0,93.0,0.497,0.119,0.186,0.198,-3.41,-3.94,-1.15,-2.03,92.3,84.3,83.3,79.0,0.452,0.619,0.105,0.25,0.5,0.182,0.2,0.5,0.435,0.429,0.571,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-06,746006,Strikeout,strikeout,True,642715,682243,Willy Adames,Bryce Miller,0,7dcce2a9-1c9a-4c3a-a896-e74fe729d5ec,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,,,,122.0,103.0,106.0,120.0,95.0,99.0,0.439,0.169,,,1.42,-1.33,,,95.1,,83.8,,0.197,0.349,0.276,0.0,0.0,0.25,,,,0.333,0.593,0.118,99.0,100.0,98.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,0.014,-3.96,0.84,1.27,4.17,92.3,83.8,94.6,85.5,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
12,2024-04-06,746006,Walk,walk,False,686554,682243,Oliver Dunn,Bryce Miller,0,40d887e5-c760-479a-a292-aac5b719e95f,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,,,,122.0,103.0,106.0,120.0,95.0,99.0,0.439,0.169,,,1.42,-1.33,,,95.1,,83.8,,0.197,0.349,0.276,0.0,0.0,0.25,,,,0.333,0.593,0.118,99.0,100.0,98.0,66.0,82.0,91.0,92.0,78.0,84.0,88.0,107.0,108.0,0.189,0.015,0.174,0.014,-3.96,0.84,1.27,4.17,92.3,83.8,94.6,85.5,0.245,0.362,0.094,0.181,0.266,0.256,0.5,0.75,0.1
