,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-17,746159,Flyout,field_out,True,669257,663623,Will Smith,Jake Irvin,0,c2656815-4f96-4ceb-ba20-9ddbcff9ccf3,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
11,2024-04-17,746159,Strikeout,strikeout,True,571970,663623,Max Muncy,Jake Irvin,0,781b55bb-fbb3-4498-93c1-1cea55285bcc,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
12,2024-04-17,746159,Strikeout,strikeout,True,592696,689017,Eddie Rosario,Landon Knack,0,f081cf6a-329c-4252-b401-344123edbe2e,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-17,746159,Groundout,field_out,True,656180,689017,Riley Adams,Landon Knack,0,6df6b25d-fece-4638-a2e7-2bdb8d7d7dcc,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-17,746159,Lineout,field_out,True,682928,689017,CJ Abrams,Landon Knack,0,71a4b0c5-995a-43db-af02-6499c9407af3,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-17,746159,Strikeout,strikeout,True,606192,663623,Teoscar Hernández,Jake Irvin,0,8c3ed009-028a-4b00-bb40-19c393ea3fa9,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
16,2024-04-17,746159,Double,double,False,681546,663623,James Outman,Jake Irvin,0,8bf72764-e94d-4260-81c8-93fa57b864b1,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
17,2024-04-17,746159,Groundout,field_out,True,681624,663623,Andy Pages,Jake Irvin,1,900ba1e3-5945-4e6d-a5e4-316101c06314,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
18,2024-04-17,746159,Strikeout,strikeout,True,666158,663623,Gavin Lux,Jake Irvin,0,c74fbedd-95a6-4d12-aa4f-0156d497cbbd,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
19,2024-04-17,746159,Flyout,field_out,True,608385,689017,Jesse Winker,Landon Knack,0,2ca1f4d9-640d-4d05-8d8e-2257e2ba4c82,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-17,746159,Strikeout,strikeout,True,657041,689017,Lane Thomas,Landon Knack,0,11cbd911-e660-4306-96eb-1265c895a75d,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-17,746159,Groundout,field_out,True,671277,689017,Luis García Jr.,Landon Knack,0,fe5eb2d6-77b4-4996-a40f-14ec0719843c,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-17,746159,Flyout,field_out,True,605141,663623,Mookie Betts,Jake Irvin,0,a13f8bb2-d41e-43b2-b854-c324df652c3d,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
23,2024-04-17,746159,Flyout,field_out,True,660271,663623,Shohei Ohtani,Jake Irvin,0,03b0303e-7db2-494e-8805-51f8e081e3e7,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
24,2024-04-17,746159,Groundout,field_out,True,518692,663623,Freddie Freeman,Jake Irvin,0,4a65100b-377d-4128-802b-317be2bd7f4d,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
25,2024-04-17,746159,Groundout,field_out,True,608841,689017,Joey Meneses,Landon Knack,0,ebbdd28b-6025-4785-8f85-f42eb80bc212,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-17,746159,Strikeout,strikeout,True,608336,689017,Joey Gallo,Landon Knack,0,e05c744e-4bfb-425b-aff2-093bc4f7d618,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-17,746159,Groundout,field_out,True,669222,689017,Nick Senzel,Landon Knack,0,975199cd-5a89-4266-b448-559ab83c2310,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-17,746159,Strikeout,strikeout,True,669257,663623,Will Smith,Jake Irvin,0,8d32d997-4b7f-4334-9a03-7115dab271d1,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
29,2024-04-17,746159,Double,double,False,571970,663623,Max Muncy,Jake Irvin,0,abca02af-8fce-4159-946f-9219f0bf3b77,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
30,2024-04-17,746159,Groundout,field_out,True,606192,663623,Teoscar Hernández,Jake Irvin,1,c44b2a8c-5f5e-46a9-b10b-bb9ff5284e3d,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
31,2024-04-17,746159,Groundout,field_out,True,681546,663623,James Outman,Jake Irvin,0,ae7a1789-1ca6-4cf0-b027-85836f8ca7c0,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,111.0,106.0,106.0,84.0,106.0,99.0,136.0,80.0,109.0,0.355,0.004,0.35,0.022,0.64,2.31,0.76,-1.04,94.1,88.0,86.3,81.0,0.208,0.364,0.231,,,,,,,0.199,0.363,0.263,97.0,104.0,106.0,77.0,103.0,94.0,0.178,0.09,-0.24,-0.13,89.9,93.4,0.311,0.456,0.119,0.275,0.525,0.216,,,,,,,,,,,,,,,
32,2024-04-17,746159,Single,single,False,592696,689017,Eddie Rosario,Landon Knack,0,ae4688e2-04ea-4734-b9ba-86b07c42c273,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-17,746159,Grounded Into DP,grounded_into_double_play,True,656180,689017,Riley Adams,Landon Knack,1,09106c5f-348c-492b-af61-d551bba487de,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.214,0.31,0.267,0.161,0.323,0.271,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
