,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,vSC (sc),SC%,wSC/C,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff
10,2024-07-14,746449,Strikeout,strikeout,True,666158,663947,Gavin Lux,Tyler Holton,0,6d4f8d93-6f5e-4b2e-85e4-5999cb0b6304,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.214,3.56,1.58,2.57,-0.76,92.2,83.4,91.8,81.3,0.288,0.462,0.269,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,,,,,,,,,,,,
11,2024-07-14,746449,Groundout,field_out,True,621035,663947,Chris Taylor,Tyler Holton,0,787bc94e-f5ec-4875-bfea-f3fe39cce57f,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.214,3.56,1.58,2.57,-0.76,92.2,83.4,91.8,81.3,0.288,0.462,0.269,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,,,,,,,,,,,,
12,2024-07-14,746449,Groundout,field_out,True,681546,663947,James Outman,Tyler Holton,0,af1dcc34-a1b2-414b-b72d-3674f9ac3c2e,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.214,3.56,1.58,2.57,-0.76,92.2,83.4,91.8,81.3,0.288,0.462,0.269,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,,,,,,,,,,,,
13,2024-07-14,746449,Flyout,field_out,True,682985,641703,Riley Greene,Brent Honeywell,0,0577ec88-5db0-49eb-8786-53acbf5f1aa9,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,1.42,4.07,6.1,100.0,85.0,98.0,0.87,4.26,2.84,5.68,0.0,0.88,0.3,0.3,0.15,0.2,0.433,126.0,131.0,126.0,57.0,89.0,84.0,67.0,97.0,69.0,111.0,107.0,112.0,0.01,0.464,0.392,0.031,2.58,-48.7,2.25,15.19,94.7,84.9,94.3,84.4,,,,0.2,0.3,0.217,,,,0.167,0.167,0.182,81.6,0.103,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-14,746449,Flyout,field_out,True,608348,641703,Carson Kelly,Brent Honeywell,0,3cf2a9e2-34b6-4d24-b4ef-3709026b6f60,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,1.42,4.07,6.1,100.0,85.0,98.0,0.87,4.26,2.84,5.68,0.0,0.88,0.3,0.3,0.15,0.2,0.433,126.0,131.0,126.0,57.0,89.0,84.0,67.0,97.0,69.0,111.0,107.0,112.0,0.01,0.464,0.392,0.031,2.58,-48.7,2.25,15.19,94.7,84.9,94.3,84.4,,,,0.2,0.3,0.217,,,,0.167,0.167,0.182,81.6,0.103,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-14,746449,Groundout,field_out,True,570482,641703,Gio Urshela,Brent Honeywell,0,68e9812f-b520-4ce2-9ab0-6c0b58f3cf26,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,1.42,4.07,6.1,100.0,85.0,98.0,0.87,4.26,2.84,5.68,0.0,0.88,0.3,0.3,0.15,0.2,0.433,126.0,131.0,126.0,57.0,89.0,84.0,67.0,97.0,69.0,111.0,107.0,112.0,0.01,0.464,0.392,0.031,2.58,-48.7,2.25,15.19,94.7,84.9,94.3,84.4,,,,0.2,0.3,0.217,,,,0.167,0.167,0.182,81.6,0.103,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-14,746449,Lineout,field_out,True,660271,663947,Shohei Ohtani,Tyler Holton,0,712e0993-e184-48d0-97aa-4be1a7ba7745,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.214,3.56,1.58,2.57,-0.76,92.2,83.4,91.8,81.3,0.288,0.462,0.269,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,,,,,,,,,,,,
17,2024-07-14,746449,Single,single,False,669257,663947,Will Smith,Tyler Holton,0,ae09e17f-2267-431e-b2c6-6aea714b79e5,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.214,3.56,1.58,2.57,-0.76,92.2,83.4,91.8,81.3,0.288,0.462,0.269,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,,,,,,,,,,,,
18,2024-07-14,746449,Strikeout,strikeout,True,518692,663947,Freddie Freeman,Tyler Holton,0,35eddc80-e231-4bbe-936b-4db5daea71c4,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.214,3.56,1.58,2.57,-0.76,92.2,83.4,91.8,81.3,0.288,0.462,0.269,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,,,,,,,,,,,,
19,2024-07-14,746449,Groundout,field_out,True,606192,663947,Teoscar Hernández,Tyler Holton,0,0446e1bd-cb44-4433-9f28-1f41d2d31d54,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,3.29,3.64,52.0,102.0,84.0,99.0,0.775,6.75,1.9,6.06,0.87,1.16,0.201,0.383,0.154,0.275,0.422,65.0,103.0,101.0,80.0,96.0,87.0,77.0,104.0,96.0,114.0,95.0,103.0,0.214,0.133,0.172,0.214,3.56,1.58,2.57,-0.76,92.2,83.4,91.8,81.3,0.288,0.462,0.269,0.091,0.091,0.244,0.184,0.388,0.111,0.103,0.103,0.404,,,,109.0,84.0,91.0,84.0,106.0,102.0,0.253,0.014,2.42,2.27,88.2,79.3,0.182,0.212,0.19,,,,,,,,,,,,
20,2024-07-14,746449,Groundout,field_out,True,656716,641703,Zach McKinstry,Brent Honeywell,0,7b7340e5-f96e-439f-9b44-86b321c0562e,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,1.42,4.07,6.1,100.0,85.0,98.0,0.87,4.26,2.84,5.68,0.0,0.88,0.3,0.3,0.15,0.2,0.433,126.0,131.0,126.0,57.0,89.0,84.0,67.0,97.0,69.0,111.0,107.0,112.0,0.01,0.464,0.392,0.031,2.58,-48.7,2.25,15.19,94.7,84.9,94.3,84.4,,,,0.2,0.3,0.217,,,,0.167,0.167,0.182,81.6,0.103,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-14,746449,Groundout,field_out,True,628451,641703,Andy Ibáñez,Brent Honeywell,0,c707a56c-5533-46f4-a1c7-2c375bb16c8c,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,1.42,4.07,6.1,100.0,85.0,98.0,0.87,4.26,2.84,5.68,0.0,0.88,0.3,0.3,0.15,0.2,0.433,126.0,131.0,126.0,57.0,89.0,84.0,67.0,97.0,69.0,111.0,107.0,112.0,0.01,0.464,0.392,0.031,2.58,-48.7,2.25,15.19,94.7,84.9,94.3,84.4,,,,0.2,0.3,0.217,,,,0.167,0.167,0.182,81.6,0.103,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-14,746449,Single,single,False,668723,641703,Ryan Vilade,Brent Honeywell,0,ca9ba466-68a8-41a9-8d8b-977dfe918231,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,1.42,4.07,6.1,100.0,85.0,98.0,0.87,4.26,2.84,5.68,0.0,0.88,0.3,0.3,0.15,0.2,0.433,126.0,131.0,126.0,57.0,89.0,84.0,67.0,97.0,69.0,111.0,107.0,112.0,0.01,0.464,0.392,0.031,2.58,-48.7,2.25,15.19,94.7,84.9,94.3,84.4,,,,0.2,0.3,0.217,,,,0.167,0.167,0.182,81.6,0.103,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-14,746449,Lineout,field_out,True,672761,641703,Wenceel Pérez,Brent Honeywell,0,00591b4f-584f-4c4f-93d6-74364378d2bb,641703.0,brenthoneywell,Honeywell,Right,Brent Honeywell,- - -,1.42,4.07,6.1,100.0,85.0,98.0,0.87,4.26,2.84,5.68,0.0,0.88,0.3,0.3,0.15,0.2,0.433,126.0,131.0,126.0,57.0,89.0,84.0,67.0,97.0,69.0,111.0,107.0,112.0,0.01,0.464,0.392,0.031,2.58,-48.7,2.25,15.19,94.7,84.9,94.3,84.4,,,,0.2,0.3,0.217,,,,0.167,0.167,0.182,81.6,0.103,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-14,746449,Groundout,field_out,True,681624,628317,Andy Pages,Kenta Maeda,0,6fb49972-f567-41e4-aedc-c6abea40b0c4,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,0.069,0.251,0.355,,-2.92,-0.54,-0.92,,90.5,,90.4,81.6,,,,0.362,0.707,0.125,0.3,0.35,0.143,0.24,0.32,0.267,,,,80.0,77.0,79.0,,,,,0.023,,-5.16,,76.5,,,,109.0,104.0,107.0,0.301,0.11,83.7,0.2,0.388,0.273,0.667,1.0,0.0
25,2024-07-14,746449,Strikeout,strikeout,True,500743,628317,Miguel Rojas,Kenta Maeda,0,d105c77b-f509-47b9-9493-6689c306ba5e,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,0.069,0.251,0.355,,-2.92,-0.54,-0.92,,90.5,,90.4,81.6,,,,0.362,0.707,0.125,0.3,0.35,0.143,0.24,0.32,0.267,,,,80.0,77.0,79.0,,,,,0.023,,-5.16,,76.5,,,,109.0,104.0,107.0,0.301,0.11,83.7,0.2,0.388,0.273,0.667,1.0,0.0
26,2024-07-14,746449,Flyout,field_out,True,666158,628317,Gavin Lux,Kenta Maeda,0,044d53e8-9d87-4cd4-893f-2f2a665ed2dc,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,0.069,0.251,0.355,,-2.92,-0.54,-0.92,,90.5,,90.4,81.6,,,,0.362,0.707,0.125,0.3,0.35,0.143,0.24,0.32,0.267,,,,80.0,77.0,79.0,,,,,0.023,,-5.16,,76.5,,,,109.0,104.0,107.0,0.301,0.11,83.7,0.2,0.388,0.273,0.667,1.0,0.0
27,2024-07-14,746449,Single,single,False,690993,642232,Colt Keith,Ryan Yarbrough,0,13fc8cbd-f1e9-42e1-9259-33f6eb9395af,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.149,0.52,2.48,,1.05,86.5,77.5,85.9,,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,,,,,,,96.0,102.0,111.0,95.0,83.0,77.0,0.142,0.286,-4.83,0.81,83.8,71.5,0.421,0.789,0.204,,,,,,,,,,0.141,0.282,0.282
28,2024-07-14,746449,Double,double,False,663837,642232,Matt Vierling,Ryan Yarbrough,1,2677fbf1-3bfd-4566-88f8-978cd3a9eed7,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.149,0.52,2.48,,1.05,86.5,77.5,85.9,,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,,,,,,,96.0,102.0,111.0,95.0,83.0,77.0,0.142,0.286,-4.83,0.81,83.8,71.5,0.421,0.789,0.204,,,,,,,,,,0.141,0.282,0.282
29,2024-07-14,746449,Pop Out,field_out,True,682985,642232,Riley Greene,Ryan Yarbrough,0,d272c968-7067-4076-861c-454000f2c82f,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.149,0.52,2.48,,1.05,86.5,77.5,85.9,,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,,,,,,,96.0,102.0,111.0,95.0,83.0,77.0,0.142,0.286,-4.83,0.81,83.8,71.5,0.421,0.789,0.204,,,,,,,,,,0.141,0.282,0.282
30,2024-07-14,746449,Walk,walk,False,608348,642232,Carson Kelly,Ryan Yarbrough,0,0b690adb-a7ad-4d6a-b219-15a0b0e8a886,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.149,0.52,2.48,,1.05,86.5,77.5,85.9,,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,,,,,,,96.0,102.0,111.0,95.0,83.0,77.0,0.142,0.286,-4.83,0.81,83.8,71.5,0.421,0.789,0.204,,,,,,,,,,0.141,0.282,0.282
31,2024-07-14,746449,Sac Fly,sac_fly,True,570482,642232,Gio Urshela,Ryan Yarbrough,1,26657c0c-84a8-46f3-814b-73b5244be2f7,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.149,0.52,2.48,,1.05,86.5,77.5,85.9,,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,,,,,,,96.0,102.0,111.0,95.0,83.0,77.0,0.142,0.286,-4.83,0.81,83.8,71.5,0.421,0.789,0.204,,,,,,,,,,0.141,0.282,0.282
32,2024-07-14,746449,Groundout,field_out,True,656716,642232,Zach McKinstry,Ryan Yarbrough,0,31109313-6525-4ace-8422-2dcd6d3cc301,642232.0,ryanyarbrough,Yarbrough,Left,Ryan Yarbrough,LAD,3.73,4.67,62.2,98.0,80.0,93.0,0.813,4.45,3.59,7.04,1.15,0.95,0.259,0.403,0.169,0.259,0.444,63.0,102.0,82.0,86.0,96.0,90.0,63.0,100.0,91.0,,,,0.251,0.173,,0.149,0.52,2.48,,1.05,86.5,77.5,85.9,,0.229,0.229,0.231,0.258,0.387,0.149,0.211,0.324,0.099,,,,,,,96.0,102.0,111.0,95.0,83.0,77.0,0.142,0.286,-4.83,0.81,83.8,71.5,0.421,0.789,0.204,,,,,,,,,,0.141,0.282,0.282
33,2024-07-14,746449,Strikeout,strikeout,True,621035,628317,Chris Taylor,Kenta Maeda,0,c022e8bc-3572-4b2c-b947-5355a9a7caa9,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,65.0,95.0,88.0,62.0,100.0,90.0,99.0,95.0,97.0,0.069,0.251,0.355,,-2.92,-0.54,-0.92,,90.5,,90.4,81.6,,,,0.362,0.707,0.125,0.3,0.35,0.143,0.24,0.32,0.267,,,,80.0,77.0,79.0,,,,,0.023,,-5.16,,76.5,,,,109.0,104.0,107.0,0.301,0.11,83.7,0.2,0.388,0.273,0.667,1.0,0.0
