,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KN%,wFA/C,wFC/C,wSI/C,wSL/C,wKN/C,vFA,vFC,vSI,vSL,KC_ba,KC_slg,KC_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,KC%,CH%,wKC/C,wCH/C,vCH,vKC,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-05-11,745422,Groundout,field_out,True,681624,663362,Andy Pages,Matt Waldron,0,0781c264-bfd5-4a92-aa36-ff2784611c0f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-11,745422,Pop Out,field_out,True,593428,572020,Xander Bogaerts,James Paxton,0,58b3de8d-6740-4269-8eb2-123e30b58606,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
12,2024-05-11,745422,Lineout,field_out,True,456781,572020,Donovan Solano,James Paxton,0,b45741e4-bf40-44cf-8d25-df23aeb07f8a,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
13,2024-05-11,745422,Single,single,False,673490,572020,Ha-Seong Kim,James Paxton,0,3d30177a-dea9-4819-985d-2844ff5c6205,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
14,2024-05-11,745422,Strikeout,strikeout,True,640492,572020,José Azocar,James Paxton,0,5d770b9c-30d3-400f-a559-dece656c18e0,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
15,2024-05-11,745422,Walk,walk,False,666158,663362,Gavin Lux,Matt Waldron,0,8919b61b-7d73-45ff-bb31-0d2ff2c7faf6,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-11,745422,Strikeout,strikeout,True,681546,663362,James Outman,Matt Waldron,1,b1731b9a-f2bd-4d34-b8a0-1d04f6d9ed5b,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-11,745422,Flyout,field_out,True,605141,663362,Mookie Betts,Matt Waldron,0,26d0c4b2-f5c6-4ff9-9a99-a7b49c36618d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-05-11,745422,Flyout,field_out,True,660271,663362,Shohei Ohtani,Matt Waldron,0,7649742f-9f5c-4267-aeb3-ddd711d718a5,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-11,745422,Flyout,field_out,True,543309,572020,Kyle Higashioka,James Paxton,0,1d64bf19-77ba-415e-a943-6bd7e84c1b56,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
20,2024-05-11,745422,Strikeout,strikeout,True,650333,572020,Luis Arraez,James Paxton,0,7fc36521-62de-4513-9ce4-831c91411593,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
21,2024-05-11,745422,Lineout,field_out,True,665487,572020,Fernando Tatis Jr.,James Paxton,0,5bd34045-c5ce-4d51-ac4e-20cc3f7e8a11,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
22,2024-05-11,745422,Double,double,False,518692,663362,Freddie Freeman,Matt Waldron,0,8db3f95c-78b2-460b-ae6e-10f003bf86fa,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-11,745422,Flyout,field_out,True,669257,663362,Will Smith,Matt Waldron,0,61749fa2-4e77-46f4-ad02-64276498df91,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-11,745422,Strikeout,strikeout,True,571970,663362,Max Muncy,Matt Waldron,1,6e379c03-cc30-450a-b9bf-062b7cc65461,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-05-11,745422,Flyout,field_out,True,606192,663362,Teoscar Hernández,Matt Waldron,0,8fa4517a-903d-40c5-a138-662310a67faf,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-11,745422,Groundout,field_out,True,595777,572020,Jurickson Profar,James Paxton,0,67412c79-4060-4f8a-babd-26debf51383b,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
27,2024-05-11,745422,Strikeout,strikeout,True,592518,572020,Manny Machado,James Paxton,0,55fb4415-0223-43de-8464-8d70dd043ef0,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
28,2024-05-11,745422,Flyout,field_out,True,593428,572020,Xander Bogaerts,James Paxton,0,b9aad96e-2d28-4fa5-9254-c4ab33eef0ed,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
29,2024-05-11,745422,Strikeout,strikeout,True,681624,663362,Andy Pages,Matt Waldron,0,b075741c-2ea5-47f6-9d44-576b68d1e2d4,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-11,745422,Flyout,field_out,True,666158,663362,Gavin Lux,Matt Waldron,0,37b8086a-8b7a-44fc-8200-c5525e71361c,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-11,745422,Groundout,field_out,True,681546,663362,James Outman,Matt Waldron,0,236e8a89-1cba-48d3-b2ce-a0f6319cefc4,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-11,745422,Double,double,False,456781,572020,Donovan Solano,James Paxton,0,e5be4ba4-9a7d-4fed-803c-0ba20706080c,572020.0,jamespaxton,Paxton,Left,James Paxton,LAD,4.38,4.83,84.1,97.0,73.0,90.0,0.821,6.08,4.7,8.32,1.07,0.85,0.269,0.322,0.14,0.337,0.417,,69.0,98.0,85.0,65.0,98.0,92.0,,,,82.0,95.0,84.0,0.032,0.577,0.037,,,0.34,-3.42,-4.92,,,93.2,84.0,92.6,,,,,0.243,0.381,0.138,,,,0.462,0.692,0.095,0.308,0.769,0.13,71.0,97.0,96.0,79.0,96.0,96.0,0.284,0.07,-0.23,-1.66,82.6,80.8,0.224,0.355,0.358,0.217,0.348,0.31,,,,,,,,,,,,,,,
