,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-10-02,775336,Groundout,field_out,True,624585,605397,Jorge Soler,Joe Musgrove,0,2adfde90-2c82-42b4-a997-c8dce836ca1b,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.88,4.34,99.2,102.0,124.0,102.0,0.736,9.12,2.08,8.49,1.26,1.08,0.207,0.435,0.112,0.341,0.449,110.0,101.0,107.0,168.0,98.0,103.0,95.0,100.0,95.0,69.0,111.0,96.0,145.0,98.0,106.0,110.0,108.0,104.0,0.044,0.246,0.204,0.203,0.225,0.078,-0.74,1.35,0.44,1.05,-0.1,-3.1,93.0,89.7,87.1,92.6,82.2,81.6,0.253,0.494,0.231,0.298,0.405,0.25,0.169,0.351,0.338,0.203,0.319,0.328,0.353,0.618,0.379,0.348,0.435,0.146,,,,,,,,,,,,
11,2024-10-02,775336,Strikeout,strikeout,True,657656,605397,Ramón Laureano,Joe Musgrove,0,1e86e4ee-3092-475a-bd6b-ecee64e77692,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.88,4.34,99.2,102.0,124.0,102.0,0.736,9.12,2.08,8.49,1.26,1.08,0.207,0.435,0.112,0.341,0.449,110.0,101.0,107.0,168.0,98.0,103.0,95.0,100.0,95.0,69.0,111.0,96.0,145.0,98.0,106.0,110.0,108.0,104.0,0.044,0.246,0.204,0.203,0.225,0.078,-0.74,1.35,0.44,1.05,-0.1,-3.1,93.0,89.7,87.1,92.6,82.2,81.6,0.253,0.494,0.231,0.298,0.405,0.25,0.169,0.351,0.338,0.203,0.319,0.328,0.353,0.618,0.379,0.348,0.435,0.146,,,,,,,,,,,,
12,2024-10-02,775336,Groundout,field_out,True,570482,605397,Gio Urshela,Joe Musgrove,0,cbd90047-d727-42f7-a2b1-d611ee5b5067,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.88,4.34,99.2,102.0,124.0,102.0,0.736,9.12,2.08,8.49,1.26,1.08,0.207,0.435,0.112,0.341,0.449,110.0,101.0,107.0,168.0,98.0,103.0,95.0,100.0,95.0,69.0,111.0,96.0,145.0,98.0,106.0,110.0,108.0,104.0,0.044,0.246,0.204,0.203,0.225,0.078,-0.74,1.35,0.44,1.05,-0.1,-3.1,93.0,89.7,87.1,92.6,82.2,81.6,0.253,0.494,0.231,0.298,0.405,0.25,0.169,0.351,0.338,0.203,0.319,0.328,0.353,0.618,0.379,0.348,0.435,0.146,,,,,,,,,,,,
13,2024-10-02,775336,Groundout,field_out,True,456781,608331,Donovan Solano,Max Fried,0,3eafd052-1dfd-470a-a9ff-a07c9c061323,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.266,0.36,0.182,0.286,0.476,0.286,0.167,0.2,0.358,0.154,0.285,0.371,0.196,0.283,0.251,0.265,0.299,0.137,0.22,0.293,0.297,,,,,,,,,
14,2024-10-02,775336,Strikeout,strikeout,True,630105,608331,Jake Cronenworth,Max Fried,0,1e0d4673-830a-4ceb-8a0f-3c57fbf48bf2,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.266,0.36,0.182,0.286,0.476,0.286,0.167,0.2,0.358,0.154,0.285,0.371,0.196,0.283,0.251,0.265,0.299,0.137,0.22,0.293,0.297,,,,,,,,,
15,2024-10-02,775336,Home Run,home_run,False,543309,608331,Kyle Higashioka,Max Fried,0,01c93790-1af4-4757-9073-845fe8dc85bf,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.266,0.36,0.182,0.286,0.476,0.286,0.167,0.2,0.358,0.154,0.285,0.371,0.196,0.283,0.251,0.265,0.299,0.137,0.22,0.293,0.297,,,,,,,,,
16,2024-10-02,775336,Single,single,False,650333,608331,Luis Arraez,Max Fried,0,6da17a86-3c35-4b2f-b7ea-34dabfe87ab1,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.266,0.36,0.182,0.286,0.476,0.286,0.167,0.2,0.358,0.154,0.285,0.371,0.196,0.283,0.251,0.265,0.299,0.137,0.22,0.293,0.297,,,,,,,,,
17,2024-10-02,775336,Single,single,False,665487,608331,Fernando Tatis Jr.,Max Fried,1,a6c4202b-9314-488f-a7d9-1ac34b90541a,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.266,0.36,0.182,0.286,0.476,0.286,0.167,0.2,0.358,0.154,0.285,0.371,0.196,0.283,0.251,0.265,0.299,0.137,0.22,0.293,0.297,,,,,,,,,
18,2024-10-02,775336,Single,single,False,595777,608331,Jurickson Profar,Max Fried,1,99f28ca8-e57b-487a-8c4c-e419cd5b5fd3,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.266,0.36,0.182,0.286,0.476,0.286,0.167,0.2,0.358,0.154,0.285,0.371,0.196,0.283,0.251,0.265,0.299,0.137,0.22,0.293,0.297,,,,,,,,,
19,2024-10-02,775336,Double,double,False,592518,608331,Manny Machado,Max Fried,1,79bbf4aa-bff5-4e7b-8447-362647f03994,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.266,0.36,0.182,0.286,0.476,0.286,0.167,0.2,0.358,0.154,0.285,0.371,0.196,0.283,0.251,0.265,0.299,0.137,0.22,0.293,0.297,,,,,,,,,
20,2024-10-02,775336,Triple,triple,False,701538,608331,Jackson Merrill,Max Fried,1,22615bf9-9615-469a-95e2-698b797f5fe3,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.266,0.36,0.182,0.286,0.476,0.286,0.167,0.2,0.358,0.154,0.285,0.371,0.196,0.283,0.251,0.265,0.299,0.137,0.22,0.293,0.297,,,,,,,,,
21,2024-10-02,775336,Lineout,field_out,True,593428,608331,Xander Bogaerts,Max Fried,0,117e61a1-8697-4063-b6b8-01fae020e616,608331.0,maxfried,Fried,Left,Max Fried,ATL,3.25,3.72,174.1,98.0,94.0,99.0,0.776,8.57,2.94,7.54,0.67,2.53,0.255,0.435,0.151,0.261,0.413,91.0,101.0,103.0,116.0,103.0,108.0,78.0,93.0,93.0,90.0,98.0,94.0,102.0,97.0,98.0,93.0,96.0,94.0,0.158,0.327,0.054,0.115,0.21,0.136,0.63,-1.33,1.47,0.5,1.39,1.7,93.9,88.5,85.7,93.6,82.1,74.6,0.266,0.36,0.182,0.286,0.476,0.286,0.167,0.2,0.358,0.154,0.285,0.371,0.196,0.283,0.251,0.265,0.299,0.137,0.22,0.293,0.297,,,,,,,,,
22,2024-10-02,775336,Strikeout,strikeout,True,669221,605397,Sean Murphy,Joe Musgrove,0,28ab7af7-14ad-44c7-ac46-e8a1aaabe60e,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.88,4.34,99.2,102.0,124.0,102.0,0.736,9.12,2.08,8.49,1.26,1.08,0.207,0.435,0.112,0.341,0.449,110.0,101.0,107.0,168.0,98.0,103.0,95.0,100.0,95.0,69.0,111.0,96.0,145.0,98.0,106.0,110.0,108.0,104.0,0.044,0.246,0.204,0.203,0.225,0.078,-0.74,1.35,0.44,1.05,-0.1,-3.1,93.0,89.7,87.1,92.6,82.2,81.6,0.253,0.494,0.231,0.298,0.405,0.25,0.169,0.351,0.338,0.203,0.319,0.328,0.353,0.618,0.379,0.348,0.435,0.146,,,,,,,,,,,,
23,2024-10-02,775336,Strikeout,strikeout,True,606115,605397,Orlando Arcia,Joe Musgrove,0,2c96ab1d-0818-463a-90e4-e38d7b60a6da,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.88,4.34,99.2,102.0,124.0,102.0,0.736,9.12,2.08,8.49,1.26,1.08,0.207,0.435,0.112,0.341,0.449,110.0,101.0,107.0,168.0,98.0,103.0,95.0,100.0,95.0,69.0,111.0,96.0,145.0,98.0,106.0,110.0,108.0,104.0,0.044,0.246,0.204,0.203,0.225,0.078,-0.74,1.35,0.44,1.05,-0.1,-3.1,93.0,89.7,87.1,92.6,82.2,81.6,0.253,0.494,0.231,0.298,0.405,0.25,0.169,0.351,0.338,0.203,0.319,0.328,0.353,0.618,0.379,0.348,0.435,0.146,,,,,,,,,,,,
24,2024-10-02,775336,Pop Out,field_out,True,671739,605397,Michael Harris II,Joe Musgrove,0,53e20799-f172-4c5c-9e1a-df52aab1c125,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.88,4.34,99.2,102.0,124.0,102.0,0.736,9.12,2.08,8.49,1.26,1.08,0.207,0.435,0.112,0.341,0.449,110.0,101.0,107.0,168.0,98.0,103.0,95.0,100.0,95.0,69.0,111.0,96.0,145.0,98.0,106.0,110.0,108.0,104.0,0.044,0.246,0.204,0.203,0.225,0.078,-0.74,1.35,0.44,1.05,-0.1,-3.1,93.0,89.7,87.1,92.6,82.2,81.6,0.253,0.494,0.231,0.298,0.405,0.25,0.169,0.351,0.338,0.203,0.319,0.328,0.353,0.618,0.379,0.348,0.435,0.146,,,,,,,,,,,,
25,2024-10-02,775336,Pop Out,field_out,True,456781,669276,Donovan Solano,Dylan Lee,0,a7e865e1-2501-4416-bc6b-ad68e060daf3,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,2.11,2.57,59.2,104.0,98.0,105.0,0.644,11.46,2.56,7.39,1.06,0.77,0.15,0.497,0.108,0.284,0.449,104.0,105.0,97.0,,,,91.0,104.0,101.0,,,,101.0,104.0,110.0,,,,,0.332,,0.547,,0.121,0.79,,,1.23,,-0.51,92.4,,85.7,,84.0,,0.257,0.443,0.193,,,,,,,,,,0.265,0.382,0.443,,,,0.19,0.336,0.456,,,,,,,,,
26,2024-10-02,775336,Bunt Groundout,field_out,True,630105,669276,Jake Cronenworth,Dylan Lee,0,59f76da1-2b38-464b-9397-a6d2674b9657,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,2.11,2.57,59.2,104.0,98.0,105.0,0.644,11.46,2.56,7.39,1.06,0.77,0.15,0.497,0.108,0.284,0.449,104.0,105.0,97.0,,,,91.0,104.0,101.0,,,,101.0,104.0,110.0,,,,,0.332,,0.547,,0.121,0.79,,,1.23,,-0.51,92.4,,85.7,,84.0,,0.257,0.443,0.193,,,,,,,,,,0.265,0.382,0.443,,,,0.19,0.336,0.456,,,,,,,,,
27,2024-10-02,775336,Groundout,field_out,True,543309,669276,Kyle Higashioka,Dylan Lee,0,96cf4adc-a79f-46cf-995a-ad00f62d7eee,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,2.11,2.57,59.2,104.0,98.0,105.0,0.644,11.46,2.56,7.39,1.06,0.77,0.15,0.497,0.108,0.284,0.449,104.0,105.0,97.0,,,,91.0,104.0,101.0,,,,101.0,104.0,110.0,,,,,0.332,,0.547,,0.121,0.79,,,1.23,,-0.51,92.4,,85.7,,84.0,,0.257,0.443,0.193,,,,,,,,,,0.265,0.382,0.443,,,,0.19,0.336,0.456,,,,,,,,,
28,2024-10-02,775336,Strikeout,strikeout,True,645277,605397,Ozzie Albies,Joe Musgrove,0,3a23bde2-8b32-4b2c-ac0e-505c3eee241e,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.88,4.34,99.2,102.0,124.0,102.0,0.736,9.12,2.08,8.49,1.26,1.08,0.207,0.435,0.112,0.341,0.449,110.0,101.0,107.0,168.0,98.0,103.0,95.0,100.0,95.0,69.0,111.0,96.0,145.0,98.0,106.0,110.0,108.0,104.0,0.044,0.246,0.204,0.203,0.225,0.078,-0.74,1.35,0.44,1.05,-0.1,-3.1,93.0,89.7,87.1,92.6,82.2,81.6,0.253,0.494,0.231,0.298,0.405,0.25,0.169,0.351,0.338,0.203,0.319,0.328,0.353,0.618,0.379,0.348,0.435,0.146,,,,,,,,,,,,
29,2024-10-02,775336,Groundout,field_out,True,542303,605397,Marcell Ozuna,Joe Musgrove,0,59870016-a6ed-488b-8d92-cf66e315ae44,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,3.88,4.34,99.2,102.0,124.0,102.0,0.736,9.12,2.08,8.49,1.26,1.08,0.207,0.435,0.112,0.341,0.449,110.0,101.0,107.0,168.0,98.0,103.0,95.0,100.0,95.0,69.0,111.0,96.0,145.0,98.0,106.0,110.0,108.0,104.0,0.044,0.246,0.204,0.203,0.225,0.078,-0.74,1.35,0.44,1.05,-0.1,-3.1,93.0,89.7,87.1,92.6,82.2,81.6,0.253,0.494,0.231,0.298,0.405,0.25,0.169,0.351,0.338,0.203,0.319,0.328,0.353,0.618,0.379,0.348,0.435,0.146,,,,,,,,,,,,
30,2024-10-02,775336,Pop Out,field_out,True,621566,663773,Matt Olson,Bryan Hoeing,0,a538ef30-78b5-4ca5-bffb-f9da0e1d506f,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,- - -,2.18,5.07,53.2,102.0,107.0,100.0,0.794,7.21,2.35,7.21,0.67,1.78,0.222,0.444,0.137,0.32,0.445,,,,,,,69.0,105.0,90.0,100.0,103.0,101.0,112.0,100.0,101.0,,,,0.505,0.06,,0.229,,,-0.35,,1.05,0.09,,,94.3,,,93.9,83.0,,0.2,0.4,0.2,,,,,,,,,,,,,0.27,0.38,0.103,0.258,0.323,0.333,130.0,103.0,103.0,0.206,3.43,86.8,0.1,0.16,0.385
31,2024-10-02,775336,Groundout,field_out,True,650333,669276,Luis Arraez,Dylan Lee,0,97d856b6-e1f4-4b3f-8efa-f9a0b36b33e2,669276.0,dylanlee,"Lee, D",Left,Dylan Lee,ATL,2.11,2.57,59.2,104.0,98.0,105.0,0.644,11.46,2.56,7.39,1.06,0.77,0.15,0.497,0.108,0.284,0.449,104.0,105.0,97.0,,,,91.0,104.0,101.0,,,,101.0,104.0,110.0,,,,,0.332,,0.547,,0.121,0.79,,,1.23,,-0.51,92.4,,85.7,,84.0,,0.257,0.443,0.193,,,,,,,,,,0.265,0.382,0.443,,,,0.19,0.336,0.456,,,,,,,,,
