,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,wFA/C,wSL/C,wKC/C,vFA,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff
10,2024-04-21,746568,Single,single,False,668942,615698,Josh Rojas,Cal Quantrill,0,0404b530-01b2-41cd-9644-caa8e2ac80fa,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-21,746568,Walk,walk,False,664238,615698,Dylan Moore,Cal Quantrill,1,069929a9-f943-4233-bd1e-a0aeac34429e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-21,746568,Forceout,force_out,True,682729,615698,Jonatan Clase,Cal Quantrill,1,bbce714b-4931-4a58-85e1-6d445f597e6a,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-21,746568,Groundout,field_out,True,641487,615698,J.P. Crawford,Cal Quantrill,1,fcf6adab-b1bc-439b-bf04-670aef4278b2,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-21,746568,Single,single,False,686668,669923,Brenton Doyle,George Kirby,0,4e1731dd-44f5-48b3-a088-9721986ee27c,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
15,2024-04-21,746568,Flyout,field_out,True,663898,669923,Brendan Rodgers,George Kirby,0,1d5ca106-4128-441b-a99e-f3d99082fd80,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
16,2024-04-21,746568,Strikeout,strikeout,True,595909,669923,Jake Cave,George Kirby,1,f77ab5c4-9b55-4db4-a9fd-1c686064971f,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
17,2024-04-21,746568,Flyout,field_out,True,669911,669923,Michael Toglia,George Kirby,0,4802ed5e-de20-4795-9fa6-b864c4b96c55,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
18,2024-04-21,746568,Pop Out,field_out,True,677594,615698,Julio Rodríguez,Cal Quantrill,0,9540fa3f-46d2-4364-96ef-d4865a0bf5ba,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-21,746568,Strikeout,strikeout,True,571745,615698,Mitch Haniger,Cal Quantrill,0,64276877-2774-41d5-8ac8-79702176252a,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-21,746568,Lineout,field_out,True,663728,615698,Cal Raleigh,Cal Quantrill,0,006093f8-974e-464c-945a-0e6787f25036,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-21,746568,Double,double,False,607732,669923,Jacob Stallings,George Kirby,0,1111912d-9b59-4fcc-a9df-db6e6d41a2fa,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
22,2024-04-21,746568,Groundout,field_out,True,453568,669923,Charlie Blackmon,George Kirby,1,500d8615-2a4f-44b0-b7a6-3ec7b2e979e9,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
23,2024-04-21,746568,Lineout,field_out,True,678662,669923,Ezequiel Tovar,George Kirby,0,9c849c8b-ddb2-410d-8995-4299ff96d1de,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
24,2024-04-21,746568,Groundout,field_out,True,641857,669923,Ryan McMahon,George Kirby,0,2ed018d3-9b75-41ac-af01-10de5333f814,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
25,2024-04-21,746568,Groundout,field_out,True,664034,615698,Ty France,Cal Quantrill,0,731288f3-86c5-4569-a0f8-43055935429d,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-21,746568,Flyout,field_out,True,641598,615698,Mitch Garver,Cal Quantrill,0,206f831c-5c42-4879-bb2c-ae72f3465def,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-21,746568,Walk,walk,False,668942,615698,Josh Rojas,Cal Quantrill,0,874a3565-db28-4259-ab10-f3bab1770a23,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-21,746568,Walk,walk,False,664238,615698,Dylan Moore,Cal Quantrill,1,dc14f29f-a0c1-4d2b-b679-d1e5af014183,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-21,746568,Flyout,field_out,True,682729,615698,Jonatan Clase,Cal Quantrill,0,4c5dc5f4-4531-436c-851e-c197b1b227b8,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-21,746568,Strikeout,strikeout,True,666134,669923,Nolan Jones,George Kirby,0,9e895c1c-35fd-4214-8f73-a90a0b21b8db,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
31,2024-04-21,746568,Triple,triple,False,686668,669923,Brenton Doyle,George Kirby,0,c33e7c76-4d58-4340-9fc7-478ccbb91414,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
32,2024-04-21,746568,Strikeout,strikeout,True,663898,669923,Brendan Rodgers,George Kirby,0,9cc68bc5-704e-41ca-894f-903dc513e2c3,669923.0,georgekirby,Kirby,Right,George Kirby,SEA,3.29,3.29,117.2,106.0,107.0,106.0,0.781,8.87,0.99,7.95,0.84,1.0,0.282,0.35,0.208,0.258,0.434,,,,,,,105.0,110.0,108.0,97.0,99.0,93.0,112.0,99.0,109.0,0.225,0.006,0.106,,,0.82,-0.43,1.79,,,92.3,85.7,,95.8,,0.2,0.32,0.288,0.256,0.35,0.097,,,,0.333,0.5,0.323,,,,103.0,107.0,102.0,112.0,102.0,109.0,121.0,111.0,115.0,0.36,0.228,0.075,1.58,0.55,-2.88,95.8,87.1,83.1,0.196,0.35,0.304,0.253,0.391,0.28
