,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
10,2024-10-29,775297,Groundout,field_out,True,519317,676508,Giancarlo Stanton,Ben Casparius,0,074eb375-e0bb-483c-9b89-0e65492f8184,676508.0,bencasparius,Casparius,Right,Ben Casparius,LAD,2.16,3.56,8.1,101.0,109.0,101.0,0.653,12.96,4.32,9.72,0.0,0.56,0.286,0.429,0.095,0.429,0.494,,,,89.0,103.0,99.0,129.0,100.0,106.0,0.487,0.359,,-0.79,1.24,,95.5,,84.3,0.294,0.353,0.333,0.286,0.357,0.37,,,,125.0,91.0,90.0,140.0,108.0,123.0,0.038,0.115,6.84,1.2,91.0,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-10-29,775297,Double,double,False,666158,661563,Gavin Lux,Luis Gil,0,e9d6d1b9-6421-4c71-b759-014406d3026b,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-10-29,775297,Pop Out,field_out,True,669257,661563,Will Smith,Luis Gil,0,b604c26c-641e-435b-a79f-48692774dfc1,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-10-29,775297,Double Play,double_play,True,669242,661563,Tommy Edman,Luis Gil,1,e1528d79-8d7f-463a-8ed3-54a2c856f7b3,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-10-29,775297,Strikeout,strikeout,True,519203,676508,Anthony Rizzo,Ben Casparius,0,74d7a10c-5828-4ec2-b58b-0d8371abce12,676508.0,bencasparius,Casparius,Right,Ben Casparius,LAD,2.16,3.56,8.1,101.0,109.0,101.0,0.653,12.96,4.32,9.72,0.0,0.56,0.286,0.429,0.095,0.429,0.494,,,,89.0,103.0,99.0,129.0,100.0,106.0,0.487,0.359,,-0.79,1.24,,95.5,,84.3,0.294,0.353,0.333,0.286,0.357,0.37,,,,125.0,91.0,90.0,140.0,108.0,123.0,0.038,0.115,6.84,1.2,91.0,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-10-29,775297,Walk,walk,False,683011,676508,Anthony Volpe,Ben Casparius,0,392df588-393c-48e4-840f-ebda2064bd11,676508.0,bencasparius,Casparius,Right,Ben Casparius,LAD,2.16,3.56,8.1,101.0,109.0,101.0,0.653,12.96,4.32,9.72,0.0,0.56,0.286,0.429,0.095,0.429,0.494,,,,89.0,103.0,99.0,129.0,100.0,106.0,0.487,0.359,,-0.79,1.24,,95.5,,84.3,0.294,0.353,0.333,0.286,0.357,0.37,,,,125.0,91.0,90.0,140.0,108.0,123.0,0.038,0.115,6.84,1.2,91.0,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-10-29,775297,Double,double,False,669224,676508,Austin Wells,Ben Casparius,1,b15c70ed-8387-4a97-8158-2db17d924465,676508.0,bencasparius,Casparius,Right,Ben Casparius,LAD,2.16,3.56,8.1,101.0,109.0,101.0,0.653,12.96,4.32,9.72,0.0,0.56,0.286,0.429,0.095,0.429,0.494,,,,89.0,103.0,99.0,129.0,100.0,106.0,0.487,0.359,,-0.79,1.24,,95.5,,84.3,0.294,0.353,0.333,0.286,0.357,0.37,,,,125.0,91.0,90.0,140.0,108.0,123.0,0.038,0.115,6.84,1.2,91.0,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-10-29,775297,Groundout,field_out,True,657077,676508,Alex Verdugo,Ben Casparius,1,0ac391e6-8462-4782-9661-9f0d94aa1504,676508.0,bencasparius,Casparius,Right,Ben Casparius,LAD,2.16,3.56,8.1,101.0,109.0,101.0,0.653,12.96,4.32,9.72,0.0,0.56,0.286,0.429,0.095,0.429,0.494,,,,89.0,103.0,99.0,129.0,100.0,106.0,0.487,0.359,,-0.79,1.24,,95.5,,84.3,0.294,0.353,0.333,0.286,0.357,0.37,,,,125.0,91.0,90.0,140.0,108.0,123.0,0.038,0.115,6.84,1.2,91.0,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-10-29,775297,Flyout,field_out,True,650402,676508,Gleyber Torres,Ben Casparius,0,04769fb6-6ff5-492f-967a-bb80c417ed6b,676508.0,bencasparius,Casparius,Right,Ben Casparius,LAD,2.16,3.56,8.1,101.0,109.0,101.0,0.653,12.96,4.32,9.72,0.0,0.56,0.286,0.429,0.095,0.429,0.494,,,,89.0,103.0,99.0,129.0,100.0,106.0,0.487,0.359,,-0.79,1.24,,95.5,,84.3,0.294,0.353,0.333,0.286,0.357,0.37,,,,125.0,91.0,90.0,140.0,108.0,123.0,0.038,0.115,6.84,1.2,91.0,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-10-29,775297,Flyout,field_out,True,660271,661563,Shohei Ohtani,Luis Gil,0,7d6d96d3-441c-4192-af2a-fb234d7aeacf,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-10-29,775297,Groundout,field_out,True,605141,661563,Mookie Betts,Luis Gil,0,b4d0296f-df8b-4f69-8ce9-3d4862e7090f,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-10-29,775297,Flyout,field_out,True,518692,661563,Freddie Freeman,Luis Gil,0,9f59f643-8521-4a75-9592-764bb6760654,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-10-29,775297,Strikeout,strikeout,True,665742,543339,Juan Soto,Daniel Hudson,0,263dd6d0-c87c-4a1e-9eb5-e867d4ec62f1,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,3.0,3.8,63.0,101.0,100.0,101.0,0.708,9.0,2.71,6.57,1.43,0.81,0.212,0.412,0.124,0.312,0.418,79.0,96.0,103.0,110.0,101.0,100.0,91.0,101.0,101.0,0.503,0.409,0.037,0.62,0.92,-2.5,95.1,88.7,88.0,0.226,0.406,0.262,0.135,0.279,0.429,0.25,1.0,0.214,,,,,,,,,,,,,84.0,101.0,104.0,0.051,-1.17,95.1,0.389,0.556,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-10-29,775297,Hit By Pitch,hit_by_pitch,False,592450,543339,Aaron Judge,Daniel Hudson,0,8c9ad6c8-433e-41dd-8115-2825a59efe9f,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,3.0,3.8,63.0,101.0,100.0,101.0,0.708,9.0,2.71,6.57,1.43,0.81,0.212,0.412,0.124,0.312,0.418,79.0,96.0,103.0,110.0,101.0,100.0,91.0,101.0,101.0,0.503,0.409,0.037,0.62,0.92,-2.5,95.1,88.7,88.0,0.226,0.406,0.262,0.135,0.279,0.429,0.25,1.0,0.214,,,,,,,,,,,,,84.0,101.0,104.0,0.051,-1.17,95.1,0.389,0.556,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-10-29,775297,Single,single,False,665862,543339,Jazz Chisholm Jr.,Daniel Hudson,1,64308a58-c0fd-4141-b9c2-764849fd4b6a,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,3.0,3.8,63.0,101.0,100.0,101.0,0.708,9.0,2.71,6.57,1.43,0.81,0.212,0.412,0.124,0.312,0.418,79.0,96.0,103.0,110.0,101.0,100.0,91.0,101.0,101.0,0.503,0.409,0.037,0.62,0.92,-2.5,95.1,88.7,88.0,0.226,0.406,0.262,0.135,0.279,0.429,0.25,1.0,0.214,,,,,,,,,,,,,84.0,101.0,104.0,0.051,-1.17,95.1,0.389,0.556,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-10-29,775297,Walk,walk,False,519317,543339,Giancarlo Stanton,Daniel Hudson,1,d03263be-1468-43e4-9cc8-98f71ece146d,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,3.0,3.8,63.0,101.0,100.0,101.0,0.708,9.0,2.71,6.57,1.43,0.81,0.212,0.412,0.124,0.312,0.418,79.0,96.0,103.0,110.0,101.0,100.0,91.0,101.0,101.0,0.503,0.409,0.037,0.62,0.92,-2.5,95.1,88.7,88.0,0.226,0.406,0.262,0.135,0.279,0.429,0.25,1.0,0.214,,,,,,,,,,,,,84.0,101.0,104.0,0.051,-1.17,95.1,0.389,0.556,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-10-29,775297,Pop Out,field_out,True,519203,543339,Anthony Rizzo,Daniel Hudson,0,8b9c7360-9c58-40ac-ae24-bb2cc59d955c,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,3.0,3.8,63.0,101.0,100.0,101.0,0.708,9.0,2.71,6.57,1.43,0.81,0.212,0.412,0.124,0.312,0.418,79.0,96.0,103.0,110.0,101.0,100.0,91.0,101.0,101.0,0.503,0.409,0.037,0.62,0.92,-2.5,95.1,88.7,88.0,0.226,0.406,0.262,0.135,0.279,0.429,0.25,1.0,0.214,,,,,,,,,,,,,84.0,101.0,104.0,0.051,-1.17,95.1,0.389,0.556,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-10-29,775297,Home Run,home_run,False,683011,543339,Anthony Volpe,Daniel Hudson,1,5fd90ffa-2f59-49c3-906f-531fa7aa839b,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,3.0,3.8,63.0,101.0,100.0,101.0,0.708,9.0,2.71,6.57,1.43,0.81,0.212,0.412,0.124,0.312,0.418,79.0,96.0,103.0,110.0,101.0,100.0,91.0,101.0,101.0,0.503,0.409,0.037,0.62,0.92,-2.5,95.1,88.7,88.0,0.226,0.406,0.262,0.135,0.279,0.429,0.25,1.0,0.214,,,,,,,,,,,,,84.0,101.0,104.0,0.051,-1.17,95.1,0.389,0.556,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-10-29,775297,Flyout,field_out,True,669224,543339,Austin Wells,Daniel Hudson,0,d8467e9a-0892-42bc-bdbf-7b5d994c7fa7,543339.0,danielhudson,"Hudson, Dan",Right,Daniel Hudson,LAD,3.0,3.8,63.0,101.0,100.0,101.0,0.708,9.0,2.71,6.57,1.43,0.81,0.212,0.412,0.124,0.312,0.418,79.0,96.0,103.0,110.0,101.0,100.0,91.0,101.0,101.0,0.503,0.409,0.037,0.62,0.92,-2.5,95.1,88.7,88.0,0.226,0.406,0.262,0.135,0.279,0.429,0.25,1.0,0.214,,,,,,,,,,,,,84.0,101.0,104.0,0.051,-1.17,95.1,0.389,0.556,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-10-29,775297,Pop Out,field_out,True,606192,661563,Teoscar Hernández,Luis Gil,0,416ee523-57f8-4dd7-a1f9-34471836829c,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-10-29,775297,Walk,walk,False,571970,661563,Max Muncy,Luis Gil,0,12ba32ef-9851-4255-812f-9e44ff3f1980,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-10-29,775297,Forceout,force_out,True,571771,661563,Enrique Hernández,Luis Gil,1,8540c9ed-b05f-476c-977e-ba3a7807e3ed,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-10-29,775297,Groundout,field_out,True,666158,661563,Gavin Lux,Luis Gil,0,5f89eaf6-b6ee-4182-9657-d56d0812182f,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-10-29,775297,Single,single,False,657077,689017,Alex Verdugo,Landon Knack,0,8903097a-b805-4cbd-886c-99383f67441f,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,73.0,91.0,90.0,115.0,99.0,103.0,120.0,105.0,104.0,0.463,0.23,0.145,0.2,1.46,-0.24,93.5,84.2,85.1,0.228,0.526,0.203,0.183,0.296,0.278,0.182,0.364,0.271,77.0,92.0,89.0,,,,,0.162,,-1.55,,79.6,,,,,,,,,,0.333,0.485,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-10-29,775297,Grounded Into DP,grounded_into_double_play,True,650402,689017,Gleyber Torres,Landon Knack,1,cf69ac49-2144-4232-b8b0-06ff01b89143,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,73.0,91.0,90.0,115.0,99.0,103.0,120.0,105.0,104.0,0.463,0.23,0.145,0.2,1.46,-0.24,93.5,84.2,85.1,0.228,0.526,0.203,0.183,0.296,0.278,0.182,0.364,0.271,77.0,92.0,89.0,,,,,0.162,,-1.55,,79.6,,,,,,,,,,0.333,0.485,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-10-29,775297,Groundout,field_out,True,665742,689017,Juan Soto,Landon Knack,0,19fcab09-d977-46b2-a7b7-41959de65ffb,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.65,3.94,69.0,98.0,104.0,99.0,0.78,9.0,2.35,7.57,1.83,0.62,0.204,0.505,0.138,0.352,0.429,73.0,91.0,90.0,115.0,99.0,103.0,120.0,105.0,104.0,0.463,0.23,0.145,0.2,1.46,-0.24,93.5,84.2,85.1,0.228,0.526,0.203,0.183,0.296,0.278,0.182,0.364,0.271,77.0,92.0,89.0,,,,,0.162,,-1.55,,79.6,,,,,,,,,,0.333,0.485,0.206,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-10-29,775297,Home Run,home_run,False,669257,661563,Will Smith,Luis Gil,0,fffc8d79-c4d4-4d74-85f3-bccb4f5c8abf,661563.0,luisgil,Gil,Right,Luis Gil,NYY,3.5,3.8,151.2,95.0,110.0,100.0,0.742,10.15,4.57,6.17,1.07,0.76,0.266,0.429,0.168,0.321,0.398,80.0,93.0,93.0,128.0,96.0,102.0,108.0,94.0,105.0,0.488,0.259,0.253,0.06,1.37,0.37,96.6,91.6,87.5,0.205,0.395,0.285,0.171,0.312,0.315,0.179,0.282,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
