,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
12,2024-06-15,745976,Single,single,False,663697,669060,Jonathan India,Bryse Wilson,1,db276ee6-854d-43e7-895f-f922476768c3,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
13,2024-06-15,745976,Strikeout,strikeout,True,666181,669060,Will Benson,Bryse Wilson,0,76f5b5b7-de50-4746-8dd9-c7d2ceb23fb5,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
14,2024-06-15,745976,Single,single,False,596142,671096,Gary Sánchez,Andrew Abbott,0,868eee47-6740-4683-87d5-01ce1c2fbe58,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
15,2024-06-15,745976,Forceout,force_out,True,663368,671096,Blake Perkins,Andrew Abbott,1,c7d434c3-d131-4e0a-82e4-2cc628d33695,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
16,2024-06-15,745976,Flyout,field_out,True,694192,671096,Jackson Chourio,Andrew Abbott,1,25eb3fcd-9796-4d5d-aa5b-0581657bef61,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
17,2024-06-15,745976,Groundout,field_out,True,668930,671096,Brice Turang,Andrew Abbott,0,a8e16227-4305-403a-aa5b-96849188982e,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
18,2024-06-15,745976,Lineout,field_out,True,670770,669060,TJ Friedl,Bryse Wilson,0,06a00f96-7b9e-429f-a306-d47534066703,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
19,2024-06-15,745976,Strikeout,strikeout,True,682829,669060,Elly De La Cruz,Bryse Wilson,0,dc53663b-5eb7-4130-89b3-39a9033f1e32,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
20,2024-06-15,745976,Strikeout,strikeout,True,600869,669060,Jeimer Candelario,Bryse Wilson,0,e0492010-558e-4476-9457-f36416d4dedf,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
21,2024-06-15,745976,Pop Out,field_out,True,687401,671096,Joey Ortiz,Andrew Abbott,0,08acfa10-030b-449a-a902-6610e75cd2e3,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
22,2024-06-15,745976,Groundout,field_out,True,661388,671096,William Contreras,Andrew Abbott,0,493f6511-c788-40f7-b378-169e9b1e1385,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
23,2024-06-15,745976,Single,single,False,592885,671096,Christian Yelich,Andrew Abbott,0,b9cf9cf8-42ba-4e26-9c55-64da0d3cf0d2,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
24,2024-06-15,745976,Groundout,field_out,True,642715,671096,Willy Adames,Andrew Abbott,1,6a48a47e-2897-4149-972f-26f00552a554,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
25,2024-06-15,745976,Strikeout,strikeout,True,668715,669060,Spencer Steer,Bryse Wilson,0,dc392b0b-b0d0-4d6d-a28b-a219a0ed12df,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
26,2024-06-15,745976,Single,single,False,663886,669060,Tyler Stephenson,Bryse Wilson,0,23cff781-8f55-493c-8c6b-75bca17bc8bd,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
27,2024-06-15,745976,Grounded Into DP,grounded_into_double_play,True,641584,669060,Jake Fraley,Bryse Wilson,1,24308c4b-5f90-4d55-a106-bb41695aa7b6,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
28,2024-06-15,745976,Strikeout,strikeout,True,656555,671096,Rhys Hoskins,Andrew Abbott,0,a5d4d3bf-f03d-4b97-9675-2b85c1ea05f6,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
29,2024-06-15,745976,Pop Out,field_out,True,596142,671096,Gary Sánchez,Andrew Abbott,0,cd38c53e-ff58-41a5-bad7-6b9f837c8713,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
30,2024-06-15,745976,Groundout,field_out,True,663368,671096,Blake Perkins,Andrew Abbott,0,3014d050-3ce7-4b1a-8860-b7a21b7694b5,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
31,2024-06-15,745976,Single,single,False,605361,669060,Nick Martini,Bryse Wilson,0,2d79a969-e55a-402c-835a-1512fea7a527,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
32,2024-06-15,745976,Grounded Into DP,grounded_into_double_play,True,663697,669060,Jonathan India,Bryse Wilson,1,b7cf56b8-2a3e-4027-adda-731a5e3d885a,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
33,2024-06-15,745976,Strikeout,strikeout,True,666181,669060,Will Benson,Bryse Wilson,0,c6720b85-b46e-4a1e-b28e-3ac10e1206c2,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,107.0,108.0,107.0,88.0,111.0,105.0,90.0,106.0,96.0,97.0,97.0,93.0,0.317,0.145,0.338,0.154,0.046,-2.82,0.87,1.33,-1.78,-1.63,93.6,88.9,88.1,93.2,80.3,0.228,0.36,0.159,0.234,0.372,0.248,0.261,0.587,0.245,0.268,0.482,0.24,0.25,0.375,0.15,,,,,,,,,,,,,,,
34,2024-06-15,745976,Walk,walk,False,694192,671096,Jackson Chourio,Andrew Abbott,0,5d4a76a4-db5b-4deb-801d-0c9ba54f9da7,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.39,3.51,106.1,98.0,91.0,96.0,0.81,7.28,3.39,7.53,1.52,0.68,0.256,0.358,0.177,0.256,0.427,99.0,92.0,97.0,99.0,98.0,100.0,77.0,96.0,89.0,,,,,,,,0.546,,0.121,0.167,0.21,,,-1.54,0.81,92.9,,84.7,,80.7,,,,,,,0.324,0.676,0.147,0.233,0.406,0.193,0.167,0.379,0.285,124.0,104.0,111.0,0.165,0.44,82.8,0.188,0.302,0.253,,,,,,
