,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff
10,2024-08-03,745876,Grounded Into DP,grounded_into_double_play,True,467793,676979,Carlos Santana,Garrett Crochet,1,ed94d026-7c42-43bd-86e6-ea39e7ea8167,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
11,2024-08-03,745876,Home Run,home_run,False,680777,676979,Ryan Jeffers,Garrett Crochet,0,30d1c573-ad25-477a-9f74-d566f9256859,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
12,2024-08-03,745876,Flyout,field_out,True,650489,676979,Willi Castro,Garrett Crochet,0,a11eedbc-a7ba-49cf-b52b-f88d18ab1810,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
13,2024-08-03,745876,Groundout,field_out,True,667452,641927,Corey Julks,Bailey Ober,0,c60d27b5-9d27-426d-ac2c-88857e46c4f6,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-03,745876,Groundout,field_out,True,666150,641927,Dominic Fletcher,Bailey Ober,0,351a059f-3a98-4a8e-b8c3-21df5c202f92,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-03,745876,Walk,walk,False,686676,641927,Korey Lee,Bailey Ober,0,2a1f391a-24dd-48d3-be6c-89000685ce53,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-03,745876,Walk,walk,False,678246,641927,Miguel Vargas,Bailey Ober,1,b03eeebf-3b22-4c98-aad5-005057c53f13,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-03,745876,Pop Out,field_out,True,681460,641927,Brooks Baldwin,Bailey Ober,0,d5993c40-2736-410d-bfe8-87019bdaedb2,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-03,745876,Walk,walk,False,668885,676979,Austin Martin,Garrett Crochet,0,fd0c7aeb-2737-4a76-bc11-db26565a246b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
19,2024-08-03,745876,Forceout,force_out,True,686797,676979,Brooks Lee,Garrett Crochet,1,e36dce06-7e68-423c-ab2e-42b0dc75978b,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
20,2024-08-03,745876,Strikeout,strikeout,True,622534,676979,Manuel Margot,Garrett Crochet,0,601dbea6-253e-421d-8248-0368eb15aaa6,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
21,2024-08-03,745876,Walk,walk,False,621439,676979,Byron Buxton,Garrett Crochet,1,55caad97-32a8-4e6b-a057-e6d10d07816c,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
22,2024-08-03,745876,Walk,walk,False,668904,676979,Royce Lewis,Garrett Crochet,1,359ddf09-1e93-4064-81f6-4cbc7230e21f,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
23,2024-08-03,745876,Groundout,field_out,True,669304,676979,Jose Miranda,Garrett Crochet,0,2959eaea-7164-4d5e-b2d7-cf10c0dd4184,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
24,2024-08-03,745876,Lineout,field_out,True,673357,641927,Luis Robert Jr.,Bailey Ober,0,901be06f-06d9-4a1e-aff9-5a45e9e5641f,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-03,745876,Flyout,field_out,True,643217,641927,Andrew Benintendi,Bailey Ober,0,4822bd3d-703d-42cc-9ff9-692145c0e16c,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-03,745876,Groundout,field_out,True,672820,641927,Lenyn Sosa,Bailey Ober,0,1862adad-3d9c-4fe2-a39b-ffbad8ff839f,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-03,745876,Groundout,field_out,True,467793,676979,Carlos Santana,Garrett Crochet,0,6a95a0df-d053-4649-9ccc-182da716a104,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
28,2024-08-03,745876,Groundout,field_out,True,680777,676979,Ryan Jeffers,Garrett Crochet,0,a284dfc4-f030-4f95-92e3-5575dedc4e28,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
29,2024-08-03,745876,Lineout,field_out,True,650489,676979,Willi Castro,Garrett Crochet,0,adb24f40-5cf7-4dee-85a9-1491721fd15f,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.64,2.81,128.2,103.0,102.0,103.0,0.696,12.59,2.17,7.48,1.12,1.25,0.252,0.397,0.174,0.335,0.462,67.0,103.0,103.0,,,,104.0,103.0,104.0,138.0,99.0,104.0,93.0,105.0,103.0,0.553,0.287,0.097,,0.059,1.66,0.26,-2.54,,-0.41,97.1,91.5,90.9,84.1,,0.196,0.298,0.326,0.182,0.303,0.286,0.259,0.42,0.328,,,,163.0,31.0,22.0,0.004,-5.89,96.8,0.217,0.587,0.384,,,,,,,,,,,,,,,
30,2024-08-03,745876,Hit By Pitch,hit_by_pitch,False,657757,641927,Gavin Sheets,Bailey Ober,0,00c933d8-d07e-4a87-83f2-946b5174a9df,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-03,745876,Strikeout,strikeout,True,667452,641927,Corey Julks,Bailey Ober,0,d8f49aa7-b738-413b-9919-5031c363a37b,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-03,745876,Pop Out,field_out,True,666150,641927,Dominic Fletcher,Bailey Ober,0,7c5195a0-c620-43c5-a6b3-1ee98d80f54c,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-03,745876,Triple,triple,False,686676,641927,Korey Lee,Bailey Ober,1,5119cc1f-d2ca-4528-aaa9-920abe700b2c,641927.0,baileyober,Ober,Right,Bailey Ober,MIN,4.06,3.52,142.0,106.0,90.0,102.0,0.734,9.32,2.28,7.04,1.33,0.67,0.206,0.441,0.19,0.317,0.413,117.0,111.0,111.0,94.0,97.0,101.0,81.0,104.0,96.0,72.0,102.0,102.0,84.0,105.0,102.0,0.394,0.213,0.115,0.008,0.269,-0.07,-0.39,1.52,4.29,2.0,91.9,86.3,83.4,80.5,76.0,0.265,0.508,0.217,0.157,0.296,0.403,0.261,0.47,0.225,0.105,0.193,0.309,,,,,,,,,,,,,,,,,,,,,,,,
