,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-06-19,746781,Flyout,field_out,True,676694,676979,Jake Meyers,Garrett Crochet,0,d144772e-bfff-4fd3-a501-f03246b9c92d,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-19,746781,Pop Out,field_out,True,657557,686613,Paul DeJong,Hunter Brown,0,c469db94-d7d8-4502-a3da-30b8f999a6e3,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
12,2024-06-19,746781,Strikeout,strikeout,True,672820,686613,Lenyn Sosa,Hunter Brown,0,f52325b4-cd3c-4735-b8f6-b682a1072c33,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
13,2024-06-19,746781,Single,single,False,686676,686613,Korey Lee,Hunter Brown,0,48d5a1a2-595c-494d-9996-eb31b2ea8aaf,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
14,2024-06-19,746781,Pop Out,field_out,True,670032,686613,Nicky Lopez,Hunter Brown,0,0f9172e2-2888-409b-a145-abf7d8fe9121,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
15,2024-06-19,746781,Single,single,False,605170,676979,Victor Caratini,Garrett Crochet,0,9f2b33a5-9d04-48b6-bba1-a597264f71c3,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-06-19,746781,Double,double,False,676801,676979,Chas McCormick,Garrett Crochet,1,4d12a9e4-a186-4081-9dab-1458211fbb5e,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-19,746781,Fielders Choice Out,fielders_choice_out,True,669450,676979,Cooper Hummel,Garrett Crochet,1,906698af-31be-4dc2-8e2a-66e2b24bd16d,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-19,746781,Single,single,False,514888,676979,Jose Altuve,Garrett Crochet,1,ee407e79-5d5d-4765-9bc2-67a39e13f9a9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-19,746781,Forceout,force_out,True,643289,676979,Mauricio Dubón,Garrett Crochet,1,c7e55913-6f01-45b3-9d1d-3d0b48fe90f8,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-19,746781,Groundout,field_out,True,608324,676979,Alex Bregman,Garrett Crochet,0,0500c9de-4fd7-4a9b-a317-6de73506e2b9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-19,746781,Groundout,field_out,True,502054,686613,Tommy Pham,Hunter Brown,0,031a9f6f-0672-4dce-9e4b-267b90ae64fb,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
22,2024-06-19,746781,Lineout,field_out,True,657757,686613,Gavin Sheets,Hunter Brown,0,7a01b9ea-30e7-4b59-9b9e-52e792417254,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
23,2024-06-19,746781,Strikeout,strikeout,True,673357,686613,Luis Robert Jr.,Hunter Brown,0,924ad736-7481-483f-a8cd-b9539127cbbf,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
24,2024-06-19,746781,Walk,walk,False,673237,676979,Yainer Diaz,Garrett Crochet,0,9a53e78e-5f16-4a89-b325-e185da7994bf,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-19,746781,Single,single,False,665161,676979,Jeremy Peña,Garrett Crochet,1,c0292fa1-34d4-4e01-9481-e527ee83152e,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-19,746781,Strikeout,strikeout,True,676694,676979,Jake Meyers,Garrett Crochet,0,361b2932-6fb6-4351-bf3b-ee4f4a16b6b7,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-19,746781,Single,single,False,663967,676979,César Salazar,Garrett Crochet,1,01cf3663-da40-40fb-8a59-a4a5a1e4b81d,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-19,746781,Strikeout,strikeout,True,676801,676979,Chas McCormick,Garrett Crochet,0,6be0f922-60c4-483b-850d-367ebbd388d9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-06-19,746781,Strikeout,strikeout,True,669450,676979,Cooper Hummel,Garrett Crochet,0,df2770e3-2922-4383-97b4-b92b3643a5b9,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-06-19,746781,Groundout,field_out,True,683734,686613,Andrew Vaughn,Hunter Brown,0,3cf1f092-e194-43ff-90d0-3ddf4577a124,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
31,2024-06-19,746781,Home Run,home_run,False,643217,686613,Andrew Benintendi,Hunter Brown,0,ed8c0f17-e630-4e17-b677-f3f830e55ba2,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
32,2024-06-19,746781,Strikeout,strikeout,True,657557,686613,Paul DeJong,Hunter Brown,0,67004019-1b3f-437b-ae89-1faceffcc2b0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
33,2024-06-19,746781,Lineout,field_out,True,672820,686613,Lenyn Sosa,Hunter Brown,0,5b735118-47b0-4fbf-9b35-31bbf8dd98d0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,0.134,-0.55,0.16,1.74,1.13,95.7,92.3,88.4,89.0,0.272,0.483,0.287,0.236,0.375,0.185,0.192,0.192,0.25,0.208,0.271,0.327,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.268,0.304,0.172,0.28,0.5,0.281,,,,,,
