,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FC%,SL%,wFC/C,wSL/C,vFC,vSL,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,vKN (sc),EP%,KN%,wEP/C,wKN/C,vEP,KC_ba,KC_slg,KC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-08-17,746675,Strikeout,strikeout,True,657557,666157,Paul DeJong,Nick Lodolo,0,ce6710a1-1724-4fd0-b47e-6b1ef53f488f,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-17,746675,Home Run,home_run,False,680118,666157,Dairon Blanco,Nick Lodolo,1,d15f4f10-69a5-4f53-b6e2-158ce17ff50c,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-17,746675,Single,single,False,672580,666157,Maikel Garcia,Nick Lodolo,0,a079066c-3dab-4757-8bfe-27438d7ab3d8,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-17,746675,Flyout,field_out,True,677951,666157,Bobby Witt Jr.,Nick Lodolo,0,8a5608d5-2617-4619-9a05-61a27c5e880a,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-17,746675,Strikeout,strikeout,True,670770,608379,TJ Friedl,Michael Wacha,0,cbff2325-b6c4-4314-a037-757a81518353,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,0.15,0.235,0.084,0.318,0.37,0.38,-1.39,1.86,93.6,81.3,93.6,75.1,0.284,0.468,0.16,0.304,0.652,0.175,0.184,0.337,0.334,0.243,0.301,0.087,98.0,90.0,90.0,79.0,99.0,94.0,0.11,0.102,-0.94,-1.98,88.8,84.2,0.328,0.443,0.114,0.355,0.548,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-17,746675,Strikeout,strikeout,True,668715,608379,Spencer Steer,Michael Wacha,0,beb7ce54-3da8-49c6-bf84-24cfbf5706fc,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,0.15,0.235,0.084,0.318,0.37,0.38,-1.39,1.86,93.6,81.3,93.6,75.1,0.284,0.468,0.16,0.304,0.652,0.175,0.184,0.337,0.334,0.243,0.301,0.087,98.0,90.0,90.0,79.0,99.0,94.0,0.11,0.102,-0.94,-1.98,88.8,84.2,0.328,0.443,0.114,0.355,0.548,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-17,746675,Flyout,field_out,True,600869,608379,Jeimer Candelario,Michael Wacha,0,d9fcc9a0-cb93-479b-bf5b-132f3d900374,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,0.15,0.235,0.084,0.318,0.37,0.38,-1.39,1.86,93.6,81.3,93.6,75.1,0.284,0.468,0.16,0.304,0.652,0.175,0.184,0.337,0.334,0.243,0.301,0.087,98.0,90.0,90.0,79.0,99.0,94.0,0.11,0.102,-0.94,-1.98,88.8,84.2,0.328,0.443,0.114,0.355,0.548,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-17,746675,Single,single,False,686469,666157,Vinnie Pasquantino,Nick Lodolo,0,0bbdf1e0-498d-4aa4-8332-05aba43896f9,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-17,746675,Single,single,False,521692,666157,Salvador Perez,Nick Lodolo,1,6ac5c70c-fdb9-4595-ace5-af90319a72b3,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-17,746675,Walk,walk,False,592669,666157,Hunter Renfroe,Nick Lodolo,1,0a168c96-881c-4b0f-9947-dacd757c376c,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-17,746675,Walk,walk,False,666023,666157,Freddy Fermin,Nick Lodolo,1,072c03e6-eb85-42a5-b6ea-924537d11949,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-17,746675,Flyout,field_out,True,641658,666157,Garrett Hampson,Nick Lodolo,0,8ddcab1b-2157-44fb-801b-346b2e3d6151,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-17,746675,Single,single,False,657557,666157,Paul DeJong,Nick Lodolo,1,2b2f7b6c-21d4-49cd-be3d-09bc49f0bb34,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,4.76,3.78,115.1,99.0,106.0,96.0,0.742,9.52,2.89,7.88,1.01,1.25,0.247,0.421,0.142,0.285,0.428,96.0,99.0,92.0,90.0,94.0,101.0,119.0,103.0,97.0,111.0,97.0,93.0,0.133,0.43,0.273,0.164,0.14,1.03,-0.74,-0.17,94.1,88.1,94.1,81.7,0.241,0.407,0.23,0.217,0.302,0.425,0.232,0.39,0.259,0.234,0.453,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-17,746675,Home Run,home_run,False,680118,571656,Dairon Blanco,Buck Farmer,1,dbce4011-5a19-4d83-bdf9-370c4295a91b,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,,,,53.0,93.0,80.0,74.0,94.0,91.0,0.234,0.214,,0.216,0.75,1.97,,-1.02,92.7,86.7,92.5,,0.182,0.364,0.155,,,,0.275,0.392,0.319,0.228,0.351,0.176,119.0,101.0,111.0,,,,,0.336,,1.47,,82.2,,,,0.136,0.318,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-17,746675,Strikeout,strikeout,True,672580,571656,Maikel Garcia,Buck Farmer,0,07d5eb0f-fc31-42d9-b8cc-8201647321ba,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,,,,53.0,93.0,80.0,74.0,94.0,91.0,0.234,0.214,,0.216,0.75,1.97,,-1.02,92.7,86.7,92.5,,0.182,0.364,0.155,,,,0.275,0.392,0.319,0.228,0.351,0.176,119.0,101.0,111.0,,,,,0.336,,1.47,,82.2,,,,0.136,0.318,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-17,746675,Walk,walk,False,677951,571656,Bobby Witt Jr.,Buck Farmer,0,570aae20-51b5-49ba-b045-503c264aa1d7,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,,,,53.0,93.0,80.0,74.0,94.0,91.0,0.234,0.214,,0.216,0.75,1.97,,-1.02,92.7,86.7,92.5,,0.182,0.364,0.155,,,,0.275,0.392,0.319,0.228,0.351,0.176,119.0,101.0,111.0,,,,,0.336,,1.47,,82.2,,,,0.136,0.318,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-17,746675,Double,double,False,686469,571656,Vinnie Pasquantino,Buck Farmer,1,f86caa69-082b-4bbc-93fc-093c25c53671,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,,,,53.0,93.0,80.0,74.0,94.0,91.0,0.234,0.214,,0.216,0.75,1.97,,-1.02,92.7,86.7,92.5,,0.182,0.364,0.155,,,,0.275,0.392,0.319,0.228,0.351,0.176,119.0,101.0,111.0,,,,,0.336,,1.47,,82.2,,,,0.136,0.318,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-17,746675,Walk,walk,False,521692,571656,Salvador Perez,Buck Farmer,0,685ea022-f9cc-485f-a715-e68fb12fc1b6,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,,,,53.0,93.0,80.0,74.0,94.0,91.0,0.234,0.214,,0.216,0.75,1.97,,-1.02,92.7,86.7,92.5,,0.182,0.364,0.155,,,,0.275,0.392,0.319,0.228,0.351,0.176,119.0,101.0,111.0,,,,,0.336,,1.47,,82.2,,,,0.136,0.318,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-17,746675,Pop Out,field_out,True,592669,571656,Hunter Renfroe,Buck Farmer,0,7119b663-9bde-47da-ab90-ea6b084d6ae8,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,2.52,3.97,60.2,98.0,92.0,99.0,0.769,8.46,3.71,6.53,0.89,0.84,0.224,0.442,0.194,0.279,0.391,108.0,104.0,109.0,,,,53.0,93.0,80.0,74.0,94.0,91.0,0.234,0.214,,0.216,0.75,1.97,,-1.02,92.7,86.7,92.5,,0.182,0.364,0.155,,,,0.275,0.392,0.319,0.228,0.351,0.176,119.0,101.0,111.0,,,,,0.336,,1.47,,82.2,,,,0.136,0.318,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-17,746675,Strikeout,strikeout,True,664034,608379,Ty France,Michael Wacha,0,12fb0b76-95c6-4d0d-9676-0478afbd4631,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,0.15,0.235,0.084,0.318,0.37,0.38,-1.39,1.86,93.6,81.3,93.6,75.1,0.284,0.468,0.16,0.304,0.652,0.175,0.184,0.337,0.334,0.243,0.301,0.087,98.0,90.0,90.0,79.0,99.0,94.0,0.11,0.102,-0.94,-1.98,88.8,84.2,0.328,0.443,0.114,0.355,0.548,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-17,746675,Groundout,field_out,True,641584,608379,Jake Fraley,Michael Wacha,0,07e069da-57b8-4436-ac15-988673941d0a,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,0.15,0.235,0.084,0.318,0.37,0.38,-1.39,1.86,93.6,81.3,93.6,75.1,0.284,0.468,0.16,0.304,0.652,0.175,0.184,0.337,0.334,0.243,0.301,0.087,98.0,90.0,90.0,79.0,99.0,94.0,0.11,0.102,-0.94,-1.98,88.8,84.2,0.328,0.443,0.114,0.355,0.548,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-17,746675,Strikeout,strikeout,True,682622,608379,Noelvi Marte,Michael Wacha,0,4727da75-09b2-4e57-a19e-7a1e3cadb146,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.5,4.32,139.0,101.0,91.0,99.0,0.794,7.77,2.46,8.42,0.97,1.02,0.248,0.453,0.204,0.277,0.427,112.0,109.0,113.0,73.0,89.0,92.0,83.0,101.0,97.0,78.0,101.0,87.0,0.15,0.235,0.084,0.318,0.37,0.38,-1.39,1.86,93.6,81.3,93.6,75.1,0.284,0.468,0.16,0.304,0.652,0.175,0.184,0.337,0.334,0.243,0.301,0.087,98.0,90.0,90.0,79.0,99.0,94.0,0.11,0.102,-0.94,-1.98,88.8,84.2,0.328,0.443,0.114,0.355,0.548,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-17,746675,Walk,walk,False,666023,594580,Freddy Fermin,Sam Moll,0,43537012-2273-4c23-81b5-cca2fbe3f673,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.8,2.54,35.1,100.0,106.0,100.0,0.755,9.42,2.8,6.62,0.51,1.27,0.198,0.473,0.132,0.22,0.433,67.0,94.0,101.0,,,,149.0,105.0,107.0,72.0,98.0,84.0,0.284,0.386,,0.089,-0.36,3.34,,-0.58,93.3,85.2,92.0,,0.25,0.404,0.261,,,,0.3,0.3,0.375,0.2,0.3,0.097,94.0,98.0,109.0,,,,,0.241,,2.94,,81.2,,,,,,,0.118,0.147,0.4,,,,,,,,,,,,,,,,,,,,,,,,
