,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
10,2024-08-18,746676,Single,single,False,686681,671096,Michael Massey,Andrew Abbott,1,64bbf029-b42c-4e70-b742-5a75cb7d1025,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-18,746676,Strikeout,strikeout,True,641658,671096,Garrett Hampson,Andrew Abbott,0,596b70d1-941a-4078-9422-9bc0c0e2020e,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-18,746676,Hit By Pitch,hit_by_pitch,False,600869,663903,Jeimer Candelario,Brady Singer,0,be39e454-b510-4eae-8a70-d64be844949a,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
13,2024-08-18,746676,Strikeout,strikeout,True,641584,663903,Jake Fraley,Brady Singer,0,b184f0ae-5788-41d3-877c-7585c6545715,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
14,2024-08-18,746676,Single,single,False,669289,663903,Santiago Espinal,Brady Singer,1,0a19d94a-8afd-4f93-95b3-3361644ff0a7,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
15,2024-08-18,746676,Strikeout,strikeout,True,666181,663903,Will Benson,Brady Singer,0,e2ba1033-7e7b-4ad0-bd8d-a4c2c0d7808f,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
16,2024-08-18,746676,Strikeout,strikeout,True,571912,663903,Luke Maile,Brady Singer,0,40dfc4d9-a84c-4b86-9b71-30f945c378e0,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
17,2024-08-18,746676,Single,single,False,680118,671096,Dairon Blanco,Andrew Abbott,0,c0aa8ebc-ccbe-46cb-b5a7-af9dec077e41,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-18,746676,Strikeout,strikeout,True,672580,671096,Maikel Garcia,Andrew Abbott,1,5a84bd2e-e610-4f7e-837c-845a27d63dda,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-18,746676,Intent Walk,intent_walk,False,677951,671096,Bobby Witt Jr.,Andrew Abbott,0,07466766-0206-1003-001c-f08cd117d70a,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-18,746676,Single,single,False,686469,671096,Vinnie Pasquantino,Andrew Abbott,1,392d4984-7935-4d24-b89f-702efcf31dd8,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-18,746676,Sac Fly,sac_fly,True,521692,671096,Salvador Perez,Andrew Abbott,1,b4888bd3-17e4-45bf-8c74-dacfef39376f,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-18,746676,Flyout,field_out,True,592669,671096,Hunter Renfroe,Andrew Abbott,0,8f93fb15-9b79-4654-8262-7d728bea2200,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-18,746676,Pop Out,field_out,True,663697,663903,Jonathan India,Brady Singer,0,b7d3f324-459b-4523-8f45-468be92f5e9c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
24,2024-08-18,746676,Walk,walk,False,682829,663903,Elly De La Cruz,Brady Singer,0,bc5cc2b2-8e25-4dbb-9df6-59aaeb12a077,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
25,2024-08-18,746676,Flyout,field_out,True,668715,663903,Spencer Steer,Brady Singer,1,1daf41dc-2ff6-4f29-99f4-61a1303a5c85,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
26,2024-08-18,746676,Groundout,field_out,True,666023,671096,Freddy Fermin,Andrew Abbott,0,ff76e4ed-a3c8-4d07-85f6-01e68139d998,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-18,746676,Groundout,field_out,True,686681,671096,Michael Massey,Andrew Abbott,0,629695b4-bb53-48b1-9460-67b55d6379e7,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-18,746676,Strikeout,strikeout,True,641658,671096,Garrett Hampson,Andrew Abbott,0,bf9117c0-febe-4264-895a-3029124ed5ab,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-18,746676,Strikeout,strikeout,True,670770,663903,TJ Friedl,Brady Singer,0,ef72cf9e-6810-4465-a20d-475e88ab1a82,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
30,2024-08-18,746676,Pop Out,field_out,True,600869,663903,Jeimer Candelario,Brady Singer,0,e40ab79f-0d39-4a1c-858a-c1652d01122a,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
31,2024-08-18,746676,Strikeout,strikeout,True,641584,663903,Jake Fraley,Brady Singer,0,265222b3-49f3-4c0e-ac35-70fc332b2002,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,,,,60.0,96.0,86.0,107.0,100.0,102.0,0.114,0.45,,0.022,-1.99,0.33,,-5.7,91.6,88.1,82.9,,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,74.0,103.0,93.0,0.414,0.86,92.2,0.204,0.354,0.363,0.269,0.39,0.119,,,,,,,,,,,,,,,,,,
32,2024-08-18,746676,Home Run,home_run,False,680118,671096,Dairon Blanco,Andrew Abbott,0,bb8ea00e-c799-48ad-ba9f-1a0a88a61d6c,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-18,746676,Double,double,False,672580,671096,Maikel Garcia,Andrew Abbott,0,9cdd321e-ca83-4136-b22f-22531e56d5ea,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-18,746676,Flyout,field_out,True,677951,671096,Bobby Witt Jr.,Andrew Abbott,1,8f20fdbb-9d93-4d92-89e3-d2aa5633d74c,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-08-18,746676,Sac Fly,sac_fly,True,686469,671096,Vinnie Pasquantino,Andrew Abbott,1,5a4c84ee-ea2f-45fc-8211-e88361c3aa58,671096.0,andrewabbott,"Abbott, A",Left,Andrew Abbott,CIN,3.72,4.06,138.0,98.0,92.0,97.0,0.805,7.43,3.39,8.28,1.63,0.68,0.256,0.364,0.163,0.287,0.428,96.0,94.0,97.0,101.0,98.0,100.0,78.0,96.0,89.0,125.0,106.0,112.0,0.535,0.186,0.115,0.163,-0.23,0.52,-1.59,0.23,92.8,84.8,82.9,80.8,0.254,0.451,0.194,0.188,0.305,0.286,0.214,0.429,0.273,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
