,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,KC%,wKC/C,vKC
0,2024-04-27,746560,Lineout,field_out,True,514888,615698,Jose Altuve,Cal Quantrill,0,399baf65-9991-4437-a7fc-b6af0629a598,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
1,2024-04-27,746560,Groundout,field_out,True,608324,615698,Alex Bregman,Cal Quantrill,0,ef7eb04f-e40c-4fa2-9912-bbf5ba13e766,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
2,2024-04-27,746560,Flyout,field_out,True,670541,615698,Yordan Alvarez,Cal Quantrill,0,e63f0960-bfce-42f8-9b1a-6cfaf18a7a9d,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
3,2024-04-27,746560,Single,single,False,678662,669854,Ezequiel Tovar,Ronel Blanco,0,ababccaa-bf7a-4f1c-8e90-e9adf83303c6,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,,,,,,,,,,,,,0.054,0.255,,,,2.82,0.1,,,85.1,,79.1,,,,,,,,,,0.0,0.0,0.476,0.179,0.366,0.353,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.03,2.64,93.4,86.3,0.179,0.439,0.188,0.164,0.224,0.31,,,
4,2024-04-27,746560,Forceout,force_out,True,686668,669854,Brenton Doyle,Ronel Blanco,1,c4d052c5-b48b-4582-bad7-78b824078280,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,,,,,,,,,,,,,0.054,0.255,,,,2.82,0.1,,,85.1,,79.1,,,,,,,,,,0.0,0.0,0.476,0.179,0.366,0.353,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.03,2.64,93.4,86.3,0.179,0.439,0.188,0.164,0.224,0.31,,,
5,2024-04-27,746560,Home Run,home_run,False,641857,669854,Ryan McMahon,Ronel Blanco,1,6aa70be6-1ab7-478f-b9dc-c240a34b4b09,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,,,,,,,,,,,,,0.054,0.255,,,,2.82,0.1,,,85.1,,79.1,,,,,,,,,,0.0,0.0,0.476,0.179,0.366,0.353,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.03,2.64,93.4,86.3,0.179,0.439,0.188,0.164,0.224,0.31,,,
6,2024-04-27,746560,Flyout,field_out,True,553869,669854,Elias Díaz,Ronel Blanco,0,5991b9ca-5ce0-449d-8205-d77b49058a4e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,,,,,,,,,,,,,0.054,0.255,,,,2.82,0.1,,,85.1,,79.1,,,,,,,,,,0.0,0.0,0.476,0.179,0.366,0.353,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.03,2.64,93.4,86.3,0.179,0.439,0.188,0.164,0.224,0.31,,,
7,2024-04-27,746560,Groundout,field_out,True,453568,669854,Charlie Blackmon,Ronel Blanco,0,6e9a1baa-728b-4927-af35-1bc998a84b4e,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,,,,,,,,,,,,,0.054,0.255,,,,2.82,0.1,,,85.1,,79.1,,,,,,,,,,0.0,0.0,0.476,0.179,0.366,0.353,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.03,2.64,93.4,86.3,0.179,0.439,0.188,0.164,0.224,0.31,,,
8,2024-04-27,746560,Groundout,field_out,True,663656,615698,Kyle Tucker,Cal Quantrill,0,cf5cbfb5-4d7b-4f34-b870-2ffacc61390d,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
9,2024-04-27,746560,Groundout,field_out,True,665161,615698,Jeremy Peña,Cal Quantrill,0,b7f94f0d-23ef-4c1d-93be-c9f4455061ee,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.15,4.48,108.1,97.0,93.0,95.0,0.8,6.9,3.41,8.64,1.16,1.47,0.223,0.427,0.134,0.357,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.397,0.134,0.336,0.107,0.025,-1.43,1.52,-1.66,0.34,1.78,87.7,86.1,84.9,93.8,79.9,0.178,0.253,0.253,0.322,0.573,0.2,0.347,0.571,0.173,0.242,0.424,0.267,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,
