,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff
10,2024-08-18,746516,Strikeout,strikeout,True,641857,605397,Ryan McMahon,Joe Musgrove,0,ac545ef7-2e1b-4249-84e1-80c21001cb67,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
11,2024-08-18,746516,Strikeout,strikeout,True,669911,605397,Michael Toglia,Joe Musgrove,0,0bf9408b-302d-404d-a640-15ed373fa311,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
12,2024-08-18,746516,Single,single,False,607732,605397,Jacob Stallings,Joe Musgrove,0,643c7a87-1d7d-4e5b-9da4-030cfb48051c,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
13,2024-08-18,746516,Flyout,field_out,True,656541,605397,Sam Hilliard,Joe Musgrove,0,81ce16b2-c161-4d16-a1a8-fb84b8a45ced,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
14,2024-08-18,746516,Single,single,False,673490,687134,Ha-Seong Kim,Bradley Blalock,0,39e69e00-205c-47dc-a54a-7c98784f0964,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-18,746516,Strikeout,strikeout,True,543309,687134,Kyle Higashioka,Bradley Blalock,0,7d62cf74-4c75-4042-8e9e-64ad5fe2db15,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-18,746516,Forceout,force_out,True,650333,687134,Luis Arraez,Bradley Blalock,1,27f91689-5a0e-4b36-862d-ee946f6e1b89,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-18,746516,Walk,walk,False,595777,687134,Jurickson Profar,Bradley Blalock,1,e60329f2-a666-406a-a425-a3222dd92cf5,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-18,746516,Lineout,field_out,True,630105,687134,Jake Cronenworth,Bradley Blalock,0,12f67432-2d8e-4a08-be50-1372de1cb18b,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-18,746516,Single,single,False,687597,605397,Jordan Beck,Joe Musgrove,0,42bdd48e-84af-46fc-8a19-f9dd11c5b690,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
20,2024-08-18,746516,Double,double,False,668845,605397,Aaron Schunk,Joe Musgrove,1,6c2ca860-a6db-43f7-a711-5e429654dfdb,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
21,2024-08-18,746516,Lineout,field_out,True,453568,605397,Charlie Blackmon,Joe Musgrove,0,49869b47-487d-4445-999c-62642732ee4d,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
22,2024-08-18,746516,Flyout,field_out,True,663898,605397,Brendan Rodgers,Joe Musgrove,1,0b7dc531-f42a-4646-a52f-e1f52c46870e,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
23,2024-08-18,746516,Walk,walk,False,686668,605397,Brenton Doyle,Joe Musgrove,0,0239f875-57e6-4822-b0a9-5440bbe953b3,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
24,2024-08-18,746516,Pickoff 1B,pickoff_1b,True,641857,605397,Ryan McMahon,Joe Musgrove,0,6009c8dc-92b8-4ab0-aa17-7eb9989d349b,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
25,2024-08-18,746516,Groundout,field_out,True,592518,687134,Manny Machado,Bradley Blalock,0,18dcdcf3-003d-402b-a719-d183bd520152,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-18,746516,Single,single,False,593428,687134,Xander Bogaerts,Bradley Blalock,0,105a45ad-cb75-4e42-a046-8a13a55c13f4,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-18,746516,Forceout,force_out,True,701538,687134,Jackson Merrill,Bradley Blalock,1,136b79f2-3926-4a1d-b5e1-c51f9bef388f,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-18,746516,Double,double,False,444482,687134,David Peralta,Bradley Blalock,1,ef3db0cf-84a5-40b5-9e00-f940f5bbcb3a,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-18,746516,Flyout,field_out,True,642180,687134,Tyler Wade,Bradley Blalock,0,483ebfd4-8800-49c8-9a0f-1d453c98d08e,687134.0,bradleyblalock,Blalock,Right,Bradley Blalock,- - -,4.98,5.01,21.2,94.0,90.0,93.0,0.812,5.82,3.74,10.8,0.83,0.87,0.234,0.338,0.13,0.442,0.444,112.0,106.0,108.0,76.0,92.0,87.0,119.0,104.0,108.0,97.0,86.0,89.0,80.0,85.0,86.0,0.463,0.043,0.19,0.182,0.123,-2.34,0.53,-0.47,1.59,0.24,93.7,88.7,85.2,85.3,79.5,0.364,0.523,0.14,0.25,0.313,0.379,0.25,0.375,0.286,0.143,0.429,0.2,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-18,746516,Groundout,field_out,True,641857,605397,Ryan McMahon,Joe Musgrove,0,dcf16e51-2063-4f39-b561-fb45c3f2bb10,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
31,2024-08-18,746516,Strikeout,strikeout,True,669911,605397,Michael Toglia,Joe Musgrove,0,af5d9a07-f0dc-4652-b60c-20fdc7f62624,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,4.44,5.14,71.0,101.0,118.0,101.0,0.741,7.99,2.41,9.0,1.27,1.23,0.196,0.456,0.103,0.338,0.445,148.0,102.0,107.0,91.0,97.0,92.0,147.0,95.0,104.0,102.0,105.0,101.0,,,,0.249,0.197,,0.208,0.216,-1.12,1.59,,0.76,-0.52,92.7,90.1,,82.0,81.4,0.254,0.492,0.243,,,,,,,0.224,0.367,0.337,123.0,99.0,105.0,65.0,110.0,94.0,0.051,0.08,0.22,-3.19,87.0,92.5,0.182,0.364,0.296,0.328,0.414,0.228,0.36,0.64,0.396,0.4,0.467,0.121
