,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff
10,2024-06-05,746221,Flyout,field_out,True,607680,656302,Kevin Pillar,Dylan Cease,0,f6f2cd03-1fb5-48ec-8e2d-90d5a148b47b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
11,2024-06-05,746221,Single,single,False,681351,656302,Logan O'Hoppe,Dylan Cease,0,37ca52b5-b001-4693-9b03-20f19b5980c5,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
12,2024-06-05,746221,Lineout,field_out,True,666176,656302,Jo Adell,Dylan Cease,0,e9483ddc-6e60-4012-8797-d0f675bab9c7,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
13,2024-06-05,746221,Home Run,home_run,False,687263,656302,Zach Neto,Dylan Cease,1,38e90303-e9bd-449d-a334-40628f5ea47b,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
14,2024-06-05,746221,Strikeout,strikeout,True,677347,656302,Kyren Paris,Dylan Cease,0,f91bbbef-2ad3-4d2b-af37-a581fcd35a97,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
15,2024-06-05,746221,Groundout,field_out,True,701538,667755,Jackson Merrill,José Soriano,0,d5d2f4cc-fdfb-4f07-83c5-68069271ec84,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
16,2024-06-05,746221,Walk,walk,False,673490,667755,Ha-Seong Kim,José Soriano,0,2bf02735-a604-4a4e-ad1e-435699864914,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
17,2024-06-05,746221,Strikeout,strikeout,True,669134,667755,Luis Campusano,José Soriano,0,e9443a46-b781-4d64-8b4f-ec2b0a7e65ff,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
18,2024-06-05,746221,Groundout,field_out,True,650333,667755,Luis Arraez,José Soriano,0,e2d46a1c-1d97-4308-bba8-ca5b3abf7d75,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
19,2024-06-05,746221,Strikeout,strikeout,True,694384,656302,Nolan Schanuel,Dylan Cease,0,b1c15935-4234-4d20-b1f2-e70d054402c1,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
20,2024-06-05,746221,Groundout,field_out,True,650859,656302,Luis Rengifo,Dylan Cease,0,0855b060-4325-4ebd-99cb-45e6a86aee68,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
21,2024-06-05,746221,Flyout,field_out,True,621493,656302,Taylor Ward,Dylan Cease,0,f526eafe-3139-4fda-ac9c-59fd2ab741b8,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
22,2024-06-05,746221,Single,single,False,665487,667755,Fernando Tatis Jr.,José Soriano,0,3bc68f43-466b-4099-bd64-f26bdc262606,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
23,2024-06-05,746221,Forceout,force_out,True,592518,667755,Manny Machado,José Soriano,1,cc4faba9-806d-48b9-937f-435288f86bbe,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
24,2024-06-05,746221,Forceout,force_out,True,630105,667755,Jake Cronenworth,José Soriano,1,2b1b8c68-79c9-4098-9b63-e66fc0aa6e8e,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
25,2024-06-05,746221,Groundout,field_out,True,595777,667755,Jurickson Profar,José Soriano,0,093a4aba-b853-4386-ad7a-25c9a23a0c33,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
26,2024-06-05,746221,Pop Out,field_out,True,641432,656302,Willie Calhoun,Dylan Cease,0,f7e4946f-147d-497f-8ea9-b1ae8a9d7791,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
27,2024-06-05,746221,Groundout,field_out,True,607680,656302,Kevin Pillar,Dylan Cease,0,06ceb049-4ff3-4c05-895c-56ee05ee4875,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
28,2024-06-05,746221,Strikeout,strikeout,True,681351,656302,Logan O'Hoppe,Dylan Cease,0,21fb57ad-a820-468f-b80d-99c6ee381e0d,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
29,2024-06-05,746221,Groundout,field_out,True,444482,667755,David Peralta,José Soriano,0,ab4d83ea-246f-40da-bad8-f27d14393fe6,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
30,2024-06-05,746221,Groundout,field_out,True,701538,667755,Jackson Merrill,José Soriano,0,0eef9d5f-81c7-47c5-a675-07998454cc87,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
31,2024-06-05,746221,Lineout,field_out,True,673490,667755,Ha-Seong Kim,José Soriano,0,a1e89fab-2d02-4bb2-a4df-2211407a07c3,667755.0,josesoriano,"Soriano, J",Right,José Soriano,LAA,3.71,4.1,87.1,95.0,101.0,99.0,0.772,7.42,3.5,7.32,0.82,2.51,0.227,0.385,0.15,0.308,0.421,98.0,91.0,86.0,95.0,95.0,97.0,114.0,88.0,95.0,99.0,97.0,108.0,121.0,101.0,112.0,0.426,0.165,0.09,0.054,0.265,-1.88,0.64,1.84,0.95,-0.32,98.9,93.0,97.8,91.6,86.3,0.237,0.288,0.148,0.205,0.397,0.403,0.342,0.605,0.122,0.143,0.314,0.323,0.091,0.182,0.484,,,,,,,,,,,,,,,,,,
32,2024-06-05,746221,Strikeout,strikeout,True,666176,656302,Jo Adell,Dylan Cease,0,13a90de9-c756-4a1a-abc7-e90b5f50d264,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
33,2024-06-05,746221,Strikeout,strikeout,True,687263,656302,Zach Neto,Dylan Cease,0,c1bdb6ee-2114-45e0-a958-432f4f23489d,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,124.0,97.0,104.0,,,,113.0,101.0,105.0,108.0,99.0,104.0,,,,,0.435,,0.462,0.081,-0.1,,,1.62,-0.64,96.8,,,87.1,82.7,,,,0.242,0.455,0.333,0.244,0.445,0.225,,,,0.182,0.273,0.379,55.0,72.0,68.0,113.0,89.0,90.0,0.01,0.013,-5.15,-4.3,91.8,69.5,0.25,1.0,0.0,0.25,1.0,0.2
