,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-18,745786,Flyout,field_out,True,669364,621112,Xavier Edwards,Paul Blackburn,0,208ca16e-40cf-43d8-8bf6-b8d5869638e1,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
1,2024-08-18,745786,Strikeout,strikeout,True,669394,621112,Jake Burger,Paul Blackburn,0,12a87558-d84c-42d2-9dac-37afc47ece3b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
2,2024-08-18,745786,Single,single,False,681146,621112,Jonah Bride,Paul Blackburn,0,c89a46c6-0cf3-46f7-9348-2608dcbef603,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
3,2024-08-18,745786,Flyout,field_out,True,660821,621112,Jesús Sánchez,Paul Blackburn,0,54816442-944a-40d4-a1e9-0312c2e01961,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
4,2024-08-18,745786,Flyout,field_out,True,596019,678368,Francisco Lindor,Valente Bellozo,0,17a3fd26-6bb5-419c-a438-c0bd78074fb5,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,,,,88.0,102.0,97.0,74.0,99.0,91.0,,0.406,0.243,0.119,0.112,0.121,0.94,0.87,,-0.68,-5.04,-6.09,89.4,83.6,81.1,,78.2,74.3,0.2,0.489,0.181,0.203,0.373,0.143,0.375,0.625,0.229,,,,,,,0.375,0.875,0.304,0.278,0.444,0.333,,,,,,,,,
5,2024-08-18,745786,Single,single,False,668901,678368,Mark Vientos,Valente Bellozo,0,1a69bb7a-9ba8-48d4-a2f8-a1cbf11dd6d1,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,,,,88.0,102.0,97.0,74.0,99.0,91.0,,0.406,0.243,0.119,0.112,0.121,0.94,0.87,,-0.68,-5.04,-6.09,89.4,83.6,81.1,,78.2,74.3,0.2,0.489,0.181,0.203,0.373,0.143,0.375,0.625,0.229,,,,,,,0.375,0.875,0.304,0.278,0.444,0.333,,,,,,,,,
6,2024-08-18,745786,Walk,walk,False,607043,678368,Brandon Nimmo,Valente Bellozo,1,da970e73-fbcc-4da0-8ba9-52a25bbc5931,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,,,,88.0,102.0,97.0,74.0,99.0,91.0,,0.406,0.243,0.119,0.112,0.121,0.94,0.87,,-0.68,-5.04,-6.09,89.4,83.6,81.1,,78.2,74.3,0.2,0.489,0.181,0.203,0.373,0.143,0.375,0.625,0.229,,,,,,,0.375,0.875,0.304,0.278,0.444,0.333,,,,,,,,,
7,2024-08-18,745786,Double Play,double_play,True,624413,678368,Pete Alonso,Valente Bellozo,1,ac9682d4-ce25-4e18-ae13-da16b259229e,678368.0,valentebellozo,Bellozo,Right,Valente Bellozo,MIA,4.32,5.97,41.2,97.0,71.0,87.0,0.812,6.91,3.24,8.86,1.94,0.42,0.275,0.435,0.145,0.435,0.398,88.0,86.0,93.0,92.0,84.0,81.0,54.0,101.0,82.0,,,,88.0,102.0,97.0,74.0,99.0,91.0,,0.406,0.243,0.119,0.112,0.121,0.94,0.87,,-0.68,-5.04,-6.09,89.4,83.6,81.1,,78.2,74.3,0.2,0.489,0.181,0.203,0.373,0.143,0.375,0.625,0.229,,,,,,,0.375,0.875,0.304,0.278,0.444,0.333,,,,,,,,,
8,2024-08-18,745786,Strikeout,strikeout,True,656537,621112,Derek Hill,Paul Blackburn,0,312f6fbc-9892-4d9a-bdd2-fec4d399a4f8,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
9,2024-08-18,745786,Single,single,False,656896,621112,Emmanuel Rivera,Paul Blackburn,0,3ca32038-d1aa-4f5c-af7c-2cb165c595ff,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,- - -,4.66,4.56,75.1,105.0,91.0,100.0,0.79,7.05,2.51,9.08,1.43,1.34,0.193,0.442,0.172,0.24,0.396,83.0,110.0,106.0,90.0,107.0,106.0,74.0,96.0,90.0,69.0,107.0,93.0,116.0,106.0,108.0,105.0,106.0,99.0,0.136,0.195,0.22,0.167,0.101,0.181,-2.26,-0.17,-4.01,1.38,2.08,1.58,91.9,89.1,85.7,91.2,81.3,79.4,0.299,0.493,0.244,0.286,0.694,0.125,0.164,0.236,0.339,0.163,0.245,0.284,0.478,0.674,0.095,0.125,0.208,0.25,,,,,,,,,,,,
