,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FS_ba,FS_slg,FS_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff
10,2024-09-08,746989,Single,single,False,676609,669203,José Caballero,Corbin Burnes,0,77c18bf7-4572-49a2-a977-f233b7cb36c8,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
11,2024-09-08,746989,Walk,walk,False,670764,669203,Taylor Walls,Corbin Burnes,1,fcac1c9c-b88a-4239-bcc6-fe3367c62551,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
12,2024-09-08,746989,Strikeout,strikeout,True,666163,669203,Ben Rortvedt,Corbin Burnes,1,0fe1120e-ba0a-4e42-b82d-9d062985e6c5,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
13,2024-09-08,746989,Groundout,field_out,True,656775,641793,Cedric Mullins,Zack Littell,0,0eaf99d1-52e4-4a83-b206-3aee769f4c2d,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
14,2024-09-08,746989,Lineout,field_out,True,596103,641793,Austin Slater,Zack Littell,0,a50a207d-4086-475b-883a-3d55b25036fd,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
15,2024-09-08,746989,Flyout,field_out,True,702616,641793,Jackson Holliday,Zack Littell,0,557690bd-33c3-468c-af98-75269edc3198,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
16,2024-09-08,746989,Lineout,field_out,True,642350,669203,Jose Siri,Corbin Burnes,0,a910bfa9-a2b6-4b9d-8f05-8bbb4fd152ec,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
17,2024-09-08,746989,Groundout,field_out,True,666624,669203,Christopher Morel,Corbin Burnes,0,20f921f7-31df-4c46-b4dd-bdf7dc79c283,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
18,2024-09-08,746989,Single,single,False,666018,669203,Jonathan Aranda,Corbin Burnes,0,bc29822f-449e-4a3d-b1f2-639830679db2,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
19,2024-09-08,746989,Single,single,False,676356,669203,Jonny DeLuca,Corbin Burnes,1,b64c8844-71af-484b-8f54-67ddcd4ae641,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
20,2024-09-08,746989,Groundout,field_out,True,691406,669203,Junior Caminero,Corbin Burnes,0,1c799523-2bc5-4242-abde-e011034ceb96,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
21,2024-09-08,746989,Flyout,field_out,True,665155,641793,Nick Maton,Zack Littell,0,ae8f7dad-4a56-4d16-b9a4-93d2991a501e,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
22,2024-09-08,746989,Single,single,False,683002,641793,Gunnar Henderson,Zack Littell,0,825f429a-330a-4812-95ed-35429f61ddd2,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
23,2024-09-08,746989,Flyout,field_out,True,668939,641793,Adley Rutschman,Zack Littell,0,8b0e7fe8-8129-4c9d-88da-4dbeb39fd8a5,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
24,2024-09-08,746989,Groundout,field_out,True,656811,641793,Ryan O'Hearn,Zack Littell,1,df3ea66b-010f-4ed0-9f28-fbf435c7830b,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
25,2024-09-08,746989,Flyout,field_out,True,666139,669203,Josh Lowe,Corbin Burnes,0,8d0ab2bb-a1fa-4b65-9b96-11cbeb271e10,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
26,2024-09-08,746989,Lineout,field_out,True,676609,669203,José Caballero,Corbin Burnes,0,f99d39e3-1da3-4d0b-a005-0e60ea035dc8,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
27,2024-09-08,746989,Flyout,field_out,True,670764,669203,Taylor Walls,Corbin Burnes,0,88bf43bb-8449-401c-a6a3-6b2d0f34ba09,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
28,2024-09-08,746989,Groundout,field_out,True,623993,641793,Anthony Santander,Zack Littell,0,3deb5b64-fa7d-4264-b8cb-bcec905d7774,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
29,2024-09-08,746989,Flyout,field_out,True,681297,641793,Colton Cowser,Zack Littell,0,d78bfcdd-af25-44fe-858b-5c3140c822ef,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
30,2024-09-08,746989,Single,single,False,656775,641793,Cedric Mullins,Zack Littell,0,e92586c2-5318-4a63-a351-336770f4c2f4,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
31,2024-09-08,746989,Strikeout,strikeout,True,596103,641793,Austin Slater,Zack Littell,0,804f58d2-a86b-495a-b813-380af2daca1d,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,3.89,4.52,138.2,103.0,82.0,98.0,0.794,7.92,2.01,10.0,1.36,0.8,0.228,0.41,0.143,0.297,0.453,,,,,,,68.0,103.0,91.0,102.0,99.0,99.0,,,,0.152,,0.398,,,,-0.75,0.36,,,,,91.7,85.6,,,,,,,,0.265,0.429,0.209,,,,0.272,0.446,0.151,55.0,110.0,91.0,104.0,105.0,112.0,0.221,0.229,0.28,-1.51,92.5,83.1,0.277,0.461,0.333,0.255,0.383,0.19,0.419,0.613,0.117
32,2024-09-08,746989,Flyout,field_out,True,666163,669203,Ben Rortvedt,Corbin Burnes,0,a80ce357-93cb-4dc4-848b-29ec141dc188,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
33,2024-09-08,746989,Strikeout,strikeout,True,642350,669203,Jose Siri,Corbin Burnes,0,5ba6c737-7f33-4ba9-8ade-339d9786bfa6,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,109.0,101.0,106.0,105.0,95.0,89.0,133.0,106.0,121.0,120.0,105.0,107.0,0.084,0.442,0.149,0.219,0.107,0.91,-0.46,0.57,0.5,0.11,95.4,89.1,97.0,87.3,80.3,0.267,0.389,0.177,0.197,0.331,0.379,0.204,0.301,0.448,0.203,0.356,0.376,0.235,0.412,0.157,,,,,,,,,,,,,,,,,,,,,
