,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-07-14,746201,Groundout,field_out,True,681351,669302,Logan O'Hoppe,Logan Gilbert,0,1cb13c9c-42eb-4ddb-b671-a2eae5ee80f2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,,,,,,,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468,,,,,,
11,2024-07-14,746201,Flyout,field_out,True,666160,669302,Mickey Moniak,Logan Gilbert,0,e0e02109-d322-426d-b738-c87526bfe23b,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,,,,,,,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468,,,,,,
12,2024-07-14,746201,Strikeout,strikeout,True,687263,669302,Zach Neto,Logan Gilbert,0,79e0e650-6a8b-42c9-a1f2-f7a7ae3a40d4,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,,,,,,,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468,,,,,,
13,2024-07-14,746201,Groundout,field_out,True,645302,608334,Victor Robles,Carson Fulmer,0,50b02ac4-4e09-40ae-ab4c-4382aac5ba19,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-14,746201,Lineout,field_out,True,668942,608334,Josh Rojas,Carson Fulmer,0,3c43c4b0-29eb-427a-b5ec-1f4e97146fd7,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-14,746201,Strikeout,strikeout,True,664238,608334,Dylan Moore,Carson Fulmer,0,2b204026-155a-4faa-886b-43d9beac7f76,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-14,746201,Groundout,field_out,True,666176,669302,Jo Adell,Logan Gilbert,0,ebde87aa-5a91-4c87-9a24-495e935823b3,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,,,,,,,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468,,,,,,
17,2024-07-14,746201,Strikeout,strikeout,True,669374,669302,Keston Hiura,Logan Gilbert,0,97b52601-a91f-4ce5-84a8-96190cb414ea,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,,,,,,,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468,,,,,,
18,2024-07-14,746201,Flyout,field_out,True,694384,669302,Nolan Schanuel,Logan Gilbert,0,9eaf5457-8997-4f67-9a12-d67e4f61261f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,,,,,,,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468,,,,,,
19,2024-07-14,746201,Strikeout,strikeout,True,641487,608334,J.P. Crawford,Carson Fulmer,0,52a78c7a-4064-4e4d-9078-dd3b81555c25,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-14,746201,Groundout,field_out,True,641598,608334,Mitch Garver,Carson Fulmer,0,8abf7cd3-c316-48ba-b302-c4e159a61480,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-14,746201,Strikeout,strikeout,True,663728,608334,Cal Raleigh,Carson Fulmer,0,54be24ee-6389-477a-aaf6-b33de35a4602,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-14,746201,Strikeout,strikeout,True,592273,669302,Brandon Drury,Logan Gilbert,0,6ed74a27-22a4-4f83-8334-90c9763d2e47,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,,,,,,,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468,,,,,,
23,2024-07-14,746201,Groundout,field_out,True,621493,669302,Taylor Ward,Logan Gilbert,0,a574f63e-34a7-48ac-9995-50714094dd0f,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,,,,,,,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468,,,,,,
24,2024-07-14,746201,Flyout,field_out,True,641432,669302,Willie Calhoun,Logan Gilbert,0,7881b55a-b10b-4c2b-a53d-f9596bd99c83,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,,,,,,,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468,,,,,,
25,2024-07-14,746201,Strikeout,strikeout,True,677594,608334,Julio Rodríguez,Carson Fulmer,0,14585d2c-69c5-4744-946b-3006e934ce45,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-14,746201,Groundout,field_out,True,593871,608334,Jorge Polanco,Carson Fulmer,0,d99c0ff3-eb4b-4059-8014-1471e75adf53,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-14,746201,Field Error,field_error,False,670042,608334,Luke Raley,Carson Fulmer,0,913eef1a-37ec-4090-8f47-cb2b968afa13,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-14,746201,Hit By Pitch,hit_by_pitch,False,645302,608334,Victor Robles,Carson Fulmer,1,cffc4c6c-4a4d-4335-99df-2785a4bf6065,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-14,746201,Walk,walk,False,668942,608334,Josh Rojas,Carson Fulmer,1,45c0c2c0-b9e3-4a96-98b2-430b3e8cc706,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,108.0,104.0,99.0,95.0,108.0,108.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.15,0.231,0.039,0.302,0.88,0.43,1.88,-9.4,0.25,93.8,88.0,92.9,87.5,82.7,0.164,0.269,0.378,0.278,0.389,0.108,0.194,0.29,0.231,0.133,0.333,0.286,0.429,1.286,0.455,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-14,746201,Pop Out,field_out,True,664238,519326,Dylan Moore,Hunter Strickland,0,6735da78-8d94-4433-b0da-76cbfac220de,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,,,,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,0.105,0.282,0.549,,0.061,-0.79,-1.13,2.24,,3.81,94.2,87.6,92.7,84.0,,0.077,0.077,0.333,0.375,0.5,0.103,0.27,0.486,0.186,0.158,0.284,0.283,,,,,,,,,,0.003,,-71.24,,90.6,,,,,,,,,,,,,
31,2024-07-14,746201,Strikeout,strikeout,True,681351,669302,Logan O'Hoppe,Logan Gilbert,0,d7d324fd-98f7-4931-a6d5-51607a2e1478,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,2.79,3.12,132.1,102.0,118.0,104.0,0.722,8.43,1.7,6.12,1.02,1.09,0.252,0.41,0.138,0.327,0.433,,,,111.0,101.0,105.0,95.0,103.0,96.0,67.0,103.0,86.0,147.0,103.0,116.0,0.009,0.313,0.308,0.085,,1.7,-0.93,1.89,1.7,,96.2,,94.9,88.2,83.0,,,,,,,0.208,0.369,0.19,0.205,0.358,0.35,0.154,0.282,0.324,119.0,102.0,101.0,109.0,96.0,100.0,0.149,0.136,0.97,1.26,92.2,84.1,0.232,0.435,0.255,0.082,0.164,0.468,,,,,,
