,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCH,vCU,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
0,2024-08-02,745875,Strikeout,strikeout,True,678246,657746,Miguel Vargas,Joe Ryan,0,ea30b4e7-9cad-4f28-a90e-01bcb7b0d059,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-02,745875,Strikeout,strikeout,True,681460,657746,Brooks Baldwin,Joe Ryan,0,6418d697-596d-4472-9fca-56904779ecb3,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-02,745875,Strikeout,strikeout,True,673357,657746,Luis Robert Jr.,Joe Ryan,0,e94c36a4-4a81-47d0-8a69-b6ca46a0dd03,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-02,745875,Strikeout,strikeout,True,650489,663436,Willi Castro,Davis Martin,0,4a91f1c7-972c-4f4d-a77e-7707443664cd,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
4,2024-08-02,745875,Walk,walk,False,663616,663436,Trevor Larnach,Davis Martin,0,3e078c36-5479-4ba8-aabb-8718d9047915,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
5,2024-08-02,745875,Strikeout,strikeout,True,621439,663436,Byron Buxton,Davis Martin,0,42451d2a-7f66-4cf1-9241-dd516a27cbb4,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
6,2024-08-02,745875,Home Run,home_run,False,668904,663436,Royce Lewis,Davis Martin,1,0a843faa-f656-4d4f-a8f0-df0f75172dcc,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
7,2024-08-02,745875,Strikeout,strikeout,True,670242,663436,Matt Wallner,Davis Martin,0,cf5269d5-7a9b-4b14-8a69-03f76dc687b0,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
8,2024-08-02,745875,Strikeout,strikeout,True,657757,657746,Gavin Sheets,Joe Ryan,0,17d746ca-e0a2-42d1-ad82-cd653c3b8cab,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-02,745875,Pop Out,field_out,True,683734,657746,Andrew Vaughn,Joe Ryan,0,22102bc6-5ca9-4b41-b0e8-5dfabe4657e1,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-08-02,745875,Groundout,field_out,True,643217,657746,Andrew Benintendi,Joe Ryan,0,9a3fc728-b6db-438a-8bf3-d8fcfadc5056,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-02,745875,Strikeout,strikeout,True,467793,663436,Carlos Santana,Davis Martin,0,405a1033-8265-4475-b251-6dfc9119ed15,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
12,2024-08-02,745875,Double,double,False,669304,663436,Jose Miranda,Davis Martin,0,17ca8678-f9a3-4f8b-a6f9-74acb7864ace,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
13,2024-08-02,745875,Groundout,field_out,True,686797,663436,Brooks Lee,Davis Martin,1,358cb45f-d54b-4e5b-a64a-109931434e44,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
14,2024-08-02,745875,Flyout,field_out,True,543877,663436,Christian Vázquez,Davis Martin,0,3084956a-29ad-41db-b2a3-6ca2319f40ef,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
15,2024-08-02,745875,Lineout,field_out,True,672820,657746,Lenyn Sosa,Joe Ryan,0,a26d76a4-586b-462c-8d1e-ad84c260e3e0,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-02,745875,Walk,walk,False,666150,657746,Dominic Fletcher,Joe Ryan,0,0396c4cb-bb1e-46e6-8c1f-f44b0387f4be,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-02,745875,Strikeout,strikeout,True,686676,657746,Korey Lee,Joe Ryan,0,25d6e71a-1f81-47cf-8420-1559e659917f,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-02,745875,Home Run,home_run,False,678246,657746,Miguel Vargas,Joe Ryan,1,5d8e68c4-a780-442c-8b05-345d16543507,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-02,745875,Flyout,field_out,True,681460,657746,Brooks Baldwin,Joe Ryan,0,4e3de9a1-90a9-40e7-9b93-5969fc6ada06,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-02,745875,Flyout,field_out,True,650489,663436,Willi Castro,Davis Martin,0,374b975f-8d87-4d04-9887-351e39610d13,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
21,2024-08-02,745875,Single,single,False,663616,663436,Trevor Larnach,Davis Martin,0,ae0f7f79-767e-42ef-beda-7a66055254f1,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
22,2024-08-02,745875,Walk,walk,False,621439,663436,Byron Buxton,Davis Martin,1,a3449a09-5fd1-4cf1-953b-56e63fc8c358,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
23,2024-08-02,745875,Double,double,False,668904,663436,Royce Lewis,Davis Martin,1,fe2969ab-db35-47fd-8a24-47ebe07b4ad1,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
24,2024-08-02,745875,Groundout,field_out,True,670242,663436,Matt Wallner,Davis Martin,1,b3024e10-bb20-444a-892a-a787c23af46c,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
25,2024-08-02,745875,Strikeout,strikeout,True,467793,663436,Carlos Santana,Davis Martin,0,28c52b87-931f-482b-9a0e-b4cbe6a3fc83,663436.0,davismartin,Martin,Right,Davis Martin,CHW,2.96,3.78,27.1,99.0,102.0,97.0,0.788,8.56,4.28,8.56,0.66,1.39,0.238,0.413,0.15,0.313,0.417,93.0,90.0,87.0,,,,111.0,108.0,109.0,,,,,0.278,,0.271,-2.9,,,0.34,93.7,,,83.7,0.435,0.565,0.157,,,,,,,0.143,0.357,0.333,,,,146.0,104.0,107.0,94.0,87.0,93.0,83.0,100.0,91.0,0.182,0.089,0.18,2.84,0.47,1.94,89.2,88.6,78.5,0.28,0.28,0.224,0.15,0.15,0.195,0.2,0.2,0.308
26,2024-08-02,745875,Groundout,field_out,True,673357,657746,Luis Robert Jr.,Joe Ryan,0,ba297a69-66b6-44f5-96f7-a7ff3153c6d2,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-02,745875,Groundout,field_out,True,657757,657746,Gavin Sheets,Joe Ryan,0,518abda8-2cbb-4dbe-bd04-2102f44cb3ad,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-02,745875,Walk,walk,False,683734,657746,Andrew Vaughn,Joe Ryan,0,a4e62506-4164-4392-bf57-1078781aeacb,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.6,2.9,135.0,107.0,99.0,104.0,0.752,9.8,1.53,7.33,1.27,0.79,0.242,0.427,0.198,0.284,0.481,94.0,110.0,105.0,110.0,108.0,105.0,108.0,104.0,112.0,102.0,103.0,94.0,0.06,0.485,0.221,0.234,1.4,0.22,-0.75,-0.06,94.0,88.6,92.9,83.1,0.194,0.379,0.275,0.202,0.387,0.258,0.207,0.37,0.337,0.343,0.6,0.216,0.345,0.483,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,
