,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-07-23,746848,Walk,walk,False,668930,592791,Brice Turang,Jameson Taillon,0,34b4cb98-87b6-48d5-8ef4-2e2d24132a60,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,2.96,3.67,100.1,108.0,88.0,103.0,0.821,7.0,1.88,8.43,1.08,0.89,0.227,0.427,0.146,0.32,0.462,79.0,101.0,100.0,107.0,112.0,113.0,68.0,106.0,96.0,73.0,99.0,90.0,110.0,117.0,120.0,93.0,105.0,99.0,0.083,0.323,0.237,0.164,0.162,0.031,0.44,2.57,-0.19,-0.06,0.16,-3.32,92.5,86.8,86.0,92.9,80.8,80.0,0.257,0.426,0.127,0.258,0.269,0.186,0.212,0.375,0.322,0.229,0.3,0.235,0.308,0.462,0.12,0.25,0.75,0.083,,,,,,,,,,,,,,,
1,2024-07-23,746848,Strikeout,strikeout,True,661388,592791,William Contreras,Jameson Taillon,0,ac22bca7-a9af-4a1b-837e-0faf3dcf70eb,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,2.96,3.67,100.1,108.0,88.0,103.0,0.821,7.0,1.88,8.43,1.08,0.89,0.227,0.427,0.146,0.32,0.462,79.0,101.0,100.0,107.0,112.0,113.0,68.0,106.0,96.0,73.0,99.0,90.0,110.0,117.0,120.0,93.0,105.0,99.0,0.083,0.323,0.237,0.164,0.162,0.031,0.44,2.57,-0.19,-0.06,0.16,-3.32,92.5,86.8,86.0,92.9,80.8,80.0,0.257,0.426,0.127,0.258,0.269,0.186,0.212,0.375,0.322,0.229,0.3,0.235,0.308,0.462,0.12,0.25,0.75,0.083,,,,,,,,,,,,,,,
2,2024-07-23,746848,Walk,walk,False,592885,592791,Christian Yelich,Jameson Taillon,1,6268c4d0-2962-4e95-a99c-482f9dd66c24,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,2.96,3.67,100.1,108.0,88.0,103.0,0.821,7.0,1.88,8.43,1.08,0.89,0.227,0.427,0.146,0.32,0.462,79.0,101.0,100.0,107.0,112.0,113.0,68.0,106.0,96.0,73.0,99.0,90.0,110.0,117.0,120.0,93.0,105.0,99.0,0.083,0.323,0.237,0.164,0.162,0.031,0.44,2.57,-0.19,-0.06,0.16,-3.32,92.5,86.8,86.0,92.9,80.8,80.0,0.257,0.426,0.127,0.258,0.269,0.186,0.212,0.375,0.322,0.229,0.3,0.235,0.308,0.462,0.12,0.25,0.75,0.083,,,,,,,,,,,,,,,
3,2024-07-23,746848,Grounded Into DP,grounded_into_double_play,True,642715,592791,Willy Adames,Jameson Taillon,1,ff22691b-1e30-46da-b144-c2b155a3f274,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,2.96,3.67,100.1,108.0,88.0,103.0,0.821,7.0,1.88,8.43,1.08,0.89,0.227,0.427,0.146,0.32,0.462,79.0,101.0,100.0,107.0,112.0,113.0,68.0,106.0,96.0,73.0,99.0,90.0,110.0,117.0,120.0,93.0,105.0,99.0,0.083,0.323,0.237,0.164,0.162,0.031,0.44,2.57,-0.19,-0.06,0.16,-3.32,92.5,86.8,86.0,92.9,80.8,80.0,0.257,0.426,0.127,0.258,0.269,0.186,0.212,0.375,0.322,0.229,0.3,0.235,0.308,0.462,0.12,0.25,0.75,0.083,,,,,,,,,,,,,,,
4,2024-07-23,746848,Flyout,field_out,True,663538,607067,Nico Hoerner,Colin Rea,0,18e6f938-9672-41c5-8e77-9fe2f7fb800f,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.6,4.86,110.0,101.0,85.0,96.0,0.831,6.87,2.7,8.18,1.15,1.11,0.256,0.444,0.132,0.315,0.44,,,,106.0,107.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,110.0,105.0,108.0,76.0,94.0,88.0,0.307,0.17,0.222,0.174,0.042,,0.09,-0.38,-0.35,3.66,-4.96,,92.7,87.8,,92.3,82.1,78.4,0.218,0.346,0.233,0.274,0.547,0.171,0.056,0.07,0.248,0.444,0.833,0.143,0.289,0.446,0.112,,,,78.0,98.0,99.0,0.085,-0.68,86.4,0.25,0.325,0.272,,,,,,
5,2024-07-23,746848,Strikeout,strikeout,True,683737,607067,Michael Busch,Colin Rea,0,efe50409-00ed-464e-a2ef-ba5d36db34de,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.6,4.86,110.0,101.0,85.0,96.0,0.831,6.87,2.7,8.18,1.15,1.11,0.256,0.444,0.132,0.315,0.44,,,,106.0,107.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,110.0,105.0,108.0,76.0,94.0,88.0,0.307,0.17,0.222,0.174,0.042,,0.09,-0.38,-0.35,3.66,-4.96,,92.7,87.8,,92.3,82.1,78.4,0.218,0.346,0.233,0.274,0.547,0.171,0.056,0.07,0.248,0.444,0.833,0.143,0.289,0.446,0.112,,,,78.0,98.0,99.0,0.085,-0.68,86.4,0.25,0.325,0.272,,,,,,
6,2024-07-23,746848,Single,single,False,673548,607067,Seiya Suzuki,Colin Rea,0,f9591d9a-0a78-4d96-b6a2-6aa173c29996,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.6,4.86,110.0,101.0,85.0,96.0,0.831,6.87,2.7,8.18,1.15,1.11,0.256,0.444,0.132,0.315,0.44,,,,106.0,107.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,110.0,105.0,108.0,76.0,94.0,88.0,0.307,0.17,0.222,0.174,0.042,,0.09,-0.38,-0.35,3.66,-4.96,,92.7,87.8,,92.3,82.1,78.4,0.218,0.346,0.233,0.274,0.547,0.171,0.056,0.07,0.248,0.444,0.833,0.143,0.289,0.446,0.112,,,,78.0,98.0,99.0,0.085,-0.68,86.4,0.25,0.325,0.272,,,,,,
7,2024-07-23,746848,Strikeout,strikeout,True,664023,607067,Ian Happ,Colin Rea,0,c558b01e-5dfe-413c-ba60-d6e4dcdefef6,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.6,4.86,110.0,101.0,85.0,96.0,0.831,6.87,2.7,8.18,1.15,1.11,0.256,0.444,0.132,0.315,0.44,,,,106.0,107.0,103.0,69.0,109.0,95.0,85.0,101.0,95.0,110.0,105.0,108.0,76.0,94.0,88.0,0.307,0.17,0.222,0.174,0.042,,0.09,-0.38,-0.35,3.66,-4.96,,92.7,87.8,,92.3,82.1,78.4,0.218,0.346,0.233,0.274,0.547,0.171,0.056,0.07,0.248,0.444,0.833,0.143,0.289,0.446,0.112,,,,78.0,98.0,99.0,0.085,-0.68,86.4,0.25,0.325,0.272,,,,,,
8,2024-07-23,746848,Groundout,field_out,True,686217,592791,Sal Frelick,Jameson Taillon,0,b25f3a52-06e6-469e-84be-28dd798591af,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,2.96,3.67,100.1,108.0,88.0,103.0,0.821,7.0,1.88,8.43,1.08,0.89,0.227,0.427,0.146,0.32,0.462,79.0,101.0,100.0,107.0,112.0,113.0,68.0,106.0,96.0,73.0,99.0,90.0,110.0,117.0,120.0,93.0,105.0,99.0,0.083,0.323,0.237,0.164,0.162,0.031,0.44,2.57,-0.19,-0.06,0.16,-3.32,92.5,86.8,86.0,92.9,80.8,80.0,0.257,0.426,0.127,0.258,0.269,0.186,0.212,0.375,0.322,0.229,0.3,0.235,0.308,0.462,0.12,0.25,0.75,0.083,,,,,,,,,,,,,,,
9,2024-07-23,746848,Groundout,field_out,True,687401,592791,Joey Ortiz,Jameson Taillon,0,7933be48-a5c8-41af-9cb4-eec121244b8a,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,2.96,3.67,100.1,108.0,88.0,103.0,0.821,7.0,1.88,8.43,1.08,0.89,0.227,0.427,0.146,0.32,0.462,79.0,101.0,100.0,107.0,112.0,113.0,68.0,106.0,96.0,73.0,99.0,90.0,110.0,117.0,120.0,93.0,105.0,99.0,0.083,0.323,0.237,0.164,0.162,0.031,0.44,2.57,-0.19,-0.06,0.16,-3.32,92.5,86.8,86.0,92.9,80.8,80.0,0.257,0.426,0.127,0.258,0.269,0.186,0.212,0.375,0.322,0.229,0.3,0.235,0.308,0.462,0.12,0.25,0.75,0.083,,,,,,,,,,,,,,,
