,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
10,2024-06-29,745801,Strikeout,strikeout,True,665161,656731,Jeremy Peña,Tylor Megill,0,a780d4cb-3cb5-4ca2-905c-dbebc7cd5b02,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,
11,2024-06-29,745801,Groundout,field_out,True,572138,656731,Jon Singleton,Tylor Megill,0,61a3123d-ffa6-438d-a584-551dd296377e,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,
12,2024-06-29,745801,Walk,walk,False,621438,664285,Tyrone Taylor,Framber Valdez,0,9ac3346b-bd35-494d-a624-126e6f996d47,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
13,2024-06-29,745801,Fielders Choice,fielders_choice,False,668901,664285,Mark Vientos,Framber Valdez,1,bf7b1d2b-20f1-4348-b121-5d4ebefc1929,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
14,2024-06-29,745801,Fielders Choice,fielders_choice,False,578428,664285,Jose Iglesias,Framber Valdez,1,2112a78e-64d5-408b-9c91-228f67b09cf7,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
15,2024-06-29,745801,Single,single,False,664056,664285,Harrison Bader,Framber Valdez,1,ee5123ef-626d-471e-8711-a434e79633f3,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
16,2024-06-29,745801,Strikeout,strikeout,True,596019,664285,Francisco Lindor,Framber Valdez,0,829aa506-dc91-4ee0-a4dd-aeeb6e0111d6,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
17,2024-06-29,745801,Double,double,False,607043,664285,Brandon Nimmo,Framber Valdez,1,f1ae5095-5fba-4750-9a9c-a8c89c5e49e7,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
18,2024-06-29,745801,Strikeout,strikeout,True,502110,664285,J.D. Martinez,Framber Valdez,0,809e3403-7093-4b7b-b71a-b0d76a4ed322,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
19,2024-06-29,745801,Single,single,False,624413,664285,Pete Alonso,Framber Valdez,1,a3f4aae1-c4a9-4468-a6e0-40d1ab0e8e7b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
20,2024-06-29,745801,Groundout,field_out,True,682626,664285,Francisco Alvarez,Framber Valdez,0,82d2e94e-3aaa-4c7e-9da8-e2219b867367,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
21,2024-06-29,745801,Single,single,False,643289,656731,Mauricio Dubón,Tylor Megill,0,e88de4b9-2ba3-4f1a-b85f-7f5e57422dc8,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,
22,2024-06-29,745801,Lineout,field_out,True,663967,656731,César Salazar,Tylor Megill,0,4f8e7478-bb3a-4777-b822-dae0c4baaed3,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,
23,2024-06-29,745801,Strikeout,strikeout,True,514888,656731,Jose Altuve,Tylor Megill,0,e52ae980-e382-453f-ad67-eedf984c805d,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,
24,2024-06-29,745801,Flyout,field_out,True,608324,656731,Alex Bregman,Tylor Megill,0,af1b6e27-49c3-4412-b2de-95ca49517fdb,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,
25,2024-06-29,745801,Groundout,field_out,True,621438,664285,Tyrone Taylor,Framber Valdez,0,36203e9c-0e18-4fb9-b75e-315beadbcedc,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
26,2024-06-29,745801,Home Run,home_run,False,668901,664285,Mark Vientos,Framber Valdez,0,f393e731-787f-4740-99a3-0ba851faa754,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
27,2024-06-29,745801,Double,double,False,578428,664285,Jose Iglesias,Framber Valdez,0,7d2c9a21-1c27-413f-87c5-7dfb7b8d57a2,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
28,2024-06-29,745801,Strikeout,strikeout,True,664056,664285,Harrison Bader,Framber Valdez,0,6145e9ac-8395-413c-be0c-69c031cbc7a2,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
29,2024-06-29,745801,Groundout,field_out,True,596019,664285,Francisco Lindor,Framber Valdez,0,24112a77-7dd7-4912-bf1d-89834eb3c956,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.66,3.99,98.1,96.0,110.0,100.0,0.77,7.51,2.93,8.6,0.73,3.21,0.204,0.398,0.106,0.338,0.427,125.0,91.0,100.0,128.0,91.0,103.0,63.0,111.0,97.0,102.0,102.0,114.0,,,,,,,0.017,,,0.04,0.278,0.15,-3.8,,,0.84,0.45,-0.13,94.2,,,89.5,85.6,80.0,0.4,1.0,0.273,,,,0.211,0.421,0.367,,,,0.149,0.23,0.399,0.264,0.358,0.345,95.0,101.0,97.0,0.514,1.28,93.8,0.31,0.411,0.12
30,2024-06-29,745801,Single,single,False,670541,656731,Yordan Alvarez,Tylor Megill,0,71ec0ef9-a207-4c7c-98cd-1e14bbfb3185,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,
31,2024-06-29,745801,Groundout,field_out,True,673237,656731,Yainer Diaz,Tylor Megill,1,6ecb6f4e-b46c-4670-95b3-65b94cec7fe2,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,
32,2024-06-29,745801,Hit By Pitch,hit_by_pitch,False,676694,656731,Jake Meyers,Tylor Megill,0,8b6bfb9c-67b3-4f62-bd08-cffe31314e46,656731.0,tylormegill,Megill,Right,Tylor Megill,NYM,5.08,4.45,39.0,94.0,107.0,97.0,0.745,11.31,4.38,8.54,0.69,0.98,0.252,0.369,0.126,0.369,0.419,130.0,94.0,112.0,85.0,81.0,88.0,115.0,96.0,97.0,100.0,99.0,104.0,98.0,94.0,92.0,92.0,89.0,98.0,0.512,0.151,0.079,0.136,0.093,0.028,-1.06,1.03,2.75,-1.75,1.81,-4.37,95.6,90.4,84.3,87.2,85.1,77.0,0.262,0.446,0.226,0.3,0.433,0.238,0.25,1.0,0.143,0.059,0.059,0.5,0.091,0.182,0.414,0.5,0.5,0.111,,,,,,,,,
