,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
0,2024-08-21,744893,Flyout,field_out,True,663697,684320,Jonathan India,Yariel Rodríguez,0,758b8f40-3a76-4e89-9ed4-24c990e46047,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-21,744893,Strikeout,strikeout,True,682829,684320,Elly De La Cruz,Yariel Rodríguez,0,1c3d34b6-9f0d-48c4-a14a-e68b43439d0b,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-21,744893,Strikeout,strikeout,True,663886,684320,Tyler Stephenson,Yariel Rodríguez,0,12b0c06d-1905-4813-9bf2-b8069e64edc2,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-21,744893,Home Run,home_run,False,543807,607259,George Springer,Nick Martinez,0,ae095ed0-22f1-44d5-8401-089d0414db56,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,,,,0.15,0.241,,0.072,0.122,1.23,,0.6,-1.19,-1.52,92.6,,92.0,85.0,81.1,0.261,0.478,0.391,0.202,0.313,0.202,,,,0.246,0.377,0.078,0.323,0.581,0.294,112.0,115.0,120.0,97.0,109.0,104.0,0.207,0.208,0.48,0.51,88.9,80.2,0.227,0.361,0.401,0.319,0.489,0.129,,,,,,,,,
4,2024-08-21,744893,Groundout,field_out,True,662139,607259,Daulton Varsho,Nick Martinez,0,33c4bfb8-99f9-46ed-93b8-9cf673c5a875,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,,,,0.15,0.241,,0.072,0.122,1.23,,0.6,-1.19,-1.52,92.6,,92.0,85.0,81.1,0.261,0.478,0.391,0.202,0.313,0.202,,,,0.246,0.377,0.078,0.323,0.581,0.294,112.0,115.0,120.0,97.0,109.0,104.0,0.207,0.208,0.48,0.51,88.9,80.2,0.227,0.361,0.401,0.319,0.489,0.129,,,,,,,,,
5,2024-08-21,744893,Walk,walk,False,665489,607259,Vladimir Guerrero Jr.,Nick Martinez,0,835607a0-67b4-48ce-bdf9-5fcc7242b754,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,,,,0.15,0.241,,0.072,0.122,1.23,,0.6,-1.19,-1.52,92.6,,92.0,85.0,81.1,0.261,0.478,0.391,0.202,0.313,0.202,,,,0.246,0.377,0.078,0.323,0.581,0.294,112.0,115.0,120.0,97.0,109.0,104.0,0.207,0.208,0.48,0.51,88.9,80.2,0.227,0.361,0.401,0.319,0.489,0.129,,,,,,,,,
6,2024-08-21,744893,Home Run,home_run,False,687462,607259,Spencer Horwitz,Nick Martinez,1,804e6b4f-3d48-48f1-9807-66c70d80582b,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,,,,0.15,0.241,,0.072,0.122,1.23,,0.6,-1.19,-1.52,92.6,,92.0,85.0,81.1,0.261,0.478,0.391,0.202,0.313,0.202,,,,0.246,0.377,0.078,0.323,0.581,0.294,112.0,115.0,120.0,97.0,109.0,104.0,0.207,0.208,0.48,0.51,88.9,80.2,0.227,0.361,0.401,0.319,0.489,0.129,,,,,,,,,
7,2024-08-21,744893,Pop Out,field_out,True,676391,607259,Ernie Clement,Nick Martinez,0,6429bce2-d228-41ce-81e7-80738bdf9dd4,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,,,,0.15,0.241,,0.072,0.122,1.23,,0.6,-1.19,-1.52,92.6,,92.0,85.0,81.1,0.261,0.478,0.391,0.202,0.313,0.202,,,,0.246,0.377,0.078,0.323,0.581,0.294,112.0,115.0,120.0,97.0,109.0,104.0,0.207,0.208,0.48,0.51,88.9,80.2,0.227,0.361,0.401,0.319,0.489,0.129,,,,,,,,,
8,2024-08-21,744893,Strikeout,strikeout,True,677870,607259,Leo Jiménez,Nick Martinez,0,9e2370fd-538f-490a-b8f5-e38539a7e023,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,,,,0.15,0.241,,0.072,0.122,1.23,,0.6,-1.19,-1.52,92.6,,92.0,85.0,81.1,0.261,0.478,0.391,0.202,0.313,0.202,,,,0.246,0.377,0.078,0.323,0.581,0.294,112.0,115.0,120.0,97.0,109.0,104.0,0.207,0.208,0.48,0.51,88.9,80.2,0.227,0.361,0.401,0.319,0.489,0.129,,,,,,,,,
9,2024-08-21,744893,Walk,walk,False,670770,684320,TJ Friedl,Yariel Rodríguez,0,4c2bc52b-6e30-441e-a1e1-4a526815e7e2,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,4.82,4.11,65.1,97.0,96.0,97.0,0.764,9.09,4.27,7.99,1.24,0.96,0.232,0.42,0.155,0.271,0.4,92.0,92.0,98.0,86.0,93.0,89.0,82.0,96.0,95.0,118.0,102.0,109.0,87.0,107.0,104.0,0.09,0.434,0.102,0.268,0.106,-0.18,0.74,2.14,0.0,-3.65,93.9,88.9,93.2,84.6,78.3,0.223,0.408,0.346,0.275,0.45,0.208,0.107,0.143,0.235,0.211,0.211,0.146,0.375,0.875,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,
