,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-09,746368,Home Run,home_run,False,665862,669854,Jazz Chisholm Jr.,Ronel Blanco,0,759080f8-c669-419f-b7a9-ad9690aa6485,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-09,746368,Single,single,False,650559,669854,Bryan De La Cruz,Ronel Blanco,0,a1795806-c133-4fd9-8010-65bc4e3a0dea,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-09,746368,Forceout,force_out,True,605137,669854,Josh Bell,Ronel Blanco,1,a3fd4247-54ce-42c9-a2a4-179693b26cb2,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-09,746368,Flyout,field_out,True,660821,669854,Jesús Sánchez,Ronel Blanco,0,9d67d0ae-0b09-42b8-9310-bd8f8fe2024f,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-09,746368,Strikeout,strikeout,True,669394,669854,Jake Burger,Ronel Blanco,0,5b08c1c2-8962-4fc4-a17f-1c8098dc7323,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-07-09,746368,Double,double,False,514888,669432,Jose Altuve,Trevor Rogers,0,ad0ba03a-7d58-4180-a4f6-fba1f337530f,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,
6,2024-07-09,746368,Flyout,field_out,True,608324,669432,Alex Bregman,Trevor Rogers,1,11d8b359-b9cd-451f-9ed0-56419c0daa5c,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,
7,2024-07-09,746368,Flyout,field_out,True,670541,669432,Yordan Alvarez,Trevor Rogers,0,8adeabde-8c21-4d9f-b421-9bdf8eb1e42f,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,
8,2024-07-09,746368,Groundout,field_out,True,673237,669432,Yainer Diaz,Trevor Rogers,0,503825ba-4ab8-4ba5-beb5-680988a408f3,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,
9,2024-07-09,746368,Lineout,field_out,True,669364,669854,Xavier Edwards,Ronel Blanco,0,b6e77efa-2ac3-4ecf-a213-c43cc52f7f3b,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-07-09,746368,Flyout,field_out,True,624503,669854,Nick Gordon,Ronel Blanco,0,a13e3334-7daf-4eab-b4ef-b1c74991ef7a,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-09,746368,Groundout,field_out,True,660644,669854,Vidal Bruján,Ronel Blanco,0,f4799de8-86d4-4a50-95c6-48274beed7ee,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-09,746368,Strikeout,strikeout,True,665161,669432,Jeremy Peña,Trevor Rogers,0,5d5d5cb0-030a-48e0-9e2c-296a16c50e2a,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,
13,2024-07-09,746368,Groundout,field_out,True,572138,669432,Jon Singleton,Trevor Rogers,0,765b4fb0-0dfc-47e1-9f24-e95e3e128ddf,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,
14,2024-07-09,746368,Single,single,False,676694,669432,Jake Meyers,Trevor Rogers,0,09df9aa6-7eb1-4022-9b1a-50d6cee3c20d,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,
15,2024-07-09,746368,Walk,walk,False,643289,669432,Mauricio Dubón,Trevor Rogers,1,5f0022cd-0732-4635-8a17-ce6151838e4a,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,
16,2024-07-09,746368,Single,single,False,676801,669432,Chas McCormick,Trevor Rogers,1,ddae418e-723d-49ec-9f6c-a5463f7f500a,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,
17,2024-07-09,746368,Strikeout,strikeout,True,514888,669432,Jose Altuve,Trevor Rogers,0,269db9b1-4f08-4ccf-b401-1dee0bae0a18,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,
18,2024-07-09,746368,Flyout,field_out,True,663743,669854,Nick Fortes,Ronel Blanco,0,61576b21-6937-413f-8ed8-d2733badac16,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,124.0,103.0,106.0,73.0,98.0,101.0,81.0,94.0,87.0,84.0,103.0,100.0,0.368,0.323,0.054,0.255,0.03,2.64,2.82,0.1,93.4,85.1,86.3,79.1,0.179,0.439,0.188,0.164,0.224,0.31,0.179,0.366,0.353,0.0,0.0,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,
