,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
16,2024-06-11,745244,Double,double,False,670042,689672,Luke Raley,Drew Thorpe,0,a5157d18-0876-4fee-a809-31c89508c8f9,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,,0.354,0.39,,0.62,,1.57,91.0,81.5,,81.0,,0.184,0.368,0.076,0.0,0.0,0.167,0.156,0.333,0.379,,,,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,
17,2024-06-11,745244,Double,double,False,641598,689672,Mitch Garver,Drew Thorpe,1,d0109845-203f-4235-9012-cb049fe8bb0d,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,,0.354,0.39,,0.62,,1.57,91.0,81.5,,81.0,,0.184,0.368,0.076,0.0,0.0,0.167,0.156,0.333,0.379,,,,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,
18,2024-06-11,745244,Walk,walk,False,686527,689672,Dominic Canzone,Drew Thorpe,0,744e4f7f-6738-4a8b-b1ae-7c9711beee00,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,,0.354,0.39,,0.62,,1.57,91.0,81.5,,81.0,,0.184,0.368,0.076,0.0,0.0,0.167,0.156,0.333,0.379,,,,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,
19,2024-06-11,745244,Strikeout,strikeout,True,669208,689672,Ryan Bliss,Drew Thorpe,0,f0247213-5519-49eb-87dc-6b1ed3c84785,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,,0.354,0.39,,0.62,,1.57,91.0,81.5,,81.0,,0.184,0.368,0.076,0.0,0.0,0.167,0.156,0.333,0.379,,,,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,
20,2024-06-11,745244,Flyout,field_out,True,673357,646242,Luis Robert Jr.,Jhonathan Diaz,0,aeb44787-ce64-4c79-9973-73019c812387,646242.0,jhonathandiaz,"Diaz, J",Left,Jhonathan Diaz,SEA,5.06,4.48,5.1,107.0,70.0,100.0,0.867,6.75,1.69,15.19,3.38,1.67,0.19,0.381,0.095,0.286,0.5,71.0,94.0,70.0,90.0,124.0,131.0,56.0,116.0,104.0,70.0,93.0,89.0,81.0,115.0,126.0,0.22,0.28,0.122,0.146,0.232,0.23,-1.84,-7.04,-10.81,-0.97,90.6,81.1,88.2,79.0,73.0,0.143,0.571,0.214,0.429,0.429,0.25,0.2,0.2,0.1,0.667,1.667,0.0,0.667,0.667,0.111,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-06-11,745244,Home Run,home_run,False,683734,646242,Andrew Vaughn,Jhonathan Diaz,0,0162a87c-b13b-4ef6-851f-785db2610433,646242.0,jhonathandiaz,"Diaz, J",Left,Jhonathan Diaz,SEA,5.06,4.48,5.1,107.0,70.0,100.0,0.867,6.75,1.69,15.19,3.38,1.67,0.19,0.381,0.095,0.286,0.5,71.0,94.0,70.0,90.0,124.0,131.0,56.0,116.0,104.0,70.0,93.0,89.0,81.0,115.0,126.0,0.22,0.28,0.122,0.146,0.232,0.23,-1.84,-7.04,-10.81,-0.97,90.6,81.1,88.2,79.0,73.0,0.143,0.571,0.214,0.429,0.429,0.25,0.2,0.2,0.1,0.667,1.667,0.0,0.667,0.667,0.111,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-06-11,745244,Home Run,home_run,False,657557,646242,Paul DeJong,Jhonathan Diaz,0,b9fb87b0-b0ad-4cb1-9bb3-30bd4ee4e12e,646242.0,jhonathandiaz,"Diaz, J",Left,Jhonathan Diaz,SEA,5.06,4.48,5.1,107.0,70.0,100.0,0.867,6.75,1.69,15.19,3.38,1.67,0.19,0.381,0.095,0.286,0.5,71.0,94.0,70.0,90.0,124.0,131.0,56.0,116.0,104.0,70.0,93.0,89.0,81.0,115.0,126.0,0.22,0.28,0.122,0.146,0.232,0.23,-1.84,-7.04,-10.81,-0.97,90.6,81.1,88.2,79.0,73.0,0.143,0.571,0.214,0.429,0.429,0.25,0.2,0.2,0.1,0.667,1.667,0.0,0.667,0.667,0.111,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-06-11,745244,Single,single,False,686676,646242,Korey Lee,Jhonathan Diaz,0,867cad8e-db38-4829-9bd9-e8755f3ae1db,646242.0,jhonathandiaz,"Diaz, J",Left,Jhonathan Diaz,SEA,5.06,4.48,5.1,107.0,70.0,100.0,0.867,6.75,1.69,15.19,3.38,1.67,0.19,0.381,0.095,0.286,0.5,71.0,94.0,70.0,90.0,124.0,131.0,56.0,116.0,104.0,70.0,93.0,89.0,81.0,115.0,126.0,0.22,0.28,0.122,0.146,0.232,0.23,-1.84,-7.04,-10.81,-0.97,90.6,81.1,88.2,79.0,73.0,0.143,0.571,0.214,0.429,0.429,0.25,0.2,0.2,0.1,0.667,1.667,0.0,0.667,0.667,0.111,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-06-11,745244,Strikeout,strikeout,True,676113,646242,Zach DeLoach,Jhonathan Diaz,1,bd2b606d-d9fa-4445-aa82-9adc38bf9082,646242.0,jhonathandiaz,"Diaz, J",Left,Jhonathan Diaz,SEA,5.06,4.48,5.1,107.0,70.0,100.0,0.867,6.75,1.69,15.19,3.38,1.67,0.19,0.381,0.095,0.286,0.5,71.0,94.0,70.0,90.0,124.0,131.0,56.0,116.0,104.0,70.0,93.0,89.0,81.0,115.0,126.0,0.22,0.28,0.122,0.146,0.232,0.23,-1.84,-7.04,-10.81,-0.97,90.6,81.1,88.2,79.0,73.0,0.143,0.571,0.214,0.429,0.429,0.25,0.2,0.2,0.1,0.667,1.667,0.0,0.667,0.667,0.111,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-06-11,745244,Groundout,field_out,True,670032,646242,Nicky Lopez,Jhonathan Diaz,0,500d38b6-d67b-4e57-ba1b-e4dcf3d0c134,646242.0,jhonathandiaz,"Diaz, J",Left,Jhonathan Diaz,SEA,5.06,4.48,5.1,107.0,70.0,100.0,0.867,6.75,1.69,15.19,3.38,1.67,0.19,0.381,0.095,0.286,0.5,71.0,94.0,70.0,90.0,124.0,131.0,56.0,116.0,104.0,70.0,93.0,89.0,81.0,115.0,126.0,0.22,0.28,0.122,0.146,0.232,0.23,-1.84,-7.04,-10.81,-0.97,90.6,81.1,88.2,79.0,73.0,0.143,0.571,0.214,0.429,0.429,0.25,0.2,0.2,0.1,0.667,1.667,0.0,0.667,0.667,0.111,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-11,745244,Lineout,field_out,True,641487,689672,J.P. Crawford,Drew Thorpe,0,c340e385-3909-46de-9f10-f0bd5fba278f,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,,0.354,0.39,,0.62,,1.57,91.0,81.5,,81.0,,0.184,0.368,0.076,0.0,0.0,0.167,0.156,0.333,0.379,,,,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,
27,2024-06-11,745244,Field Error,field_error,False,668942,689672,Josh Rojas,Drew Thorpe,0,76a902b8-cf47-4fe3-aaab-7c518b7f9489,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,,0.354,0.39,,0.62,,1.57,91.0,81.5,,81.0,,0.184,0.368,0.076,0.0,0.0,0.167,0.156,0.333,0.379,,,,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,
28,2024-06-11,745244,Forceout,force_out,True,677594,689672,Julio Rodríguez,Drew Thorpe,1,e519768a-fd37-445e-97c8-581599ae87f6,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,,0.354,0.39,,0.62,,1.57,91.0,81.5,,81.0,,0.184,0.368,0.076,0.0,0.0,0.167,0.156,0.333,0.379,,,,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,
29,2024-06-11,745244,Double,double,False,663728,689672,Cal Raleigh,Drew Thorpe,1,c67559e1-7145-4248-80c9-ecced9d3b203,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,,0.354,0.39,,0.62,,1.57,91.0,81.5,,81.0,,0.184,0.368,0.076,0.0,0.0,0.167,0.156,0.333,0.379,,,,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,
30,2024-06-11,745244,Flyout,field_out,True,571745,689672,Mitch Haniger,Drew Thorpe,0,5fd44c5f-b87e-4558-b3e8-198c530ef1a4,689672.0,drewthorpe,Thorpe,Right,Drew Thorpe,CHW,3.58,3.56,32.2,98.0,82.0,94.0,0.783,5.23,4.13,5.23,1.1,0.91,0.286,0.378,0.276,0.204,0.375,93.0,105.0,104.0,,,,66.0,96.0,85.0,,,,97.0,97.0,101.0,,0.344,0.17,,0.354,0.39,,0.62,,1.57,91.0,81.5,,81.0,,0.184,0.368,0.076,0.0,0.0,0.167,0.156,0.333,0.379,,,,,,,77.0,91.0,87.0,0.132,-1.24,85.6,0.214,0.571,0.074,,,,,,,,,,,,,,,
31,2024-06-11,745244,Flyout,field_out,True,455117,646242,Martín Maldonado,Jhonathan Diaz,0,50ec330d-4a7f-4974-93d3-a744bdf14066,646242.0,jhonathandiaz,"Diaz, J",Left,Jhonathan Diaz,SEA,5.06,4.48,5.1,107.0,70.0,100.0,0.867,6.75,1.69,15.19,3.38,1.67,0.19,0.381,0.095,0.286,0.5,71.0,94.0,70.0,90.0,124.0,131.0,56.0,116.0,104.0,70.0,93.0,89.0,81.0,115.0,126.0,0.22,0.28,0.122,0.146,0.232,0.23,-1.84,-7.04,-10.81,-0.97,90.6,81.1,88.2,79.0,73.0,0.143,0.571,0.214,0.429,0.429,0.25,0.2,0.2,0.1,0.667,1.667,0.0,0.667,0.667,0.111,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-06-11,745244,Groundout,field_out,True,667452,646242,Corey Julks,Jhonathan Diaz,0,3d20ba34-fe5a-4e9b-8680-5359ab370cfd,646242.0,jhonathandiaz,"Diaz, J",Left,Jhonathan Diaz,SEA,5.06,4.48,5.1,107.0,70.0,100.0,0.867,6.75,1.69,15.19,3.38,1.67,0.19,0.381,0.095,0.286,0.5,71.0,94.0,70.0,90.0,124.0,131.0,56.0,116.0,104.0,70.0,93.0,89.0,81.0,115.0,126.0,0.22,0.28,0.122,0.146,0.232,0.23,-1.84,-7.04,-10.81,-0.97,90.6,81.1,88.2,79.0,73.0,0.143,0.571,0.214,0.429,0.429,0.25,0.2,0.2,0.1,0.667,1.667,0.0,0.667,0.667,0.111,,,,,,,,,,,,,,,,,,,,,,,,
