,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vKN (sc),Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KN%,wFA/C,wFC/C,wSI/C,wSL/C,wKN/C,vFA,vFC,vSI,vSL,KC_ba,KC_slg,KC_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-29,745427,Double,double,False,600869,663362,Jeimer Candelario,Matt Waldron,1,fd9b0940-33ec-48ae-a1ff-8c2f1ef929b8,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-29,745427,Sac Fly,sac_fly,True,669289,663362,Santiago Espinal,Matt Waldron,1,ef6a86e5-48f7-4cd6-bc72-c7f20198a695,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-29,745427,Flyout,field_out,True,571912,663362,Luke Maile,Matt Waldron,1,74ba6c12-6293-43e9-bfa7-4e35273d98cf,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-29,745427,Walk,walk,False,593428,666157,Xander Bogaerts,Nick Lodolo,0,ae988c19-db83-41bc-848e-39796efde4de,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
14,2024-04-29,745427,Walk,walk,False,673490,666157,Ha-Seong Kim,Nick Lodolo,1,681d5cd4-31b3-4d22-a459-238af531f437,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
15,2024-04-29,745427,Strikeout,strikeout,True,666703,666157,Eguy Rosario,Nick Lodolo,0,c6ba9643-eebe-4028-95c1-67de477e494c,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
16,2024-04-29,745427,Strikeout,strikeout,True,640492,666157,José Azocar,Nick Lodolo,0,55cabe63-a69c-4c55-9e2a-f6393b4cb050,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
17,2024-04-29,745427,Strikeout,strikeout,True,543309,666157,Kyle Higashioka,Nick Lodolo,0,a979aabf-d4c5-4658-ac22-65f125656750,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
18,2024-04-29,745427,Double,double,False,666181,663362,Will Benson,Matt Waldron,0,2cbc55fa-b020-4267-a5f9-c03d6b22be75,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-29,745427,Flyout,field_out,True,682829,663362,Elly De La Cruz,Matt Waldron,0,0c911ebc-93b5-44a0-a8c9-c7c8edc4d1ef,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-29,745427,Double,double,False,668715,663362,Spencer Steer,Matt Waldron,1,971c2a16-751b-43d4-a76b-968a6d55474d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-29,745427,Flyout,field_out,True,641584,663362,Jake Fraley,Matt Waldron,0,ff6bf20b-a1a4-4bd0-b309-45c19db406f2,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-29,745427,Groundout,field_out,True,663697,663362,Jonathan India,Matt Waldron,0,1d1db275-d863-4ac3-84cf-03ef5ddc05d1,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-29,745427,Strikeout,strikeout,True,595777,666157,Jurickson Profar,Nick Lodolo,0,f654931e-4523-4ddb-bf5c-fe6c1096a24e,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
24,2024-04-29,745427,Groundout,field_out,True,665487,666157,Fernando Tatis Jr.,Nick Lodolo,0,8b201dfc-8273-45b1-9612-ad26d8385f71,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
25,2024-04-29,745427,Strikeout,strikeout,True,630105,666157,Jake Cronenworth,Nick Lodolo,0,435aec69-1dd2-4b18-aac1-68aacb272b3e,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
26,2024-04-29,745427,Catcher Interference,catcher_interf,False,605361,663362,Nick Martini,Matt Waldron,0,e02ad776-14a9-4393-b1a0-0a2ee591c2a2,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-29,745427,Groundout,field_out,True,600869,663362,Jeimer Candelario,Matt Waldron,1,28679f3a-a477-42ac-8940-e984e6225529,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-29,745427,Pop Out,field_out,True,669289,663362,Santiago Espinal,Matt Waldron,0,68718836-c121-4963-94cd-1a42c42622ae,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-29,745427,Groundout,field_out,True,571912,663362,Luke Maile,Matt Waldron,0,20d8b1fc-cc1f-4f2d-8c57-f3df2071700f,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-29,745427,Strikeout,strikeout,True,592518,666157,Manny Machado,Nick Lodolo,0,f1cdd3ca-003d-4b2b-adec-f8240897ba03,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
31,2024-04-29,745427,Strikeout,strikeout,True,593428,666157,Xander Bogaerts,Nick Lodolo,0,0f079001-2f14-4868-acf5-49741804110a,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
32,2024-04-29,745427,Groundout,field_out,True,673490,666157,Ha-Seong Kim,Nick Lodolo,0,de404628-849a-4f62-bd7e-1515310ccc49,666157.0,nicklodolo,Lodolo,Left,Nick Lodolo,CIN,3.33,3.49,78.1,99.0,104.0,97.0,0.726,9.31,2.76,7.35,1.03,1.2,0.275,0.422,0.161,0.28,0.441,,117.0,103.0,98.0,108.0,95.0,92.0,,,,,,,0.107,0.45,,,,0.57,,-1.02,,,94.1,,94.1,,,,,0.221,0.372,0.22,,,,0.289,0.632,0.182,,,,98.0,100.0,94.0,88.0,93.0,101.0,0.278,0.165,0.16,0.65,87.9,81.5,0.198,0.25,0.455,0.2,0.333,0.288,,,,,,,,,
33,2024-04-29,745427,Double,double,False,666181,663362,Will Benson,Matt Waldron,0,ccfe2d1d-8cfa-4bd5-aab1-4f8bb3679577,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-29,745427,Strikeout,strikeout,True,682829,663362,Elly De La Cruz,Matt Waldron,0,43867e2b-d4ae-4dcc-a0ed-8f99138f8c6a,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,77.6,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,0.395,0.35,1.49,0.78,0.59,-0.13,90.7,87.0,90.0,79.1,0.21,0.325,0.272,0.247,0.419,0.208,0.228,0.443,0.186,0.288,0.411,0.067,0.208,0.292,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,
