,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-05-13,745343,Single,single,False,666158,663855,Gavin Lux,Jordan Hicks,0,45398c74-ce98-473c-abd8-c9f21d63b6e2,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-13,745343,Grounded Into DP,grounded_into_double_play,True,681624,663855,Andy Pages,Jordan Hicks,1,39fe9539-7246-4661-977f-2948c589b2c8,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-13,745343,Single,single,False,527038,808967,Wilmer Flores,Yoshinobu Yamamoto,0,5339aaa5-bee9-4dae-8bf1-b27703eb9ef9,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
13,2024-05-13,745343,Strikeout,strikeout,True,671218,808967,Heliot Ramos,Yoshinobu Yamamoto,0,ff517417-c3f0-4097-9ef0-6082c53ecd87,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
14,2024-05-13,745343,Single,single,False,666165,808967,Blake Sabol,Yoshinobu Yamamoto,1,98b6f3b0-afdd-40a7-b6d0-4c2c4f6dd399,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
15,2024-05-13,745343,Home Run,home_run,False,682641,808967,Luis Matos,Yoshinobu Yamamoto,1,f9e65c26-fa1c-4a06-926c-799f45fcdeab,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
16,2024-05-13,745343,Flyout,field_out,True,669477,808967,Casey Schmitt,Yoshinobu Yamamoto,0,85623e1c-6082-429d-bfa4-ac101aa4fcda,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
17,2024-05-13,745343,Strikeout,strikeout,True,573262,808967,Mike Yastrzemski,Yoshinobu Yamamoto,0,edf2c47b-f7b1-49c9-ab60-7152e59589dd,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
18,2024-05-13,745343,Groundout,field_out,True,681546,663855,James Outman,Jordan Hicks,0,ca7e15ca-1097-4978-9cf0-1429b837711b,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-05-13,745343,Single,single,False,605141,663855,Mookie Betts,Jordan Hicks,0,0c1d6b3f-ec8e-4efa-b07d-764607103f62,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-05-13,745343,Forceout,force_out,True,660271,663855,Shohei Ohtani,Jordan Hicks,1,9862875f-a91a-4720-9b01-1d23fb3b12d2,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-13,745343,Groundout,field_out,True,518692,663855,Freddie Freeman,Jordan Hicks,1,79d09d6e-7d34-430f-91be-8bc93564f9f1,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-13,745343,Groundout,field_out,True,642731,808967,Thairo Estrada,Yoshinobu Yamamoto,0,b5cb2f01-a4fe-421f-be9b-fae7a4f384e9,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
23,2024-05-13,745343,Strikeout,strikeout,True,656305,808967,Matt Chapman,Yoshinobu Yamamoto,0,f2ef6991-4c44-4a0a-ae1f-fa2f9ce37aad,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
24,2024-05-13,745343,Groundout,field_out,True,664774,808967,LaMonte Wade Jr.,Yoshinobu Yamamoto,0,dfc39cbb-2baa-432d-aff7-4338d2983801,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
25,2024-05-13,745343,Groundout,field_out,True,669257,663855,Will Smith,Jordan Hicks,0,114f11a7-6e04-46dc-953e-32efd9697828,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-05-13,745343,Single,single,False,571970,663855,Max Muncy,Jordan Hicks,0,4dfe5ad4-18b0-45b3-b0bc-68d521c03da5,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-05-13,745343,Strikeout,strikeout,True,606192,663855,Teoscar Hernández,Jordan Hicks,0,c1b4c631-6717-45bc-93f0-a61144e00fe5,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-05-13,745343,Strikeout,strikeout,True,666158,663855,Gavin Lux,Jordan Hicks,0,93e988c7-318d-498a-a553-729f6d7e9966,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,78.0,96.0,88.0,95.0,97.0,95.0,123.0,98.0,104.0,121.0,92.0,106.0,0.507,0.052,0.21,0.23,-3.81,-0.21,0.19,0.18,95.5,84.2,94.4,81.0,0.337,0.484,0.122,0.165,0.271,0.399,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-13,745343,Strikeout,strikeout,True,527038,808967,Wilmer Flores,Yoshinobu Yamamoto,0,22013247-f767-4bf1-a5e6-6cbc8404b1d9,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
30,2024-05-13,745343,Groundout,field_out,True,671218,808967,Heliot Ramos,Yoshinobu Yamamoto,0,9a07db0e-550a-4c39-a8c9-146a8584c479,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
31,2024-05-13,745343,Pop Out,field_out,True,666165,808967,Blake Sabol,Yoshinobu Yamamoto,0,2359da68-7c50-4c98-b1fb-dcdca14ee639,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,83.0,103.0,95.0,102.0,110.0,103.0,120.0,113.0,120.0,122.0,111.0,119.0,0.033,0.407,0.248,0.033,1.22,-0.01,-0.61,0.93,95.5,90.1,94.9,86.5,0.3,0.5,0.143,0.188,0.3,0.348,0.133,0.133,0.333,0.248,0.396,0.194,106.0,105.0,113.0,86.0,95.0,89.0,0.053,0.226,2.17,0.52,91.3,77.9,0.23,0.41,0.319,0.231,0.308,0.242,,,,,,,,,,,,,,,
