,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,vFA,vFC,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-03-28,746737,Forceout,force_out,True,592696,593423,Eddie Rosario,Frankie Montas,1,10bea5e2-df45-4125-9c55-68df6d8a961b,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-03-28,746737,Single,single,False,641584,680686,Jake Fraley,Josiah Gray,0,adfb11af-6787-4c50-84c7-42988e5f88df,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
12,2024-03-28,746737,Strikeout,strikeout,True,682829,680686,Elly De La Cruz,Josiah Gray,1,10c43787-d1f2-4621-b028-608dd74f7b8b,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
13,2024-03-28,746737,Single,single,False,668715,680686,Spencer Steer,Josiah Gray,1,28e3306e-a0fa-4adf-8c4f-3703dcd57ae0,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
14,2024-03-28,746737,Home Run,home_run,False,605361,680686,Nick Martini,Josiah Gray,1,54338512-0fbe-49ac-bdf3-b5ed4f8a0d75,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
15,2024-03-28,746737,Single,single,False,663886,680686,Tyler Stephenson,Josiah Gray,0,7a0b8f09-0470-4448-81e0-0d7c122f1ebe,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
16,2024-03-28,746737,Lineout,field_out,True,663697,680686,Jonathan India,Josiah Gray,0,2a7ed1f4-33bf-4bdd-ae99-bfdae78c1e14,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
17,2024-03-28,746737,Double,double,False,666181,680686,Will Benson,Josiah Gray,1,ecd8c45b-a4d3-4ef5-8df9-d61415e0304e,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
18,2024-03-28,746737,Pop Out,field_out,True,687952,680686,Christian Encarnacion-Strand,Josiah Gray,0,0a2f3fd4-4fcf-40ce-b2d7-232fa73438f2,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
19,2024-03-28,746737,Groundout,field_out,True,545121,593423,Ildemaro Vargas,Frankie Montas,0,7886a5a2-156c-48b3-aeee-28739d0d2e11,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-03-28,746737,Groundout,field_out,True,671277,593423,Luis García Jr.,Frankie Montas,0,faa35b53-7e84-415d-ad41-47228961a7c0,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-03-28,746737,Pop Out,field_out,True,682928,593423,CJ Abrams,Frankie Montas,0,e1aacb36-533a-4848-af39-812b85519183,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-03-28,746737,Strikeout,strikeout,True,600869,680686,Jeimer Candelario,Josiah Gray,0,ed94c860-a2aa-424a-b1af-1c779c760d67,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
23,2024-03-28,746737,Double,double,False,641584,680686,Jake Fraley,Josiah Gray,0,f51e9322-788a-4687-9fd1-a4e63f7a4ba0,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
24,2024-03-28,746737,Walk,walk,False,682829,680686,Elly De La Cruz,Josiah Gray,0,27cbaeab-a9f2-4029-aa1b-5316d5d711d9,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
25,2024-03-28,746737,Double,double,False,668715,680686,Spencer Steer,Josiah Gray,1,95448a95-745e-4b39-ad8f-e28363d14e91,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
26,2024-03-28,746737,Home Run,home_run,False,605361,680686,Nick Martini,Josiah Gray,1,3423ed8c-5945-46e0-89f4-d6ed2baf5696,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
27,2024-03-28,746737,Strikeout,strikeout,True,663886,680686,Tyler Stephenson,Josiah Gray,0,398b205a-bf83-4816-8ee9-53ddf25e619a,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
28,2024-03-28,746737,Pop Out,field_out,True,663697,680686,Jonathan India,Josiah Gray,0,55715a0a-e732-4bc0-a74c-2a72a020cc6a,680686.0,josiahgray,"Gray, Js",Right,Josiah Gray,WSN,14.04,6.02,8.1,94.0,82.0,90.0,0.702,9.72,5.4,16.2,2.16,0.6,0.4,0.4,0.133,0.367,0.409,93.0,94.0,92.0,114.0,91.0,90.0,95.0,98.0,96.0,86.0,94.0,89.0,,,,0.097,0.222,0.244,,0.227,-2.75,-3.3,,-1.98,-2.28,92.7,87.7,,92.5,84.3,0.4,0.7,0.294,0.333,0.333,0.0,,,,0.4,0.7,0.333,0.25,0.5,0.333,41.0,99.0,87.0,34.0,89.0,91.0,0.108,0.102,-4.7,-6.2,86.7,81.7,0.667,1.0,0.222,0.333,1.333,0.5,,,,,,
29,2024-03-28,746737,Strikeout,strikeout,True,657041,593423,Lane Thomas,Frankie Montas,0,cd8eac25-334d-42d7-8f22-3e86ea48a005,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-03-28,746737,Groundout,field_out,True,608385,593423,Jesse Winker,Frankie Montas,0,a5cc3baf-6916-4974-9880-476854159f1f,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-03-28,746737,Single,single,False,608841,593423,Joey Meneses,Frankie Montas,0,bcbfe076-3f0b-4a23-9845-ef6f8fece510,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,106.0,94.0,92.0,120.0,97.0,106.0,0.155,0.344,0.173,0.218,0.11,-0.34,-2.54,-0.21,1.59,-0.61,95.3,90.2,85.7,94.3,84.9,0.231,0.433,0.19,0.221,0.338,0.121,0.214,0.329,0.426,0.378,0.711,0.209,0.217,0.435,0.294,,,,,,,,,,,,,,,,,,,,,,,,
