,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff
10,2024-07-06,746529,Groundout,field_out,True,666023,596295,Freddy Fermin,Austin Gomber,0,51608f6b-ed6b-43ba-a490-c03674828f26,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-06,746529,Field Error,field_error,False,663898,607625,Brendan Rodgers,Seth Lugo,0,27714acc-b372-40ae-9e1f-8ff888696640,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
12,2024-07-06,746529,Home Run,home_run,False,686668,607625,Brenton Doyle,Seth Lugo,1,8ca6c4cc-5add-49e2-aad2-a3c9411b62dd,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
13,2024-07-06,746529,Lineout,field_out,True,595909,607625,Jake Cave,Seth Lugo,0,e7a23ce9-686e-4204-bc0e-4b50db081c1a,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
14,2024-07-06,746529,Flyout,field_out,True,669911,607625,Michael Toglia,Seth Lugo,0,656db3ae-db59-4bde-9c62-11dfc7f7ad99,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
15,2024-07-06,746529,Strikeout,strikeout,True,656541,607625,Sam Hilliard,Seth Lugo,0,8b7ea85a-58c9-4455-8372-f013a145013f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
16,2024-07-06,746529,Flyout,field_out,True,641658,596295,Garrett Hampson,Austin Gomber,0,afc4d4dd-6247-4f59-90b7-5501ab6dac3a,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-06,746529,Groundout,field_out,True,664728,596295,Kyle Isbel,Austin Gomber,0,0ee3ba63-4cd1-4fb6-a548-b7ddae9e78f5,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-06,746529,Lineout,field_out,True,672580,596295,Maikel Garcia,Austin Gomber,0,850a6666-c670-4f45-8951-105710e8aafe,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-06,746529,Strikeout,strikeout,True,453568,607625,Charlie Blackmon,Seth Lugo,0,107ee386-ee21-4315-ac10-d6be19a59fb1,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
20,2024-07-06,746529,Groundout,field_out,True,678662,607625,Ezequiel Tovar,Seth Lugo,0,d8c5ca62-1000-42c6-be5d-4aa5fc3d2bf2,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
21,2024-07-06,746529,Single,single,False,641857,607625,Ryan McMahon,Seth Lugo,0,f3e07e18-3467-4e82-a250-3cee5ac2327a,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
22,2024-07-06,746529,Lineout,field_out,True,553869,607625,Elias Díaz,Seth Lugo,0,1222528d-d356-49d8-983e-02439f0d4bb3,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
23,2024-07-06,746529,Flyout,field_out,True,677951,596295,Bobby Witt Jr.,Austin Gomber,0,7288687c-600f-4a9e-b378-3f4f8636406b,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-06,746529,Lineout,field_out,True,686469,596295,Vinnie Pasquantino,Austin Gomber,0,ccc10268-5fb3-4c99-8c9c-d950219fc85d,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-06,746529,Single,single,False,521692,596295,Salvador Perez,Austin Gomber,0,d4f32937-46a7-409e-8bb1-49d238929d34,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-06,746529,Double,double,False,592669,596295,Hunter Renfroe,Austin Gomber,1,cfe04ac3-d7fb-4100-a66c-ecb2c7d1dd9e,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-06,746529,Strikeout,strikeout,True,669004,596295,MJ Melendez,Austin Gomber,0,1637362e-2ef8-4b67-8e1f-df8a4f59b9f6,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,0.001,0.412,0.158,0.218,0.211,-1.25,-43.05,-0.33,0.82,-0.09,90.4,80.9,90.1,83.8,77.1,0.312,0.567,0.093,0.188,0.337,0.266,0.274,0.369,0.275,0.274,0.532,0.162,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-06,746529,Double,double,False,663898,607625,Brendan Rodgers,Seth Lugo,0,507d10f2-667e-4f33-b3aa-d86ca47ace58,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
29,2024-07-06,746529,Walk,walk,False,686668,607625,Brenton Doyle,Seth Lugo,0,0372cd1b-3f3f-4e45-9e9b-96543553bb13,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
30,2024-07-06,746529,Grounded Into DP,grounded_into_double_play,True,595909,607625,Jake Cave,Seth Lugo,1,3635bd6a-4db6-49ea-810a-4983f41cd13f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,,,,0.191,0.248,0.141,,0.057,1.99,0.6,-0.63,,0.16,92.4,87.5,92.3,85.3,,0.183,0.275,0.159,0.175,0.275,0.366,0.2,0.25,0.321,0.278,0.556,0.172,124.0,103.0,112.0,105.0,95.0,94.0,0.069,0.026,0.268,0.22,0.95,1.06,91.0,85.6,79.3,0.278,0.426,0.124,0.269,0.365,0.326,0.375,0.375,0.186,0.091,0.364,0.273
