,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-07-07,746530,Home Run,home_run,False,672580,685299,Maikel Garcia,Tanner Gordon,1,0dd855d5-4835-458e-a361-ae1a78165d6c,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
11,2024-07-07,746530,Lineout,field_out,True,664728,685299,Kyle Isbel,Tanner Gordon,0,a6a3f94d-c0d2-4a3b-a755-e9bb71ed910f,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
12,2024-07-07,746530,Flyout,field_out,True,624428,685299,Adam Frazier,Tanner Gordon,0,233f1e5f-fa1a-4e92-ace7-22eca0528e29,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
13,2024-07-07,746530,Groundout,field_out,True,686668,663903,Brenton Doyle,Brady Singer,0,25664c0a-4a92-43d9-ade1-66388fffeb67,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
14,2024-07-07,746530,Groundout,field_out,True,595909,663903,Jake Cave,Brady Singer,0,f492a82d-66e0-4ede-87a7-548d90712f7d,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
15,2024-07-07,746530,Flyout,field_out,True,607732,663903,Jacob Stallings,Brady Singer,0,76e3009d-c277-4cc2-ae53-732e034d24c7,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
16,2024-07-07,746530,Single,single,False,677951,685299,Bobby Witt Jr.,Tanner Gordon,0,fa94ba40-8c68-4e5d-9bb7-40f7cedc76cf,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
17,2024-07-07,746530,Double Play,double_play,True,686469,685299,Vinnie Pasquantino,Tanner Gordon,1,852db291-2d7a-47b5-82b1-67bbfedf3b14,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
18,2024-07-07,746530,Lineout,field_out,True,521692,685299,Salvador Perez,Tanner Gordon,0,2ba1aa1b-81e0-42d2-812d-6cfb87281c68,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
19,2024-07-07,746530,Walk,walk,False,669911,663903,Michael Toglia,Brady Singer,0,2d232adb-8443-41b9-a2b6-b07c4f6ad7f3,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
20,2024-07-07,746530,Sac Bunt,sac_bunt,True,666134,663903,Nolan Jones,Brady Singer,1,f2151912-230b-446a-89a5-f35e597ac320,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
21,2024-07-07,746530,Single,single,False,668845,663903,Aaron Schunk,Brady Singer,1,16854cf1-3775-445a-a927-dcd037748616,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
22,2024-07-07,746530,Strikeout,strikeout,True,453568,663903,Charlie Blackmon,Brady Singer,0,6263fd41-c445-47db-8f1d-e23d6f44644b,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
23,2024-07-07,746530,Strikeout,strikeout,True,678662,663903,Ezequiel Tovar,Brady Singer,0,e9af4093-ce48-4de6-be06-ea67de2c782f,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
24,2024-07-07,746530,Groundout,field_out,True,686681,685299,Michael Massey,Tanner Gordon,0,5d66657c-01da-40ba-938c-52d960732cb0,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
25,2024-07-07,746530,Strikeout,strikeout,True,666023,685299,Freddy Fermin,Tanner Gordon,0,0f1dc9b9-a6ca-4597-ab64-684ea63aba56,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
26,2024-07-07,746530,Groundout,field_out,True,669004,685299,MJ Melendez,Tanner Gordon,0,334c89b9-6d44-4a50-80e8-949ea6858143,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
27,2024-07-07,746530,Single,single,False,641857,663903,Ryan McMahon,Brady Singer,0,be0f545f-c9a2-4a91-8a3c-35e028a5c3e8,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
28,2024-07-07,746530,Flyout,field_out,True,686668,663903,Brenton Doyle,Brady Singer,0,e02f5fed-23dd-4bd4-aa0a-55a2d93ae7bb,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
29,2024-07-07,746530,Single,single,False,595909,663903,Jake Cave,Brady Singer,1,be5cb48a-6561-42c0-962f-2d710769b56c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
30,2024-07-07,746530,Grounded Into DP,grounded_into_double_play,True,607732,663903,Jacob Stallings,Brady Singer,1,3d12728f-a712-4c66-9662-30356d5cd5de,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
31,2024-07-07,746530,Lineout,field_out,True,672580,685299,Maikel Garcia,Tanner Gordon,0,efe5c410-b43c-4b71-b63e-015207372712,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
32,2024-07-07,746530,Groundout,field_out,True,664728,685299,Kyle Isbel,Tanner Gordon,0,109bac46-7ad9-4896-9d85-4e4c367bf5df,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
33,2024-07-07,746530,Flyout,field_out,True,624428,685299,Adam Frazier,Tanner Gordon,0,7f8b23c2-26e7-4dd1-80cd-5b992dacce13,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
34,2024-07-07,746530,Walk,walk,False,669911,663903,Michael Toglia,Brady Singer,0,b6ea7bf8-ade8-4897-966e-325bbdd4f0fd,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
35,2024-07-07,746530,Grounded Into DP,grounded_into_double_play,True,666134,663903,Nolan Jones,Brady Singer,1,d5e80cc0-8ce9-40ec-b717-5caf00b63e8e,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
36,2024-07-07,746530,Flyout,field_out,True,668845,663903,Aaron Schunk,Brady Singer,0,fa2614c7-df9b-41a6-9643-e9dc92c816fc,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,79.0,102.0,92.0,104.0,101.0,100.0,0.382,0.137,0.453,0.028,-1.75,0.62,0.21,-3.58,91.6,88.0,92.1,82.8,0.333,1.0,0.267,0.297,0.541,0.184,0.3,0.4,0.143,0.278,0.418,0.103,,,,,,,,,,,,,,,,,,
37,2024-07-07,746530,Lineout,field_out,True,677951,685299,Bobby Witt Jr.,Tanner Gordon,0,6282c807-646c-4da0-a9a3-7df39bf98d0a,685299.0,tannergordon,Gordon,Right,Tanner Gordon,COL,10.61,8.6,9.1,101.0,86.0,96.0,0.83,6.75,1.93,15.43,5.79,0.79,0.194,0.528,0.056,0.389,0.459,82.0,106.0,103.0,84.0,98.0,96.0,89.0,87.0,74.0,92.0,103.0,95.0,0.069,0.396,0.277,0.258,-5.23,3.84,-5.16,-6.94,92.4,84.0,92.7,85.2,0.286,0.786,0.259,0.467,0.867,0.171,0.417,1.0,0.185,,,,,,,,,,,,,,,,,,,,,
