,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff
0,2024-08-07,746272,Groundout,field_out,True,680776,666142,Jarren Duran,Cole Ragans,0,ab41f8d5-426b-4406-b344-29ce227aae7e,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,132.0,104.0,113.0,101.0,94.0,99.0,89.0,95.0,91.0,0.414,0.119,0.125,0.097,0.245,0.74,0.4,-0.41,1.19,1.14,95.5,90.9,84.9,86.3,80.8,0.213,0.382,0.237,0.196,0.301,0.477,0.213,0.326,0.338,0.344,0.443,0.217,0.154,0.154,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-07,746272,Groundout,field_out,True,608701,666142,Rob Refsnyder,Cole Ragans,0,156c6768-9e40-4827-aee1-6a8f731f3890,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,132.0,104.0,113.0,101.0,94.0,99.0,89.0,95.0,91.0,0.414,0.119,0.125,0.097,0.245,0.74,0.4,-0.41,1.19,1.14,95.5,90.9,84.9,86.3,80.8,0.213,0.382,0.237,0.196,0.301,0.477,0.213,0.326,0.338,0.344,0.443,0.217,0.154,0.154,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-07,746272,Strikeout,strikeout,True,663853,666142,Romy Gonzalez,Cole Ragans,0,33809b3f-9e00-4785-a0af-e5ea264638c4,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,132.0,104.0,113.0,101.0,94.0,99.0,89.0,95.0,91.0,0.414,0.119,0.125,0.097,0.245,0.74,0.4,-0.41,1.19,1.14,95.5,90.9,84.9,86.3,80.8,0.213,0.382,0.237,0.196,0.301,0.477,0.213,0.326,0.338,0.344,0.443,0.217,0.154,0.154,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-07,746272,Strikeout,strikeout,True,686681,676710,Michael Massey,Kutter Crawford,0,3a610b1a-3106-43a4-877f-be17c330a703,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,0.348,0.306,0.195,0.066,,-0.18,0.76,-0.67,0.16,,92.6,87.5,,80.8,77.1,0.245,0.474,0.194,,,,,,,0.203,0.417,0.268,0.19,0.238,0.171,90.0,100.0,105.0,0.085,0.23,82.5,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,,,,
4,2024-08-07,746272,Home Run,home_run,False,677951,676710,Bobby Witt Jr.,Kutter Crawford,0,d48293ad-a551-4e21-bf53-f0e793f49555,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,0.348,0.306,0.195,0.066,,-0.18,0.76,-0.67,0.16,,92.6,87.5,,80.8,77.1,0.245,0.474,0.194,,,,,,,0.203,0.417,0.268,0.19,0.238,0.171,90.0,100.0,105.0,0.085,0.23,82.5,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,,,,
5,2024-08-07,746272,Pop Out,field_out,True,686469,676710,Vinnie Pasquantino,Kutter Crawford,0,a8b07bc1-0823-47fb-93d4-85214c8944d5,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,0.348,0.306,0.195,0.066,,-0.18,0.76,-0.67,0.16,,92.6,87.5,,80.8,77.1,0.245,0.474,0.194,,,,,,,0.203,0.417,0.268,0.19,0.238,0.171,90.0,100.0,105.0,0.085,0.23,82.5,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,,,,
6,2024-08-07,746272,Single,single,False,521692,676710,Salvador Perez,Kutter Crawford,0,f839fa7d-1e62-43fc-bc44-4b90522e6d31,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,0.348,0.306,0.195,0.066,,-0.18,0.76,-0.67,0.16,,92.6,87.5,,80.8,77.1,0.245,0.474,0.194,,,,,,,0.203,0.417,0.268,0.19,0.238,0.171,90.0,100.0,105.0,0.085,0.23,82.5,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,,,,
7,2024-08-07,746272,Strikeout,strikeout,True,592669,676710,Hunter Renfroe,Kutter Crawford,0,015f0b86-9903-4cc0-b914-a96dea6eaf5d,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.12,3.86,155.0,105.0,106.0,107.0,0.771,8.19,2.44,7.43,1.63,0.65,0.256,0.417,0.17,0.303,0.449,,,,109.0,110.0,112.0,98.0,100.0,101.0,92.0,93.0,97.0,112.0,106.0,105.0,0.348,0.306,0.195,0.066,,-0.18,0.76,-0.67,0.16,,92.6,87.5,,80.8,77.1,0.245,0.474,0.194,,,,,,,0.203,0.417,0.268,0.19,0.238,0.171,90.0,100.0,105.0,0.085,0.23,82.5,0.227,0.445,0.259,0.186,0.271,0.42,,,,,,,,,,,,,,,
8,2024-08-07,746272,Walk,walk,False,646240,666142,Rafael Devers,Cole Ragans,0,ec414ea4-38fd-4a8e-be7f-957895d47901,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,132.0,104.0,113.0,101.0,94.0,99.0,89.0,95.0,91.0,0.414,0.119,0.125,0.097,0.245,0.74,0.4,-0.41,1.19,1.14,95.5,90.9,84.9,86.3,80.8,0.213,0.382,0.237,0.196,0.301,0.477,0.213,0.326,0.338,0.344,0.443,0.217,0.154,0.154,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-07,746272,Strikeout,strikeout,True,657136,666142,Connor Wong,Cole Ragans,0,bbe6d931-1060-4692-adca-dbb149b6eaf7,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,132.0,104.0,113.0,101.0,94.0,99.0,89.0,95.0,91.0,0.414,0.119,0.125,0.097,0.245,0.74,0.4,-0.41,1.19,1.14,95.5,90.9,84.9,86.3,80.8,0.213,0.382,0.237,0.196,0.301,0.477,0.213,0.326,0.338,0.344,0.443,0.217,0.154,0.154,0.328,,,,,,,,,,,,,,,,,,,,,,,,,,,
