,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-05-08,747127,Strikeout,strikeout,True,680776,519242,Jarren Duran,Chris Sale,0,5114b2c7-78fb-4321-8a24-a5b088444e13,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-05-08,747127,Double,double,False,657136,519242,Connor Wong,Chris Sale,0,bbc5e28d-e4d7-421c-a545-b57379d2cb7d,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-05-08,747127,Walk,walk,False,641933,519242,Tyler O'Neill,Chris Sale,0,75acfed7-0730-47e3-a5d9-b9751186fdc2,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-05-08,747127,Groundout,field_out,True,646240,519242,Rafael Devers,Chris Sale,1,00677394-351b-404c-9b5c-1600f4902dcf,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-05-08,747127,Strikeout,strikeout,True,687093,519242,Vaughn Grissom,Chris Sale,0,d2467de4-6a8c-446f-b7a6-c945a10014e0,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-05-08,747127,Flyout,field_out,True,660670,601713,Ronald Acuña Jr.,Nick Pivetta,0,c4a4474f-3a32-4422-b64c-f6c1e48e2b59,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,0.485,0.281,,1.51,,0.51,,94.3,,,83.0,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,
6,2024-05-08,747127,Single,single,False,645277,601713,Ozzie Albies,Nick Pivetta,0,5595d2a9-2bb4-4cf3-bb59-b5ec094dfc81,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,0.485,0.281,,1.51,,0.51,,94.3,,,83.0,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,
7,2024-05-08,747127,Forceout,force_out,True,663586,601713,Austin Riley,Nick Pivetta,1,393d5436-b6be-4059-944f-120a42a61721,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,0.485,0.281,,1.51,,0.51,,94.3,,,83.0,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,
8,2024-05-08,747127,Single,single,False,621566,601713,Matt Olson,Nick Pivetta,1,d8a6b8f3-f3c2-460e-8f06-81ee003f8c38,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,0.485,0.281,,1.51,,0.51,,94.3,,,83.0,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,
9,2024-05-08,747127,Home Run,home_run,False,542303,601713,Marcell Ozuna,Nick Pivetta,1,6c848dac-c431-4772-b6fd-a887bb399ff6,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,0.485,0.281,,1.51,,0.51,,94.3,,,83.0,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,
10,2024-05-08,747127,Home Run,home_run,False,606115,601713,Orlando Arcia,Nick Pivetta,0,835b73b7-8ab3-48f4-8317-47d0660879e8,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,0.485,0.281,,1.51,,0.51,,94.3,,,83.0,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,
11,2024-05-08,747127,Groundout,field_out,True,671739,601713,Michael Harris II,Nick Pivetta,0,acb8c0e4-0fcc-4d88-b1d0-b7b894c63c50,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,129.0,107.0,111.0,,,,152.0,102.0,107.0,,0.485,0.281,,1.51,,0.51,,94.3,,,83.0,0.333,0.583,0.345,0.204,0.354,0.213,,,,,,,111.0,106.0,107.0,111.0,100.0,87.0,0.078,0.155,-6.7,0.97,88.4,80.1,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,
12,2024-05-08,747127,Strikeout,strikeout,True,643265,519242,Garrett Cooper,Chris Sale,0,e407bdec-9058-4386-b819-f105050df96f,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-05-08,747127,Single,single,False,663853,519242,Romy Gonzalez,Chris Sale,0,440424a9-9646-4197-b2f0-91e7904e840a,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,0.082,0.379,0.392,0.147,-0.27,-0.89,2.27,4.04,94.9,87.2,94.1,78.7,0.165,0.233,0.419,0.27,0.475,0.241,0.116,0.145,0.231,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,
