,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SV_ba,SV_slg,SV_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-08,746345,Home Run,home_run,False,656976,434378,Pavin Smith,Justin Verlander,1,9f896fa1-e51b-4328-9b6d-ceaeb1511e55,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-08,746345,Flyout,field_out,True,680728,434378,Adrian Del Castillo,Justin Verlander,0,2dd1cf33-64cd-4157-be85-c467b0f80d2d,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-08,746345,Flyout,field_out,True,641645,434378,Luis Guillorme,Justin Verlander,0,7983f0d9-87cd-4268-a86b-98f0056ed6d2,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-08,746345,Flyout,field_out,True,682998,434378,Corbin Carroll,Justin Verlander,0,14f27797-fdde-4f95-9e57-20a7336f8266,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-08,746345,Strikeout,strikeout,True,673237,669194,Yainer Diaz,Ryne Nelson,0,bedf4245-60fb-4d10-a8ef-37755d640d04,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.226,0.34,0.156,0.138,0.207,0.148,0.302,0.587,0.203,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
15,2024-09-08,746345,Flyout,field_out,True,665161,669194,Jeremy Peña,Ryne Nelson,0,63be7778-2692-4563-8301-91c4aa2c3e72,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.226,0.34,0.156,0.138,0.207,0.148,0.302,0.587,0.203,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
16,2024-09-08,746345,Groundout,field_out,True,605170,669194,Victor Caratini,Ryne Nelson,0,1ad75f8e-aff0-4a83-940d-58d822949386,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.226,0.34,0.156,0.138,0.207,0.148,0.302,0.587,0.203,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
17,2024-09-08,746345,Pop Out,field_out,True,672695,434378,Geraldo Perdomo,Justin Verlander,0,2558dd7e-3447-4e1a-87d4-a621ef39915a,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-08,746345,Single,single,False,592626,434378,Joc Pederson,Justin Verlander,0,c766c0c3-d7e0-4537-96ce-73a73215fab0,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-08,746345,Single,single,False,605137,434378,Josh Bell,Justin Verlander,1,0a3a725d-6c1e-49f1-89b2-0f4730bd2f99,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-08,746345,Walk,walk,False,664983,434378,Jake McCarthy,Justin Verlander,1,578ab9b9-ceac-4f89-9c99-f313cca0c0d5,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-08,746345,Single,single,False,553993,434378,Eugenio Suárez,Justin Verlander,1,681aefae-c7f5-4e56-9b31-9d3e9be32080,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-08,746345,Home Run,home_run,False,656976,434378,Pavin Smith,Justin Verlander,1,4c588da6-ed61-4708-a493-170f7d1adaf4,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-08,746345,Double,double,False,680728,434378,Adrian Del Castillo,Justin Verlander,0,bca836fc-adc4-467a-a4a8-dc5d32ccbc6c,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-08,746345,Flyout,field_out,True,641645,434378,Luis Guillorme,Justin Verlander,0,7fddd05f-2b81-4a43-8538-a7e995f87bc9,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-08,746345,Lineout,field_out,True,682998,434378,Corbin Carroll,Justin Verlander,0,7a6fe840-b25c-4442-83a2-19aa5366d2c6,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.3,4.11,74.2,100.0,118.0,102.0,0.806,7.59,2.89,9.52,1.69,0.49,0.291,0.346,0.179,0.278,0.436,117.0,96.0,101.0,113.0,100.0,97.0,118.0,99.0,102.0,127.0,107.0,112.0,0.495,0.183,0.225,0.096,-0.73,0.22,-1.23,0.73,93.5,84.1,86.8,77.7,0.298,0.522,0.213,0.212,0.379,0.22,0.325,0.5,0.204,0.154,0.154,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-08,746345,Strikeout,strikeout,True,592325,669194,Ben Gamel,Ryne Nelson,0,1dd395b9-d02c-4c9f-b3b7-263894cb7883,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.226,0.34,0.156,0.138,0.207,0.148,0.302,0.587,0.203,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
27,2024-09-08,746345,Single,single,False,676801,669194,Chas McCormick,Ryne Nelson,0,2e9ca708-2fe9-4a12-a91d-b88a2866ea81,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.226,0.34,0.156,0.138,0.207,0.148,0.302,0.587,0.203,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
28,2024-09-08,746345,Flyout,field_out,True,514888,669194,Jose Altuve,Ryne Nelson,0,7405078e-8157-4cd9-a22f-2ccbdbb66dd3,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.226,0.34,0.156,0.138,0.207,0.148,0.302,0.587,0.203,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
29,2024-09-08,746345,Flyout,field_out,True,670541,669194,Yordan Alvarez,Ryne Nelson,0,aed46b4b-7cf9-4795-8c8f-f85c5d7b60cf,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,ARI,4.33,4.16,147.2,106.0,100.0,104.0,0.839,7.62,2.07,9.39,1.04,1.11,0.274,0.386,0.145,0.331,0.465,109.0,99.0,107.0,91.0,94.0,94.0,105.0,107.0,106.0,111.0,112.0,110.0,0.555,0.104,0.058,0.1,0.6,-0.62,1.82,-2.34,95.2,83.0,83.8,77.8,0.25,0.421,0.195,0.226,0.34,0.156,0.138,0.207,0.148,0.302,0.587,0.203,78.0,106.0,96.0,0.183,-1.13,91.3,0.328,0.525,0.151,0.4,0.733,0.167,,,,,,,,,,,,,,,,,,,,,
30,2024-09-08,746345,Single,single,False,672695,657571,Geraldo Perdomo,Caleb Ferguson,0,9b7cd1cb-1b91-4813-9a5a-7ab09c7a5218,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.38,4.34,49.1,103.0,89.0,98.0,0.776,10.58,4.38,9.3,1.09,1.51,0.254,0.338,0.183,0.282,0.435,,,,86.0,103.0,102.0,88.0,102.0,96.0,129.0,42.0,60.0,0.458,0.002,0.187,,-1.53,-2.73,-0.07,,93.8,,79.1,81.0,0.304,0.598,0.211,,,,,,,,,,90.0,104.0,98.0,0.269,1.93,89.0,0.137,0.157,0.347,,,,90.0,97.0,90.0,0.084,-1.05,94.0,0.262,0.286,0.293,0.357,0.357,0.211,,,,,,,,,
31,2024-09-08,746345,Walk,walk,False,592626,657571,Joc Pederson,Caleb Ferguson,1,3d81a13f-e336-46bf-ad33-1243d7c9233d,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.38,4.34,49.1,103.0,89.0,98.0,0.776,10.58,4.38,9.3,1.09,1.51,0.254,0.338,0.183,0.282,0.435,,,,86.0,103.0,102.0,88.0,102.0,96.0,129.0,42.0,60.0,0.458,0.002,0.187,,-1.53,-2.73,-0.07,,93.8,,79.1,81.0,0.304,0.598,0.211,,,,,,,,,,90.0,104.0,98.0,0.269,1.93,89.0,0.137,0.157,0.347,,,,90.0,97.0,90.0,0.084,-1.05,94.0,0.262,0.286,0.293,0.357,0.357,0.211,,,,,,,,,
32,2024-09-08,746345,Lineout,field_out,True,605137,657571,Josh Bell,Caleb Ferguson,0,fda51640-9d0e-40e2-9305-e523472a3ef2,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.38,4.34,49.1,103.0,89.0,98.0,0.776,10.58,4.38,9.3,1.09,1.51,0.254,0.338,0.183,0.282,0.435,,,,86.0,103.0,102.0,88.0,102.0,96.0,129.0,42.0,60.0,0.458,0.002,0.187,,-1.53,-2.73,-0.07,,93.8,,79.1,81.0,0.304,0.598,0.211,,,,,,,,,,90.0,104.0,98.0,0.269,1.93,89.0,0.137,0.157,0.347,,,,90.0,97.0,90.0,0.084,-1.05,94.0,0.262,0.286,0.293,0.357,0.357,0.211,,,,,,,,,
33,2024-09-08,746345,Groundout,field_out,True,664983,657571,Jake McCarthy,Caleb Ferguson,1,afea8148-8b80-4b50-b320-f4548026e75f,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.38,4.34,49.1,103.0,89.0,98.0,0.776,10.58,4.38,9.3,1.09,1.51,0.254,0.338,0.183,0.282,0.435,,,,86.0,103.0,102.0,88.0,102.0,96.0,129.0,42.0,60.0,0.458,0.002,0.187,,-1.53,-2.73,-0.07,,93.8,,79.1,81.0,0.304,0.598,0.211,,,,,,,,,,90.0,104.0,98.0,0.269,1.93,89.0,0.137,0.157,0.347,,,,90.0,97.0,90.0,0.084,-1.05,94.0,0.262,0.286,0.293,0.357,0.357,0.211,,,,,,,,,
