,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2024-08-26,746596,Double,double,False,672580,671106,Maikel Garcia,Logan Allen,0,79a342bf-d29c-4c75-ba35-1ce4317e8557,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-26,746596,Walk,walk,False,677951,671106,Bobby Witt Jr.,Logan Allen,0,29418988-6a20-4a2d-a223-8cf0d0fefbde,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-26,746596,Grounded Into DP,grounded_into_double_play,True,686469,671106,Vinnie Pasquantino,Logan Allen,1,1c1d514f-42d3-4553-a8d7-ff3c970fb11b,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-26,746596,Walk,walk,False,521692,671106,Salvador Perez,Logan Allen,0,05d680c4-69eb-41f1-8bde-b7d37139e7a5,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-26,746596,Forceout,force_out,True,666023,671106,Freddy Fermin,Logan Allen,1,ba6cea1d-1602-47f1-9830-09650302f309,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.73,5.9,97.1,97.0,77.0,92.0,0.803,7.3,3.79,10.45,2.03,1.13,0.234,0.396,0.136,0.328,0.405,99.0,94.0,95.0,60.0,98.0,88.0,90.0,99.0,87.0,91.0,99.0,97.0,0.484,0.146,0.187,0.183,-1.51,-0.01,-2.53,-0.89,91.2,85.3,81.7,78.6,0.342,0.609,0.147,0.237,0.438,0.269,0.273,0.576,0.333,0.245,0.491,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-26,746596,Single,single,False,680757,679525,Steven Kwan,Alec Marsh,0,954e3836-2241-4771-8f74-8e789a9cc3b4,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,91.0,100.0,96.0,120.0,99.0,106.0,,,,0.382,,0.222,0.108,0.56,,0.15,0.96,94.1,,86.4,86.5,0.208,0.369,0.217,0.191,0.277,0.155,0.158,0.211,0.389,,,,99.0,105.0,103.0,99.0,98.0,95.0,0.133,0.156,-2.03,-1.71,93.5,82.8,0.338,0.574,0.097,0.269,0.462,0.293,0.283,0.533,0.252,,,,,,,,,
6,2024-08-26,746596,Single,single,False,665926,679525,Andrés Giménez,Alec Marsh,1,29e03d25-d8fc-4097-9683-0e3dd7e087a5,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,91.0,100.0,96.0,120.0,99.0,106.0,,,,0.382,,0.222,0.108,0.56,,0.15,0.96,94.1,,86.4,86.5,0.208,0.369,0.217,0.191,0.277,0.155,0.158,0.211,0.389,,,,99.0,105.0,103.0,99.0,98.0,95.0,0.133,0.156,-2.03,-1.71,93.5,82.8,0.338,0.574,0.097,0.269,0.462,0.293,0.283,0.533,0.252,,,,,,,,,
7,2024-08-26,746596,Double,double,False,608070,679525,José Ramírez,Alec Marsh,1,12800a89-5521-4364-a462-e42ca1f6220e,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,91.0,100.0,96.0,120.0,99.0,106.0,,,,0.382,,0.222,0.108,0.56,,0.15,0.96,94.1,,86.4,86.5,0.208,0.369,0.217,0.191,0.277,0.155,0.158,0.211,0.389,,,,99.0,105.0,103.0,99.0,98.0,95.0,0.133,0.156,-2.03,-1.71,93.5,82.8,0.338,0.574,0.097,0.269,0.462,0.293,0.283,0.533,0.252,,,,,,,,,
8,2024-08-26,746596,Hit By Pitch,hit_by_pitch,False,647304,679525,Josh Naylor,Alec Marsh,0,8b0ae369-94a0-40ba-970a-0dba90d59344,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,91.0,100.0,96.0,120.0,99.0,106.0,,,,0.382,,0.222,0.108,0.56,,0.15,0.96,94.1,,86.4,86.5,0.208,0.369,0.217,0.191,0.277,0.155,0.158,0.211,0.389,,,,99.0,105.0,103.0,99.0,98.0,95.0,0.133,0.156,-2.03,-1.71,93.5,82.8,0.338,0.574,0.097,0.269,0.462,0.293,0.283,0.533,0.252,,,,,,,,,
9,2024-08-26,746596,Strikeout,strikeout,True,678877,679525,Jhonkensy Noel,Alec Marsh,0,f0208d4f-fea5-42d6-8849-7456b0eb1a5d,679525.0,alecmarsh,Marsh,Right,Alec Marsh,KCR,4.67,4.94,106.0,99.0,100.0,99.0,0.807,8.07,2.8,8.49,1.27,0.86,0.257,0.395,0.183,0.344,0.437,91.0,96.0,97.0,91.0,100.0,96.0,120.0,99.0,106.0,,,,0.382,,0.222,0.108,0.56,,0.15,0.96,94.1,,86.4,86.5,0.208,0.369,0.217,0.191,0.277,0.155,0.158,0.211,0.389,,,,99.0,105.0,103.0,99.0,98.0,95.0,0.133,0.156,-2.03,-1.71,93.5,82.8,0.338,0.574,0.097,0.269,0.462,0.293,0.283,0.533,0.252,,,,,,,,,
