,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-08,745774,Bunt Pop Out,field_out,True,608385,687924,Jesse Winker,Julian Aguiar,0,241e04a3-c867-4b76-9e74-0921f2b23b6c,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
11,2024-09-08,745774,Strikeout,strikeout,True,578428,687924,Jose Iglesias,Julian Aguiar,0,2b8cf4d1-8f47-408e-a911-7fa21a86eb0e,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
12,2024-09-08,745774,Groundout,field_out,True,516782,687924,Starling Marte,Julian Aguiar,0,385db56f-ffc0-4ea4-a407-20d07c68982a,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
13,2024-09-08,745774,Strikeout,strikeout,True,682622,622663,Noelvi Marte,Luis Severino,0,038c9042-ee5a-4ec9-953f-207b43e49af7,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
14,2024-09-08,745774,Walk,walk,False,666181,622663,Will Benson,Luis Severino,0,e2e419a1-ed2c-45b8-b940-212d7f25723a,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
15,2024-09-08,745774,Groundout,field_out,True,571912,622663,Luke Maile,Luis Severino,1,e037a1b7-884d-4e1f-9b0d-9ee04dc05083,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
16,2024-09-08,745774,Lineout,field_out,True,663697,622663,Jonathan India,Luis Severino,0,c0a2e078-81f2-4797-8cd8-4d0686f7735f,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
17,2024-09-08,745774,Flyout,field_out,True,620443,687924,Luis Torrens,Julian Aguiar,0,c713911e-4940-4e49-bfbb-8d4a488b6b34,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
18,2024-09-08,745774,Single,single,False,664056,687924,Harrison Bader,Julian Aguiar,0,1d8aa50d-58d2-4985-8799-e6fbc1c05d0d,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
19,2024-09-08,745774,Forceout,force_out,True,596019,687924,Francisco Lindor,Julian Aguiar,1,8b790161-d50e-48fe-a1c9-1a95f91c890f,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
20,2024-09-08,745774,Flyout,field_out,True,607043,687924,Brandon Nimmo,Julian Aguiar,0,f36c306e-bedb-463c-b8f2-d9f28f5fc335,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
21,2024-09-08,745774,Walk,walk,False,682829,622663,Elly De La Cruz,Luis Severino,0,b31de9da-1394-45ee-ab8a-9f1a3faf326c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
22,2024-09-08,745774,Pop Out,field_out,True,668715,622663,Spencer Steer,Luis Severino,1,ffa748f0-29b1-4da5-af3d-6f5fc4027fa2,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
23,2024-09-08,745774,Groundout,field_out,True,664034,622663,Ty France,Luis Severino,0,a8e89bd7-0bbf-460d-bd56-59fd8d8494c1,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
24,2024-09-08,745774,Walk,walk,False,668901,687924,Mark Vientos,Julian Aguiar,0,067953ff-4110-4d8b-b1c8-54323119e6f9,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
25,2024-09-08,745774,Hit By Pitch,hit_by_pitch,False,624413,687924,Pete Alonso,Julian Aguiar,1,c87d095c-008e-4e4f-8576-8aebe0d2277f,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
26,2024-09-08,745774,Forceout,force_out,True,608385,687924,Jesse Winker,Julian Aguiar,1,b0b09ed7-7e2c-4f8c-a3a1-206a48cd2616,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
27,2024-09-08,745774,Flyout,field_out,True,578428,687924,Jose Iglesias,Julian Aguiar,0,aa377454-0a22-4ed0-8a7c-76a577a0cf90,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
28,2024-09-08,745774,Groundout,field_out,True,516782,687924,Starling Marte,Julian Aguiar,0,370cc854-b461-4879-8d44-8c67f8f968a2,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
29,2024-09-08,745774,Double,double,False,641584,622663,Jake Fraley,Luis Severino,0,c1ec8634-99e6-4958-a358-5f70bb9d3e34,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
30,2024-09-08,745774,Single,single,False,669289,622663,Santiago Espinal,Luis Severino,1,b5397f05-766a-4c4d-9a2f-b1261477e18c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
31,2024-09-08,745774,Strikeout,strikeout,True,682622,622663,Noelvi Marte,Luis Severino,1,29ecbaff-00ed-465f-8db0-a07ea6e5459d,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
32,2024-09-08,745774,Strikeout,strikeout,True,666181,622663,Will Benson,Luis Severino,0,5a621c4d-786e-4e5c-a00c-d3c8e057a14c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.74,3.91,166.0,100.0,106.0,100.0,0.815,7.81,3.04,8.19,1.03,1.3,0.261,0.376,0.205,0.282,0.439,88.0,94.0,93.0,100.0,103.0,101.0,91.0,98.0,94.0,143.0,99.0,111.0,92.0,91.0,89.0,0.25,0.354,0.085,0.231,0.08,0.24,1.46,1.04,0.14,-2.88,96.1,92.6,86.1,95.6,85.7,0.239,0.388,0.224,0.284,0.42,0.124,0.15,0.234,0.363,0.184,0.265,0.255,0.34,0.6,0.186,0.263,0.342,0.284,,,,,,,,,,,,,,,,,,
33,2024-09-08,745774,Pop Out,field_out,True,620443,687924,Luis Torrens,Julian Aguiar,0,960f69d3-ddbb-420a-b372-5b84e3e4d0f4,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,5.06,5.38,21.1,98.0,85.0,99.0,0.816,4.64,3.38,8.86,2.11,0.72,0.243,0.405,0.203,0.23,0.45,97.0,88.0,94.0,,,,79.0,101.0,98.0,92.0,102.0,106.0,,,,0.518,,,0.206,0.192,,,-0.71,0.3,0.04,,,83.8,94.2,80.1,,,,0.292,0.563,0.16,,,,,,,0.176,0.235,0.27,0.167,0.417,0.226,87.0,95.0,103.0,0.084,-5.28,78.0,0.25,0.625,0.083,,,,,,,,,
