,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vCH,vSI,vCU,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-21,746826,Walk,walk,False,608336,543294,Joey Gallo,Kyle Hendricks,1,ed04c50b-3c43-4f76-aaad-3a7b7a34af73,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-21,746826,Sac Fly,sac_fly,True,545121,543294,Ildemaro Vargas,Kyle Hendricks,1,abb5924d-4bda-4ace-87c1-edee76ef11af,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-21,746826,Groundout,field_out,True,683083,543294,Nasim Nuñez,Kyle Hendricks,0,0f4c8622-8d93-447c-953c-ea6bb6eeb219,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-21,746826,Strikeout,strikeout,True,621550,669022,Patrick Wisdom,MacKenzie Gore,0,9979cd8b-04eb-410c-9d2c-c1052d715593,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
14,2024-09-21,746826,Hit By Pitch,hit_by_pitch,False,683737,669022,Michael Busch,MacKenzie Gore,0,e847f304-bcef-4538-bdc1-cdd1cc492364,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
15,2024-09-21,746826,Grounded Into DP,grounded_into_double_play,True,663538,669022,Nico Hoerner,MacKenzie Gore,1,d862cded-80cb-4d3c-a7a5-0a9e7a728214,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
16,2024-09-21,746826,Strikeout,strikeout,True,686611,543294,Dylan Crews,Kyle Hendricks,0,a54dc8c2-34b0-47e7-9df5-34c3cd2a14f7,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-21,746826,Groundout,field_out,True,695578,543294,James Wood,Kyle Hendricks,0,9333002d-2e5a-499a-a409-7d0205f0c7d4,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-21,746826,Flyout,field_out,True,671277,543294,Luis García Jr.,Kyle Hendricks,0,e5cff5a0-dfe2-4f6e-a786-acc11e513472,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-21,746826,Flyout,field_out,True,665804,669022,Miguel Amaya,MacKenzie Gore,0,24e9e5e8-461f-4fa2-86cf-f9613bf61fde,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
20,2024-09-21,746826,Groundout,field_out,True,691718,669022,Pete Crow-Armstrong,MacKenzie Gore,0,6f5c7071-cafe-4fc4-b99f-0877a5a04b7e,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
21,2024-09-21,746826,Strikeout,strikeout,True,676679,669022,Luis Vazquez,MacKenzie Gore,0,8ca45967-6622-493a-98d4-18e3680db08a,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
22,2024-09-21,746826,Flyout,field_out,True,660766,543294,Juan Yepez,Kyle Hendricks,0,4ea7e944-56e2-4998-a528-1247230aec60,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-21,746826,Single,single,False,677588,543294,José Tena,Kyle Hendricks,0,618ebff6-fc11-4b52-9524-40781baf627c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-21,746826,Grounded Into DP,grounded_into_double_play,True,660688,543294,Keibert Ruiz,Kyle Hendricks,1,4ca2396e-8e65-4a64-a566-42f5f73ba31f,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-21,746826,Groundout,field_out,True,664023,669022,Ian Happ,MacKenzie Gore,0,cefa9585-3d97-46bf-a71f-61619db6d24f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
26,2024-09-21,746826,Flyout,field_out,True,621020,669022,Dansby Swanson,MacKenzie Gore,0,7661d6f1-0e4e-4246-b4fb-08164d5b2ee6,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
27,2024-09-21,746826,Strikeout,strikeout,True,641355,669022,Cody Bellinger,MacKenzie Gore,0,230756c3-504b-40db-8499-9aa7fb378ae8,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
28,2024-09-21,746826,Flyout,field_out,True,608336,543294,Joey Gallo,Kyle Hendricks,0,c3bc62d7-3200-46ae-9e4e-51ab49a5c884,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-21,746826,Single,single,False,545121,543294,Ildemaro Vargas,Kyle Hendricks,0,3bc19c90-29ea-4b59-88c4-1c2935daf533,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-21,746826,Single,single,False,683083,543294,Nasim Nuñez,Kyle Hendricks,1,da038aa5-efe0-46ea-a65d-b53ec3c104f2,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-21,746826,Pop Out,field_out,True,686611,543294,Dylan Crews,Kyle Hendricks,0,a2cee44e-6a01-43d9-a566-91fd60d01311,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-21,746826,Flyout,field_out,True,695578,543294,James Wood,Kyle Hendricks,0,a758b3da-2a97-479f-897e-5687f8da4d72,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.28,4.95,123.1,105.0,95.0,101.0,0.826,6.2,2.99,10.58,1.53,1.33,0.231,0.405,0.201,0.286,0.398,107.0,107.0,107.0,88.0,110.0,108.0,59.0,93.0,86.0,97.0,105.0,96.0,0.354,0.128,0.132,0.386,-1.61,-1.01,0.38,-0.95,87.7,80.9,87.6,74.3,0.277,0.427,0.239,0.344,0.51,0.108,0.229,0.313,0.244,0.243,0.568,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-21,746826,Walk,walk,False,621550,669022,Patrick Wisdom,MacKenzie Gore,0,f2409907-b98b-4055-9778-1e68376846e5,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
34,2024-09-21,746826,Walk,walk,False,683737,669022,Michael Busch,MacKenzie Gore,1,6e1b9ce5-25cb-433b-8551-417374228a71,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.04,4.32,160.1,98.0,111.0,101.0,0.758,9.65,3.59,9.43,0.84,1.12,0.258,0.377,0.149,0.297,0.435,92.0,91.0,94.0,104.0,104.0,102.0,124.0,98.0,103.0,,,,,0.554,0.196,0.092,-0.02,,0.47,-1.53,96.0,85.9,,82.8,0.292,0.5,0.516,,,,0.225,0.304,0.33,0.279,0.42,0.222,91.0,92.0,92.0,0.157,-1.04,90.7,0.26,0.43,0.317,0.444,0.667,0.263,,,,,,,,,,,,,,,,,,
