,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-26,745691,Home Run,home_run,False,519317,669203,Giancarlo Stanton,Corbin Burnes,0,0bba6504-8a17-43d7-9457-9d9160a9ce1b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
11,2024-09-26,745691,Single,single,False,665862,669203,Jazz Chisholm Jr.,Corbin Burnes,0,63138955-cbbf-40f3-8241-2ce993a1b0bf,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
12,2024-09-26,745691,Strikeout,strikeout,True,691176,669203,Jasson Domínguez,Corbin Burnes,0,554c0528-7894-4f4b-aa12-bb916df58a59,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
13,2024-09-26,745691,Strikeout,strikeout,True,519203,669203,Anthony Rizzo,Corbin Burnes,0,df11162b-b5d3-4ce1-a0cf-69a349e73b8f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
14,2024-09-26,745691,Groundout,field_out,True,602104,543037,Ramón Urías,Gerrit Cole,0,4abe685a-e4db-405f-b753-0e468252811f,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-26,745691,Strikeout,strikeout,True,656775,543037,Cedric Mullins,Gerrit Cole,0,61800058-298c-4015-847b-8ad4e2912c00,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-26,745691,Walk,walk,False,543510,543037,James McCann,Gerrit Cole,0,a38b2dc2-db34-4745-b19b-f7405c8ff688,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-26,745691,Flyout,field_out,True,683002,543037,Gunnar Henderson,Gerrit Cole,0,cef0decb-d523-4932-b988-cbfcb8af52a2,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-26,745691,Flyout,field_out,True,683011,669203,Anthony Volpe,Corbin Burnes,0,f75955aa-18ef-4f17-b835-ca432b5db54a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
19,2024-09-26,745691,Strikeout,strikeout,True,650402,669203,Gleyber Torres,Corbin Burnes,0,d087335a-aeb6-4ef3-b5d3-6ee27d48be43,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
20,2024-09-26,745691,Strikeout,strikeout,True,665742,669203,Juan Soto,Corbin Burnes,0,58d5c9c3-d498-4679-aef1-a97a1a0efe05,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
21,2024-09-26,745691,Groundout,field_out,True,676059,543037,Jordan Westburg,Gerrit Cole,0,8ef60fac-35d5-47fc-aa8f-628b2ed6d061,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-09-26,745691,Flyout,field_out,True,623993,543037,Anthony Santander,Gerrit Cole,0,683f946e-a85e-406a-91bb-4e0424bace8e,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-26,745691,Strikeout,strikeout,True,681297,543037,Colton Cowser,Gerrit Cole,0,91afdb61-2ad1-4b15-a128-16f5c08b8094,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-26,745691,Walk,walk,False,592450,669203,Aaron Judge,Corbin Burnes,0,f2eb3eab-dedf-4a78-956f-21f2aaae2e23,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
25,2024-09-26,745691,Grounded Into DP,grounded_into_double_play,True,669224,669203,Austin Wells,Corbin Burnes,1,e0e82cb8-ca7f-46cc-a39e-410e391471a7,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
26,2024-09-26,745691,Strikeout,strikeout,True,519317,669203,Giancarlo Stanton,Corbin Burnes,0,06853a21-4241-4797-905c-0e7c84bc78eb,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
27,2024-09-26,745691,Flyout,field_out,True,668939,543037,Adley Rutschman,Gerrit Cole,0,d606d8c6-2de1-4ce4-bb79-cdf504d8ec04,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-26,745691,Flyout,field_out,True,656811,543037,Ryan O'Hearn,Gerrit Cole,0,b68780dd-5c79-461d-bb3d-59413df56c02,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-26,745691,Single,single,False,602104,543037,Ramón Urías,Gerrit Cole,0,a7f86147-e6fe-468c-8f3d-2df5cbc8f095,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-26,745691,Groundout,field_out,True,656775,543037,Cedric Mullins,Gerrit Cole,0,d189a58e-df0b-4a3a-bea6-e6f511f93a13,543037.0,gerritcole,Cole,Right,Gerrit Cole,NYY,3.41,3.59,95.0,101.0,111.0,105.0,0.777,9.38,2.75,7.39,1.04,0.88,0.289,0.371,0.18,0.332,0.435,73.0,94.0,90.0,116.0,100.0,104.0,128.0,106.0,112.0,102.0,99.0,106.0,99.0,102.0,102.0,0.002,0.462,0.163,0.146,0.187,0.04,0.7,-0.7,17.25,1.25,2.35,-3.6,95.9,91.4,88.2,93.7,88.2,82.5,0.186,0.36,0.233,0.209,0.239,0.301,0.213,0.262,0.265,0.327,0.558,0.22,0.333,0.667,0.28,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-26,745691,Groundout,field_out,True,665862,669203,Jazz Chisholm Jr.,Corbin Burnes,0,84e257b1-d1b1-4155-9434-e0fe99639246,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.92,3.27,194.1,103.0,120.0,107.0,0.735,8.38,2.22,7.64,1.02,1.4,0.21,0.425,0.188,0.289,0.399,110.0,98.0,103.0,,,,133.0,105.0,120.0,,,,125.0,105.0,108.0,0.078,,0.45,0.146,,0.11,,1.37,-0.5,0.7,,0.2,,95.3,89.2,97.0,87.2,,,,,0.2,0.326,0.378,0.196,0.268,0.463,0.251,0.362,0.19,0.194,0.339,0.377,109.0,101.0,106.0,104.0,95.0,89.0,0.215,0.44,80.3,0.235,0.412,0.157,0.125,0.5,0.457,,,,,,,,,
