,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-03-28,745039,Flyout,field_out,True,664023,543135,Ian Happ,Nathan Eovaldi,0,239961d6-887c-488f-9053-fc6078b6d78d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-03-28,745039,Groundout,field_out,True,673548,543135,Seiya Suzuki,Nathan Eovaldi,0,3365610e-fd2e-424b-8045-f93c966374ef,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-03-28,745039,Lineout,field_out,True,641355,543135,Cody Bellinger,Nathan Eovaldi,0,607c2507-e5b9-437d-93da-b3c08401253c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-03-28,745039,Strikeout,strikeout,True,543760,657006,Marcus Semien,Justin Steele,0,0cb4ca56-4a8f-4ca6-a60c-762c23915259,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,90.0,122.0,109.0,90.0,102.0,100.0,132.0,104.0,109.0,,,,,,,0.598,,,0.298,0.027,0.43,,,1.39,3.31,91.7,,,83.2,79.8,0.255,0.401,0.206,,,,,,,0.0,0.0,0.214,0.171,0.279,0.299,72.0,96.0,99.0,66.0,103.0,93.0,0.05,0.027,2.99,3.98,86.6,92.0,0.188,0.25,0.2,0.133,0.133,0.111,,,,,,
4,2024-03-28,745039,Strikeout,strikeout,True,608369,657006,Corey Seager,Justin Steele,0,36392c20-542c-4ed2-99b2-ee436df2318d,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,90.0,122.0,109.0,90.0,102.0,100.0,132.0,104.0,109.0,,,,,,,0.598,,,0.298,0.027,0.43,,,1.39,3.31,91.7,,,83.2,79.8,0.255,0.401,0.206,,,,,,,0.0,0.0,0.214,0.171,0.279,0.299,72.0,96.0,99.0,66.0,103.0,93.0,0.05,0.027,2.99,3.98,86.6,92.0,0.188,0.25,0.2,0.133,0.133,0.111,,,,,,
5,2024-03-28,745039,Walk,walk,False,673962,657006,Josh Jung,Justin Steele,0,cc70e55f-3f61-4cd0-b019-d26e9e8bd0cd,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,90.0,122.0,109.0,90.0,102.0,100.0,132.0,104.0,109.0,,,,,,,0.598,,,0.298,0.027,0.43,,,1.39,3.31,91.7,,,83.2,79.8,0.255,0.401,0.206,,,,,,,0.0,0.0,0.214,0.171,0.279,0.299,72.0,96.0,99.0,66.0,103.0,93.0,0.05,0.027,2.99,3.98,86.6,92.0,0.188,0.25,0.2,0.133,0.133,0.111,,,,,,
6,2024-03-28,745039,Groundout,field_out,True,666969,657006,Adolis García,Justin Steele,0,1af3dfd2-6b78-4c4d-b1ec-98f735c3ada0,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,90.0,122.0,109.0,90.0,102.0,100.0,132.0,104.0,109.0,,,,,,,0.598,,,0.298,0.027,0.43,,,1.39,3.31,91.7,,,83.2,79.8,0.255,0.401,0.206,,,,,,,0.0,0.0,0.214,0.171,0.279,0.299,72.0,96.0,99.0,66.0,103.0,93.0,0.05,0.027,2.99,3.98,86.6,92.0,0.188,0.25,0.2,0.133,0.133,0.111,,,,,,
7,2024-03-28,745039,Triple,triple,False,666624,543135,Christopher Morel,Nathan Eovaldi,0,b5b78e05-0137-48dd-969b-d3aed7073b85,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-03-28,745039,Sac Fly,sac_fly,True,621020,543135,Dansby Swanson,Nathan Eovaldi,1,8dd63bb6-31f7-44a4-80f6-9426ff5aee54,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-03-28,745039,Walk,walk,False,683737,543135,Michael Busch,Nathan Eovaldi,0,d1d81b3c-4c30-4a1e-8531-49bceec5bcd0,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,102.0,101.0,102.0,73.0,108.0,102.0,112.0,96.0,101.0,92.0,104.0,97.0,126.0,104.0,112.0,0.362,0.148,0.302,0.037,0.151,1.48,0.94,1.4,-4.54,-1.43,95.5,91.7,88.7,86.3,76.9,0.183,0.314,0.206,0.202,0.327,0.361,0.264,0.396,0.161,0.27,0.541,0.357,0.412,0.706,0.185,,,,,,,,,,,,,,,,,,,,,,,,
