,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,CH%,wFC/C,wSI/C,wCU/C,wCH/C,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,FO%,wFA/C,wFO/C,vFA,vFO,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-05-24,746558,Groundout,field_out,True,660707,650911,Elehuris Montero,Cristopher Sánchez,0,935b7671-6814-45f5-83b8-5425bc2613a7,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
11,2024-05-24,746558,Groundout,field_out,True,686668,650911,Brenton Doyle,Cristopher Sánchez,0,4261e20f-7425-4a03-991a-a02085618215,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
12,2024-05-24,746558,Double,double,False,687597,650911,Jordan Beck,Cristopher Sánchez,0,0498d35b-606d-407f-be65-22e24025a85d,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
13,2024-05-24,746558,Groundout,field_out,True,696100,650911,Hunter Goodman,Cristopher Sánchez,0,724d0457-218e-4de4-9fe7-4d856c11f0ab,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
14,2024-05-24,746558,Flyout,field_out,True,624641,621389,Edmundo Sosa,Ty Blach,0,55271a64-f1d2-43ee-b929-2d224341dd86,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-05-24,746558,Lineout,field_out,True,593160,621389,Whit Merrifield,Ty Blach,0,4acdcd68-7155-4fb9-b053-041b24c3f242,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-05-24,746558,Lineout,field_out,True,665506,621389,Cristian Pache,Ty Blach,0,7cfa1671-2bdb-4969-a150-a08d443c0a39,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-05-24,746558,Groundout,field_out,True,676701,650911,Alan Trejo,Cristopher Sánchez,0,d6ab6a45-257d-49c0-982e-4a24c4e669e0,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
18,2024-05-24,746558,Groundout,field_out,True,678662,650911,Ezequiel Tovar,Cristopher Sánchez,0,a907e87b-a96f-4e6a-9851-77fbbcb56a12,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
19,2024-05-24,746558,Groundout,field_out,True,663898,650911,Brendan Rodgers,Cristopher Sánchez,0,ceab0425-fd79-4002-bf65-3665d97f7e14,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
20,2024-05-24,746558,Flyout,field_out,True,656941,621389,Kyle Schwarber,Ty Blach,0,2b5760bf-d17d-41b7-93ef-96914801e9ea,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-05-24,746558,Single,single,False,592663,621389,J.T. Realmuto,Ty Blach,0,1c26eba7-75b0-42d9-98eb-3d21063dc300,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-05-24,746558,Lineout,field_out,True,679032,621389,Johan Rojas,Ty Blach,0,2d193043-15be-4f18-9d94-6cf67e61c5f6,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-05-24,746558,Forceout,force_out,True,664761,621389,Alec Bohm,Ty Blach,1,a871915a-e4c7-4e15-9cb5-90c184d911ce,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-05-24,746558,Groundout,field_out,True,553869,650911,Elias Díaz,Cristopher Sánchez,0,f6c344a1-aa52-452b-a60e-4d7437aae2c2,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
25,2024-05-24,746558,Single,single,False,592178,650911,Kris Bryant,Cristopher Sánchez,0,430dd00b-35f9-4392-8dd4-49650702ad57,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
26,2024-05-24,746558,Strikeout,strikeout,True,660707,650911,Elehuris Montero,Cristopher Sánchez,0,674d35ef-3029-4ff4-ba0d-d577b6abfdf4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
27,2024-05-24,746558,Flyout,field_out,True,686668,650911,Brenton Doyle,Cristopher Sánchez,0,d396ef9c-f576-4178-80cb-5aed59337e32,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
28,2024-05-24,746558,Home Run,home_run,False,592206,621389,Nick Castellanos,Ty Blach,0,0cd90f75-e018-47d0-89c4-be6a3f255a7a,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-05-24,746558,Lineout,field_out,True,681082,621389,Bryson Stott,Ty Blach,0,208b8623-83cc-4b2b-925a-cd422c09dd80,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-05-24,746558,Home Run,home_run,False,624641,621389,Edmundo Sosa,Ty Blach,0,256b3193-94e9-43e4-864f-1ed20cd8ff2f,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-05-24,746558,Lineout,field_out,True,593160,621389,Whit Merrifield,Ty Blach,0,987e4ba1-e506-4e89-9713-eabaaa672fde,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-05-24,746558,Groundout,field_out,True,665506,621389,Cristian Pache,Ty Blach,0,eef32043-680d-49b9-a208-52000b8694ea,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,37.0,94.0,92.0,77.0,106.0,90.0,79.0,107.0,89.0,0.51,0.121,0.122,0.247,0.63,-1.47,-0.42,-2.76,83.2,80.0,89.1,79.2,0.376,0.576,0.092,0.367,0.517,0.217,0.211,0.5,0.203,0.174,0.348,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-05-24,746558,Groundout,field_out,True,687597,650911,Jordan Beck,Cristopher Sánchez,0,d35f5bdb-c4ec-4f4e-ba2c-7ce5619a8391,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
34,2024-05-24,746558,Double,double,False,696100,650911,Hunter Goodman,Cristopher Sánchez,0,c704e249-2219-4ae4-b7f3-634ea154dca2,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
35,2024-05-24,746558,Single,single,False,676701,650911,Alan Trejo,Cristopher Sánchez,1,e181b4a4-bba9-4486-af10-03bbbe2fc2a7,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,,,,98.0,99.0,98.0,86.0,52.0,74.0,0.477,0.002,,0.337,2.59,-0.18,,2.05,86.5,85.2,94.4,,0.343,0.436,0.1,0.166,0.185,0.385,,,,,,,95.0,100.0,104.0,0.184,1.12,84.1,0.217,0.319,0.292,,,,,,,,,,,,,,,,,,,,,
