,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2024-04-30,746481,Double,double,False,502671,666159,Paul Goldschmidt,Matt Manning,0,c1ed8108-b5a5-46a3-a411-15c085017b74,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-30,746481,Flyout,field_out,True,676475,666159,Alec Burleson,Matt Manning,0,4c4cc449-0870-4707-a6b9-66d0e5b6f3c9,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-30,746481,Walk,walk,False,669357,666159,Nolan Gorman,Matt Manning,0,8a2cae43-7a79-43ca-bb5b-feddce6bf125,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-30,746481,Strikeout,strikeout,True,543063,666159,Brandon Crawford,Matt Manning,0,cbf3e957-c02b-4bd7-b3c8-e100e345b119,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-30,746481,Home Run,home_run,False,672761,571927,Wenceel Pérez,Steven Matz,0,a5c1d005-3508-412a-b498-64f6a6f3b041,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
15,2024-04-30,746481,Groundout,field_out,True,595879,571927,Javier Báez,Steven Matz,0,9bb46506-6377-4f3c-a566-fd64af77bb85,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
16,2024-04-30,746481,Single,single,False,678009,571927,Parker Meadows,Steven Matz,0,58e48456-8730-4674-b23c-a1aada1d2609,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
17,2024-04-30,746481,Grounded Into DP,grounded_into_double_play,True,663837,571927,Matt Vierling,Steven Matz,1,2ba5fe64-2da8-4fd9-b881-310ae7701581,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
18,2024-04-30,746481,Groundout,field_out,True,672279,666159,Michael Siani,Matt Manning,0,6d23e799-ebd1-45a0-afb2-49ed4b139853,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-30,746481,Single,single,False,680977,666159,Brendan Donovan,Matt Manning,0,acc88692-8f38-4943-bc9f-0e5a9cc9a812,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-04-30,746481,Strikeout,strikeout,True,575929,666159,Willson Contreras,Matt Manning,0,e25cf430-aebc-42d6-91a7-dce6415e9dc2,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-04-30,746481,Flyout,field_out,True,663457,666159,Lars Nootbaar,Matt Manning,0,fe695bb9-d114-4097-adac-350c30957a50,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-30,746481,Single,single,False,628451,571927,Andy Ibáñez,Steven Matz,0,b795dfc3-89d6-4430-831d-93b670edac8a,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
23,2024-04-30,746481,Double,double,False,592192,571927,Mark Canha,Steven Matz,1,7295f6c4-c5da-4e88-afea-6521845f7897,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
24,2024-04-30,746481,Lineout,field_out,True,682985,571927,Riley Greene,Steven Matz,0,106d4f3e-8edc-4a25-bce6-3c0ba4ca4356,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
25,2024-04-30,746481,Pop Out,field_out,True,679529,571927,Spencer Torkelson,Steven Matz,0,d85b8b6a-2758-4004-bc69-fd747b155115,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
26,2024-04-30,746481,Groundout,field_out,True,668670,571927,Jake Rogers,Steven Matz,0,04d763c4-f78f-4768-8cc7-b7efdbcd90dc,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
27,2024-04-30,746481,Strikeout,strikeout,True,571448,666159,Nolan Arenado,Matt Manning,0,1428c77f-58cc-47f2-990b-b156b0de6ceb,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-30,746481,Single,single,False,502671,666159,Paul Goldschmidt,Matt Manning,0,63cdb10d-384f-4b9e-9ad0-35c2464a0044,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-30,746481,Lineout,field_out,True,676475,666159,Alec Burleson,Matt Manning,0,6bb6313f-fc7c-4569-9370-01c09bfa3d0e,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-30,746481,Single,single,False,669357,666159,Nolan Gorman,Matt Manning,1,78505fb7-5c8b-4242-af52-abcc44e5bf13,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-04-30,746481,Strikeout,strikeout,True,543063,666159,Brandon Crawford,Matt Manning,0,3ce99490-8459-4b31-b4e7-bbdf5e2b294e,666159.0,mattmanning,Manning,Right,Matt Manning,DET,4.88,4.64,27.2,98.0,99.0,98.0,0.791,7.48,3.9,10.08,0.98,0.61,0.239,0.341,0.159,0.318,0.482,108.0,96.0,99.0,95.0,100.0,100.0,100.0,96.0,97.0,82.0,98.0,88.0,0.482,0.041,0.379,0.098,-1.36,-0.33,1.26,-3.39,93.8,87.8,84.4,81.6,0.327,0.519,0.213,0.375,0.375,0.0,0.385,0.538,0.273,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-30,746481,Single,single,True,672761,571927,Wenceel Pérez,Steven Matz,1,624f8379-eb87-4d6f-8057-9d90854938b2,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
33,2024-04-30,746481,Walk,walk,False,595879,571927,Javier Báez,Steven Matz,0,527e7fad-e835-4bf1-8736-c1515cf78b38,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
34,2024-04-30,746481,Hit By Pitch,hit_by_pitch,False,678009,571927,Parker Meadows,Steven Matz,1,cb1490b4-df54-43bd-a219-2f3d842eea93,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,105.0,106.0,112.0,,,,82.0,87.0,88.0,,,,,,0.082,0.068,,,-4.58,-4.17,,,88.3,77.8,,,,0.5,0.6,0.238,0.5,0.5,0.0,,,,100.0,105.0,100.0,77.0,103.0,97.0,0.591,0.259,1.05,-3.92,83.3,93.9,0.245,0.358,0.121,0.357,0.595,0.26,,,,,,,,,,,,,,,
35,2024-04-30,746481,Flyout,field_out,True,663837,681517,Matt Vierling,Kyle Leahy,0,b35b0ed0-8ec2-45f6-80f1-8ed8ad5290fb,681517.0,kyleleahy,Leahy,Right,Kyle Leahy,STL,4.15,4.64,30.1,103.0,108.0,104.0,0.769,5.93,2.08,7.71,0.59,0.95,0.232,0.326,0.116,0.421,0.434,120.0,101.0,101.0,101.0,100.0,96.0,124.0,107.0,115.0,,,,0.441,,0.399,0.065,0.81,,1.27,2.96,95.4,,88.2,81.1,0.279,0.419,0.196,0.167,0.25,0.333,0.0,0.0,0.0,,,,92.0,101.0,104.0,,,,,0.095,,0.99,89.8,,,,,0.222,0.222,0.261,,,,,,,,,,,,,,,
