,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-30,746938,Single,single,False,701538,670174,Jackson Merrill,Josh Winckowski,1,da779cad-ffe2-4d9f-9d5c-5702d306c2c8,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,98.0,100.0,92.0,0.331,0.033,0.353,0.145,0.138,-1.24,-0.93,0.04,1.11,-0.72,94.6,89.8,91.5,94.9,84.8,0.305,0.475,0.177,0.289,0.467,0.243,0.3,0.333,0.102,0.143,0.19,0.348,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-30,746938,Groundout,field_out,True,673490,670174,Ha-Seong Kim,Josh Winckowski,1,3fcee742-840c-4385-b17f-666652d6e330,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,98.0,100.0,92.0,0.331,0.033,0.353,0.145,0.138,-1.24,-0.93,0.04,1.11,-0.72,94.6,89.8,91.5,94.9,84.8,0.305,0.475,0.177,0.289,0.467,0.243,0.3,0.333,0.102,0.143,0.19,0.348,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-06-30,746938,Groundout,field_out,True,543309,670174,Kyle Higashioka,Josh Winckowski,0,59e9411f-5bed-4297-b0c4-c15abbbe9e9d,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,98.0,100.0,92.0,0.331,0.033,0.353,0.145,0.138,-1.24,-0.93,0.04,1.11,-0.72,94.6,89.8,91.5,94.9,84.8,0.305,0.475,0.177,0.289,0.467,0.243,0.3,0.333,0.102,0.143,0.19,0.348,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-06-30,746938,Strikeout,strikeout,True,807799,663362,Masataka Yoshida,Matt Waldron,0,6a94abf4-2849-4423-8bd7-1f290309e4cf,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
14,2024-06-30,746938,Double,double,False,642086,663362,Dominic Smith,Matt Waldron,0,86a56aeb-d845-4378-93c5-2186274e59ae,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
15,2024-06-30,746938,Strikeout,strikeout,True,624512,663362,Reese McGuire,Matt Waldron,0,d48525be-4f78-4a1f-a203-75e5b4157334,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
16,2024-06-30,746938,Pop Out,field_out,True,678882,663362,Ceddanne Rafaela,Matt Waldron,0,dc43a702-5dad-4832-98f2-374b8f719317,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
17,2024-06-30,746938,Single,single,False,669369,670174,Bryce Johnson,Josh Winckowski,0,003b74d8-ec3e-49fc-8e93-9f741fe62d51,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,98.0,100.0,92.0,0.331,0.033,0.353,0.145,0.138,-1.24,-0.93,0.04,1.11,-0.72,94.6,89.8,91.5,94.9,84.8,0.305,0.475,0.177,0.289,0.467,0.243,0.3,0.333,0.102,0.143,0.19,0.348,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-30,746938,Grounded Into DP,grounded_into_double_play,True,650333,670174,Luis Arraez,Josh Winckowski,1,081c5999-9568-49a9-b3d4-da1d04aa801e,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,98.0,100.0,92.0,0.331,0.033,0.353,0.145,0.138,-1.24,-0.93,0.04,1.11,-0.72,94.6,89.8,91.5,94.9,84.8,0.305,0.475,0.177,0.289,0.467,0.243,0.3,0.333,0.102,0.143,0.19,0.348,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-30,746938,Groundout,field_out,True,595777,670174,Jurickson Profar,Josh Winckowski,0,322799ca-4807-45c7-9b13-785b47152988,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,98.0,100.0,92.0,0.331,0.033,0.353,0.145,0.138,-1.24,-0.93,0.04,1.11,-0.72,94.6,89.8,91.5,94.9,84.8,0.305,0.475,0.177,0.289,0.467,0.243,0.3,0.333,0.102,0.143,0.19,0.348,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-30,746938,Flyout,field_out,True,680776,663362,Jarren Duran,Matt Waldron,0,09a53ab4-5b31-454b-bd5e-2e99407992a2,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
21,2024-06-30,746938,Lineout,field_out,True,666152,663362,David Hamilton,Matt Waldron,0,33462e9c-be03-4500-827d-fe4b92de2e3d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
22,2024-06-30,746938,Single,single,False,677800,663362,Wilyer Abreu,Matt Waldron,0,f3db036d-6953-4a61-a557-2504a874fbd5,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
23,2024-06-30,746938,Single,single,False,646240,663362,Rafael Devers,Matt Waldron,1,7833c3ec-0eb6-43bb-8028-2c99f6e026ec,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
24,2024-06-30,746938,Strikeout,strikeout,True,665839,663362,Enmanuel Valdez,Matt Waldron,1,057df470-81a5-4475-aadc-b2b1337829d7,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
25,2024-06-30,746938,Hit By Pitch,hit_by_pitch,False,630105,670174,Jake Cronenworth,Josh Winckowski,0,cd495b6f-dce6-4dd8-9448-41f39bd1d432,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,98.0,100.0,92.0,0.331,0.033,0.353,0.145,0.138,-1.24,-0.93,0.04,1.11,-0.72,94.6,89.8,91.5,94.9,84.8,0.305,0.475,0.177,0.289,0.467,0.243,0.3,0.333,0.102,0.143,0.19,0.348,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-30,746938,Grounded Into DP,grounded_into_double_play,True,592518,670174,Manny Machado,Josh Winckowski,1,76afab73-9cc3-469a-9076-dce86dc2230c,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,98.0,100.0,92.0,0.331,0.033,0.353,0.145,0.138,-1.24,-0.93,0.04,1.11,-0.72,94.6,89.8,91.5,94.9,84.8,0.305,0.475,0.177,0.289,0.467,0.243,0.3,0.333,0.102,0.143,0.19,0.348,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-30,746938,Groundout,field_out,True,456781,670174,Donovan Solano,Josh Winckowski,0,801adc92-c77e-4873-b36b-9b77b91e3283,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,98.0,100.0,92.0,0.331,0.033,0.353,0.145,0.138,-1.24,-0.93,0.04,1.11,-0.72,94.6,89.8,91.5,94.9,84.8,0.305,0.475,0.177,0.289,0.467,0.243,0.3,0.333,0.102,0.143,0.19,0.348,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-30,746938,Single,single,False,807799,663362,Masataka Yoshida,Matt Waldron,0,ec82326b-8bdd-483c-a216-aa901cb2c9c9,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
29,2024-06-30,746938,Groundout,field_out,True,642086,663362,Dominic Smith,Matt Waldron,1,8906e0ac-29d6-4045-baad-dede0cee577e,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
30,2024-06-30,746938,Flyout,field_out,True,624512,663362,Reese McGuire,Matt Waldron,0,fc4fab0e-b5ad-49ac-9dfb-7d6975b54ea6,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
31,2024-06-30,746938,Groundout,field_out,True,678882,663362,Ceddanne Rafaela,Matt Waldron,0,ac982fd0-36c9-4353-9f2b-0b0ffd3a5a0d,663362.0,mattwaldron,Waldron,Right,Matt Waldron,SDP,3.59,3.74,112.2,104.0,83.0,98.0,0.811,7.91,2.48,7.99,0.96,0.86,0.206,0.394,0.176,0.3,0.439,,,,57.0,107.0,92.0,74.0,107.0,101.0,113.0,101.0,106.0,82.0,96.0,88.0,0.134,0.202,0.062,0.206,,0.35,1.49,0.78,0.59,,90.7,87.0,,90.0,79.1,0.288,0.411,0.067,0.208,0.292,0.145,,,,0.228,0.443,0.186,0.247,0.419,0.208,77.6,0.395,-0.13,0.21,0.325,0.272,,,,,,,,,,,,,,,,,,
32,2024-06-30,746938,Single,single,False,701538,670174,Jackson Merrill,Josh Winckowski,0,36ef0a65-5578-4936-bac7-4e8644b36a92,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,3.27,4.48,41.1,101.0,100.0,97.0,0.811,7.19,3.27,9.58,0.87,1.83,0.239,0.381,0.179,0.299,0.422,99.0,95.0,93.0,58.0,106.0,93.0,99.0,101.0,97.0,120.0,109.0,110.0,98.0,100.0,92.0,0.331,0.033,0.353,0.145,0.138,-1.24,-0.93,0.04,1.11,-0.72,94.6,89.8,91.5,94.9,84.8,0.305,0.475,0.177,0.289,0.467,0.243,0.3,0.333,0.102,0.143,0.19,0.348,0.2,0.2,0.143,,,,,,,,,,,,,,,,,,,,,,,,
