,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-05-05,745751,Strikeout,strikeout,True,690993,641482,Colt Keith,Nestor Cortes,0,22143a81-4033-43de-b4e3-128a8eef0fa4,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
11,2024-05-05,745751,Groundout,field_out,True,657077,669373,Alex Verdugo,Tarik Skubal,0,3b96d25d-c782-4181-8787-426d377f48cf,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
12,2024-05-05,745751,Single,single,False,650402,669373,Gleyber Torres,Tarik Skubal,0,89cf6765-43dc-4280-82c9-c332e9f1814a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
13,2024-05-05,745751,Single,single,False,542932,669373,Jon Berti,Tarik Skubal,1,f97e90d4-4f6d-48a8-ab5c-266e0a7d4f6a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
14,2024-05-05,745751,Strikeout,strikeout,True,624431,669373,Jose Trevino,Tarik Skubal,0,c34def7b-124d-4758-892e-7389bf0eec3a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
15,2024-05-05,745751,Double,double,False,665828,669373,Oswaldo Cabrera,Tarik Skubal,1,20655a7e-805a-4138-9031-fa148c2b53dd,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
16,2024-05-05,745751,Flyout,field_out,True,683011,669373,Anthony Volpe,Tarik Skubal,0,48152b90-f52e-438a-a8ec-8fb3258108e0,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
17,2024-05-05,745751,Pop Out,field_out,True,595879,641482,Javier Báez,Nestor Cortes,0,1863ec1e-1c36-43cb-899b-04e1878c4d36,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
18,2024-05-05,745751,Strikeout,strikeout,True,678009,641482,Parker Meadows,Nestor Cortes,0,046ff587-0710-4d65-bfe6-1ed997c54d6e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
19,2024-05-05,745751,Flyout,field_out,True,628451,641482,Andy Ibáñez,Nestor Cortes,0,c8777b00-90a5-43f6-9fd6-ed8645cdd3f0,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
20,2024-05-05,745751,Strikeout,strikeout,True,665742,669373,Juan Soto,Tarik Skubal,0,b21700fd-958c-4e1d-be1b-277e71eb70ee,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
21,2024-05-05,745751,Strikeout,strikeout,True,592450,669373,Aaron Judge,Tarik Skubal,0,63f77d5c-0f8c-4ae5-b76e-bfb9c66170e9,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
22,2024-05-05,745751,Strikeout,strikeout,True,519317,669373,Giancarlo Stanton,Tarik Skubal,0,8cd51564-137a-4d09-99b0-989da9524a95,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
23,2024-05-05,745751,Lineout,field_out,True,663837,641482,Matt Vierling,Nestor Cortes,0,7322589a-cc57-4b62-9825-1b7aba054be6,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
24,2024-05-05,745751,Flyout,field_out,True,592192,641482,Mark Canha,Nestor Cortes,0,fd892644-d1e0-457f-91bf-5e8622723485,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
25,2024-05-05,745751,Walk,walk,False,682985,641482,Riley Greene,Nestor Cortes,0,11219360-e35f-4499-bf7b-54fa51643f07,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
26,2024-05-05,745751,Flyout,field_out,True,668670,641482,Jake Rogers,Nestor Cortes,0,28b78a39-97a6-4af7-80fc-3379f303c5c2,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
27,2024-05-05,745751,Strikeout,strikeout,True,657077,669373,Alex Verdugo,Tarik Skubal,0,1f1d4351-8256-4f58-bd78-97fd04b9d847,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
28,2024-05-05,745751,Pop Out,field_out,True,650402,669373,Gleyber Torres,Tarik Skubal,0,633ad023-3537-4b28-8c06-a440464e433a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
29,2024-05-05,745751,Strikeout,strikeout,True,542932,669373,Jon Berti,Tarik Skubal,0,59bfeec2-4c81-41b7-951e-58b54317fd0a,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
30,2024-05-05,745751,Strikeout,strikeout,True,679529,641482,Spencer Torkelson,Nestor Cortes,0,a1b035ad-ff7b-4c3e-b8c6-83925ad149d8,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
31,2024-05-05,745751,Flyout,field_out,True,690993,641482,Colt Keith,Nestor Cortes,0,61cda744-7328-4d49-998a-82c8f9cd1443,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
32,2024-05-05,745751,Flyout,field_out,True,595879,641482,Javier Báez,Nestor Cortes,0,eb9a96f1-3c24-4685-a168-8327cc783b1e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.67,3.46,115.1,102.0,98.0,101.0,0.784,8.58,1.72,8.35,1.25,0.61,0.264,0.357,0.162,0.3,0.445,84.0,106.0,98.0,95.0,104.0,101.0,91.0,119.0,117.0,91.0,103.0,103.0,109.0,100.0,103.0,0.009,0.455,0.298,0.163,0.075,-0.19,1.48,2.16,0.14,-2.51,91.9,87.2,83.2,89.9,78.1,0.247,0.489,0.219,0.236,0.333,0.264,0.3,0.4,0.182,0.255,0.489,0.338,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
33,2024-05-05,745751,Groundout,field_out,True,624431,669373,Jose Trevino,Tarik Skubal,0,5d54c16b-5670-4d08-9e6f-0e7f935b4521,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.41,2.7,116.0,104.0,104.0,108.0,0.706,10.86,1.63,6.28,0.78,1.37,0.278,0.396,0.17,0.264,0.484,98.0,105.0,117.0,112.0,103.0,103.0,97.0,107.0,106.0,110.0,102.0,105.0,,,,0.21,0.317,,0.154,0.272,1.19,,1.96,1.72,0.42,96.8,,86.0,96.7,88.7,0.195,0.333,0.264,,,,0.16,0.26,0.386,0.217,0.37,0.468,0.17,0.27,0.171,99.0,90.0,100.0,0.047,2.55,78.6,0.143,0.143,0.214,,,,,,,,,
