,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
0,2024-09-16,746502,Triple,triple,False,682998,622608,Corbin Carroll,Antonio Senzatela,0,375f5261-7450-4e86-983f-f161b0906371,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,COL,6.0,11.1,3.0,106.0,79.0,103.0,0.857,6.0,6.0,12.0,3.0,1.0,0.4,0.2,0.1,0.5,0.358,68.0,102.0,99.0,75.0,90.0,118.0,75.0,106.0,102.0,99.0,114.0,105.0,0.582,0.224,0.075,0.119,-6.91,3.43,2.91,1.2,95.0,87.3,86.9,80.6,0.571,1.286,0.118,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-16,746502,Home Run,home_run,False,606466,622608,Ketel Marte,Antonio Senzatela,1,89f38cb9-cc08-4886-8ed4-55048e6f8338,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,COL,6.0,11.1,3.0,106.0,79.0,103.0,0.857,6.0,6.0,12.0,3.0,1.0,0.4,0.2,0.1,0.5,0.358,68.0,102.0,99.0,75.0,90.0,118.0,75.0,106.0,102.0,99.0,114.0,105.0,0.582,0.224,0.075,0.119,-6.91,3.43,2.91,1.2,95.0,87.3,86.9,80.6,0.571,1.286,0.118,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-16,746502,Pop Out,field_out,True,592626,622608,Joc Pederson,Antonio Senzatela,0,05db0ba5-0212-4101-af49-88f3a4bdb119,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,COL,6.0,11.1,3.0,106.0,79.0,103.0,0.857,6.0,6.0,12.0,3.0,1.0,0.4,0.2,0.1,0.5,0.358,68.0,102.0,99.0,75.0,90.0,118.0,75.0,106.0,102.0,99.0,114.0,105.0,0.582,0.224,0.075,0.119,-6.91,3.43,2.91,1.2,95.0,87.3,86.9,80.6,0.571,1.286,0.118,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-16,746502,Lineout,field_out,True,572233,622608,Christian Walker,Antonio Senzatela,0,814c58d5-c18d-4af9-9c82-417be9560548,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,COL,6.0,11.1,3.0,106.0,79.0,103.0,0.857,6.0,6.0,12.0,3.0,1.0,0.4,0.2,0.1,0.5,0.358,68.0,102.0,99.0,75.0,90.0,118.0,75.0,106.0,102.0,99.0,114.0,105.0,0.582,0.224,0.075,0.119,-6.91,3.43,2.91,1.2,95.0,87.3,86.9,80.6,0.571,1.286,0.118,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-16,746502,Groundout,field_out,True,656976,622608,Pavin Smith,Antonio Senzatela,0,8ea0bca0-b905-4b6b-b1da-4980fb75a299,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,COL,6.0,11.1,3.0,106.0,79.0,103.0,0.857,6.0,6.0,12.0,3.0,1.0,0.4,0.2,0.1,0.5,0.358,68.0,102.0,99.0,75.0,90.0,118.0,75.0,106.0,102.0,99.0,114.0,105.0,0.582,0.224,0.075,0.119,-6.91,3.43,2.91,1.2,95.0,87.3,86.9,80.6,0.571,1.286,0.118,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-16,746502,Flyout,field_out,True,453568,518876,Charlie Blackmon,Merrill Kelly,0,68a13d0c-b4cb-4b86-86fa-5cc494b5f4d8,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.0,5.47,63.0,104.0,99.0,100.0,0.807,7.0,2.57,8.14,1.57,1.13,0.229,0.473,0.133,0.346,0.376,122.0,107.0,105.0,119.0,107.0,106.0,73.0,104.0,96.0,115.0,110.0,110.0,0.2,0.124,0.08,0.213,-0.22,-1.78,-1.51,4.6,91.8,88.4,85.5,82.2,0.209,0.488,0.19,0.303,0.576,0.413,84.0,96.0,89.0,95.0,100.0,97.0,0.125,0.258,0.34,-5.63,90.3,92.2,0.1,0.1,0.286,0.271,0.438,0.085,0.455,0.818,0.1,0.211,0.526,0.222,,,,,,,,,,,,,,,
6,2024-09-16,746502,Strikeout,strikeout,True,678662,518876,Ezequiel Tovar,Merrill Kelly,0,f9ba0064-fab8-45b9-9d02-3b7c2f8fb5f3,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.0,5.47,63.0,104.0,99.0,100.0,0.807,7.0,2.57,8.14,1.57,1.13,0.229,0.473,0.133,0.346,0.376,122.0,107.0,105.0,119.0,107.0,106.0,73.0,104.0,96.0,115.0,110.0,110.0,0.2,0.124,0.08,0.213,-0.22,-1.78,-1.51,4.6,91.8,88.4,85.5,82.2,0.209,0.488,0.19,0.303,0.576,0.413,84.0,96.0,89.0,95.0,100.0,97.0,0.125,0.258,0.34,-5.63,90.3,92.2,0.1,0.1,0.286,0.271,0.438,0.085,0.455,0.818,0.1,0.211,0.526,0.222,,,,,,,,,,,,,,,
7,2024-09-16,746502,Single,single,False,686668,518876,Brenton Doyle,Merrill Kelly,0,9dc86c5d-f9d4-484b-bd9c-ee439daf0d43,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.0,5.47,63.0,104.0,99.0,100.0,0.807,7.0,2.57,8.14,1.57,1.13,0.229,0.473,0.133,0.346,0.376,122.0,107.0,105.0,119.0,107.0,106.0,73.0,104.0,96.0,115.0,110.0,110.0,0.2,0.124,0.08,0.213,-0.22,-1.78,-1.51,4.6,91.8,88.4,85.5,82.2,0.209,0.488,0.19,0.303,0.576,0.413,84.0,96.0,89.0,95.0,100.0,97.0,0.125,0.258,0.34,-5.63,90.3,92.2,0.1,0.1,0.286,0.271,0.438,0.085,0.455,0.818,0.1,0.211,0.526,0.222,,,,,,,,,,,,,,,
8,2024-09-16,746502,Groundout,field_out,True,641857,518876,Ryan McMahon,Merrill Kelly,1,afd9dd85-85f6-4350-9146-849bc51dc40f,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,4.0,5.47,63.0,104.0,99.0,100.0,0.807,7.0,2.57,8.14,1.57,1.13,0.229,0.473,0.133,0.346,0.376,122.0,107.0,105.0,119.0,107.0,106.0,73.0,104.0,96.0,115.0,110.0,110.0,0.2,0.124,0.08,0.213,-0.22,-1.78,-1.51,4.6,91.8,88.4,85.5,82.2,0.209,0.488,0.19,0.303,0.576,0.413,84.0,96.0,89.0,95.0,100.0,97.0,0.125,0.258,0.34,-5.63,90.3,92.2,0.1,0.1,0.286,0.271,0.438,0.085,0.455,0.818,0.1,0.211,0.526,0.222,,,,,,,,,,,,,,,
9,2024-09-16,746502,Flyout,field_out,True,664983,622608,Jake McCarthy,Antonio Senzatela,0,2295ed32-9561-44dd-93dc-6f57b7cdb4ea,622608.0,antoniosenzatela,Senzatela,Right,Antonio Senzatela,COL,6.0,11.1,3.0,106.0,79.0,103.0,0.857,6.0,6.0,12.0,3.0,1.0,0.4,0.2,0.1,0.5,0.358,68.0,102.0,99.0,75.0,90.0,118.0,75.0,106.0,102.0,99.0,114.0,105.0,0.582,0.224,0.075,0.119,-6.91,3.43,2.91,1.2,95.0,87.3,86.9,80.6,0.571,1.286,0.118,0.0,0.0,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
