,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSL/C,wCU/C,vFA,vFC,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-06-05,746950,Groundout,field_out,True,671739,601713,Michael Harris II,Nick Pivetta,0,7bf1fd7a-e55a-4c01-89bf-34cd50827258,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-05,746950,Groundout,field_out,True,663586,601713,Austin Riley,Nick Pivetta,0,13fc5bad-5f5d-421b-9857-731d75bae9b8,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-05,746950,Strikeout,strikeout,True,542303,601713,Marcell Ozuna,Nick Pivetta,0,84e50378-e852-4126-aa30-756950cf7a2e,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-05,746950,Groundout,field_out,True,680776,680885,Jarren Duran,Spencer Schwellenbach,0,879326a3-a1b9-42a2-9305-8a3fea6b4793,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,86.0,104.0,99.0,0.232,0.187,0.195,0.166,-1.85,-0.1,0.12,1.16,95.7,92.1,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.567,0.224,0.238,0.286,0.314,93.0,107.0,108.0,79.0,108.0,107.0,0.089,0.131,2.89,-0.1,84.4,94.6,0.129,0.29,0.44,0.267,0.4,0.12,,,,,,,,,
4,2024-06-05,746950,Groundout,field_out,True,665839,680885,Enmanuel Valdez,Spencer Schwellenbach,0,92eefe28-10f2-4453-a599-7acda8e6e5a0,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,86.0,104.0,99.0,0.232,0.187,0.195,0.166,-1.85,-0.1,0.12,1.16,95.7,92.1,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.567,0.224,0.238,0.286,0.314,93.0,107.0,108.0,79.0,108.0,107.0,0.089,0.131,2.89,-0.1,84.4,94.6,0.129,0.29,0.44,0.267,0.4,0.12,,,,,,,,,
5,2024-06-05,746950,Groundout,field_out,True,608701,680885,Rob Refsnyder,Spencer Schwellenbach,0,bcb1a1b3-03ef-4b37-9f48-352e22b7bbcf,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,86.0,104.0,99.0,0.232,0.187,0.195,0.166,-1.85,-0.1,0.12,1.16,95.7,92.1,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.567,0.224,0.238,0.286,0.314,93.0,107.0,108.0,79.0,108.0,107.0,0.089,0.131,2.89,-0.1,84.4,94.6,0.129,0.29,0.44,0.267,0.4,0.12,,,,,,,,,
6,2024-06-05,746950,Walk,walk,False,621566,601713,Matt Olson,Nick Pivetta,0,cf9153e8-9955-46f1-9c72-7f8a3a1512ff,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-06-05,746950,Strikeout,strikeout,True,645277,601713,Ozzie Albies,Nick Pivetta,0,6ebf678e-c32b-4e23-9fbb-18c10d523560,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-05,746950,Strikeout,strikeout,True,518595,601713,Travis d'Arnaud,Nick Pivetta,0,5573b580-6b6f-48b7-baf4-5acc3b1ed488,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-05,746950,Pop Out,field_out,True,594807,601713,Adam Duvall,Nick Pivetta,0,2522c296-d8ea-4d68-a687-b6040e5f5018,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,111.0,106.0,107.0,129.0,107.0,111.0,152.0,102.0,107.0,111.0,100.0,87.0,0.485,0.078,0.281,0.155,1.51,-6.7,0.51,0.97,94.3,88.4,83.0,80.1,0.204,0.354,0.213,0.333,0.583,0.345,0.414,0.966,0.19,0.172,0.31,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-05,746950,Home Run,home_run,False,646240,680885,Rafael Devers,Spencer Schwellenbach,0,0cc38190-e900-46f1-862f-805680eba9ad,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,86.0,104.0,99.0,0.232,0.187,0.195,0.166,-1.85,-0.1,0.12,1.16,95.7,92.1,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.567,0.224,0.238,0.286,0.314,93.0,107.0,108.0,79.0,108.0,107.0,0.089,0.131,2.89,-0.1,84.4,94.6,0.129,0.29,0.44,0.267,0.4,0.12,,,,,,,,,
11,2024-06-05,746950,Single,single,False,641933,680885,Tyler O'Neill,Spencer Schwellenbach,0,6223db6c-b2e6-4760-9641-d52089195493,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,86.0,104.0,99.0,0.232,0.187,0.195,0.166,-1.85,-0.1,0.12,1.16,95.7,92.1,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.567,0.224,0.238,0.286,0.314,93.0,107.0,108.0,79.0,108.0,107.0,0.089,0.131,2.89,-0.1,84.4,94.6,0.129,0.29,0.44,0.267,0.4,0.12,,,,,,,,,
12,2024-06-05,746950,Walk,walk,False,642086,680885,Dominic Smith,Spencer Schwellenbach,1,798d9b75-b934-46f6-96b4-53983e4671db,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,86.0,104.0,99.0,0.232,0.187,0.195,0.166,-1.85,-0.1,0.12,1.16,95.7,92.1,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.567,0.224,0.238,0.286,0.314,93.0,107.0,108.0,79.0,108.0,107.0,0.089,0.131,2.89,-0.1,84.4,94.6,0.129,0.29,0.44,0.267,0.4,0.12,,,,,,,,,
13,2024-06-05,746950,Double,double,False,666152,680885,David Hamilton,Spencer Schwellenbach,1,1eeb7f69-9f86-41c0-b4a6-f8ae78f7dba6,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,86.0,104.0,99.0,0.232,0.187,0.195,0.166,-1.85,-0.1,0.12,1.16,95.7,92.1,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.567,0.224,0.238,0.286,0.314,93.0,107.0,108.0,79.0,108.0,107.0,0.089,0.131,2.89,-0.1,84.4,94.6,0.129,0.29,0.44,0.267,0.4,0.12,,,,,,,,,
14,2024-06-05,746950,Flyout,field_out,True,678882,680885,Ceddanne Rafaela,Spencer Schwellenbach,0,b29dc61d-0a1f-4877-a69f-035f471643fc,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,86.0,104.0,99.0,0.232,0.187,0.195,0.166,-1.85,-0.1,0.12,1.16,95.7,92.1,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.567,0.224,0.238,0.286,0.314,93.0,107.0,108.0,79.0,108.0,107.0,0.089,0.131,2.89,-0.1,84.4,94.6,0.129,0.29,0.44,0.267,0.4,0.12,,,,,,,,,
15,2024-06-05,746950,Sac Fly,sac_fly,True,624512,680885,Reese McGuire,Spencer Schwellenbach,1,ea5967b3-3067-44b6-87bf-d0600742bf0e,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,86.0,104.0,99.0,0.232,0.187,0.195,0.166,-1.85,-0.1,0.12,1.16,95.7,92.1,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.567,0.224,0.238,0.286,0.314,93.0,107.0,108.0,79.0,108.0,107.0,0.089,0.131,2.89,-0.1,84.4,94.6,0.129,0.29,0.44,0.267,0.4,0.12,,,,,,,,,
16,2024-06-05,746950,Strikeout,strikeout,True,680776,680885,Jarren Duran,Spencer Schwellenbach,0,62cc5190-118a-47b6-8bc0-c04ff56b7df7,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,4.43,3.54,44.2,107.0,95.0,107.0,0.768,8.26,2.01,8.46,0.81,1.1,0.258,0.439,0.189,0.25,0.476,91.0,102.0,104.0,108.0,108.0,106.0,109.0,113.0,115.0,86.0,104.0,99.0,0.232,0.187,0.195,0.166,-1.85,-0.1,0.12,1.16,95.7,92.1,86.6,79.9,0.333,0.528,0.189,0.237,0.316,0.223,0.267,0.567,0.224,0.238,0.286,0.314,93.0,107.0,108.0,79.0,108.0,107.0,0.089,0.131,2.89,-0.1,84.4,94.6,0.129,0.29,0.44,0.267,0.4,0.12,,,,,,,,,
