,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff
10,2024-08-25,746595,Flyout,field_out,True,663993,571510,Nathaniel Lowe,Matthew Boyd,0,1059f98e-a0f0-448e-8b68-b74520a1612c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
11,2024-08-25,746595,Home Run,home_run,False,678877,674003,Jhonkensy Noel,Cody Bradford,0,b8904b96-fb38-4245-8c24-9bd4d34fd4be,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
12,2024-08-25,746595,Groundout,field_out,True,665926,674003,Andrés Giménez,Cody Bradford,0,ba48871d-327a-46ab-b6bc-abc2f040b4c9,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
13,2024-08-25,746595,Flyout,field_out,True,671289,674003,Tyler Freeman,Cody Bradford,0,3d5489b6-8df3-45f5-875e-104f62115a75,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
14,2024-08-25,746595,Flyout,field_out,True,595978,674003,Austin Hedges,Cody Bradford,0,4cc30f7e-e8ed-4d2e-a8b5-bdf96d1ce85a,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
15,2024-08-25,746595,Groundout,field_out,True,694671,571510,Wyatt Langford,Matthew Boyd,0,4d104f25-4f52-4763-9c81-7c5d3352b159,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
16,2024-08-25,746595,Pop Out,field_out,True,641680,571510,Jonah Heim,Matthew Boyd,0,6b3f1104-5ba8-4b2f-8775-742929bd954f,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
17,2024-08-25,746595,Lineout,field_out,True,677649,571510,Ezequiel Duran,Matthew Boyd,0,b8a0e6b2-03b9-4560-9a09-b4e7822db954,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
18,2024-08-25,746595,Flyout,field_out,True,680757,674003,Steven Kwan,Cody Bradford,0,92e3adde-a8a0-4e8d-85a3-4e84fb1ed0a4,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
19,2024-08-25,746595,Strikeout,strikeout,True,657041,674003,Lane Thomas,Cody Bradford,0,d7459941-6a3d-45d9-9796-1f0cbc4cc687,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
20,2024-08-25,746595,Single,single,False,608070,674003,José Ramírez,Cody Bradford,0,a1e62ab8-848d-4a52-8247-f066df5aaa75,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
21,2024-08-25,746595,Walk,walk,False,681807,674003,David Fry,Cody Bradford,1,ad481d3b-c35b-46ec-b883-148f0ec9f03f,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
22,2024-08-25,746595,Caught Stealing Home,caught_stealing_home,True,647304,674003,Josh Naylor,Cody Bradford,0,d84faf35-6c71-4c93-932b-4b592a5bb4d2,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
23,2024-08-25,746595,Single,single,False,543760,571510,Marcus Semien,Matthew Boyd,0,b70e838f-1615-4465-ab50-2040bd4ab59a,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
24,2024-08-25,746595,Strikeout,strikeout,True,608369,571510,Corey Seager,Matthew Boyd,0,cb9eec27-71ae-4d48-8b47-8dff90787fe7,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
25,2024-08-25,746595,Forceout,force_out,True,543257,571510,Robbie Grossman,Matthew Boyd,1,071ff4d4-1acf-4bb9-9fa5-daf31855ef9d,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
26,2024-08-25,746595,Groundout,field_out,True,666969,571510,Adolis García,Matthew Boyd,0,aa1404a3-8ffe-442f-8e04-f3f225d44e32,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
27,2024-08-25,746595,Groundout,field_out,True,647304,674003,Josh Naylor,Cody Bradford,0,83d76909-e8ab-4496-8372-1fba2b33a496,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
28,2024-08-25,746595,Pop Out,field_out,True,678877,674003,Jhonkensy Noel,Cody Bradford,0,b98762f7-8396-43aa-b1de-2617c43f515d,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
29,2024-08-25,746595,Groundout,field_out,True,665926,674003,Andrés Giménez,Cody Bradford,0,f8935bb1-49b9-4010-b61a-4427c86b9b8e,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,3.31,3.55,49.0,107.0,92.0,101.0,0.781,8.08,1.47,6.98,1.1,0.66,0.27,0.312,0.149,0.298,0.407,101.0,106.0,110.0,91.0,108.0,108.0,92.0,107.0,94.0,,,,51.0,112.0,109.0,,0.523,0.051,0.143,0.276,2.13,,4.85,-2.71,0.96,90.1,81.0,,83.4,75.3,0.229,0.313,0.353,0.173,0.316,0.231,,,,0.154,0.154,0.217,0.32,0.64,0.133,52.0,116.0,98.0,0.007,-0.66,85.9,,,,,,,,,,,,,,,
30,2024-08-25,746595,Single,single,False,673962,571510,Josh Jung,Matthew Boyd,0,79c25edc-3418-4635-99ca-32e7fcc6863b,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
31,2024-08-25,746595,Strikeout,strikeout,True,663993,571510,Nathaniel Lowe,Matthew Boyd,0,5c4fb1dd-aa16-480a-92b7-6559955c0180,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
32,2024-08-25,746595,Flyout,field_out,True,694671,571510,Wyatt Langford,Matthew Boyd,1,e2f4d168-e69b-419a-af03-1a6f13c2ac9d,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
33,2024-08-25,746595,Double,double,False,641680,571510,Jonah Heim,Matthew Boyd,1,76277863-6ead-4d03-bfd2-2a949378cb48,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,84.0,78.0,81.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.078,0.249,1.98,2.91,3.22,1.99,-2.72,92.2,81.5,91.9,79.8,74.3,0.278,0.556,0.182,0.154,0.154,0.294,0.154,0.385,0.125,0.083,0.167,0.238,0.0,0.0,0.667,,,,,,,,,,,,,,,,,,,,,
