,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,CH%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vFS,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-22,746253,Flyout,field_out,True,573262,607625,Mike Yastrzemski,Seth Lugo,0,0611344e-3888-428f-b81a-220c850d71eb,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.03,3.73,204.2,101.0,97.0,100.0,0.798,7.83,2.07,7.74,0.7,1.18,0.214,0.386,0.157,0.3,0.43,93.0,100.0,98.0,126.0,101.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,106.0,105.0,0.185,0.241,0.081,0.026,0.135,0.262,0.07,0.78,2.76,-0.13,0.67,-0.74,1.42,0.1,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.231,0.391,0.171,0.274,0.381,0.129,0.179,0.274,0.34,0.22,0.286,0.27,0.216,0.392,0.197,0.232,0.232,0.231,0.208,0.333,0.291,0.36,0.72,0.106,0.111,0.444,0.333,,,,,,
1,2024-09-22,746253,Field Error,field_error,False,671218,607625,Heliot Ramos,Seth Lugo,0,f80d5afd-d2d3-4aa1-8993-12763f03cc6f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.03,3.73,204.2,101.0,97.0,100.0,0.798,7.83,2.07,7.74,0.7,1.18,0.214,0.386,0.157,0.3,0.43,93.0,100.0,98.0,126.0,101.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,106.0,105.0,0.185,0.241,0.081,0.026,0.135,0.262,0.07,0.78,2.76,-0.13,0.67,-0.74,1.42,0.1,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.231,0.391,0.171,0.274,0.381,0.129,0.179,0.274,0.34,0.22,0.286,0.27,0.216,0.392,0.197,0.232,0.232,0.231,0.208,0.333,0.291,0.36,0.72,0.106,0.111,0.444,0.333,,,,,,
2,2024-09-22,746253,Strikeout,strikeout,True,664774,607625,LaMonte Wade Jr.,Seth Lugo,0,1b2afa79-fc48-49dd-8f22-7528237a8125,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.03,3.73,204.2,101.0,97.0,100.0,0.798,7.83,2.07,7.74,0.7,1.18,0.214,0.386,0.157,0.3,0.43,93.0,100.0,98.0,126.0,101.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,106.0,105.0,0.185,0.241,0.081,0.026,0.135,0.262,0.07,0.78,2.76,-0.13,0.67,-0.74,1.42,0.1,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.231,0.391,0.171,0.274,0.381,0.129,0.179,0.274,0.34,0.22,0.286,0.27,0.216,0.392,0.197,0.232,0.232,0.231,0.208,0.333,0.291,0.36,0.72,0.106,0.111,0.444,0.333,,,,,,
3,2024-09-22,746253,Flyout,field_out,True,656305,607625,Matt Chapman,Seth Lugo,0,1f5e25c6-6406-4fa6-bbdf-ac29900b31f5,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.03,3.73,204.2,101.0,97.0,100.0,0.798,7.83,2.07,7.74,0.7,1.18,0.214,0.386,0.157,0.3,0.43,93.0,100.0,98.0,126.0,101.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,106.0,105.0,0.185,0.241,0.081,0.026,0.135,0.262,0.07,0.78,2.76,-0.13,0.67,-0.74,1.42,0.1,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.231,0.391,0.171,0.274,0.381,0.129,0.179,0.274,0.34,0.22,0.286,0.27,0.216,0.392,0.197,0.232,0.232,0.231,0.208,0.333,0.291,0.36,0.72,0.106,0.111,0.444,0.333,,,,,,
4,2024-09-22,746253,Flyout,field_out,True,502054,605483,Tommy Pham,Blake Snell,0,0c1aeeba-e340-40ae-9f8c-6265d207b184,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.12,2.54,104.0,98.0,122.0,104.0,0.641,12.55,3.81,5.63,0.52,1.03,0.263,0.404,0.171,0.254,0.356,110.0,108.0,116.0,148.0,99.0,109.0,116.0,96.0,100.0,,,,106.0,87.0,91.0,,,,,,,,0.464,,,0.101,0.26,0.176,1.16,,,,0.12,2.25,0.95,95.9,,,85.5,,88.7,81.1,0.2,0.303,0.241,,,,0.111,0.183,0.493,,,,0.167,0.267,0.446,,,,0.236,0.319,0.47,,,,,,,,,,,,
5,2024-09-22,746253,Flyout,field_out,True,677951,605483,Bobby Witt Jr.,Blake Snell,0,87d51ef1-ee2a-4e78-8dd7-d672ea8982b1,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.12,2.54,104.0,98.0,122.0,104.0,0.641,12.55,3.81,5.63,0.52,1.03,0.263,0.404,0.171,0.254,0.356,110.0,108.0,116.0,148.0,99.0,109.0,116.0,96.0,100.0,,,,106.0,87.0,91.0,,,,,,,,0.464,,,0.101,0.26,0.176,1.16,,,,0.12,2.25,0.95,95.9,,,85.5,,88.7,81.1,0.2,0.303,0.241,,,,0.111,0.183,0.493,,,,0.167,0.267,0.446,,,,0.236,0.319,0.47,,,,,,,,,,,,
6,2024-09-22,746253,Lineout,field_out,True,521692,605483,Salvador Perez,Blake Snell,0,c1a9664c-4065-4255-aa9e-234d34b663cd,605483.0,blakesnell,Snell,Left,Blake Snell,SFG,3.12,2.54,104.0,98.0,122.0,104.0,0.641,12.55,3.81,5.63,0.52,1.03,0.263,0.404,0.171,0.254,0.356,110.0,108.0,116.0,148.0,99.0,109.0,116.0,96.0,100.0,,,,106.0,87.0,91.0,,,,,,,,0.464,,,0.101,0.26,0.176,1.16,,,,0.12,2.25,0.95,95.9,,,85.5,,88.7,81.1,0.2,0.303,0.241,,,,0.111,0.183,0.493,,,,0.167,0.267,0.446,,,,0.236,0.319,0.47,,,,,,,,,,,,
7,2024-09-22,746253,Lineout,field_out,True,672275,607625,Patrick Bailey,Seth Lugo,0,b612f349-bbdd-428e-bef0-aa4d3b6cca25,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.03,3.73,204.2,101.0,97.0,100.0,0.798,7.83,2.07,7.74,0.7,1.18,0.214,0.386,0.157,0.3,0.43,93.0,100.0,98.0,126.0,101.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,106.0,105.0,0.185,0.241,0.081,0.026,0.135,0.262,0.07,0.78,2.76,-0.13,0.67,-0.74,1.42,0.1,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.231,0.391,0.171,0.274,0.381,0.129,0.179,0.274,0.34,0.22,0.286,0.27,0.216,0.392,0.197,0.232,0.232,0.231,0.208,0.333,0.291,0.36,0.72,0.106,0.111,0.444,0.333,,,,,,
8,2024-09-22,746253,Single,single,False,666464,607625,Jerar Encarnacion,Seth Lugo,0,771ab4d9-764a-448d-937d-f5a02b59bcfc,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.03,3.73,204.2,101.0,97.0,100.0,0.798,7.83,2.07,7.74,0.7,1.18,0.214,0.386,0.157,0.3,0.43,93.0,100.0,98.0,126.0,101.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,106.0,105.0,0.185,0.241,0.081,0.026,0.135,0.262,0.07,0.78,2.76,-0.13,0.67,-0.74,1.42,0.1,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.231,0.391,0.171,0.274,0.381,0.129,0.179,0.274,0.34,0.22,0.286,0.27,0.216,0.392,0.197,0.232,0.232,0.231,0.208,0.333,0.291,0.36,0.72,0.106,0.111,0.444,0.333,,,,,,
9,2024-09-22,746253,Triple,triple,False,687529,607625,Grant McCray,Seth Lugo,1,2bfca8a7-b936-472a-8ad4-d8478c9451ef,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.03,3.73,204.2,101.0,97.0,100.0,0.798,7.83,2.07,7.74,0.7,1.18,0.214,0.386,0.157,0.3,0.43,93.0,100.0,98.0,126.0,101.0,110.0,75.0,103.0,95.0,68.0,101.0,92.0,125.0,97.0,105.0,97.0,103.0,103.0,93.0,106.0,105.0,0.185,0.241,0.081,0.026,0.135,0.262,0.07,0.78,2.76,-0.13,0.67,-0.74,1.42,0.1,92.2,90.1,85.7,87.4,92.1,85.2,79.4,0.231,0.391,0.171,0.274,0.381,0.129,0.179,0.274,0.34,0.22,0.286,0.27,0.216,0.392,0.197,0.232,0.232,0.231,0.208,0.333,0.291,0.36,0.72,0.106,0.111,0.444,0.333,,,,,,
