,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-04-11,747137,Flyout,field_out,True,607043,642216,Brandon Nimmo,Allan Winans,0,dca555d8-e3d0-45ee-972d-5532aebe1560,642216.0,allanwinans,Winans,Right,Allan Winans,ATL,10.8,5.87,5.0,97.0,69.0,91.0,0.756,1.8,3.6,14.4,1.8,2.17,0.182,0.318,0.182,0.227,0.463,64.0,108.0,102.0,54.0,94.0,89.0,68.0,89.0,73.0,119.0,60.0,82.0,0.244,0.146,0.098,0.512,-6.42,4.61,-9.5,-5.27,90.8,83.2,89.9,80.2,0.417,0.833,0.28,0.143,0.143,0.111,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-11,747137,Walk,walk,False,516782,642216,Starling Marte,Allan Winans,0,1305291e-a188-4ba4-a6f4-79abc44ab4a7,642216.0,allanwinans,Winans,Right,Allan Winans,ATL,10.8,5.87,5.0,97.0,69.0,91.0,0.756,1.8,3.6,14.4,1.8,2.17,0.182,0.318,0.182,0.227,0.463,64.0,108.0,102.0,54.0,94.0,89.0,68.0,89.0,73.0,119.0,60.0,82.0,0.244,0.146,0.098,0.512,-6.42,4.61,-9.5,-5.27,90.8,83.2,89.9,80.2,0.417,0.833,0.28,0.143,0.143,0.111,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-11,747137,Flyout,field_out,True,596019,642216,Francisco Lindor,Allan Winans,0,1269b093-9ff8-47f0-84d2-7dbef7748e96,642216.0,allanwinans,Winans,Right,Allan Winans,ATL,10.8,5.87,5.0,97.0,69.0,91.0,0.756,1.8,3.6,14.4,1.8,2.17,0.182,0.318,0.182,0.227,0.463,64.0,108.0,102.0,54.0,94.0,89.0,68.0,89.0,73.0,119.0,60.0,82.0,0.244,0.146,0.098,0.512,-6.42,4.61,-9.5,-5.27,90.8,83.2,89.9,80.2,0.417,0.833,0.28,0.143,0.143,0.111,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-11,747137,Single,single,False,624413,642216,Pete Alonso,Allan Winans,1,186e2ea6-dd0c-4945-83ef-8f11ff1d1976,642216.0,allanwinans,Winans,Right,Allan Winans,ATL,10.8,5.87,5.0,97.0,69.0,91.0,0.756,1.8,3.6,14.4,1.8,2.17,0.182,0.318,0.182,0.227,0.463,64.0,108.0,102.0,54.0,94.0,89.0,68.0,89.0,73.0,119.0,60.0,82.0,0.244,0.146,0.098,0.512,-6.42,4.61,-9.5,-5.27,90.8,83.2,89.9,80.2,0.417,0.833,0.28,0.143,0.143,0.111,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-11,747137,Single,single,False,683146,642216,Brett Baty,Allan Winans,1,9cfb829a-2c46-43f5-b14f-93192dc5af7f,642216.0,allanwinans,Winans,Right,Allan Winans,ATL,10.8,5.87,5.0,97.0,69.0,91.0,0.756,1.8,3.6,14.4,1.8,2.17,0.182,0.318,0.182,0.227,0.463,64.0,108.0,102.0,54.0,94.0,89.0,68.0,89.0,73.0,119.0,60.0,82.0,0.244,0.146,0.098,0.512,-6.42,4.61,-9.5,-5.27,90.8,83.2,89.9,80.2,0.417,0.833,0.28,0.143,0.143,0.111,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-11,747137,Strikeout,strikeout,True,682626,642216,Francisco Alvarez,Allan Winans,0,7376a8bf-6ba3-4901-806c-e8746aab937d,642216.0,allanwinans,Winans,Right,Allan Winans,ATL,10.8,5.87,5.0,97.0,69.0,91.0,0.756,1.8,3.6,14.4,1.8,2.17,0.182,0.318,0.182,0.227,0.463,64.0,108.0,102.0,54.0,94.0,89.0,68.0,89.0,73.0,119.0,60.0,82.0,0.244,0.146,0.098,0.512,-6.42,4.61,-9.5,-5.27,90.8,83.2,89.9,80.2,0.417,0.833,0.28,0.143,0.143,0.111,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-04-11,747137,Groundout,field_out,True,660670,500779,Ronald Acuña Jr.,Jose Quintana,0,00bb11fc-63dd-4b93-aeed-c3b8564de531,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,0.318,0.207,,0.199,-1.6,-0.01,,0.78,90.5,85.8,90.7,,0.188,0.263,0.314,0.271,0.504,0.137,0.281,0.579,0.149,108.0,104.0,101.0,0.277,0.72,77.8,0.255,0.415,0.247,0.154,0.269,0.327,,,,,,,,,,,,
7,2024-04-11,747137,Flyout,field_out,True,645277,500779,Ozzie Albies,Jose Quintana,0,fea1ea18-4c46-496c-a66e-0c69100b6242,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,0.318,0.207,,0.199,-1.6,-0.01,,0.78,90.5,85.8,90.7,,0.188,0.263,0.314,0.271,0.504,0.137,0.281,0.579,0.149,108.0,104.0,101.0,0.277,0.72,77.8,0.255,0.415,0.247,0.154,0.269,0.327,,,,,,,,,,,,
8,2024-04-11,747137,Flyout,field_out,True,663586,500779,Austin Riley,Jose Quintana,0,64b57c54-2324-4ffd-8aae-835bc86469f3,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,69.0,93.0,86.0,75.0,97.0,91.0,,,,0.318,0.207,,0.199,-1.6,-0.01,,0.78,90.5,85.8,90.7,,0.188,0.263,0.314,0.271,0.504,0.137,0.281,0.579,0.149,108.0,104.0,101.0,0.277,0.72,77.8,0.255,0.415,0.247,0.154,0.269,0.327,,,,,,,,,,,,
9,2024-04-11,747137,Walk,walk,False,643446,642216,Jeff McNeil,Allan Winans,0,cab65def-6738-4871-b9d1-6d17c7d1b8c9,642216.0,allanwinans,Winans,Right,Allan Winans,ATL,10.8,5.87,5.0,97.0,69.0,91.0,0.756,1.8,3.6,14.4,1.8,2.17,0.182,0.318,0.182,0.227,0.463,64.0,108.0,102.0,54.0,94.0,89.0,68.0,89.0,73.0,119.0,60.0,82.0,0.244,0.146,0.098,0.512,-6.42,4.61,-9.5,-5.27,90.8,83.2,89.9,80.2,0.417,0.833,0.28,0.143,0.143,0.111,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
