,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff
0,2024-05-03,745187,Groundout,field_out,True,670032,543243,Nicky Lopez,Sonny Gray,0,4653ba6c-d65a-4651-9701-c48da7c716d8,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.162,0.216,0.422,0.197,0.316,0.181,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,0.385,0.769,0.345
1,2024-05-03,745187,Groundout,field_out,True,502054,543243,Tommy Pham,Sonny Gray,0,f885310c-578f-44a3-99d3-5b57920a9198,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.162,0.216,0.422,0.197,0.316,0.181,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,0.385,0.769,0.345
2,2024-05-03,745187,Groundout,field_out,True,650391,543243,Eloy Jiménez,Sonny Gray,0,ffb41ff1-921c-426a-b75a-6d18808f06a2,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.162,0.216,0.422,0.197,0.316,0.181,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,0.385,0.769,0.345
3,2024-05-03,745187,Pop Out,field_out,True,680977,641745,Brendan Donovan,Brad Keller,0,8d60ef32-06b4-48a0-af31-ff4afeadc529,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,89.0,90.0,102.0,77.0,102.0,98.0,73.0,86.0,87.0,118.0,105.0,109.0,,,,0.029,0.374,,0.416,0.022,0.16,-1.0,,-8.19,-0.72,-7.7,1.04,93.6,,88.6,92.5,85.8,81.3,0.255,0.491,0.223,,,,0.279,0.426,0.12,,,,0.5,1.0,0.25,0.071,0.071,0.378
4,2024-05-03,745187,Double,double,False,575929,641745,Willson Contreras,Brad Keller,0,48bcd1c7-09ad-4e96-a9c1-1fa6239ae8a2,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,89.0,90.0,102.0,77.0,102.0,98.0,73.0,86.0,87.0,118.0,105.0,109.0,,,,0.029,0.374,,0.416,0.022,0.16,-1.0,,-8.19,-0.72,-7.7,1.04,93.6,,88.6,92.5,85.8,81.3,0.255,0.491,0.223,,,,0.279,0.426,0.12,,,,0.5,1.0,0.25,0.071,0.071,0.378
5,2024-05-03,745187,Walk,walk,False,502671,641745,Paul Goldschmidt,Brad Keller,0,d65c3702-e971-4b75-9c06-c7b5eaa2883f,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,89.0,90.0,102.0,77.0,102.0,98.0,73.0,86.0,87.0,118.0,105.0,109.0,,,,0.029,0.374,,0.416,0.022,0.16,-1.0,,-8.19,-0.72,-7.7,1.04,93.6,,88.6,92.5,85.8,81.3,0.255,0.491,0.223,,,,0.279,0.426,0.12,,,,0.5,1.0,0.25,0.071,0.071,0.378
6,2024-05-03,745187,Double,double,False,571448,641745,Nolan Arenado,Brad Keller,1,c5af765a-9941-449e-b432-51ecb37a04f9,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,89.0,90.0,102.0,77.0,102.0,98.0,73.0,86.0,87.0,118.0,105.0,109.0,,,,0.029,0.374,,0.416,0.022,0.16,-1.0,,-8.19,-0.72,-7.7,1.04,93.6,,88.6,92.5,85.8,81.3,0.255,0.491,0.223,,,,0.279,0.426,0.12,,,,0.5,1.0,0.25,0.071,0.071,0.378
7,2024-05-03,745187,Groundout,field_out,True,676475,641745,Alec Burleson,Brad Keller,1,b4efd767-f7ba-454e-994b-3480e742e265,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,89.0,90.0,102.0,77.0,102.0,98.0,73.0,86.0,87.0,118.0,105.0,109.0,,,,0.029,0.374,,0.416,0.022,0.16,-1.0,,-8.19,-0.72,-7.7,1.04,93.6,,88.6,92.5,85.8,81.3,0.255,0.491,0.223,,,,0.279,0.426,0.12,,,,0.5,1.0,0.25,0.071,0.071,0.378
8,2024-05-03,745187,Groundout,field_out,True,691026,641745,Masyn Winn,Brad Keller,0,68ee37d0-6d33-409f-bb2a-3435e211150c,641745.0,bradkeller,"Keller, B",Right,Brad Keller,- - -,5.13,4.57,33.1,102.0,97.0,103.0,0.81,6.48,2.97,9.45,1.62,1.34,0.239,0.416,0.168,0.31,0.426,96.0,103.0,101.0,89.0,90.0,102.0,77.0,102.0,98.0,73.0,86.0,87.0,118.0,105.0,109.0,,,,0.029,0.374,,0.416,0.022,0.16,-1.0,,-8.19,-0.72,-7.7,1.04,93.6,,88.6,92.5,85.8,81.3,0.255,0.491,0.223,,,,0.279,0.426,0.12,,,,0.5,1.0,0.25,0.071,0.071,0.378
9,2024-05-03,745187,Strikeout,strikeout,True,657757,543243,Gavin Sheets,Sonny Gray,0,f980a7c4-7e5c-438f-813e-8b52538557c2,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.34,3.34,99.2,102.0,108.0,106.0,0.75,10.93,2.17,7.31,0.72,1.31,0.215,0.402,0.151,0.327,0.443,69.0,88.0,83.0,115.0,95.0,95.0,107.0,95.0,101.0,92.0,116.0,114.0,150.0,117.0,131.0,88.0,99.0,99.0,0.173,0.239,0.182,0.187,0.159,0.06,0.68,1.7,1.47,0.67,1.37,-2.47,92.6,87.7,88.5,93.1,85.0,80.1,0.162,0.216,0.422,0.197,0.316,0.181,0.31,0.479,0.147,0.237,0.407,0.303,0.184,0.342,0.299,0.385,0.769,0.345
