,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,EP%,wEP/C,vEP
12,2024-08-06,747086,Groundout,field_out,True,668930,693821,Brice Turang,Bryce Elder,1,08bde16f-18c8-438c-8572-3658f616f2e2,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-06,747086,Strikeout,strikeout,True,694192,693821,Jackson Chourio,Bryce Elder,0,c1ebf347-9052-4b5d-84d4-9c33ad03a849,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-06,747086,Double,double,False,621566,607067,Matt Olson,Colin Rea,0,6e7b4ad9-934c-44af-be22-7f8fd10e53a8,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,,1.15,-0.23,3.54,,92.8,,92.3,82.0,0.284,0.477,0.111,,,,,,,0.186,0.283,0.24,102.0,108.0,103.0,76.0,95.0,88.0,78.0,95.0,96.0,0.212,0.084,0.042,-1.11,-1.28,-4.24,87.7,86.4,78.6,0.288,0.64,0.173,0.078,0.089,0.244,0.275,0.412,0.267,0.417,0.708,0.189,,,
15,2024-08-06,747086,Groundout,field_out,True,606115,607067,Orlando Arcia,Colin Rea,1,4cbfef6c-fad3-4311-ad2e-abb4036da355,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,,1.15,-0.23,3.54,,92.8,,92.3,82.0,0.284,0.477,0.111,,,,,,,0.186,0.283,0.24,102.0,108.0,103.0,76.0,95.0,88.0,78.0,95.0,96.0,0.212,0.084,0.042,-1.11,-1.28,-4.24,87.7,86.4,78.6,0.288,0.64,0.173,0.078,0.089,0.244,0.275,0.412,0.267,0.417,0.708,0.189,,,
16,2024-08-06,747086,Groundout,field_out,True,518595,607067,Travis d'Arnaud,Colin Rea,0,16011a40-d9e2-481c-9fbc-d233d3e99905,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,,1.15,-0.23,3.54,,92.8,,92.3,82.0,0.284,0.477,0.111,,,,,,,0.186,0.283,0.24,102.0,108.0,103.0,76.0,95.0,88.0,78.0,95.0,96.0,0.212,0.084,0.042,-1.11,-1.28,-4.24,87.7,86.4,78.6,0.288,0.64,0.173,0.078,0.089,0.244,0.275,0.412,0.267,0.417,0.708,0.189,,,
17,2024-08-06,747086,Strikeout,strikeout,True,592696,607067,Eddie Rosario,Colin Rea,0,c0a00088-227c-4b08-966b-1c49e4544396,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,,1.15,-0.23,3.54,,92.8,,92.3,82.0,0.284,0.477,0.111,,,,,,,0.186,0.283,0.24,102.0,108.0,103.0,76.0,95.0,88.0,78.0,95.0,96.0,0.212,0.084,0.042,-1.11,-1.28,-4.24,87.7,86.4,78.6,0.288,0.64,0.173,0.078,0.089,0.244,0.275,0.412,0.267,0.417,0.708,0.189,,,
18,2024-08-06,747086,Strikeout,strikeout,True,669003,693821,Garrett Mitchell,Bryce Elder,0,0fc13dda-651a-4bed-b0ff-ac3c38e8c631,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-06,747086,Walk,walk,False,661388,693821,William Contreras,Bryce Elder,0,b2817b7a-4584-4ad9-8edc-0c45958c5448,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-06,747086,Home Run,home_run,False,642715,693821,Willy Adames,Bryce Elder,1,79e88326-a27e-42ef-8489-da47a9935a14,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-06,747086,Strikeout,strikeout,True,641343,693821,Jake Bauers,Bryce Elder,0,5dff09d9-7c6e-4da0-a2bd-20fd3c9abf91,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-06,747086,Strikeout,strikeout,True,656555,693821,Rhys Hoskins,Bryce Elder,0,9cfb32aa-0c1d-49dd-a47b-b245d29f3a3f,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-06,747086,Strikeout,strikeout,True,593160,607067,Whit Merrifield,Colin Rea,0,1cf7405f-649b-4bc2-bc6f-1dfbf129ed9c,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,,1.15,-0.23,3.54,,92.8,,92.3,82.0,0.284,0.477,0.111,,,,,,,0.186,0.283,0.24,102.0,108.0,103.0,76.0,95.0,88.0,78.0,95.0,96.0,0.212,0.084,0.042,-1.11,-1.28,-4.24,87.7,86.4,78.6,0.288,0.64,0.173,0.078,0.089,0.244,0.275,0.412,0.267,0.417,0.708,0.189,,,
24,2024-08-06,747086,Strikeout,strikeout,True,672284,607067,Jarred Kelenic,Colin Rea,0,1f584024-99f0-455a-a045-a50195e3dfed,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,,1.15,-0.23,3.54,,92.8,,92.3,82.0,0.284,0.477,0.111,,,,,,,0.186,0.283,0.24,102.0,108.0,103.0,76.0,95.0,88.0,78.0,95.0,96.0,0.212,0.084,0.042,-1.11,-1.28,-4.24,87.7,86.4,78.6,0.288,0.64,0.173,0.078,0.089,0.244,0.275,0.412,0.267,0.417,0.708,0.189,,,
25,2024-08-06,747086,Strikeout,strikeout,True,624585,607067,Jorge Soler,Colin Rea,0,7e08753c-dd67-4d0e-8e06-918b57168a2e,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,,1.15,-0.23,3.54,,92.8,,92.3,82.0,0.284,0.477,0.111,,,,,,,0.186,0.283,0.24,102.0,108.0,103.0,76.0,95.0,88.0,78.0,95.0,96.0,0.212,0.084,0.042,-1.11,-1.28,-4.24,87.7,86.4,78.6,0.288,0.64,0.173,0.078,0.089,0.244,0.275,0.412,0.267,0.417,0.708,0.189,,,
26,2024-08-06,747086,Single,single,False,686217,693821,Sal Frelick,Bryce Elder,0,7fdf1554-5b14-43a9-a61b-64df98943e75,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-06,747086,Groundout,field_out,True,687401,693821,Joey Ortiz,Bryce Elder,1,a29ef729-1180-4791-9c79-c14d4b4905ea,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-06,747086,Single,single,False,668930,693821,Brice Turang,Bryce Elder,1,42eff1a1-04e1-493a-8d29-a2da8f48a166,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-06,747086,Groundout,field_out,True,694192,693821,Jackson Chourio,Bryce Elder,0,41cca4ac-aaee-4e23-a242-13dbd6b2076d,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-06,747086,Walk,walk,False,669003,693821,Garrett Mitchell,Bryce Elder,0,f8ff4abb-6e10-4ff7-a37c-ca221df5f625,693821.0,bryceelder,Elder,Right,Bryce Elder,ATL,6.52,4.97,49.2,99.0,94.0,98.0,0.759,8.34,3.08,11.6,1.45,1.65,0.193,0.466,0.161,0.391,0.387,129.0,91.0,90.0,46.0,97.0,85.0,66.0,99.0,89.0,135.0,105.0,118.0,0.426,0.127,0.315,0.132,-3.25,-1.03,-1.05,-0.02,91.5,85.1,90.2,83.7,0.344,0.458,0.086,0.278,0.593,0.412,0.258,0.258,0.283,0.32,0.68,0.286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-06,747086,Groundout,field_out,True,661388,445926,William Contreras,Jesse Chavez,0,dc1703f7-2b63-499e-a980-aa5693a81528,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,3.4,4.44,55.2,102.0,84.0,96.0,0.845,7.92,3.07,8.73,1.62,1.39,0.293,0.329,0.192,0.299,0.43,62.0,106.0,94.0,,,,87.0,103.0,97.0,101.0,120.0,125.0,0.268,,0.017,0.127,,-1.12,-9.71,-0.43,,85.2,90.7,81.4,0.305,0.576,0.093,0.333,1.0,0.429,0.273,0.424,0.158,,,,86.0,95.0,93.0,86.0,101.0,96.0,,,,0.515,,0.073,0.72,,0.14,88.8,,75.7,0.218,0.356,0.19,,,,,,,0.214,0.286,0.242,,,
32,2024-08-06,747086,Single,single,False,663586,607067,Austin Riley,Colin Rea,0,4f0c8ca3-0e65-44ad-8a25-8dc4ca182501,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,,1.15,-0.23,3.54,,92.8,,92.3,82.0,0.284,0.477,0.111,,,,,,,0.186,0.283,0.24,102.0,108.0,103.0,76.0,95.0,88.0,78.0,95.0,96.0,0.212,0.084,0.042,-1.11,-1.28,-4.24,87.7,86.4,78.6,0.288,0.64,0.173,0.078,0.089,0.244,0.275,0.412,0.267,0.417,0.708,0.189,,,
33,2024-08-06,747086,Strikeout,strikeout,True,542303,607067,Marcell Ozuna,Colin Rea,0,71ff9edc-5117-4b1a-8d30-6d792dd00f07,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.61,4.88,142.0,102.0,84.0,97.0,0.829,7.16,2.28,8.11,1.39,0.98,0.256,0.443,0.15,0.333,0.449,,,,69.0,110.0,96.0,83.0,103.0,96.0,109.0,106.0,109.0,0.307,0.183,0.172,,1.15,-0.23,3.54,,92.8,,92.3,82.0,0.284,0.477,0.111,,,,,,,0.186,0.283,0.24,102.0,108.0,103.0,76.0,95.0,88.0,78.0,95.0,96.0,0.212,0.084,0.042,-1.11,-1.28,-4.24,87.7,86.4,78.6,0.288,0.64,0.173,0.078,0.089,0.244,0.275,0.412,0.267,0.417,0.708,0.189,,,
