,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS_ba,FS_slg,FS_whiff
10,2024-08-16,747001,Double,double,False,663624,677161,Ryan Mountcastle,Zack Kelly,1,188f4142-178d-41bc-91cd-253ab2e2c00a,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,122.0,105.0,111.0,,,,,,,131.0,103.0,115.0,82.0,100.0,103.0,,0.207,0.266,,0.212,1.16,,2.07,,-0.21,90.8,83.6,,82.3,,0.225,0.475,0.198,,,,,,,0.167,0.476,0.333,,,,106.0,97.0,93.0,0.315,-0.8,96.5,0.23,0.328,0.222,0.106,0.213,0.354,,,,,,,,,,,,,,,
11,2024-08-16,747001,Pop Out,field_out,True,650391,677161,Eloy Jiménez,Zack Kelly,0,1c005950-2d81-4c4a-a93c-8dad756052db,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,2.58,3.97,52.1,101.0,111.0,105.0,0.746,9.63,3.78,6.02,1.55,1.24,0.216,0.403,0.164,0.269,0.426,122.0,105.0,111.0,,,,,,,131.0,103.0,115.0,82.0,100.0,103.0,,0.207,0.266,,0.212,1.16,,2.07,,-0.21,90.8,83.6,,82.3,,0.225,0.475,0.198,,,,,,,0.167,0.476,0.333,,,,106.0,97.0,93.0,0.315,-0.8,96.5,0.23,0.328,0.222,0.106,0.213,0.354,,,,,,,,,,,,,,,
12,2024-08-16,747001,Groundout,field_out,True,666152,669203,David Hamilton,Corbin Burnes,0,419ca921-e80a-4239-a01a-c8ff042ce8f4,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-16,747001,Flyout,field_out,True,678882,669203,Ceddanne Rafaela,Corbin Burnes,0,073447fb-0deb-4e89-8059-a5a162cb7948,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-16,747001,Double,double,False,680776,669203,Jarren Duran,Corbin Burnes,0,65b8204f-3dc7-4590-a8ed-b08528922643,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-16,747001,Strikeout,strikeout,True,677800,669203,Wilyer Abreu,Corbin Burnes,0,109f7dcd-0274-4c89-9441-be25a20e44ef,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-16,747001,Single,single,False,702616,681867,Jackson Holliday,Cooper Criswell,0,e2a9c061-b39c-429b-80d3-df0983b3b0a3,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
17,2024-08-16,747001,Groundout,field_out,True,656775,681867,Cedric Mullins,Cooper Criswell,1,bbf26ca4-db7b-498c-89f8-4a6159bf45db,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
18,2024-08-16,747001,Single,single,False,602104,681867,Ramón Urías,Cooper Criswell,1,e79b33e4-f728-46ef-aa9f-38ed98e1f1aa,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
19,2024-08-16,747001,Single,single,False,543510,681867,James McCann,Cooper Criswell,1,f7fc4469-b486-464d-a736-8a1433c8af85,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
20,2024-08-16,747001,Grounded Into DP,grounded_into_double_play,True,681297,681867,Colton Cowser,Cooper Criswell,1,37c3b40c-655a-4494-ad00-6728f44fdfe9,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
21,2024-08-16,747001,Single,single,False,671213,669203,Triston Casas,Corbin Burnes,0,9d60325c-760b-412d-8433-d892a1000dd8,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-16,747001,Home Run,home_run,False,646240,669203,Rafael Devers,Corbin Burnes,1,6c1851f9-5feb-4c1f-847f-7a6e1ff8ddb3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-16,747001,Flyout,field_out,True,657136,669203,Connor Wong,Corbin Burnes,0,5393f257-03ca-4ce8-af5b-5aa8a384a0cb,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-16,747001,Single,single,False,807799,669203,Masataka Yoshida,Corbin Burnes,0,4fc1c451-82da-48d4-9d36-9f53e170f06a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-16,747001,Strikeout,strikeout,True,686765,669203,Nick Sogard,Corbin Burnes,0,58439ee0-c7f3-45fc-a3ac-e9e3acdcc2ab,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-16,747001,Single,single,False,666152,669203,David Hamilton,Corbin Burnes,1,aaf3f49c-33dd-476e-812a-828363c6b3d2,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-16,747001,Lineout,field_out,True,678882,669203,Ceddanne Rafaela,Corbin Burnes,0,444d0c9a-a148-472a-828d-00ab4cf1f43c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.23,3.37,164.1,103.0,117.0,107.0,0.739,8.22,2.19,7.94,1.1,1.41,0.206,0.427,0.188,0.29,0.4,109.0,100.0,104.0,110.0,102.0,107.0,101.0,94.0,88.0,134.0,105.0,121.0,118.0,105.0,107.0,0.082,0.438,0.152,0.22,0.108,0.96,-0.95,0.95,0.43,0.29,95.5,89.1,97.0,87.5,80.4,0.26,0.39,0.177,0.2,0.342,0.384,0.192,0.263,0.456,0.196,0.357,0.38,0.244,0.444,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-16,747001,Pop Out,field_out,True,623993,681867,Anthony Santander,Cooper Criswell,0,8161da59-23df-40bf-81a0-a7eb0ef66c8a,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
29,2024-08-16,747001,Flyout,field_out,True,683002,681867,Gunnar Henderson,Cooper Criswell,0,3b2d1567-7e46-415f-9fed-d49a48776747,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
30,2024-08-16,747001,Double,double,False,663624,681867,Ryan Mountcastle,Cooper Criswell,0,6e19c12b-d357-477e-b079-ca89589f803b,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
31,2024-08-16,747001,Double,double,False,650391,681867,Eloy Jiménez,Cooper Criswell,1,fdae5835-637a-45d6-a519-bce48260a2d0,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
32,2024-08-16,747001,Triple,triple,False,702616,681867,Jackson Holliday,Cooper Criswell,1,557809bc-5b19-4e58-9985-b970de4f4538,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
33,2024-08-16,747001,Walk,walk,False,656775,681867,Cedric Mullins,Cooper Criswell,0,85bf8957-da4f-4cb8-b0b1-07d05d6bc6e9,681867.0,coopercriswell,Criswell,Right,Cooper Criswell,BOS,4.34,4.23,83.0,102.0,104.0,99.0,0.847,6.61,2.71,9.76,0.87,1.49,0.211,0.506,0.162,0.328,0.409,105.0,101.0,98.0,,,,106.0,111.0,103.0,112.0,95.0,99.0,80.0,101.0,91.0,0.291,0.153,0.299,,0.256,-0.05,0.96,-2.23,,0.28,86.3,84.4,89.1,77.0,,0.179,0.359,0.293,,,,,,,0.27,0.365,0.184,0.307,0.493,0.059,,,,,,,,,,0.31,0.517,0.198,,,,,,,,,,,,,,,
