,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,wFA/C,wSI/C,wSL/C,vFA,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-24,745346,Lineout,field_out,True,664056,663546,Harrison Bader,Sean Hjelle,0,3f5f15c3-de8a-4ef1-8645-938229f33bb0,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,0.552,,,,0.44,,,94.6,,0.333,0.424,0.104,,,,,,,70.0,88.0,79.0,0.1,,-0.2,,92.5,,,,,,,,0.182,0.455,0.1,109.0,103.0,112.0,0.348,-0.14,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,
11,2024-04-24,745346,Walk,walk,False,624585,640455,Jorge Soler,Sean Manaea,0,e8470697-0edb-43e4-bcc3-1ab7d6ee001f,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-24,745346,Single,single,False,656305,640455,Matt Chapman,Sean Manaea,1,b8a3ec6d-b6eb-490a-b05c-ccb6126189a0,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-24,745346,Walk,walk,False,672275,640455,Patrick Bailey,Sean Manaea,1,dece446f-c417-43b9-8f90-ac1b072f4393,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-04-24,745346,Pop Out,field_out,True,642731,640455,Thairo Estrada,Sean Manaea,0,df710e38-f4d1-4dfc-ad90-7294ddbadb63,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-24,745346,Pop Out,field_out,True,666149,640455,Tyler Fitzgerald,Sean Manaea,0,52f689e6-26d4-4880-80f8-a6fbdf625799,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-24,745346,Flyout,field_out,True,605113,640455,Nick Ahmed,Sean Manaea,0,ea2de8e7-6d3e-4f9a-8602-53915c5b6bae,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-24,745346,Strikeout,strikeout,True,621512,663546,Tomás Nido,Sean Hjelle,0,cda3a26b-56cd-4797-b87f-1e987fc205ff,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,0.552,,,,0.44,,,94.6,,0.333,0.424,0.104,,,,,,,70.0,88.0,79.0,0.1,,-0.2,,92.5,,,,,,,,0.182,0.455,0.1,109.0,103.0,112.0,0.348,-0.14,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,
18,2024-04-24,745346,Walk,walk,False,607043,663546,Brandon Nimmo,Sean Hjelle,0,a99e535b-2434-4964-a8be-b15b32270c86,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,0.552,,,,0.44,,,94.6,,0.333,0.424,0.104,,,,,,,70.0,88.0,79.0,0.1,,-0.2,,92.5,,,,,,,,0.182,0.455,0.1,109.0,103.0,112.0,0.348,-0.14,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,
19,2024-04-24,745346,Lineout,field_out,True,516782,663546,Starling Marte,Sean Hjelle,0,6bf845db-db6f-43e4-8d54-b96df3473313,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,0.552,,,,0.44,,,94.6,,0.333,0.424,0.104,,,,,,,70.0,88.0,79.0,0.1,,-0.2,,92.5,,,,,,,,0.182,0.455,0.1,109.0,103.0,112.0,0.348,-0.14,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,
20,2024-04-24,745346,Home Run,home_run,False,596019,663546,Francisco Lindor,Sean Hjelle,1,4b420164-f965-4222-869d-6b7d68f0b9fd,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,0.552,,,,0.44,,,94.6,,0.333,0.424,0.104,,,,,,,70.0,88.0,79.0,0.1,,-0.2,,92.5,,,,,,,,0.182,0.455,0.1,109.0,103.0,112.0,0.348,-0.14,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,
21,2024-04-24,745346,Strikeout,strikeout,True,624413,663546,Pete Alonso,Sean Hjelle,0,1956767e-5efd-4b76-a2ed-8d72993c9142,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,0.552,,,,0.44,,,94.6,,0.333,0.424,0.104,,,,,,,70.0,88.0,79.0,0.1,,-0.2,,92.5,,,,,,,,0.182,0.455,0.1,109.0,103.0,112.0,0.348,-0.14,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,
22,2024-04-24,745346,Walk,walk,False,596103,640455,Austin Slater,Sean Manaea,0,22fe2b54-04c1-4715-87f9-856c13d47152,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-24,745346,Walk,walk,False,527038,640455,Wilmer Flores,Sean Manaea,1,0c133bdf-883d-4ad3-86cb-5476db5d5e75,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-24,745346,Strikeout,strikeout,True,624424,640455,Michael Conforto,Sean Manaea,1,4383dc68-0fbc-4351-bc5b-7fad0d34d647,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-24,745346,Flyout,field_out,True,624585,640455,Jorge Soler,Sean Manaea,0,ba6d1bb2-a870-4714-b75f-4420b5e85b40,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-24,745346,Groundout,field_out,True,683146,663546,Brett Baty,Sean Hjelle,0,2052b61b-9e41-44d3-812e-98a914a2539a,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,0.552,,,,0.44,,,94.6,,0.333,0.424,0.104,,,,,,,70.0,88.0,79.0,0.1,,-0.2,,92.5,,,,,,,,0.182,0.455,0.1,109.0,103.0,112.0,0.348,-0.14,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,
27,2024-04-24,745346,Home Run,home_run,False,621438,663546,Tyrone Taylor,Sean Hjelle,0,8896aee6-d3b6-4c4e-94e3-3fe9b400c7a8,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,0.552,,,,0.44,,,94.6,,0.333,0.424,0.104,,,,,,,70.0,88.0,79.0,0.1,,-0.2,,92.5,,,,,,,,0.182,0.455,0.1,109.0,103.0,112.0,0.348,-0.14,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,
28,2024-04-24,745346,Flyout,field_out,True,643446,663546,Jeff McNeil,Sean Hjelle,0,fd32c7c2-cbf9-4c0a-a416-6345420a3430,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,0.552,,,,0.44,,,94.6,,0.333,0.424,0.104,,,,,,,70.0,88.0,79.0,0.1,,-0.2,,92.5,,,,,,,,0.182,0.455,0.1,109.0,103.0,112.0,0.348,-0.14,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,
29,2024-04-24,745346,Single,single,False,664056,663546,Harrison Bader,Sean Hjelle,1,23e9934a-1246-417c-924d-74308c0639e0,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,101.0,107.0,104.0,,,,0.552,,,,0.44,,,94.6,,0.333,0.424,0.104,,,,,,,70.0,88.0,79.0,0.1,,-0.2,,92.5,,,,,,,,0.182,0.455,0.1,109.0,103.0,112.0,0.348,-0.14,85.6,0.178,0.384,0.386,,,,,,,,,,,,,,,
30,2024-04-24,745346,Walk,walk,False,621512,694738,Tomás Nido,Landen Roupp,1,25409ee0-1421-4cc5-aee1-8ca13c385d1a,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,6.06,6.38,16.1,92.0,132.0,102.0,0.748,8.27,5.51,9.37,0.55,1.4,0.2,0.32,0.22,0.26,0.394,65.0,61.0,62.0,110.0,88.0,91.0,114.0,71.0,82.0,0.369,0.03,0.039,-2.98,-1.31,-1.64,93.4,94.4,83.5,0.316,0.474,0.098,,,,92.0,73.0,65.0,,,,,0.06,,-1.22,,88.5,0.25,0.25,0.6,,,,,,,,,,,,,0.238,0.381,0.296,156.0,100.0,117.0,0.502,0.38,77.0,,,,,,,,,
31,2024-04-24,745346,Groundout,field_out,True,607043,694738,Brandon Nimmo,Landen Roupp,0,5cd74ce8-fe13-411a-afa1-41e96db27861,694738.0,landenroupp,Roupp,Right,Landen Roupp,SFG,6.06,6.38,16.1,92.0,132.0,102.0,0.748,8.27,5.51,9.37,0.55,1.4,0.2,0.32,0.22,0.26,0.394,65.0,61.0,62.0,110.0,88.0,91.0,114.0,71.0,82.0,0.369,0.03,0.039,-2.98,-1.31,-1.64,93.4,94.4,83.5,0.316,0.474,0.098,,,,92.0,73.0,65.0,,,,,0.06,,-1.22,,88.5,0.25,0.25,0.6,,,,,,,,,,,,,0.238,0.381,0.296,156.0,100.0,117.0,0.502,0.38,77.0,,,,,,,,,
32,2024-04-24,745346,Flyout,field_out,True,656305,640455,Matt Chapman,Sean Manaea,0,dd761914-5ea0-4832-adc2-eef7bc5476ee,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-24,745346,Single,single,False,672275,640455,Patrick Bailey,Sean Manaea,0,cbeb6c1c-f38b-4bb6-a76c-fa252dbb9ef1,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-24,745346,Forceout,force_out,True,642731,640455,Thairo Estrada,Sean Manaea,1,58df8d44-e95f-41d5-8b81-0295ed2d9ded,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-24,745346,Flyout,field_out,True,666149,640455,Tyler Fitzgerald,Sean Manaea,0,69a2c4a7-e5a5-442e-b329-0dd8d1dfd67c,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,0.397,0.1,0.255,0.32,1.2,0.11,92.5,92.5,80.2,0.229,0.344,0.19,0.143,0.429,0.328,92.0,99.0,96.0,83.0,88.0,85.0,0.119,0.128,0.62,-1.41,88.4,85.6,0.316,0.456,0.258,0.227,0.295,0.213,0.242,0.273,0.178,,,,,,,,,,,,,,,,,,,,,,,,
